Bioassay ID,Matched set ID,Source 1 citation,Source 1 type,Source 2 citation,Source 2 type,Source 3 citation,Source 3 type,Source 4 citation,Source 4 type,Capture method 1,Capture method 2,Capture method 3,Capture method 4,Start month,Start year,End month,End year,Publication year,Complex/Subgroup,Generation,Test protocol,Insecticide tested,Insecticide class,Concentration (%),Concentration (µg),Exposure period (min),Intensity (multiplier),No. mosquitoes tested,No. mosquitoes dead,Percent mortality,Country,Site type,Site name,Latitude,Longitude,Admin level,GAUL code
38250,118,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,94,NR,50,Mali,point,Fana,12.7888,-6.9478,NA,NA
38251,118,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,100,NR,48,Mali,point,Fana,12.7888,-6.9478,NA,NA
38252,118,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,91,NR,76,Mali,point,Fana,12.7888,-6.9478,NA,NA
35908,119,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,49,Zambia,point,Fumpa Kulusa,-12.27361111,29.93638889,NA,NA
35909,119,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,79,Zambia,point,Fumpa Kulusa,-12.27361111,29.93638889,NA,NA
35910,119,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,56,Zambia,point,Fumpa Kulusa,-12.27361111,29.93638889,NA,NA
35911,119,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,86,Zambia,point,Fumpa Kulusa,-12.27361111,29.93638889,NA,NA
38390,121,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,80,Nigeria,point,Ikwo,6.05316,8.16284,NA,NA
38391,121,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,95,Nigeria,point,Ikwo,6.05316,8.16284,NA,NA
38392,121,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,83,Nigeria,point,Ikwo,6.05316,8.16284,NA,NA
38393,121,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,92,Nigeria,point,Ikwo,6.05316,8.16284,NA,NA
35924,122,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,42,Zambia,point,Johny-Nkumba ,-13.7,31.8833,NA,NA
35925,122,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,80,Zambia,point,Johny-Nkumba ,-13.7,31.8833,NA,NA
35926,122,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,86,Zambia,point,Johny-Nkumba ,-13.7,31.8833,NA,NA
35927,122,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,82,Zambia,point,Johny-Nkumba ,-13.7,31.8833,NA,NA
38261,123,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,80,NR,55,Mali,point,Kadiolo,10.557084,-5.75997,NA,NA
38262,123,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,80,NR,69,Mali,point,Kadiolo,10.557084,-5.75997,NA,NA
38263,123,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,80,NR,90,Mali,point,Kadiolo,10.557084,-5.75997,NA,NA
38264,123,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,80,NR,91,Mali,point,Kadiolo,10.557084,-5.75997,NA,NA
38426,124,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,94,Nigeria,point,Karu,9.0268,7.6005,NA,NA
38427,124,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,99,Nigeria,point,Karu,9.0268,7.6005,NA,NA
38428,124,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,100,Nigeria,point,Karu,9.0268,7.6005,NA,NA
38429,124,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,100,Nigeria,point,Karu,9.0268,7.6005,NA,NA
38273,127,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,100,NR,84,Mali,point,Kati,12.744044,-8.066511,NA,NA
38274,127,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,100,NR,92,Mali,point,Kati,12.744044,-8.066511,NA,NA
38275,127,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,100,NR,61,Mali,point,Kati,12.744044,-8.066511,NA,NA
38276,127,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,100,NR,88,Mali,point,Kati,12.744044,-8.066511,NA,NA
38285,128,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,100,NR,62,Mali,point,Kita,13.040198,-9.487983,NA,NA
38286,128,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,100,NR,63,Mali,point,Kita,13.040198,-9.487983,NA,NA
38287,128,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,100,NR,77,Mali,point,Kita,13.040198,-9.487983,NA,NA
38288,128,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,100,NR,71,Mali,point,Kita,13.040198,-9.487983,NA,NA
38297,131,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,100,NR,2,Mali,point,Koulikoro,12.86666,-7.56666,NA,NA
38298,131,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,96,NR,60,Mali,point,Koulikoro,12.86666,-7.56666,NA,NA
38299,131,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,101,NR,84,Mali,point,Koulikoro,12.86666,-7.56666,NA,NA
38300,131,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,100,NR,81,Mali,point,Koulikoro,12.86666,-7.56666,NA,NA
38640,134,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,60,Zambia,point,Miyambo,-12.4,29.466667,NA,NA
38641,134,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,47,Zambia,point,Miyambo,-12.4,29.466667,NA,NA
38642,134,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,79,Zambia,point,Miyambo,-12.4,29.466667,NA,NA
38643,134,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,82,Zambia,point,Miyambo,-12.4,29.466667,NA,NA
40425,135,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,98,Nigeria,point,Nasarawa,8.53895,7.70821,NA,NA
40426,135,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,100,Nigeria,point,Nasarawa,8.53895,7.70821,NA,NA
40427,135,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,100,Nigeria,point,Nasarawa,8.53895,7.70821,NA,NA
40428,135,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,100,Nigeria,point,Nasarawa,8.53895,7.70821,NA,NA
40424,135,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,NR,NR,NR,100,NR,100,Nigeria,point,Nasarawa,8.53895,7.70821,NA,NA
40449,136,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Anopheles,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,98,Nigeria,point,Nasarawa (N/Eggon),8.71226,8.5406,NA,NA
40450,136,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Anopheles,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,100,Nigeria,point,Nasarawa (N/Eggon),8.71226,8.5406,NA,NA
40451,136,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Anopheles,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,100,Nigeria,point,Nasarawa (N/Eggon),8.71226,8.5406,NA,NA
40452,136,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Anopheles,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,100,Nigeria,point,Nasarawa (N/Eggon),8.71226,8.5406,NA,NA
38445,138,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,100,NR,91,Nigeria,point,Ohaozara,5.9917,7.7634,NA,NA
38447,138,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,99,Nigeria,point,Ohaozara,5.9917,7.7634,NA,NA
38448,138,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,87,Nigeria,point,Ohaozara,5.9917,7.7634,NA,NA
38449,138,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,90,Nigeria,point,Ohaozara,5.9917,7.7634,NA,NA
38482,140,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,74,Nigeria,point,Rabah,13.12257,5.50762,NA,NA
38483,140,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,99,Nigeria,point,Rabah,13.12257,5.50762,NA,NA
38484,140,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,100,Nigeria,point,Rabah,13.12257,5.50762,NA,NA
38485,140,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,100,Nigeria,point,Rabah,13.12257,5.50762,NA,NA
35947,143,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,71,Zambia,point,Shitambulli,-12.035,29.2321,NA,NA
35948,143,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,69,Zambia,point,Shitambulli,-12.035,29.2321,NA,NA
35949,143,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,74,Zambia,point,Shitambulli,-12.035,29.2321,NA,NA
35950,143,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,56,Zambia,point,Shitambulli,-12.035,29.2321,NA,NA
40472,146,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,67,Nigeria,point,Tambawal,11.47645,10.08254,NA,NA
40473,146,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,100,Nigeria,point,Tambawal,11.47645,10.08254,NA,NA
40474,146,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,100,Nigeria,point,Tambawal,11.47645,10.08254,NA,NA
40475,146,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,100,Nigeria,point,Tambawal,11.47645,10.08254,NA,NA
40471,146,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,NR,NR,NR,100,NR,80,Nigeria,point,Tambawal,11.47645,10.08254,NA,NA
38499,150,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,74,Nigeria,point,Wamakko,13.03054,5.10433,NA,NA
38500,150,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,100,Nigeria,point,Wamakko,13.03054,5.10433,NA,NA
38501,150,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,100,Nigeria,point,Wamakko,13.03054,5.10433,NA,NA
38502,150,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,100,Nigeria,point,Wamakko,13.03054,5.10433,NA,NA
38498,150,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,NR,NR,NR,100,NR,39,Nigeria,point,Wamakko,13.03054,5.10433,NA,NA
38910,153,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.05,NA,NR,1,75,NR,49.3,Ethiopia,point,Abaya,6.205993,38.171142,NA,NA
38915,153,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.05,NA,NR,1,100,NR,32,Ethiopia,point,Abaya,6.205993,38.171142,NA,NA
38916,153,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.25,NA,NR,5,100,NR,63,Ethiopia,point,Abaya,6.205993,38.171142,NA,NA
38917,153,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.5,NA,NR,10,100,NR,85,Ethiopia,point,Abaya,6.205993,38.171142,NA,NA
38925,154,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.05,NA,NR,1,75,NR,34.7,Ethiopia,point,Abobo,7.8976,34.539,NA,NA
38931,154,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.05,NA,NR,1,100,NR,30,Ethiopia,point,Abobo,7.8976,34.539,NA,NA
38932,154,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.25,NA,NR,5,100,NR,76,Ethiopia,point,Abobo,7.8976,34.539,NA,NA
38933,154,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.5,NA,NR,10,100,NR,100,Ethiopia,point,Abobo,7.8976,34.539,NA,NA
39322,155,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.05,NA,NR,1,100,NR,71,Madagascar,point,Ambodifaho,-18.735129,49.078365,NA,NA
