lat,lon,GLDAS_NOAH10_M_2_1_AvgSurfT_inst
-24.5,20.5,297.25177
-24.5,21.5,296.84467
-24.5,22.5,296.7103
-24.5,23.5,296.37717
-24.5,24.5,295.5937
-24.5,25.5,294.88794
-24.5,26.5,295.51077
-24.5,27.5,295.3373
-24.5,28.5,294.8065
-24.5,29.5,293.2045
-24.5,30.5,294.11307
-24.5,31.5,297.02426
-24.5,32.5,298.24698
-24.5,33.5,298.12045
-24.5,34.5,297.69888
-24.5,44.5,299.09973
-24.5,45.5,297.86838
-24.5,46.5,296.19943
-24.5,114.5,300.32816
-24.5,115.5,300.80606
-24.5,116.5,301.0865
-24.5,117.5,300.585
-24.5,118.5,300.73062
-24.5,119.5,300.03845
-24.5,120.5,299.26758
-24.5,121.5,299.4894
-24.5,122.5,300.0643
-24.5,123.5,300.01556
-24.5,124.5,300.32257
-24.5,125.5,300.36407
-24.5,126.5,300.08307
-24.5,127.5,299.0012
-24.5,128.5,298.49744
-24.5,129.5,298.2148
-24.5,130.5,298.1598
-24.5,131.5,297.30084
-24.5,132.5,297.49042
-24.5,133.5,297.63394
-24.5,134.5,297.88522
-24.5,135.5,298.66507
-24.5,136.5,299.37033
-24.5,137.5,299.62134
-24.5,138.5,300.41455
-24.5,139.5,301.11505
-24.5,140.5,301.20477
-24.5,141.5,300.82797
-24.5,142.5,300.3112
-24.5,143.5,299.80292
-24.5,144.5,299.14694
-24.5,145.5,298.28632
-24.5,146.5,296.63147
-24.5,147.5,294.91705
-24.5,148.5,294.83624
-24.5,149.5,295.2888
-24.5,150.5,294.99066
-24.5,151.5,295.2179
-23.5,-70.5,291.31046
-23.5,-69.5,292.54443
-23.5,-68.5,287.44376
-23.5,-67.5,282.52206
-23.5,-66.5,283.36542
-23.5,-65.5,288.41153
-23.5,-64.5,290.9813
-23.5,-63.5,296.7176
-23.5,-62.5,297.92706
-23.5,-61.5,297.99612
-23.5,-60.5,297.87457
-23.5,-59.5,297.64172
-23.5,-58.5,297.51212
-23.5,-57.5,297.1086
-23.5,-56.5,296.1904
-23.5,-55.5,295.61383
-23.5,-54.5,295.4142
-23.5,-53.5,295.4777
-23.5,-52.5,294.62
-23.5,-51.5,294.37872
-23.5,-50.5,293.53195
-23.5,-49.5,293.3557
-23.5,-48.5,292.67102
-23.5,-47.5,293.02536
-23.5,-46.5,293.98926
-23.5,-45.5,293.78638
-23.5,14.5,293.47018
-23.5,15.5,298.2499
-23.5,16.5,296.45706
-23.5,17.5,296.2141
-23.5,18.5,296.91357
-23.5,19.5,296.52243
-23.5,20.5,296.06705
-23.5,21.5,296.3515
-23.5,22.5,296.4864
-23.5,23.5,296.38312
-23.5,24.5,296.09244
-23.5,25.5,295.78998
-23.5,26.5,296.14343
-23.5,27.5,296.00586
-23.5,28.5,295.2368
-23.5,29.5,293.9611
-23.5,30.5,295.19708
-23.5,31.5,298.15262
-23.5,32.5,298.9825
-23.5,33.5,299.24323
-23.5,34.5,298.08786
-23.5,44.5,298.28857
-23.5,45.5,296.55032
-23.5,46.5,294.4383
-23.5,47.5,294.42136
-23.5,114.5,301.43307
-23.5,115.5,301.92752
-23.5,116.5,302.37823
-23.5,117.5,302.09976
-23.5,118.5,300.97794
-23.5,119.5,300.3668
-23.5,120.5,300.15543
-23.5,121.5,300.15753
-23.5,122.5,300.9708
-23.5,123.5,301.27124
-23.5,124.5,301.4313
-23.5,125.5,301.42834
-23.5,126.5,300.72833
-23.5,127.5,299.9195
-23.5,128.5,299.24896
-23.5,129.5,298.71893
-23.5,130.5,298.5227
-23.5,131.5,297.74918
-23.5,132.5,298.0594
-23.5,133.5,297.34875
-23.5,134.5,297.43842
-23.5,135.5,298.50885
-23.5,136.5,299.2898
-23.5,137.5,299.32135
-23.5,138.5,300.43747
-23.5,139.5,301.52643
-23.5,140.5,301.78937
-23.5,141.5,301.40286
-23.5,142.5,300.747
-23.5,143.5,300.1771
-23.5,144.5,299.88306
-23.5,145.5,298.47488
-23.5,146.5,296.8333
-23.5,147.5,296.40195
-23.5,148.5,296.71445
-23.5,149.5,296.0133
-23.5,150.5,295.70615
-22.5,-69.5,292.35062
-22.5,-68.5,285.79523
-22.5,-67.5,279.3485
-22.5,-66.5,282.47623
-22.5,-65.5,286.63055
-22.5,-64.5,289.1407
-22.5,-63.5,295.72885
-22.5,-62.5,298.18454
-22.5,-61.5,298.48767
-22.5,-60.5,298.46378
-22.5,-59.5,298.27872
-22.5,-58.5,298.2809
-22.5,-57.5,298.083
-22.5,-56.5,296.66644
-22.5,-55.5,295.79327
-22.5,-54.5,295.56277
-22.5,-53.5,295.72556
-22.5,-52.5,296.04602
-22.5,-51.5,295.46155
-22.5,-50.5,295.37967
-22.5,-49.5,294.77463
-22.5,-48.5,294.40237
-22.5,-47.5,294.61838
-22.5,-46.5,292.7753
-22.5,-45.5,292.17917
-22.5,-44.5,291.021
-22.5,-43.5,295.68695
-22.5,-42.5,295.1749
-22.5,14.5,292.93085
-22.5,15.5,298.3883
-22.5,16.5,296.0795
-22.5,17.5,294.5389
-22.5,18.5,295.596
-22.5,19.5,295.84534
-22.5,20.5,295.97458
-22.5,21.5,296.42697
-22.5,22.5,296.76395
-22.5,23.5,296.98343
-22.5,24.5,296.89545
-22.5,25.5,296.08078
-22.5,26.5,295.23743
-22.5,27.5,295.78152
-22.5,28.5,296.89566
-22.5,29.5,297.49237
-22.5,30.5,296.60117
-22.5,31.5,297.98242
-22.5,32.5,298.91217
-22.5,33.5,299.4831
-22.5,34.5,298.52698
-22.5,43.5,299.876
-22.5,44.5,297.73596
-22.5,45.5,296.0609
-22.5,46.5,293.43893
-22.5,47.5,294.25696
-22.5,114.5,301.65292
-22.5,115.5,302.65134
-22.5,116.5,302.52078
-22.5,117.5,301.41312
-22.5,118.5,300.60648
-22.5,119.5,301.51382
-22.5,120.5,301.65765
-22.5,121.5,301.29257
-22.5,122.5,301.44684
-22.5,123.5,302.0856
-22.5,124.5,301.98883
-22.5,125.5,301.9606
-22.5,126.5,301.28052
-22.5,127.5,300.56046
-22.5,128.5,300.47055
-22.5,129.5,300.02997
-22.5,130.5,299.31046
-22.5,131.5,298.30197
-22.5,132.5,298.10107
-22.5,133.5,297.67053
-22.5,134.5,298.23398
-22.5,135.5,298.84094
-22.5,136.5,299.5362
-22.5,137.5,300.15497
-22.5,138.5,300.9045
-22.5,139.5,301.12473
-22.5,140.5,301.56772
-22.5,141.5,301.41714
-22.5,142.5,301.34225
-22.5,143.5,300.63483
-22.5,144.5,300.1254
-22.5,145.5,298.71313
-22.5,146.5,297.74023
-22.5,147.5,297.46838
-22.5,148.5,296.47992
-22.5,149.5,296.0478
-21.5,-69.5,291.0992
-21.5,-68.5,285.32254
-21.5,-67.5,282.4022
-21.5,-66.5,284.65167
-21.5,-65.5,287.93726
-21.5,-64.5,292.3957
-21.5,-63.5,294.2786
-21.5,-62.5,298.07635
-21.5,-61.5,299.06293
-21.5,-60.5,299.22336
-21.5,-59.5,298.98386
-21.5,-58.5,299.03036
-21.5,-57.5,298.0345
-21.5,-56.5,296.94302
-21.5,-55.5,296.79138
-21.5,-54.5,296.3219
-21.5,-53.5,296.58478
-21.5,-52.5,296.82773
-21.5,-51.5,296.822
-21.5,-50.5,296.59543
-21.5,-49.5,296.31967
-21.5,-48.5,296.13956
-21.5,-47.5,295.2538
-21.5,-46.5,292.937
-21.5,-45.5,292.6648
-21.5,-44.5,292.55963
-21.5,-43.5,292.9385
-21.5,-42.5,293.65094
-21.5,-41.5,295.64722
-21.5,14.5,297.94995
-21.5,15.5,298.37662
-21.5,16.5,296.3996
-21.5,17.5,295.49762
-21.5,18.5,295.1923
-21.5,19.5,295.33084
-21.5,20.5,296.21652
-21.5,21.5,296.8551
-21.5,22.5,297.131
-21.5,23.5,297.36694
-21.5,24.5,297.5613
-21.5,25.5,297.4053
-21.5,26.5,296.76505
-21.5,27.5,296.07358
-21.5,28.5,296.72855
-21.5,29.5,297.0817
-21.5,30.5,297.18274
-21.5,31.5,298.38232
-21.5,32.5,298.57947
-21.5,33.5,298.89105
-21.5,34.5,298.89673
-21.5,44.5,299.99847
-21.5,45.5,297.87686
-21.5,46.5,294.9366
-21.5,47.5,292.83197
-21.5,115.5,302.2554
-21.5,116.5,302.99042
-21.5,117.5,303.012
-21.5,118.5,302.86954
-21.5,119.5,302.83643
-21.5,120.5,302.90714
-21.5,121.5,302.31653
-21.5,122.5,302.61642
-21.5,123.5,302.9198
-21.5,124.5,302.5607
-21.5,125.5,302.15723
-21.5,126.5,301.72464
-21.5,127.5,300.70416
-21.5,128.5,300.67404
-21.5,129.5,300.7603
-21.5,130.5,299.87445
-21.5,131.5,299.69656
-21.5,132.5,299.36618
-21.5,133.5,298.7993
-21.5,134.5,298.94235
-21.5,135.5,299.5211
-21.5,136.5,300.4819
-21.5,137.5,301.21286
-21.5,138.5,301.5672
-21.5,139.5,301.14
-21.5,140.5,301.17435
-21.5,141.5,301.62296
-21.5,142.5,301.79446
-21.5,143.5,301.00943
-21.5,144.5,299.93842
-21.5,145.5,298.7656
-21.5,146.5,298.55753
-21.5,147.5,297.8198
-21.5,148.5,296.15436
-20.5,-69.5,290.16537
-20.5,-68.5,284.6219
-20.5,-67.5,285.45544
-20.5,-66.5,285.39645
-20.5,-65.5,287.2088
-20.5,-64.5,288.71732
-20.5,-63.5,294.74625
-20.5,-62.5,297.58875
-20.5,-61.5,298.73972
-20.5,-60.5,299.28842
-20.5,-59.5,299.3824
-20.5,-58.5,299.304
-20.5,-57.5,298.54147
-20.5,-56.5,297.56567
-20.5,-55.5,297.90927
-20.5,-54.5,297.0848
-20.5,-53.5,296.8071
-20.5,-52.5,297.314
-20.5,-51.5,297.3952
-20.5,-50.5,297.2214
-20.5,-49.5,296.8583
-20.5,-48.5,296.46912
-20.5,-47.5,295.7036
-20.5,-46.5,294.6249
-20.5,-45.5,293.68198
-20.5,-44.5,293.48987
-20.5,-43.5,294.27118
-20.5,-42.5,294.70358
-20.5,-41.5,293.99188
-20.5,-40.5,294.77222
-20.5,13.5,295.80188
-20.5,14.5,299.7027
-20.5,15.5,297.37222
-20.5,16.5,295.8204
-20.5,17.5,295.45596
-20.5,18.5,296.08078
-20.5,19.5,295.8233
-20.5,20.5,296.498
-20.5,21.5,297.1156
-20.5,22.5,297.33057
-20.5,23.5,297.69257
-20.5,24.5,298.12247
-20.5,25.5,299.06116
-20.5,26.5,297.8137
-20.5,27.5,296.31424
-20.5,28.5,295.50223
-20.5,29.5,295.21475
-20.5,30.5,295.19455
-20.5,31.5,295.99695
-20.5,32.5,297.39728
-20.5,33.5,297.97095
-20.5,34.5,298.8155
-20.5,44.5,300.33112
-20.5,45.5,298.31448
-20.5,46.5,295.52258
-20.5,47.5,292.51303
-20.5,48.5,294.81744
-20.5,118.5,303.16226
-20.5,119.5,303.47815
-20.5,120.5,303.12708
-20.5,121.5,302.93796
-20.5,122.5,303.14993
-20.5,123.5,303.135
-20.5,124.5,302.9517
-20.5,125.5,302.8538
-20.5,126.5,302.6414
-20.5,127.5,301.5269
-20.5,128.5,301.0098
-20.5,129.5,301.18045
-20.5,130.5,300.98825
-20.5,131.5,301.0413
-20.5,132.5,300.77032
-20.5,133.5,300.58365
-20.5,134.5,300.43076
-20.5,135.5,300.43536
-20.5,136.5,300.93402
-20.5,137.5,301.76562
-20.5,138.5,301.6821
-20.5,139.5,300.7085
-20.5,140.5,301.32428
-20.5,141.5,301.99634
-20.5,142.5,301.71265
-20.5,143.5,300.36703
-20.5,144.5,298.22153
-20.5,145.5,297.38022
-20.5,146.5,298.29156
-20.5,147.5,297.02222
-20.5,148.5,296.41675
-19.5,-69.5,289.24057
-19.5,-68.5,285.0171
-19.5,-67.5,286.9113
-19.5,-66.5,286.79956
-19.5,-65.5,288.08316
-19.5,-64.5,290.71072
-19.5,-63.5,294.2447
-19.5,-62.5,297.7372
-19.5,-61.5,298.41354
-19.5,-60.5,298.8948
-19.5,-59.5,299.0978
-19.5,-58.5,299.26028
-19.5,-57.5,298.9099
-19.5,-56.5,298.8908
-19.5,-55.5,298.3597
-19.5,-54.5,297.8359
-19.5,-53.5,296.6557
-19.5,-52.5,296.8182
-19.5,-51.5,297.21075
-19.5,-50.5,297.7859
-19.5,-49.5,297.05206
-19.5,-48.5,296.42624
-19.5,-47.5,295.17035
-19.5,-46.5,294.2183
-19.5,-45.5,294.92365
-19.5,-44.5,295.00458
-19.5,-43.5,295.09482
-19.5,-42.5,293.46613
-19.5,-41.5,295.17612
-19.5,-40.5,296.00336
-19.5,13.5,300.46606
-19.5,14.5,298.32846
-19.5,15.5,298.20508
-19.5,16.5,297.57443
-19.5,17.5,296.85748
-19.5,18.5,296.22983
-19.5,19.5,296.43732
-19.5,20.5,296.363
-19.5,21.5,296.84756
-19.5,22.5,297.48105
-19.5,23.5,297.62463
-19.5,24.5,297.47668
-19.5,25.5,296.93652
-19.5,26.5,296.58786
-19.5,27.5,296.17953
-19.5,28.5,295.70895
-19.5,29.5,294.55957
-19.5,30.5,294.4436
-19.5,31.5,294.38687
-19.5,32.5,294.38852
-19.5,33.5,296.4242
-19.5,34.5,298.075
-19.5,44.5,300.25153
-19.5,45.5,298.14276
-19.5,46.5,293.9386
-19.5,47.5,291.4269
-19.5,48.5,294.13538
-19.5,121.5,303.30612
-19.5,122.5,303.1906
-19.5,123.5,302.93048
-19.5,124.5,302.9229
-19.5,125.5,302.94498
-19.5,126.5,302.86285
-19.5,127.5,302.00418
-19.5,128.5,301.5666
-19.5,129.5,300.79706
-19.5,130.5,301.2517
-19.5,131.5,301.524
-19.5,132.5,301.40125
-19.5,133.5,301.26743
-19.5,134.5,301.08228
-19.5,135.5,301.3976
-19.5,136.5,301.97278
-19.5,137.5,302.11453
-19.5,138.5,301.62872
-19.5,139.5,301.08078
-19.5,140.5,301.87054
-19.5,141.5,301.71875
-19.5,142.5,300.7273
-19.5,143.5,298.8074
-19.5,144.5,296.79614
-19.5,145.5,297.10745
-19.5,146.5,297.67087
-18.5,-69.5,288.42416
-18.5,-68.5,284.75235
-18.5,-67.5,285.8492
-18.5,-66.5,285.90604
-18.5,-65.5,288.60056
-18.5,-64.5,292.2025
-18.5,-63.5,294.33203
-18.5,-62.5,298.1483
-18.5,-61.5,298.18945
-18.5,-60.5,298.16763
-18.5,-59.5,298.23846
-18.5,-58.5,299.122
-18.5,-57.5,299.31787
-18.5,-56.5,299.68018
-18.5,-55.5,299.34082
-18.5,-54.5,297.8625
-18.5,-53.5,297.19598
-18.5,-52.5,296.62424
-18.5,-51.5,296.49142
-18.5,-50.5,297.1624
-18.5,-49.5,296.885
-18.5,-48.5,296.0657
-18.5,-47.5,295.26675
-18.5,-46.5,295.3725
-18.5,-45.5,296.42252
-18.5,-44.5,296.31586
-18.5,-43.5,294.77036
-18.5,-42.5,294.98117
-18.5,-41.5,296.63394
-18.5,-40.5,296.49197
-18.5,12.5,297.7644
-18.5,13.5,299.16504
-18.5,14.5,298.02713
-18.5,15.5,298.93115
-18.5,16.5,299.1215
-18.5,17.5,297.08212
-18.5,18.5,296.5894
-18.5,19.5,296.3723
-18.5,20.5,296.5506
-18.5,21.5,296.5369
-18.5,22.5,296.8939
-18.5,23.5,297.2928
-18.5,24.5,297.51062
-18.5,25.5,296.8855
-18.5,26.5,297.03696
-18.5,27.5,296.67615
-18.5,28.5,296.346
-18.5,29.5,295.38568
-18.5,30.5,294.6616
-18.5,31.5,293.2658
-18.5,32.5,294.4893
-18.5,33.5,295.8673
-18.5,34.5,297.4678
-18.5,35.5,298.03928
-18.5,36.5,299.2653
-18.5,44.5,299.90298
-18.5,45.5,298.81842
-18.5,46.5,295.27612
-18.5,47.5,292.79016
-18.5,48.5,294.58472
-18.5,122.5,302.9714
-18.5,123.5,303.29138
-18.5,124.5,303.29227
-18.5,125.5,302.9304
-18.5,126.5,303.0587
-18.5,127.5,302.40662
-18.5,128.5,301.9834
-18.5,129.5,301.1228
-18.5,130.5,301.7732
-18.5,131.5,302.2506
-18.5,132.5,301.98718
-18.5,133.5,301.7451
-18.5,134.5,301.99075
-18.5,135.5,302.22693
-18.5,136.5,301.86813
-18.5,137.5,301.55682
-18.5,138.5,301.58896
-18.5,139.5,301.81082
-18.5,140.5,302.1529
-18.5,141.5,301.6419
-18.5,142.5,301.21606
-18.5,143.5,299.36484
-18.5,144.5,297.50757
-18.5,145.5,296.69366
-17.5,-70.5,288.07736
-17.5,-69.5,284.09323
-17.5,-68.5,283.39383
-17.5,-67.5,284.8729
-17.5,-66.5,284.95273
-17.5,-65.5,295.39148
-17.5,-64.5,292.35278
-17.5,-63.5,294.7503
-17.5,-62.5,297.74753
-17.5,-61.5,298.5886
-17.5,-60.5,298.32742
-17.5,-59.5,298.54025
-17.5,-58.5,299.83243
-17.5,-57.5,299.66608
-17.5,-56.5,299.63348
-17.5,-55.5,299.52237
-17.5,-54.5,297.99197
-17.5,-53.5,297.14072
-17.5,-52.5,296.61285
-17.5,-51.5,296.90317
-17.5,-50.5,297.01813
-17.5,-49.5,296.59518
-17.5,-48.5,295.85782
-17.5,-47.5,296.16776
-17.5,-46.5,296.3792
-17.5,-45.5,297.2109
-17.5,-44.5,297.0138
-17.5,-43.5,294.56418
-17.5,-42.5,295.49713
-17.5,-41.5,294.7818
-17.5,-40.5,297.1959
-17.5,-39.5,297.7477
-17.5,12.5,299.40472
-17.5,13.5,298.2996
-17.5,14.5,298.224
-17.5,15.5,298.03412
-17.5,16.5,297.2893
-17.5,17.5,296.7782
-17.5,18.5,296.6793
-17.5,19.5,296.4371
-17.5,20.5,296.47906
-17.5,21.5,296.63773
-17.5,22.5,296.94855
-17.5,23.5,296.8176
-17.5,24.5,296.96002
-17.5,25.5,297.34045
-17.5,26.5,297.0312
-17.5,27.5,296.3417
-17.5,28.5,297.2848
-17.5,29.5,296.29108
-17.5,30.5,295.25793
-17.5,31.5,293.9164
-17.5,32.5,295.77228
-17.5,33.5,297.7496
-17.5,34.5,299.3576
-17.5,35.5,299.36343
-17.5,36.5,298.5142
-17.5,37.5,299.02264
-17.5,44.5,300.59
-17.5,45.5,298.9745
-17.5,46.5,298.08572
-17.5,47.5,295.3939
-17.5,48.5,293.54953
-17.5,122.5,302.85916
-17.5,123.5,303.24097
-17.5,124.5,302.90866
-17.5,125.5,302.66068
-17.5,126.5,302.34467
-17.5,127.5,301.599
-17.5,128.5,302.2471
-17.5,129.5,302.20288
-17.5,130.5,302.3779
-17.5,131.5,302.72833
-17.5,132.5,302.06186
-17.5,133.5,302.16772
-17.5,134.5,301.88516
-17.5,135.5,301.7774
-17.5,136.5,301.72357
-17.5,137.5,301.02982
-17.5,138.5,301.41217
-17.5,139.5,301.36014
-17.5,141.5,301.41272
-17.5,142.5,301.50775
-17.5,143.5,300.68243
-17.5,144.5,298.26508
-17.5,145.5,297.50894
-16.5,-72.5,291.85605
-16.5,-71.5,289.99332
-16.5,-70.5,284.93314
-16.5,-69.5,283.82007
-16.5,-68.5,282.99286
-16.5,-67.5,285.87717
-16.5,-66.5,291.06427
-16.5,-65.5,293.97995
-16.5,-64.5,296.3468
-16.5,-63.5,297.26428
-16.5,-62.5,297.8526
-16.5,-61.5,298.3131
-16.5,-60.5,298.53992
-16.5,-59.5,299.30612
-16.5,-58.5,299.99854
-16.5,-57.5,299.9963
-16.5,-56.5,299.4759
-16.5,-55.5,298.98215
-16.5,-54.5,298.10352
-16.5,-53.5,298.0313
-16.5,-52.5,297.73294
-16.5,-51.5,297.83438
-16.5,-50.5,296.77933
-16.5,-49.5,296.00613
-16.5,-48.5,295.75735
-16.5,-47.5,296.39127
-16.5,-46.5,296.92224
-16.5,-45.5,297.79602
-16.5,-44.5,297.06863
-16.5,-43.5,296.09778
-16.5,-42.5,295.50204
-16.5,-41.5,295.41208
-16.5,-40.5,296.44885
-16.5,-39.5,297.0978
-16.5,12.5,300.4087
-16.5,13.5,298.95657
-16.5,14.5,297.2679
-16.5,15.5,297.22662
-16.5,16.5,296.56726
-16.5,17.5,296.298
-16.5,18.5,296.23633
-16.5,19.5,296.1357
-16.5,20.5,296.22864
-16.5,21.5,296.74142
-16.5,22.5,297.2171
-16.5,23.5,296.8144
-16.5,24.5,296.40854
-16.5,25.5,296.4848
-16.5,26.5,296.42307
-16.5,27.5,296.7149
-16.5,28.5,297.0546
-16.5,29.5,297.6398
-16.5,30.5,297.20786
-16.5,31.5,297.432
-16.5,32.5,298.3156
-16.5,33.5,299.24207
-16.5,34.5,299.39713
-16.5,35.5,297.6226
-16.5,36.5,296.91287
-16.5,37.5,298.32443
-16.5,38.5,298.79987
-16.5,39.5,299.6917
-16.5,45.5,300.52878
-16.5,46.5,300.2434
-16.5,47.5,297.95496
-16.5,48.5,295.27042
-16.5,49.5,295.02194
-16.5,124.5,301.69754
-16.5,125.5,301.15564
-16.5,126.5,300.9412
-16.5,127.5,301.64078
-16.5,128.5,302.49484
-16.5,129.5,302.2336
-16.5,130.5,302.35776
-16.5,131.5,302.5952
-16.5,132.5,301.91965
-16.5,133.5,301.97174
-16.5,134.5,301.8636
-16.5,135.5,301.8072
-16.5,136.5,301.667
-16.5,137.5,300.97214
-16.5,141.5,302.0348
-16.5,142.5,302.0415
-16.5,143.5,300.97595
-16.5,144.5,299.02127
-16.5,145.5,296.0993
-15.5,-74.5,291.5612
-15.5,-73.5,292.30783
-15.5,-72.5,288.73175
-15.5,-71.5,282.13812
-15.5,-70.5,283.2181
-15.5,-69.5,281.41208
-15.5,-68.5,287.33777
-15.5,-67.5,291.63016
-15.5,-66.5,298.20718
-15.5,-65.5,297.31744
-15.5,-64.5,297.87695
-15.5,-63.5,297.87067
-15.5,-62.5,297.91174
-15.5,-61.5,298.46906
-15.5,-60.5,299.20508
-15.5,-59.5,298.91046
-15.5,-58.5,298.27118
-15.5,-57.5,298.65497
-15.5,-56.5,299.28333
-15.5,-55.5,299.032
-15.5,-54.5,297.78305
-15.5,-53.5,297.74808
-15.5,-52.5,298.9153
-15.5,-51.5,298.80984
-15.5,-50.5,297.9653
-15.5,-49.5,296.21307
-15.5,-48.5,296.4348
-15.5,-47.5,296.65497
-15.5,-46.5,296.73944
-15.5,-45.5,297.3349
-15.5,-44.5,297.27173
-15.5,-43.5,298.28058
-15.5,-42.5,295.9474
-15.5,-41.5,294.8153
-15.5,-40.5,295.83667
-15.5,-39.5,297.07324
-15.5,12.5,300.72626
-15.5,13.5,296.97098
-15.5,14.5,296.2366
-15.5,15.5,296.57657
-15.5,16.5,295.54562
-15.5,17.5,295.2592
-15.5,18.5,295.36963
-15.5,19.5,295.57962
-15.5,20.5,295.5705
-15.5,21.5,296.59625
-15.5,22.5,296.94882
-15.5,23.5,296.5417
-15.5,24.5,296.0219
-15.5,25.5,295.96603
-15.5,26.5,296.37985
-15.5,27.5,295.98105
-15.5,28.5,296.5312
-15.5,29.5,296.82312
-15.5,30.5,297.28503
-15.5,31.5,297.8663
-15.5,32.5,298.26492
-15.5,33.5,297.20868
-15.5,34.5,297.0742
-15.5,35.5,296.2536
-15.5,36.5,296.8071
-15.5,37.5,296.54022
-15.5,38.5,297.74237
-15.5,39.5,299.04718
-15.5,47.5,299.89743
-15.5,48.5,297.1398
-15.5,49.5,294.5175
-15.5,125.5,301.2192
-15.5,126.5,300.75876
-15.5,127.5,301.70776
-15.5,128.5,301.71915
-15.5,129.5,302.61493
-15.5,130.5,301.88324
-15.5,131.5,301.9457
-15.5,132.5,301.37772
-15.5,133.5,301.88586
-15.5,134.5,302.53223
-15.5,135.5,302.00848
-15.5,142.5,301.76685
-15.5,143.5,301.20493
-15.5,144.5,299.69165
-14.5,-75.5,293.55814
-14.5,-74.5,291.1016
-14.5,-73.5,285.34644
-14.5,-72.5,283.2509
-14.5,-71.5,282.3873
-14.5,-70.5,281.3563
-14.5,-69.5,286.0064
-14.5,-68.5,290.84973
-14.5,-67.5,296.0422
-14.5,-66.5,297.75897
-14.5,-65.5,298.37338
-14.5,-64.5,298.5413
-14.5,-63.5,298.17725
-14.5,-62.5,298.35486
-14.5,-61.5,298.63336
-14.5,-60.5,299.13135
-14.5,-59.5,297.90274
-14.5,-58.5,298.02316
-14.5,-57.5,297.87405
-14.5,-56.5,298.98947
-14.5,-55.5,299.07294
-14.5,-54.5,298.0821
-14.5,-53.5,297.98837
-14.5,-52.5,298.80786
-14.5,-51.5,299.4075
-14.5,-50.5,298.84308
-14.5,-49.5,298.40207
-14.5,-48.5,298.46027
-14.5,-47.5,298.03195
-14.5,-46.5,297.78604
-14.5,-45.5,297.79852
-14.5,-44.5,297.7336
-14.5,-43.5,299.79532
-14.5,-42.5,298.03384
-14.5,-41.5,298.44217
-14.5,-40.5,297.31042
-14.5,-39.5,297.16934
-14.5,12.5,298.49152
-14.5,13.5,296.91068
-14.5,14.5,295.79095
-14.5,15.5,295.60757
-14.5,16.5,294.7212
-14.5,17.5,294.36273
-14.5,18.5,294.50638
-14.5,19.5,295.0335
-14.5,20.5,295.265
-14.5,21.5,296.00235
-14.5,22.5,297.29553
-14.5,23.5,296.6002
-14.5,24.5,296.01016
-14.5,25.5,296.21072
-14.5,26.5,295.96286
-14.5,27.5,295.8878
-14.5,28.5,295.82297
-14.5,29.5,296.87503
-14.5,30.5,297.4163
-14.5,31.5,297.17133
-14.5,32.5,296.05933
-14.5,33.5,296.3674
-14.5,34.5,296.44217
-14.5,35.5,298.1368
-14.5,36.5,297.55054
-14.5,37.5,297.9148
-14.5,38.5,298.4128
-14.5,39.5,298.80243
-14.5,40.5,299.35535
-14.5,48.5,298.06366
-14.5,49.5,294.83337
-14.5,126.5,301.9041
-14.5,127.5,301.9302
-14.5,130.5,301.0512
-14.5,131.5,301.03583
-14.5,132.5,300.81125
-14.5,133.5,301.56052
-14.5,134.5,302.08905
-14.5,135.5,302.02975
-14.5,142.5,301.1457
-14.5,143.5,300.57037
-14.5,144.5,301.03622
-13.5,-75.5,288.41086
-13.5,-74.5,284.75433
-13.5,-73.5,284.02997
-13.5,-72.5,283.43732
-13.5,-71.5,285.3909
-13.5,-70.5,285.06247
-13.5,-69.5,290.97333
-13.5,-68.5,295.77554
-13.5,-67.5,297.86948
-13.5,-66.5,299.1565
-13.5,-65.5,299.63263
-13.5,-64.5,299.77063
-13.5,-63.5,299.4403
-13.5,-62.5,299.1288
-13.5,-61.5,299.07883
-13.5,-60.5,298.05753
-13.5,-59.5,297.645
-13.5,-58.5,298.09982
-13.5,-57.5,297.9295
-13.5,-56.5,298.1397
-13.5,-55.5,298.08582
-13.5,-54.5,298.04236
-13.5,-53.5,298.40033
-13.5,-52.5,298.7448
-13.5,-51.5,299.3473
-13.5,-50.5,299.2843
-13.5,-49.5,299.39807
-13.5,-48.5,298.6144
-13.5,-47.5,298.59805
-13.5,-46.5,297.70178
-13.5,-45.5,297.58197
-13.5,-44.5,297.78375
-13.5,-43.5,299.50186
-13.5,-42.5,297.85046
-13.5,-41.5,298.5576
-13.5,-40.5,298.6931
-13.5,-39.5,297.2335
-13.5,13.5,298.22018
-13.5,14.5,295.6489
-13.5,15.5,293.74588
-13.5,16.5,293.65903
-13.5,17.5,293.91653
-13.5,18.5,293.69376
-13.5,19.5,294.3486
-13.5,20.5,294.88324
-13.5,21.5,296.2321
-13.5,22.5,297.1443
-13.5,23.5,295.86157
-13.5,24.5,296.14374
-13.5,25.5,295.85526
-13.5,26.5,295.16168
-13.5,27.5,295.55865
-13.5,28.5,295.39456
-13.5,29.5,295.07965
-13.5,30.5,295.05835
-13.5,31.5,296.67368
-13.5,32.5,296.50357
-13.5,33.5,294.9712
-13.5,34.5,296.38324
-13.5,35.5,296.36444
-13.5,36.5,297.38953
-13.5,37.5,298.40353
-13.5,38.5,299.1258
-13.5,39.5,298.93805
-13.5,40.5,299.17453
