lat,lon,GLDAS_NOAH10_M_2_1_CanopInt_inst
58.5,116.5,0.17094302
58.5,117.5,0.17321078
58.5,118.5,0.18510464
58.5,119.5,0.17043868
58.5,120.5,0.17535652
58.5,121.5,0.17188106
58.5,122.5,0.18854678
58.5,123.5,0.20510711
58.5,124.5,0.22583735
58.5,125.5,0.25475833
58.5,126.5,0.26783207
58.5,127.5,0.22516215
58.5,128.5,0.19446413
58.5,129.5,0.18906231
58.5,130.5,0.18686132
58.5,131.5,0.17803429
58.5,132.5,0.15321347
58.5,133.5,0.15334626
58.5,134.5,0.15755762
58.5,135.5,0.16855432
58.5,136.5,0.1875533
58.5,137.5,0.21657145
58.5,138.5,0.22923402
58.5,139.5,0.21708402
58.5,140.5,0.28876576
58.5,159.5,0.29227152
58.5,160.5,0.35804373
58.5,161.5,0.35187715
59.5,-161.5,0.3169442
59.5,-160.5,0.33214164
59.5,-159.5,0.3387648
59.5,-158.5,0.33163393
59.5,-157.5,0.30457348
59.5,-156.5,0.2986531
59.5,-155.5,0.333263
59.5,-154.5,0.3486476
59.5,-151.5,0.32960108
59.5,-150.5,0.22887185
59.5,-138.5,0.1332149
59.5,-137.5,0.19547912
59.5,-136.5,0.21820675
59.5,-135.5,0.27025226
59.5,-134.5,0.28817907
59.5,-133.5,0.35798135
59.5,-132.5,0.33357278
59.5,-131.5,0.298035
59.5,-130.5,0.2814918
59.5,-129.5,0.28418115
59.5,-128.5,0.2979666
59.5,-127.5,0.2985728
59.5,-126.5,0.2057454
59.5,-125.5,0.21856473
59.5,-124.5,0.29076174
59.5,-123.5,0.2509576
59.5,-122.5,0.21763441
59.5,-121.5,0.20264615
59.5,-120.5,0.19177586
59.5,-119.5,0.16935697
59.5,-118.5,0.1556429
59.5,-117.5,0.13926499
59.5,-116.5,0.14876866
59.5,-115.5,0.16126929
59.5,-114.5,0.1577507
59.5,-113.5,0.16522878
59.5,-112.5,0.15965067
59.5,-111.5,0.15904531
59.5,-110.5,0.14748196
59.5,-108.5,0.16371642
59.5,-107.5,0.18392624
59.5,-106.5,0.17734757
59.5,-105.5,0.18826807
59.5,-104.5,0.19338872
59.5,-103.5,0.21428902
59.5,-102.5,0.20772295
59.5,-101.5,0.21511203
59.5,-100.5,0.2214172
59.5,-99.5,0.24682651
59.5,-98.5,0.25903165
59.5,-97.5,0.25497025
59.5,-96.5,0.26799732
59.5,-95.5,0.26611403
59.5,-77.5,0.23897852
59.5,-76.5,0.2502649
59.5,-75.5,0.26247236
59.5,-74.5,0.260138
59.5,-73.5,0.259495
59.5,-72.5,0.2568117
59.5,-71.5,0.2672886
59.5,-70.5,0.2623655
59.5,-64.5,0.3613455
59.5,6.5,0.39565462
59.5,7.5,0.3786035
59.5,8.5,0.35084563
59.5,9.5,0.3120935
59.5,10.5,0.28988016
59.5,11.5,0.28946227
59.5,12.5,0.29818213
59.5,13.5,0.27591035
59.5,14.5,0.27853104
59.5,15.5,0.2759451
59.5,16.5,0.26193276
59.5,17.5,0.25039324
59.5,18.5,0.19635107
59.5,25.5,0.25968453
59.5,26.5,0.26567027
59.5,28.5,0.29052687
59.5,29.5,0.2953982
59.5,30.5,0.29986432
59.5,31.5,0.30310103
59.5,32.5,0.31323612
59.5,33.5,0.32772368
59.5,34.5,0.33693206
59.5,35.5,0.32913125
59.5,36.5,0.32677022
59.5,37.5,0.33435318
59.5,38.5,0.34135455
59.5,39.5,0.33844596
59.5,40.5,0.33622858
59.5,41.5,0.3376366
59.5,42.5,0.33740988
59.5,43.5,0.3334426
59.5,44.5,0.3277294
59.5,45.5,0.3281433
59.5,46.5,0.32648203
59.5,47.5,0.3220263
59.5,48.5,0.32674018
59.5,49.5,0.32032496
59.5,50.5,0.3184447
59.5,51.5,0.32126877
59.5,52.5,0.31122535
59.5,53.5,0.30035248
59.5,54.5,0.29976156
59.5,55.5,0.30110216
59.5,56.5,0.3163403
59.5,57.5,0.31386024
59.5,58.5,0.28251085
59.5,59.5,0.28131932
59.5,60.5,0.28892782
59.5,61.5,0.2733081
59.5,62.5,0.26576856
59.5,63.5,0.25856444
59.5,64.5,0.26165983
59.5,65.5,0.27184746
59.5,66.5,0.28576162
59.5,67.5,0.29750893
59.5,68.5,0.29184848
59.5,69.5,0.29147622
59.5,70.5,0.29112154
59.5,71.5,0.30131307
59.5,72.5,0.29829228
59.5,73.5,0.30008316
59.5,74.5,0.30542335
59.5,75.5,0.30038428
59.5,76.5,0.2937602
59.5,77.5,0.29430553
59.5,78.5,0.29791027
59.5,79.5,0.30132696
59.5,80.5,0.29654482
59.5,81.5,0.2910719
59.5,82.5,0.29118487
59.5,83.5,0.28800225
59.5,84.5,0.29835472
59.5,85.5,0.27888152
59.5,86.5,0.2715662
59.5,87.5,0.2681334
59.5,88.5,0.2734942
59.5,89.5,0.27797484
59.5,90.5,0.28861243
59.5,91.5,0.27494818
59.5,92.5,0.25573155
59.5,93.5,0.24254657
59.5,94.5,0.2381015
59.5,95.5,0.22836511
59.5,96.5,0.20362055
59.5,97.5,0.18084705
59.5,98.5,0.17032593
59.5,99.5,0.16214117
59.5,100.5,0.152545
59.5,101.5,0.14834358
59.5,102.5,0.13964625
59.5,103.5,0.1378287
59.5,104.5,0.1357528
59.5,105.5,0.12853499
59.5,106.5,0.12895258
59.5,107.5,0.14175394
59.5,108.5,0.13841541
59.5,109.5,0.13841878
59.5,110.5,0.14507025
59.5,111.5,0.14853524
59.5,112.5,0.16058934
59.5,113.5,0.17840987
59.5,114.5,0.18663576
59.5,115.5,0.1916395
59.5,116.5,0.15694326
59.5,117.5,0.14129655
59.5,118.5,0.14017609
59.5,119.5,0.14767124
59.5,120.5,0.14628914
59.5,121.5,0.14178877
59.5,122.5,0.14943568
59.5,123.5,0.15423469
59.5,124.5,0.18135643
59.5,125.5,0.1684513
59.5,126.5,0.17475498
59.5,127.5,0.13333859
59.5,128.5,0.11298841
59.5,129.5,0.107174866
59.5,130.5,0.13337266
59.5,131.5,0.132259
59.5,132.5,0.14147222
59.5,133.5,0.14247344
59.5,134.5,0.16337265
59.5,135.5,0.17948003
59.5,136.5,0.19355859
59.5,137.5,0.1883146
59.5,138.5,0.2018748
59.5,139.5,0.22015737
59.5,140.5,0.2258977
59.5,141.5,0.2717696
59.5,142.5,0.27213803
59.5,143.5,0.29373136
59.5,144.5,0.27856213
59.5,145.5,0.29917628
59.5,146.5,0.28287414
59.5,147.5,0.28470716
59.5,148.5,0.26994696
59.5,151.5,0.270491
59.5,152.5,0.2993164
59.5,153.5,0.32325122
59.5,161.5,0.3267788
59.5,162.5,0.35578975
60.5,-164.5,0.32166752
60.5,-163.5,0.3118093
60.5,-162.5,0.31732908
60.5,-161.5,0.31252018
60.5,-160.5,0.32022074
60.5,-159.5,0.3179727
60.5,-158.5,0.33025494
60.5,-157.5,0.3182892
60.5,-156.5,0.31566128
60.5,-155.5,0.3314601
60.5,-154.5,0.3464564
60.5,-153.5,0.28771716
60.5,-152.5,0.28492925
60.5,-150.5,0.3580583
60.5,-149.5,0.34112826
60.5,-148.5,0.23697199
60.5,-145.5,0.25264913
60.5,-144.5,0.30943787
60.5,-143.5,0.14233395
60.5,-142.5,0.17272711
60.5,-141.5,0.06452552
60.5,-140.5,0.06293782
60.5,-139.5,0.0
60.5,-138.5,0.17109686
60.5,-137.5,0.36158085
60.5,-136.5,0.35425252
60.5,-135.5,0.3313616
60.5,-134.5,0.31843644
60.5,-133.5,0.30194512
60.5,-132.5,0.2898673
60.5,-131.5,0.28632984
60.5,-130.5,0.26841795
60.5,-129.5,0.277482
60.5,-128.5,0.27894804
60.5,-127.5,0.23862155
60.5,-126.5,0.20849144
60.5,-125.5,0.16709855
60.5,-124.5,0.23764074
60.5,-123.5,0.21382016
60.5,-122.5,0.21640854
60.5,-121.5,0.17867622
60.5,-120.5,0.19182882
60.5,-119.5,0.19523834
60.5,-118.5,0.17854033
60.5,-117.5,0.17160897
60.5,-116.5,0.18503916
60.5,-115.5,0.19246905
60.5,-114.5,0.17340787
60.5,-113.5,0.17446959
60.5,-112.5,0.18597072
60.5,-111.5,0.17028248
60.5,-110.5,0.13664731
60.5,-109.5,0.14298786
60.5,-108.5,0.121654145
60.5,-107.5,0.14724316
60.5,-106.5,0.17705737
60.5,-105.5,0.18801264
60.5,-104.5,0.19269715
60.5,-103.5,0.21240684
60.5,-102.5,0.2179066
60.5,-101.5,0.20486417
60.5,-100.5,0.19723761
60.5,-99.5,0.20451163
60.5,-98.5,0.22775435
60.5,-97.5,0.22889954
60.5,-96.5,0.24295042
60.5,-95.5,0.2462109
60.5,-77.5,0.25482476
60.5,-76.5,0.24120696
60.5,-75.5,0.24353759
60.5,-74.5,0.24911143
60.5,-73.5,0.2414015
60.5,-72.5,0.2181151
60.5,-71.5,0.20352578
60.5,-70.5,0.19097476
60.5,-44.5,0.24766116
60.5,-43.5,0.12944822
60.5,5.5,0.3383984
60.5,6.5,0.41166943
60.5,7.5,0.3969323
60.5,8.5,0.37785277
60.5,9.5,0.3508595
60.5,10.5,0.3384834
60.5,11.5,0.33193412
60.5,12.5,0.32246593
60.5,13.5,0.31133667
60.5,14.5,0.2993368
60.5,15.5,0.30300504
60.5,16.5,0.29009423
60.5,17.5,0.25760537
60.5,22.5,0.26525247
60.5,23.5,0.27695033
60.5,24.5,0.2908008
60.5,25.5,0.28905046
60.5,26.5,0.2789907
60.5,28.5,0.29556596
60.5,29.5,0.31381977
60.5,30.5,0.31860965
60.5,33.5,0.327691
60.5,34.5,0.33385053
60.5,35.5,0.32949358
60.5,36.5,0.33918598
60.5,37.5,0.33840254
60.5,38.5,0.34550026
60.5,39.5,0.34627488
60.5,40.5,0.3397983
60.5,41.5,0.33486378
60.5,42.5,0.3329305
60.5,43.5,0.33491138
60.5,44.5,0.32862633
60.5,45.5,0.32894352
60.5,46.5,0.32773805
60.5,47.5,0.3258912
60.5,48.5,0.32359937
60.5,49.5,0.3195752
60.5,50.5,0.32364947
60.5,51.5,0.3124449
60.5,52.5,0.31365627
60.5,53.5,0.3160609
60.5,54.5,0.32084402
60.5,55.5,0.30841798
60.5,56.5,0.31719694
60.5,57.5,0.3303275
60.5,58.5,0.29965094
60.5,59.5,0.27862227
60.5,60.5,0.28883386
60.5,61.5,0.26924083
60.5,62.5,0.27026957
60.5,63.5,0.28112903
60.5,64.5,0.29361942
60.5,65.5,0.29398984
60.5,66.5,0.29560155
60.5,67.5,0.29935175
60.5,68.5,0.30033174
60.5,69.5,0.28668854
60.5,70.5,0.28191066
60.5,71.5,0.27440378
60.5,72.5,0.28041434
60.5,73.5,0.27737346
60.5,74.5,0.28285134
60.5,75.5,0.2962719
60.5,76.5,0.31140473
60.5,77.5,0.30725908
60.5,78.5,0.30318442
60.5,79.5,0.27965394
60.5,80.5,0.2692745
60.5,81.5,0.27528182
60.5,82.5,0.27438813
60.5,83.5,0.28997073
60.5,84.5,0.28866357
60.5,85.5,0.28186196
60.5,86.5,0.26470187
60.5,87.5,0.26966396
60.5,88.5,0.2691297
60.5,89.5,0.28506717
60.5,90.5,0.28593248
60.5,91.5,0.25074065
60.5,92.5,0.253681
60.5,93.5,0.2732795
60.5,94.5,0.2676543
60.5,95.5,0.23772691
60.5,96.5,0.21774264
60.5,97.5,0.18686427
60.5,98.5,0.1708108
60.5,99.5,0.16492176
60.5,100.5,0.16420193
60.5,101.5,0.1661816
60.5,102.5,0.14601637
60.5,103.5,0.14968884
60.5,104.5,0.14034577
60.5,105.5,0.15186298
60.5,106.5,0.13626064
60.5,107.5,0.14304174
60.5,108.5,0.1473678
60.5,109.5,0.14930505
60.5,110.5,0.14822313
60.5,111.5,0.156704
60.5,112.5,0.15128495
60.5,113.5,0.14931111
60.5,114.5,0.15446237
60.5,115.5,0.15649132
60.5,116.5,0.13484299
60.5,117.5,0.13191515
60.5,118.5,0.115085445
60.5,119.5,0.12302405
60.5,120.5,0.13854781
60.5,121.5,0.13495171
60.5,122.5,0.14861694
60.5,123.5,0.1634626
60.5,124.5,0.15639213
60.5,125.5,0.1726628
60.5,126.5,0.14944048
60.5,127.5,0.13698488
60.5,128.5,0.10782482
60.5,129.5,0.09965608
60.5,130.5,0.10440188
60.5,131.5,0.11270262
60.5,132.5,0.1419256
60.5,133.5,0.14634256
60.5,134.5,0.16581765
60.5,135.5,0.18097919
60.5,136.5,0.16282761
60.5,137.5,0.1593976
60.5,138.5,0.17088501
60.5,139.5,0.17586118
60.5,140.5,0.18275692
60.5,141.5,0.18665408
60.5,142.5,0.19465666
60.5,143.5,0.21829163
60.5,144.5,0.21844552
60.5,145.5,0.21234198
60.5,146.5,0.22757813
60.5,147.5,0.22233674
60.5,148.5,0.209735
60.5,149.5,0.19902611
60.5,150.5,0.19417664
60.5,151.5,0.15786661
60.5,152.5,0.16581015
60.5,153.5,0.15721752
60.5,154.5,0.27407473
60.5,162.5,0.29380265
60.5,163.5,0.33573738
60.5,164.5,0.34118485
60.5,165.5,0.31756866
60.5,166.5,0.3387836
60.5,167.5,0.2971597
60.5,169.5,0.27653688
60.5,170.5,0.3082836
61.5,-165.5,0.31332263
61.5,-164.5,0.31495962
61.5,-163.5,0.30464414
61.5,-162.5,0.30295613
61.5,-161.5,0.3113038
61.5,-160.5,0.3110688
61.5,-159.5,0.3112742
61.5,-158.5,0.32052562
61.5,-157.5,0.32944426
61.5,-156.5,0.32517168
61.5,-155.5,0.3427502
61.5,-154.5,0.33710387
61.5,-153.5,0.34605688
61.5,-152.5,0.26215157
61.5,-151.5,0.35069117
61.5,-150.5,0.356104
61.5,-149.5,0.4030953
61.5,-148.5,0.33446032
61.5,-147.5,0.17892759
61.5,-146.5,0.228195
61.5,-145.5,0.33973572
61.5,-144.5,0.36599952
61.5,-143.5,0.2850605
61.5,-142.5,0.31658643
61.5,-141.5,0.25167683
61.5,-140.5,0.25136882
61.5,-139.5,0.27623826
61.5,-138.5,0.27338147
61.5,-137.5,0.251058
61.5,-136.5,0.25677854
61.5,-135.5,0.26595357
61.5,-134.5,0.25461277
61.5,-133.5,0.2529669
61.5,-132.5,0.27021128
61.5,-131.5,0.28747165
61.5,-130.5,0.28237364
61.5,-129.5,0.24863446
61.5,-128.5,0.25462967
61.5,-127.5,0.23147574
61.5,-126.5,0.18117607
61.5,-125.5,0.15195046
61.5,-124.5,0.1921962
61.5,-123.5,0.20435385
61.5,-122.5,0.21253695
61.5,-121.5,0.20923458
61.5,-120.5,0.19145179
61.5,-119.5,0.2090307
61.5,-118.5,0.21500856
61.5,-117.5,0.18922344
61.5,-116.5,0.17302582
61.5,-112.5,0.1252975
61.5,-111.5,0.16210648
61.5,-110.5,0.14976753
61.5,-109.5,0.15703316
61.5,-108.5,0.16242187
61.5,-107.5,0.17538081
61.5,-106.5,0.1760227
61.5,-105.5,0.19163421
61.5,-104.5,0.19266261
61.5,-103.5,0.18279888
61.5,-102.5,0.17538519
61.5,-101.5,0.16345793
61.5,-100.5,0.14723736
61.5,-99.5,0.13963448
61.5,-98.5,0.16665094
61.5,-97.5,0.20469236
61.5,-96.5,0.2099101
61.5,-95.5,0.21077496
61.5,-94.5,0.21834831
61.5,-77.5,0.224348
61.5,-76.5,0.22649893
61.5,-75.5,0.21476959
61.5,-74.5,0.20314842
61.5,-73.5,0.20511343
61.5,-72.5,0.2035565
61.5,-48.5,0.4031405
61.5,-47.5,0.051762097
61.5,-46.5,0.0
61.5,-45.5,0.124015704
61.5,-44.5,0.0
61.5,-43.5,0.0
61.5,5.5,0.3494
61.5,6.5,0.39660737
61.5,7.5,0.40419427
61.5,8.5,0.3816584
61.5,9.5,0.38123322
61.5,10.5,0.35122427
61.5,11.5,0.3415219
61.5,12.5,0.33380973
61.5,13.5,0.3249897
61.5,14.5,0.29761416
61.5,15.5,0.3052392
61.5,16.5,0.29327297
61.5,21.5,0.26423442
61.5,22.5,0.30252892
61.5,23.5,0.30546197
61.5,24.5,0.30993783
61.5,25.5,0.30947265
61.5,26.5,0.3095417
61.5,27.5,0.30890235
61.5,28.5,0.3019303
61.5,29.5,0.31740203
61.5,32.5,0.32484773
61.5,33.5,0.33323696
61.5,34.5,0.32705766
61.5,36.5,0.33592972
61.5,37.5,0.3396936
61.5,38.5,0.34535992
61.5,39.5,0.34765297
61.5,40.5,0.34509912
61.5,41.5,0.34202683
61.5,42.5,0.334896
61.5,43.5,0.33525142
61.5,44.5,0.33977145
61.5,45.5,0.34254482
61.5,46.5,0.32742622
61.5,47.5,0.32801184
61.5,48.5,0.33565605
61.5,49.5,0.32903758
61.5,50.5,0.33139884
61.5,51.5,0.3211903
61.5,52.5,0.3306375
61.5,53.5,0.331464
61.5,54.5,0.33566746
61.5,55.5,0.32883993
61.5,56.5,0.31952062
61.5,57.5,0.33862764
61.5,58.5,0.33354458
61.5,59.5,0.28935903
61.5,60.5,0.27562404
61.5,61.5,0.2567426
61.5,62.5,0.24060339
61.5,63.5,0.23963185
61.5,64.5,0.24804637
61.5,65.5,0.25317603
61.5,66.5,0.28252187
61.5,67.5,0.29835886
61.5,68.5,0.30275157
61.5,69.5,0.29077286
61.5,70.5,0.28047216
61.5,71.5,0.3058472
61.5,72.5,0.33639854
61.5,73.5,0.33944073
61.5,74.5,0.32160082
61.5,75.5,0.31722224
61.5,76.5,0.31141448
61.5,77.5,0.2963719
61.5,78.5,0.29192406
61.5,79.5,0.28659713
61.5,80.5,0.2922185
61.5,81.5,0.2841882
61.5,82.5,0.2742241
61.5,83.5,0.2630057
61.5,84.5,0.27856353
61.5,85.5,0.2759303
61.5,86.5,0.27773243
61.5,87.5,0.27039263
61.5,88.5,0.27908358
61.5,89.5,0.29713762
61.5,90.5,0.30035076
61.5,91.5,0.28096622
61.5,92.5,0.3108873
61.5,93.5,0.2983251
61.5,94.5,0.28144723
61.5,95.5,0.24883749
61.5,96.5,0.22720645
61.5,97.5,0.19313036
61.5,98.5,0.18650171
61.5,99.5,0.17674977
61.5,100.5,0.15921214
61.5,101.5,0.15451486
61.5,102.5,0.15743712
61.5,103.5,0.14994162
61.5,104.5,0.15409885
61.5,105.5,0.15289703
61.5,106.5,0.16747333
61.5,107.5,0.17434257
61.5,108.5,0.16147394
61.5,109.5,0.174039
61.5,110.5,0.17496806
61.5,111.5,0.17665966
61.5,112.5,0.158895
61.5,113.5,0.14857297
61.5,114.5,0.1405658
61.5,115.5,0.14838614
61.5,116.5,0.13181475
61.5,117.5,0.13494551
61.5,118.5,0.11639358
61.5,119.5,0.11301072
61.5,120.5,0.1275613
61.5,121.5,0.11931892
61.5,122.5,0.12655489
61.5,123.5,0.1349297
61.5,124.5,0.1314167
61.5,125.5,0.1248082
61.5,126.5,0.12367948
61.5,127.5,0.13308723
61.5,128.5,0.117799416
61.5,129.5,0.120968
61.5,130.5,0.11620399
61.5,131.5,0.114681326
61.5,132.5,0.13435654
61.5,133.5,0.1410269
61.5,134.5,0.15943961
61.5,135.5,0.18093164
61.5,136.5,0.15397857
61.5,137.5,0.117478445
61.5,138.5,0.12359302
61.5,139.5,0.12824708
61.5,140.5,0.14657202
61.5,141.5,0.12167584
61.5,142.5,0.14437105
61.5,143.5,0.103809305
61.5,144.5,0.10374118
61.5,145.5,0.11939569
61.5,146.5,0.1269858
61.5,147.5,0.16426082
61.5,148.5,0.20853518
61.5,149.5,0.19519088
61.5,150.5,0.19521342
61.5,151.5,0.18400916
61.5,152.5,0.1690782
61.5,153.5,0.18408537
61.5,154.5,0.17956607
61.5,155.5,0.17170201
61.5,156.5,0.22788708
61.5,160.5,0.3358979
61.5,161.5,0.32418028
61.5,164.5,0.3350634
61.5,165.5,0.3292288
61.5,166.5,0.3358101
61.5,167.5,0.33014062
61.5,168.5,0.30046603
61.5,169.5,0.2965342
61.5,170.5,0.25814384
61.5,171.5,0.28792632
61.5,172.5,0.31884724
62.5,-164.5,0.3041845
62.5,-163.5,0.29452386
62.5,-162.5,0.29166254
62.5,-161.5,0.27876896
62.5,-160.5,0.30369607
62.5,-159.5,0.31248176
62.5,-158.5,0.3174753
62.5,-157.5,0.32072812
62.5,-156.5,0.29510435
62.5,-155.5,0.31255248
62.5,-154.5,0.3072562
62.5,-153.5,0.29307613
62.5,-152.5,0.31258366
62.5,-151.5,0.30504373
62.5,-150.5,0.36229715
62.5,-149.5,0.3873516
62.5,-148.5,0.35676455
62.5,-147.5,0.37932795
62.5,-146.5,0.36411494
62.5,-145.5,0.35277492
62.5,-144.5,0.35108736
62.5,-143.5,0.32903874
62.5,-142.5,0.3419161
62.5,-141.5,0.33017695
62.5,-140.5,0.31232092
62.5,-139.5,0.26867148
62.5,-138.5,0.278174
62.5,-137.5,0.25730377
62.5,-136.5,0.26185998
62.5,-135.5,0.2607477
62.5,-134.5,0.2919805
62.5,-133.5,0.28053162
62.5,-132.5,0.2628039
62.5,-131.5,0.2672864
62.5,-130.5,0.26611117
62.5,-129.5,0.24575041
62.5,-128.5,0.22508864
62.5,-127.5,0.20640674
62.5,-126.5,0.19287857
62.5,-125.5,0.16829658
62.5,-124.5,0.20124848
62.5,-123.5,0.19062266
62.5,-122.5,0.17572816
62.5,-121.5,0.18850282
62.5,-120.5,0.17557478
62.5,-119.5,0.17146656
62.5,-118.5,0.17092158
62.5,-117.5,0.16391462
62.5,-116.5,0.15819512
62.5,-115.5,0.16967838
62.5,-113.5,0.18020293
62.5,-112.5,0.16018522
62.5,-111.5,0.1585891
62.5,-110.5,0.12464657
62.5,-109.5,0.15836717
62.5,-108.5,0.15532891
62.5,-107.5,0.17066723
62.5,-106.5,0.14469852
62.5,-105.5,0.14294726
62.5,-104.5,0.15598711
62.5,-103.5,0.17878895
62.5,-102.5,0.17270315
62.5,-101.5,0.18899746
62.5,-100.5,0.1504446
62.5,-99.5,0.14696807
62.5,-98.5,0.1243444
62.5,-97.5,0.1277442
62.5,-96.5,0.16330644
62.5,-95.5,0.18480478
62.5,-94.5,0.18952164
62.5,-93.5,0.18072192
62.5,-77.5,0.21910201
62.5,-68.5,0.2247831
62.5,-67.5,0.27286002
62.5,-49.5,0.19704723
62.5,-48.5,0.0
62.5,-47.5,0.0
62.5,-46.5,0.0
62.5,-45.5,0.0
62.5,-44.5,0.0
62.5,-43.5,0.0
62.5,6.5,0.3546518
62.5,7.5,0.38238066
62.5,8.5,0.37641415
62.5,9.5,0.3791895
62.5,10.5,0.3713318
62.5,11.5,0.3748926
62.5,12.5,0.37173846
62.5,13.5,0.3463746
62.5,14.5,0.315759
62.5,15.5,0.32869798
62.5,16.5,0.31022105
62.5,17.5,0.28051713
62.5,21.5,0.25679323
62.5,22.5,0.2862807
62.5,23.5,0.30176032
62.5,24.5,0.31482723
62.5,25.5,0.3159437
62.5,26.5,0.31582716
62.5,27.5,0.32010752
62.5,28.5,0.31793287
62.5,29.5,0.32531914
62.5,30.5,0.33717668
62.5,31.5,0.33363375
62.5,32.5,0.33769962
62.5,33.5,0.34499395
62.5,34.5,0.34124815
62.5,35.5,0.3346361
62.5,36.5,0.34221032
62.5,37.5,0.3350291
62.5,38.5,0.3380915
62.5,39.5,0.3452175
62.5,40.5,0.3431817
62.5,41.5,0.34020057
62.5,42.5,0.34054896
62.5,43.5,0.34207484
62.5,44.5,0.33797812
62.5,45.5,0.3427648
62.5,46.5,0.33997893
62.5,47.5,0.33622295
62.5,48.5,0.3386573
62.5,49.5,0.34815457
62.5,50.5,0.3474568
62.5,51.5,0.32642847
62.5,52.5,0.32729244
62.5,53.5,0.3365659
62.5,54.5,0.33478376
62.5,55.5,0.32919046
62.5,56.5,0.34350783
62.5,57.5,0.33910623
62.5,58.5,0.33637783
62.5,59.5,0.32123974
62.5,60.5,0.28076687
62.5,61.5,0.2792094
62.5,62.5,0.2570414
62.5,63.5,0.26212057
62.5,64.5,0.26319426
62.5,65.5,0.2837978
62.5,66.5,0.29791573
62.5,67.5,0.30302885
62.5,68.5,0.30664262
62.5,69.5,0.30983436
62.5,70.5,0.33903137
62.5,71.5,0.34974897
62.5,72.5,0.3559856
62.5,73.5,0.35264006
62.5,74.5,0.34351715
62.5,75.5,0.33519155
62.5,76.5,0.330326
62.5,77.5,0.31050226
62.5,78.5,0.2993449
62.5,79.5,0.27529022
62.5,80.5,0.284399
62.5,81.5,0.27033892
62.5,82.5,0.27318195
62.5,83.5,0.252639
62.5,84.5,0.2528266
62.5,85.5,0.2622102
62.5,86.5,0.28056836
62.5,87.5,0.28347135
62.5,88.5,0.2999264
62.5,89.5,0.30514786
62.5,90.5,0.3161687
62.5,91.5,0.2983211
62.5,92.5,0.3054711
62.5,93.5,0.30869618
62.5,94.5,0.29217413
62.5,95.5,0.26791605
62.5,96.5,0.23985106
62.5,97.5,0.22226629
62.5,98.5,0.21588431
62.5,99.5,0.20917737
62.5,100.5,0.18533882
62.5,101.5,0.1914874
62.5,102.5,0.1960755
62.5,103.5,0.18855456
62.5,104.5,0.1739676
62.5,105.5,0.15170239
62.5,106.5,0.15379031
62.5,107.5,0.1582371
62.5,108.5,0.16495346
62.5,109.5,0.17946915
62.5,110.5,0.18907943
62.5,111.5,0.19785427
62.5,112.5,0.17222784
62.5,113.5,0.16018915
62.5,114.5,0.13285865
62.5,115.5,0.12789348
62.5,116.5,0.14171626
62.5,117.5,0.14304183
62.5,118.5,0.12107461
62.5,119.5,0.124342196
62.5,120.5,0.13082398
62.5,121.5,0.124350764
62.5,122.5,0.123704515
62.5,123.5,0.1255668
62.5,124.5,0.12140297
62.5,125.5,0.11639145
62.5,126.5,0.11380096
62.5,127.5,0.1207609
62.5,128.5,0.11402606
62.5,129.5,0.10250818
62.5,130.5,0.09322969
62.5,131.5,0.09942224
62.5,132.5,0.11597829
62.5,133.5,0.14242418
62.5,134.5,0.16354878
62.5,135.5,0.18864278
62.5,136.5,0.2104468
62.5,137.5,0.15486646
62.5,138.5,0.16180359
62.5,139.5,0.13584888
62.5,140.5,0.15280983
62.5,141.5,0.14675002
62.5,142.5,0.13112397
62.5,143.5,0.13852271
62.5,144.5,0.11241452
62.5,145.5,0.103689946
62.5,146.5,0.13018058
62.5,147.5,0.19141056
62.5,148.5,0.16719033
62.5,149.5,0.20489079
62.5,150.5,0.22056139
62.5,151.5,0.23141347
62.5,152.5,0.22958516
62.5,153.5,0.22966652
62.5,154.5,0.2005897
62.5,155.5,0.21552046
62.5,156.5,0.18653068
62.5,157.5,0.1948266
62.5,158.5,0.16315061
62.5,159.5,0.22139516
62.5,160.5,0.22350313
62.5,161.5,0.23963398
62.5,162.5,0.24216358
62.5,163.5,0.26356462
62.5,164.5,0.25502026
62.5,165.5,0.30799848
62.5,166.5,0.31739655
62.5,167.5,0.30484536
62.5,168.5,0.31890306
62.5,169.5,0.30530176
62.5,170.5,0.28040993
62.5,171.5,0.27438852
62.5,172.5,0.32720673
62.5,173.5,0.33354264
62.5,174.5,0.3220063
62.5,175.5,0.3274463
62.5,176.5,0.326952
62.5,178.5,0.34960544
63.5,-160.5,0.30774042
63.5,-159.5,0.2775413
63.5,-158.5,0.29215488
63.5,-157.5,0.28406045
63.5,-156.5,0.28013593
63.5,-155.5,0.2961485
63.5,-154.5,0.30158675
63.5,-153.5,0.2840426
63.5,-152.5,0.27187246
63.5,-151.5,0.27376035
63.5,-150.5,0.28994042
63.5,-149.5,0.27227852
63.5,-148.5,0.30739334
63.5,-147.5,0.33813348
63.5,-146.5,0.31969813
63.5,-145.5,0.3063504
63.5,-144.5,0.3060003
63.5,-143.5,0.2812616
63.5,-142.5,0.26796293
63.5,-141.5,0.23886739
63.5,-140.5,0.21117304
63.5,-139.5,0.23220935
63.5,-138.5,0.24544877
63.5,-137.5,0.24013807
63.5,-136.5,0.22198798
63.5,-135.5,0.2329981
63.5,-134.5,0.23315161
63.5,-133.5,0.24723282
63.5,-132.5,0.23827384
63.5,-131.5,0.22609913
63.5,-130.5,0.20217961
