lat,lon,AIRS3STM_006_RelHumSurf_D
68.5,52.5,85.05475
68.5,53.5,85.27944
68.5,54.5,84.83575
68.5,55.5,84.76756
68.5,56.5,85.078514
68.5,57.5,85.08368
68.5,58.5,85.035126
68.5,59.5,85.12448
68.5,60.5,85.36312
68.5,61.5,85.59246
68.5,62.5,85.567665
68.5,63.5,85.29236
68.5,64.5,85.51292
68.5,65.5,84.91219
68.5,66.5,84.60072
68.5,67.5,84.69215
68.5,68.5,85.60279
68.5,69.5,85.76085
68.5,70.5,85.93491
68.5,71.5,85.92252
68.5,72.5,85.84659
68.5,73.5,85.25775
68.5,74.5,85.60589
68.5,75.5,85.890495
68.5,76.5,86.077995
68.5,77.5,86.23037
68.5,78.5,86.22727
68.5,79.5,86.140495
68.5,80.5,86.22675
68.5,81.5,86.44009
68.5,82.5,86.08781
68.5,83.5,86.33678
68.5,84.5,86.328514
68.5,85.5,86.266014
68.5,86.5,86.13843
68.5,87.5,85.74897
68.5,88.5,85.87965
68.5,89.5,85.88481
68.5,90.5,85.597626
68.5,91.5,85.067665
68.5,92.5,84.29855
68.5,93.5,84.09814
68.5,94.5,84.326965
68.5,95.5,84.58109
68.5,96.5,84.41684
68.5,97.5,84.65651
68.5,98.5,84.43491
68.5,99.5,84.109505
68.5,100.5,84.8156
68.5,101.5,85.80785
68.5,102.5,85.81302
68.5,103.5,85.85313
68.5,104.5,85.72624
68.5,105.5,85.81715
68.5,106.5,85.972626
68.5,107.5,85.54907
68.5,108.5,85.9375
68.5,109.5,86.06147
68.5,110.5,85.66684
68.5,111.5,85.34556
68.5,112.5,85.54184
68.5,113.5,85.588326
68.5,114.5,86.072914
68.5,115.5,85.52815
68.5,116.5,85.816666
68.5,117.5,85.81017
68.5,118.5,85.846115
68.5,119.5,85.911545
68.5,120.5,85.84896
68.5,121.5,85.6313
68.5,122.5,86.68435
68.5,123.5,86.973434
68.5,124.5,86.333336
68.5,125.5,85.78925
68.5,126.5,85.25826
68.5,127.5,85.02892
68.5,128.5,85.68957
68.5,129.5,85.24019
68.5,130.5,84.52944
68.5,131.5,85.302605
68.5,132.5,86.0217
68.5,133.5,86.26756
68.5,134.5,86.18543
68.5,135.5,86.322914
68.5,136.5,86.171486
68.5,137.5,85.5532
68.5,138.5,85.40031
68.5,139.5,85.48708
68.5,140.5,85.31147
68.5,141.5,85.527374
68.5,142.5,86.5093
68.5,143.5,87.82344
68.5,144.5,87.68958
68.5,145.5,88.17381
68.5,146.5,88.0718
68.5,147.5,87.151344
68.5,148.5,86.61157
68.5,149.5,87.14011
68.5,150.5,87.63438
68.5,151.5,88.09194
68.5,152.5,88.21126
68.5,153.5,88.11198
68.5,154.5,88.125
68.5,155.5,87.81302
68.5,156.5,87.57542
68.5,157.5,87.03151
68.5,158.5,87.33523
68.5,159.5,87.33109
68.5,160.5,87.8249
68.5,161.5,87.45661
68.5,162.5,86.055786
68.5,163.5,85.39825
68.5,164.5,85.34969
68.5,165.5,85.27789
68.5,166.5,84.88326
68.5,167.5,84.78306
68.5,168.5,85.24225
68.5,169.5,85.24948
68.5,170.5,85.72004
68.5,171.5,85.96281
68.5,172.5,85.20816
68.5,173.5,84.9783
68.5,174.5,84.786674
68.5,175.5,84.44731
68.5,176.5,83.74535
68.5,177.5,83.694214
68.5,178.5,83.90444
68.5,179.5,84.47572
69.5,-179.5,85.255424
69.5,-178.5,85.13275
69.5,-177.5,85.48542
69.5,-176.5,85.05424
69.5,-175.5,85.099174
69.5,-174.5,85.1219
69.5,-173.5,85.04958
69.5,-172.5,85.110275
69.5,-171.5,84.52531
69.5,-170.5,84.50852
69.5,-169.5,84.39411
69.5,-168.5,84.11519
69.5,-167.5,84.141785
69.5,-166.5,83.99019
69.5,-165.5,84.15289
69.5,-164.5,83.87707
69.5,-163.5,84.211
69.5,-162.5,84.74793
69.5,-161.5,84.53409
69.5,-160.5,84.10227
69.5,-159.5,84.26395
69.5,-158.5,84.39928
69.5,-157.5,84.57464
69.5,-156.5,84.87965
69.5,-155.5,84.83936
69.5,-154.5,84.63559
69.5,-153.5,84.548294
69.5,-152.5,84.58161
69.5,-151.5,84.891525
69.5,-150.5,84.67355
69.5,-149.5,84.28151
69.5,-148.5,83.83161
69.5,-147.5,83.72727
69.5,-146.5,83.3001
69.5,-145.5,83.59142
69.5,-144.5,83.712296
69.5,-143.5,83.578514
69.5,-142.5,83.77531
69.5,-141.5,83.47108
69.5,-140.5,83.639465
69.5,-139.5,84.12035
69.5,-138.5,84.24793
69.5,-137.5,84.20119
69.5,-136.5,84.359505
69.5,-135.5,84.82076
69.5,-134.5,85.328514
69.5,-133.5,85.25259
69.5,-132.5,85.27273
69.5,-131.5,85.49096
69.5,-130.5,85.77815
69.5,-129.5,85.62629
69.5,-128.5,85.451965
69.5,-127.5,84.67665
69.5,-126.5,84.5297
69.5,-125.5,84.92717
69.5,-124.5,85.17252
69.5,-123.5,84.75052
69.5,-122.5,84.10641
69.5,-121.5,83.83058
69.5,-120.5,83.62965
69.5,-119.5,84.13197
69.5,-118.5,84.8001
69.5,-117.5,84.98502
69.5,-116.5,85.03977
69.5,-115.5,85.02299
69.5,-114.5,85.02066
69.5,-113.5,85.3533
69.5,-112.5,85.12293
69.5,-111.5,85.14489
69.5,-110.5,85.452995
69.5,-109.5,85.37707
69.5,-108.5,85.8626
69.5,-107.5,86.49845
69.5,-106.5,86.35537
69.5,-105.5,86.18776
69.5,-104.5,86.242
69.5,-103.5,86.49871
69.5,-102.5,86.526085
69.5,-101.5,86.18388
69.5,-100.5,85.6374
69.5,-99.5,85.84814
69.5,-98.5,86.33471
69.5,-97.5,86.43853
69.5,-96.5,86.51395
69.5,-95.5,86.40754
69.5,-94.5,86.31612
69.5,-93.5,86.23786
69.5,-92.5,85.557335
69.5,-91.5,84.93491
69.5,-90.5,85.108475
69.5,-89.5,85.40444
69.5,-88.5,85.473656
69.5,-87.5,85.66064
69.5,-86.5,85.72314
69.5,-85.5,85.192665
69.5,-84.5,84.95997
69.5,-83.5,85.02686
69.5,-82.5,85.233986
69.5,-81.5,84.55088
69.5,-80.5,84.06198
69.5,-79.5,84.222626
69.5,-78.5,84.21281
69.5,-77.5,83.69447
69.5,-76.5,84.00259
69.5,-75.5,84.61105
69.5,-74.5,84.421486
69.5,-73.5,83.62759
69.5,-72.5,83.795456
69.5,-71.5,83.972626
69.5,-70.5,82.79442
69.5,-69.5,82.23192
69.5,-68.5,83.443184
69.5,-67.5,83.785385
69.5,-66.5,83.64825
69.5,-65.5,83.95506
69.5,-64.5,84.295975
69.5,-63.5,84.58058
69.5,-62.5,84.35873
69.5,-61.5,84.055786
69.5,-60.5,83.90496
69.5,-59.5,83.76859
69.5,-58.5,83.38998
69.5,-57.5,83.21126
69.5,-56.5,82.95739
69.5,-55.5,82.97805
69.5,-54.5,82.870865
69.5,-53.5,82.4592
69.5,-52.5,83.21616
69.5,-51.5,83.182076
69.5,-50.5,81.84013
69.5,-49.5,80.359505
69.5,-48.5,81.12603
69.5,-47.5,81.713844
69.5,-46.5,82.04752
69.5,-45.5,82.764206
69.5,-44.5,83.245865
69.5,-43.5,83.942665
69.5,-42.5,84.16942
69.5,-41.5,84.46849
69.5,-40.5,84.119835
69.5,-39.5,83.525055
69.5,-38.5,83.61493
69.5,-37.5,83.420456
69.5,-36.5,83.33936
69.5,-35.5,83.59814
69.5,-34.5,83.59608
69.5,-33.5,82.90547
69.5,-32.5,82.78925
69.5,-31.5,83.693184
69.5,-30.5,83.62862
69.5,-29.5,82.983986
69.5,-28.5,82.243805
69.5,-27.5,82.14308
69.5,-26.5,81.75103
69.5,-25.5,81.204025
69.5,-24.5,81.78461
69.5,-23.5,82.66942
69.5,-22.5,83.37035
69.5,-21.5,83.88533
69.5,-20.5,84.036156
69.5,-19.5,83.892044
69.5,-18.5,84.079544
69.5,-17.5,84.05217
69.5,-16.5,83.93905
69.5,-15.5,83.890495
69.5,-14.5,84.119316
69.5,-13.5,84.139465
69.5,-12.5,83.94009
69.5,-11.5,84.00052
69.5,-10.5,83.91994
69.5,-9.5,84.07283
69.5,-8.5,84.09349
69.5,-7.5,84.23141
69.5,-6.5,84.26808
69.5,-5.5,84.42975
69.5,-4.5,84.338326
69.5,-3.5,84.545456
69.5,-2.5,84.51756
69.5,-1.5,84.47934
69.5,-0.5,84.52996
69.5,0.5,84.54184
69.5,1.5,84.54752
69.5,2.5,84.59401
69.5,3.5,84.64308
69.5,4.5,84.43388
69.5,5.5,84.33626
69.5,6.5,84.3094
69.5,7.5,84.40909
69.5,8.5,84.454025
69.5,9.5,84.42924
69.5,10.5,84.34711
69.5,11.5,84.26498
69.5,12.5,84.20609
69.5,13.5,83.96436
69.5,14.5,83.98812
69.5,15.5,84.441635
69.5,16.5,85.06198
69.5,17.5,85.57645
69.5,18.5,85.60227
69.5,19.5,84.89411
69.5,20.5,84.318695
69.5,21.5,83.99225
69.5,22.5,84.13843
69.5,23.5,84.36674
69.5,24.5,84.223656
69.5,25.5,84.0124
69.5,26.5,84.119835
69.5,27.5,84.60124
69.5,28.5,84.91477
69.5,29.5,85.3156
69.5,30.5,85.39308
69.5,31.5,85.44525
69.5,32.5,85.56973
69.5,33.5,85.05062
69.5,34.5,84.380684
69.5,35.5,84.48864
69.5,36.5,83.90186
69.5,37.5,83.326965
69.5,38.5,83.23244
69.5,39.5,83.35227
69.5,40.5,83.36364
69.5,41.5,83.515495
69.5,42.5,83.57025
69.5,43.5,83.6343
69.5,44.5,83.921486
69.5,45.5,83.995865
69.5,46.5,84.09814
69.5,47.5,84.34556
69.5,48.5,84.66736
69.5,49.5,84.83781
69.5,50.5,84.33523
69.5,51.5,84.25052
69.5,52.5,84.06095
69.5,53.5,84.06973
69.5,54.5,84.12759
69.5,55.5,83.91891
69.5,56.5,84.264465
69.5,57.5,84.089874
69.5,58.5,84.16529
69.5,59.5,84.49122
69.5,60.5,85.03047
69.5,61.5,85.204544
69.5,62.5,84.69112
69.5,63.5,84.62759
69.5,64.5,84.71126
69.5,65.5,84.12448
69.5,66.5,84.22727
69.5,67.5,84.91632
69.5,68.5,85.71178
69.5,69.5,85.922005
69.5,70.5,85.963844
69.5,71.5,85.83264
69.5,72.5,85.681305
69.5,73.5,85.36519
69.5,74.5,85.858475
69.5,75.5,86.068695
69.5,76.5,86.36364
69.5,77.5,86.20506
69.5,78.5,86.33161
69.5,79.5,86.2376
69.5,80.5,86.18803
69.5,81.5,85.92969
69.5,82.5,85.941666
69.5,83.5,86.35261
69.5,84.5,86.38895
69.5,85.5,86.26343
69.5,86.5,86.23502
69.5,87.5,85.868286
69.5,88.5,85.47624
69.5,89.5,85.38223
69.5,90.5,84.9876
69.5,91.5,83.99948
69.5,92.5,83.838844
69.5,93.5,83.80217
69.5,94.5,83.97934
69.5,95.5,83.82593
69.5,96.5,83.92924
69.5,97.5,83.77014
69.5,98.5,83.71953
69.5,99.5,84.56095
69.5,100.5,84.96539
69.5,101.5,85.35729
69.5,102.5,85.8218
69.5,103.5,85.79896
69.5,104.5,86.17292
69.5,105.5,85.90703
69.5,106.5,85.505684
69.5,107.5,85.41374
69.5,108.5,85.09297
69.5,109.5,85.35486
69.5,110.5,85.46436
69.5,111.5,85.55
69.5,112.5,85.54236
69.5,113.5,85.41374
69.5,114.5,85.96615
69.5,115.5,86.36146
69.5,116.5,86.098656
69.5,117.5,85.66439
69.5,118.5,86.15784
69.5,119.5,86.410484
69.5,120.5,85.6208
69.5,121.5,85.6526
69.5,122.5,85.99019
69.5,123.5,86.237236
69.5,124.5,86.947914
69.5,125.5,86.34583
69.5,126.5,85.66684
69.5,127.5,84.60175
69.5,128.5,83.96746
69.5,129.5,83.535126
69.5,130.5,84.37397
69.5,131.5,85.68802
69.5,132.5,85.61415
69.5,133.5,85.81973
69.5,134.5,85.59814
69.5,135.5,86.120865
69.5,136.5,85.828514
69.5,137.5,85.79391
69.5,138.5,85.94886
69.5,139.5,85.79907
69.5,140.5,85.77996
69.5,141.5,85.901344
69.5,142.5,85.71436
69.5,143.5,86.21146
69.5,144.5,86.598434
69.5,145.5,87.17552
69.5,146.5,87.48594
69.5,147.5,87.60242
69.5,148.5,86.2875
69.5,149.5,86.01756
69.5,150.5,86.193695
69.5,151.5,86.75826
69.5,152.5,87.22753
69.5,153.5,87.18647
69.5,154.5,87.54339
69.5,155.5,87.29907
69.5,156.5,87.34401
69.5,157.5,87.25723
69.5,158.5,87.173035
69.5,159.5,86.920456
69.5,160.5,86.71797
69.5,161.5,86.18698
69.5,162.5,85.53977
69.5,163.5,85.317665
69.5,164.5,85.357956
69.5,165.5,85.42769
69.5,166.5,85.90858
69.5,167.5,86.05372
69.5,168.5,86.22572
69.5,169.5,86.16322
69.5,170.5,85.858475
69.5,171.5,84.98605
69.5,172.5,84.712296
69.5,173.5,84.910126
69.5,174.5,85.08368
69.5,175.5,84.97211
69.5,176.5,84.48244
69.5,177.5,84.850204
69.5,178.5,85.00826
69.5,179.5,84.99277
70.5,-179.5,84.71126
70.5,-178.5,84.69602
70.5,-177.5,84.57335
70.5,-176.5,84.80165
70.5,-175.5,84.95609
70.5,-174.5,84.733475
70.5,-173.5,84.60279
70.5,-172.5,84.640755
70.5,-171.5,84.86002
70.5,-170.5,84.652084
70.5,-169.5,84.258
70.5,-168.5,84.420456
70.5,-167.5,84.587555
70.5,-166.5,84.37733
70.5,-165.5,84.12707
70.5,-164.5,84.09091
70.5,-163.5,83.88585
70.5,-162.5,83.97469
70.5,-161.5,84.21797
70.5,-160.5,84.619835
70.5,-159.5,85.02428
70.5,-158.5,85.348915
70.5,-157.5,85.516785
70.5,-156.5,85.48967
70.5,-155.5,86.0798
70.5,-154.5,85.63895
70.5,-153.5,84.97624
70.5,-152.5,85.119576
70.5,-151.5,85.19009
70.5,-150.5,85.33368
70.5,-149.5,85.18491
70.5,-148.5,84.95661
70.5,-147.5,84.89618
70.5,-146.5,84.243805
70.5,-145.5,84.45248
70.5,-144.5,84.64282
70.5,-143.5,84.7469
70.5,-142.5,84.56431
70.5,-141.5,84.58058
70.5,-140.5,84.89773
70.5,-139.5,84.83471
70.5,-138.5,84.58471
70.5,-137.5,84.579025
70.5,-136.5,84.380165
70.5,-135.5,84.66994
70.5,-134.5,84.745865
70.5,-133.5,84.40961
70.5,-132.5,84.39463
70.5,-131.5,84.33213
70.5,-130.5,84.32645
70.5,-129.5,84.48037
70.5,-128.5,84.62138
70.5,-127.5,84.56973
70.5,-126.5,84.359505
70.5,-125.5,84.40444
70.5,-124.5,84.578514
70.5,-123.5,84.45713
70.5,-122.5,84.204025
70.5,-121.5,84.6875
70.5,-120.5,84.90961
70.5,-119.5,84.92872
70.5,-118.5,84.44938
70.5,-117.5,84.49664
70.5,-116.5,84.67975
70.5,-115.5,85.07231
70.5,-114.5,84.79132
70.5,-113.5,85.15341
70.5,-112.5,85.556305
70.5,-111.5,85.568184
70.5,-110.5,85.13223
70.5,-109.5,85.19576
70.5,-108.5,85.69628
70.5,-107.5,85.82877
70.5,-106.5,85.59659
70.5,-105.5,85.7735
70.5,-104.5,86.125
70.5,-103.5,86.04881
70.5,-102.5,85.92872
70.5,-101.5,85.81973
70.5,-100.5,85.73605
70.5,-99.5,86.005684
70.5,-98.5,86.01292
70.5,-97.5,86.01808
70.5,-96.5,85.62862
70.5,-95.5,84.86002
70.5,-94.5,84.285126
70.5,-93.5,84.43491
70.5,-92.5,84.681816
70.5,-91.5,84.766525
70.5,-90.5,85.235794
70.5,-89.5,85.48864
70.5,-88.5,85.58652
70.5,-87.5,85.349174
70.5,-86.5,84.49174
70.5,-85.5,84.67743
70.5,-84.5,84.983475
70.5,-83.5,84.65987
70.5,-82.5,84.35563
70.5,-81.5,84.672775
70.5,-80.5,85.05165
70.5,-79.5,85.3626
70.5,-78.5,84.91606
70.5,-77.5,84.05165
70.5,-76.5,83.58213
70.5,-75.5,84.046486
70.5,-74.5,83.5124
70.5,-73.5,82.838326
70.5,-72.5,82.766014
70.5,-71.5,82.66736
70.5,-70.5,82.75207
70.5,-69.5,83.555786
70.5,-68.5,84.20377
70.5,-67.5,83.6968
70.5,-66.5,83.87397
70.5,-65.5,83.963844
70.5,-64.5,84.20506
70.5,-63.5,83.96901
70.5,-62.5,83.90909
70.5,-61.5,83.7141
70.5,-60.5,83.473915
70.5,-59.5,83.1795
70.5,-58.5,82.78435
70.5,-57.5,82.60667
70.5,-56.5,82.610535
70.5,-55.5,82.89127
70.5,-54.5,82.98864
70.5,-53.5,82.69473
70.5,-52.5,82.683365
70.5,-51.5,82.25336
70.5,-50.5,81.274796
70.5,-49.5,81.00775
70.5,-48.5,81.87655
70.5,-47.5,82.28306
70.5,-46.5,83.108986
70.5,-45.5,83.911674
70.5,-44.5,84.671486
70.5,-43.5,85.07076
70.5,-42.5,84.75103
70.5,-41.5,84.92614
70.5,-40.5,84.7469
70.5,-39.5,84.45764
70.5,-38.5,85.02865
70.5,-37.5,84.29832
70.5,-36.5,84.273636
70.5,-35.5,83.88177
70.5,-34.5,84.00625
70.5,-33.5,83.94783
70.5,-32.5,84.27996
70.5,-31.5,83.83109
70.5,-30.5,82.43491
70.5,-29.5,81.02892
70.5,-28.5,80.79184
70.5,-27.5,81.09556
70.5,-26.5,81.576965
70.5,-25.5,82.308365
70.5,-24.5,82.94886
70.5,-23.5,82.50259
70.5,-22.5,82.15547
70.5,-21.5,83.02531
70.5,-20.5,83.29339
70.5,-19.5,83.545975
70.5,-18.5,83.78409
70.5,-17.5,83.66787
70.5,-16.5,83.56198
70.5,-15.5,83.47108
70.5,-14.5,83.61725
70.5,-13.5,83.70764
70.5,-12.5,83.545975
70.5,-11.5,83.41477
70.5,-10.5,83.59246
70.5,-9.5,83.8032
70.5,-8.5,83.89928
70.5,-7.5,83.81973
70.5,-6.5,83.82231
70.5,-5.5,83.83316
70.5,-4.5,83.98812
70.5,-3.5,84.149796
70.5,-2.5,84.22004
70.5,-1.5,84.28925
70.5,-0.5,84.170456
70.5,0.5,84.09969
70.5,1.5,84.09453
70.5,2.5,84.03151
70.5,3.5,84.01911
70.5,4.5,84.1126
70.5,5.5,83.99897
70.5,6.5,83.97624
70.5,7.5,84.02531
70.5,8.5,83.943695
70.5,9.5,84.05114
70.5,10.5,84.03874
70.5,11.5,83.96797
70.5,12.5,84.02118
70.5,13.5,83.9158
70.5,14.5,83.805786
70.5,15.5,83.818184
70.5,16.5,83.69576
70.5,17.5,83.64618
70.5,18.5,84.08058
70.5,19.5,84.42614
70.5,20.5,84.59142
70.5,21.5,85.233475
70.5,22.5,85.98037
70.5,23.5,85.64721
70.5,24.5,85.25
70.5,25.5,85.30527
70.5,26.5,85.140495
70.5,27.5,84.84659
70.5,28.5,84.74225
70.5,29.5,85.37345
70.5,30.5,85.53564
70.5,31.5,83.8874
70.5,32.5,83.46642
70.5,33.5,83.27686
70.5,34.5,83.40496
70.5,35.5,83.47159
70.5,36.5,83.39773
70.5,37.5,83.255684
70.5,38.5,83.20609
70.5,39.5,83.17717
70.5,40.5,83.09091
70.5,41.5,83.07231
70.5,42.5,83.21591
70.5,43.5,83.129135
70.5,44.5,83.19112
70.5,45.5,83.14928
70.5,46.5,83.110535
70.5,47.5,83.21126
70.5,48.5,83.48141
70.5,49.5,83.67665
70.5,50.5,83.609505
70.5,51.5,83.65031
70.5,52.5,83.90651
70.5,53.5,84.15496
70.5,54.5,84.462296
70.5,55.5,84.53047
70.5,56.5,84.17717
70.5,57.5,84.09504
70.5,58.5,84.31095
70.5,59.5,84.46539
70.5,60.5,84.07335
70.5,61.5,84.19938
70.5,62.5,84.20764
70.5,63.5,84.317665
70.5,64.5,84.23657
70.5,65.5,83.920456
70.5,66.5,84.30372
70.5,67.5,85.254135
70.5,68.5,85.90547
70.5,69.5,85.86415
70.5,70.5,85.86777
70.5,71.5,85.68647
70.5,72.5,85.44628
70.5,73.5,85.255165
70.5,74.5,85.982956
70.5,75.5,86.079025
70.5,76.5,86.29958
70.5,77.5,86.23037
70.5,78.5,86.10434
70.5,79.5,85.95093
70.5,80.5,85.56302
70.5,81.5,85.60279
70.5,82.5,85.78822
70.5,83.5,85.81927
70.5,84.5,85.68698
70.5,85.5,85.47004
70.5,86.5,85.64308
70.5,87.5,85.42769
70.5,88.5,85.48192
70.5,89.5,85.46746
70.5,90.5,84.97108
70.5,91.5,84.24122
70.5,92.5,84.181305
70.5,93.5,84.194214
70.5,94.5,84.7593
70.5,95.5,85.27066
70.5,96.5,85.52531
70.5,97.5,85.2624
70.5,98.5,85.38998
70.5,99.5,85.46797
70.5,100.5,85.5093
70.5,101.5,85.23657
70.5,102.5,85.2908
70.5,103.5,85.59453
70.5,104.5,85.4099
70.5,105.5,85.32231
70.5,106.5,85.160126
70.5,107.5,84.993805
70.5,108.5,84.52944
70.5,109.5,84.40806
70.5,110.5,84.90315
70.5,111.5,84.87164
70.5,112.5,85.83161
70.5,113.5,86.276344
70.5,114.5,86.130684
70.5,115.5,85.6
70.5,116.5,85.28309
70.5,117.5,85.734245
70.5,118.5,86.18177
70.5,119.5,86.12553
70.5,120.5,86.24632
70.5,121.5,85.74114
70.5,122.5,85.84635
70.5,123.5,86.04958
70.5,124.5,86.118805
70.5,125.5,86.370865
70.5,126.5,85.75259
70.5,127.5,85.296486
70.5,128.5,84.83213
70.5,129.5,84.24019
70.5,130.5,84.28925
70.5,131.5,85.51343
70.5,132.5,86.412704
70.5,133.5,85.95588
70.5,134.5,85.52944
70.5,135.5,85.5217
70.5,136.5,86.18647
70.5,137.5,86.420456
70.5,138.5,86.672005
70.5,139.5,86.51136
70.5,140.5,86.81198
70.5,141.5,86.85744
70.5,142.5,86.80424
70.5,143.5,87.056046
70.5,144.5,87.02892
70.5,145.5,87.25207
70.5,146.5,87.60781
70.5,147.5,87.34453
70.5,148.5,86.54003
70.5,149.5,86.32344
70.5,150.5,86.45558
70.5,151.5,86.84711
70.5,152.5,86.74277
70.5,153.5,86.68802
70.5,154.5,86.89773
70.5,155.5,86.61467
70.5,156.5,86.74277
70.5,157.5,87.08109
70.5,158.5,86.99019
70.5,159.5,86.45764
70.5,160.5,85.78047
70.5,161.5,85.609505
70.5,162.5,85.56043
70.5,163.5,85.71694
70.5,164.5,85.52221
70.5,165.5,85.50775
70.5,166.5,85.5217
70.5,167.5,85.53099
70.5,168.5,85.4499
70.5,169.5,85.24741
70.5,170.5,85.28306
70.5,171.5,85.45506
70.5,172.5,85.40289
70.5,173.5,85.444214
70.5,174.5,85.20635
70.5,175.5,85.26136
70.5,176.5,85.204544
70.5,177.5,85.17717
70.5,178.5,85.02918
70.5,179.5,84.73683
71.5,-179.5,84.41529
71.5,-178.5,84.505684
71.5,-177.5,84.443184
71.5,-176.5,84.34013
71.5,-175.5,84.53177
71.5,-174.5,84.566635
71.5,-173.5,84.91425
71.5,-172.5,84.84504
71.5,-171.5,84.661674
71.5,-170.5,84.786674
71.5,-169.5,84.69473
71.5,-168.5,84.442665
71.5,-167.5,84.42872
71.5,-166.5,84.317665
71.5,-165.5,84.35124
71.5,-164.5,84.20093
71.5,-163.5,83.994316
71.5,-162.5,84.00181
71.5,-161.5,84.046745
71.5,-160.5,84.119835
71.5,-159.5,84.1782
71.5,-158.5,84.1968
71.5,-157.5,84.11002
71.5,-156.5,84.31612
71.5,-155.5,84.40909
71.5,-154.5,84.25259
71.5,-153.5,84.4282
71.5,-152.5,84.7092
71.5,-151.5,84.85279
71.5,-150.5,84.77273
71.5,-149.5,84.536156
71.5,-148.5,84.860535
71.5,-147.5,84.72572
71.5,-146.5,84.54958
71.5,-145.5,84.88906
71.5,-144.5,84.96281
71.5,-143.5,84.97969
71.5,-142.5,84.822395
71.5,-141.5,84.734505
71.5,-140.5,84.77531
71.5,-139.5,84.75052
71.5,-138.5,85.07128
71.5,-137.5,84.827995
71.5,-136.5,84.78977
71.5,-135.5,84.76395
71.5,-134.5,84.869316
71.5,-133.5,84.90754
71.5,-132.5,84.724174
71.5,-131.5,84.54365
71.5,-130.5,84.58394
71.5,-129.5,84.713326
71.5,-128.5,84.714874
71.5,-127.5,84.83213
71.5,-126.5,84.59297
71.5,-125.5,84.42458
71.5,-124.5,84.202225
71.5,-123.5,83.53177
71.5,-122.5,83.6015
71.5,-121.5,83.93879
71.5,-120.5,84.3125
71.5,-119.5,84.64411
71.5,-118.5,84.87035
71.5,-117.5,84.86777
71.5,-116.5,84.55914
71.5,-115.5,84.411674
71.5,-114.5,84.27376
71.5,-113.5,84.32283
71.5,-112.5,84.26963
71.5,-111.5,84.04339
71.5,-110.5,84.359505
71.5,-109.5,84.68957
71.5,-108.5,85.64333
71.5,-107.5,85.8205
71.5,-106.5,85.77841
71.5,-105.5,86.10563
71.5,-104.5,86.12862
71.5,-103.5,85.60589
71.5,-102.5,85.82231
71.5,-101.5,85.95377
71.5,-100.5,85.692665
71.5,-99.5,86.02841
71.5,-98.5,85.96668
71.5,-97.5,85.849174
71.5,-96.5,85.80527
71.5,-95.5,85.30217
71.5,-94.5,84.48244
71.5,-93.5,84.76859
71.5,-92.5,85.02014
71.5,-91.5,85.15186
71.5,-90.5,85.10486
71.5,-89.5,85.02376
71.5,-88.5,85.19662
71.5,-87.5,85.13223
71.5,-86.5,84.37035
71.5,-85.5,85.11596
71.5,-84.5,85.55964
71.5,-83.5,84.45609
71.5,-82.5,83.56328
71.5,-81.5,84.19705
71.5,-80.5,84.49845
71.5,-79.5,84.71591
71.5,-78.5,84.32542
71.5,-77.5,83.32128
71.5,-76.5,82.76859
71.5,-75.5,82.891525
71.5,-74.5,83.15341
71.5,-73.5,82.96281
71.5,-72.5,83.01395
71.5,-71.5,83.911674
71.5,-70.5,84.18027
71.5,-69.5,84.08471
71.5,-68.5,84.20558
71.5,-67.5,84.2952
71.5,-66.5,84.004135
71.5,-65.5,83.703255
71.5,-64.5,83.65341
71.5,-63.5,83.420975
71.5,-62.5,83.3719
71.5,-61.5,83.201706
71.5,-60.5,82.891785
71.5,-59.5,82.77299
71.5,-58.5,82.46823
71.5,-57.5,82.47753
71.5,-56.5,82.369576
71.5,-55.5,82.20842
71.5,-54.5,81.63197
71.5,-53.5,81.56689
71.5,-52.5,81.693184
71.5,-51.5,81.29855
71.5,-50.5,81.3719
71.5,-49.5,81.96823
71.5,-48.5,82.84608
71.5,-47.5,83.49122
71.5,-46.5,84.03254
71.5,-45.5,84.24277
71.5,-44.5,84.66979
71.5,-43.5,85.160934
71.5,-42.5,84.99122
71.5,-41.5,84.9251
71.5,-40.5,84.84896
71.5,-39.5,84.97829
71.5,-38.5,85.635506
71.5,-37.5,83.97969
71.5,-36.5,83.92969
71.5,-35.5,83.969795
71.5,-34.5,84.19215
71.5,-33.5,84.517044
71.5,-32.5,84.71849
71.5,-31.5,83.94034
71.5,-30.5,82.73089
71.5,-29.5,81.6467
71.5,-28.5,80.745865
71.5,-27.5,80.2376
71.5,-26.5,80.756195
71.5,-25.5,81.08006
71.5,-24.5,81.391014
71.5,-23.5,81.77273
71.5,-22.5,82.62939
71.5,-21.5,82.81973
71.5,-20.5,82.95868
71.5,-19.5,83.04287
71.5,-18.5,83.046486
71.5,-17.5,83.0031
71.5,-16.5,82.89359
71.5,-15.5,82.942665
71.5,-14.5,83.00981
71.5,-13.5,83.18853
71.5,-12.5,83.15754
71.5,-11.5,82.98037
71.5,-10.5,83.14876
71.5,-9.5,83.526344
71.5,-8.5,83.97624
71.5,-7.5,83.88533
71.5,-6.5,83.6751
71.5,-5.5,83.62345
71.5,-4.5,83.48502
71.5,-3.5,83.59659
71.5,-2.5,83.56095
71.5,-1.5,83.41942
71.5,-0.5,83.39876
71.5,0.5,83.49174
71.5,1.5,83.51498
71.5,2.5,83.56198
71.5,3.5,83.60537
71.5,4.5,83.673035
71.5,5.5,83.57438
