lat,lon,GLDAS_NOAH10_M_2_1_Rainf_f_tavg
59.5,107.5,1.2864165E-5
59.5,108.5,1.3269109E-5
59.5,109.5,1.36481085E-5
59.5,110.5,1.4389063E-5
59.5,111.5,1.5540005E-5
59.5,112.5,1.6655464E-5
59.5,113.5,1.671089E-5
59.5,114.5,1.5490634E-5
59.5,115.5,1.4821709E-5
59.5,116.5,1.4842357E-5
59.5,117.5,1.5273046E-5
59.5,118.5,1.5599988E-5
59.5,119.5,1.5789603E-5
59.5,120.5,1.5772905E-5
59.5,121.5,1.5967735E-5
59.5,122.5,1.6176913E-5
59.5,123.5,1.6600272E-5
59.5,124.5,1.6981186E-5
59.5,125.5,1.732084E-5
59.5,126.5,1.7189068E-5
59.5,127.5,1.6405558E-5
59.5,128.5,1.5404723E-5
59.5,129.5,1.4934605E-5
59.5,130.5,1.4793895E-5
59.5,131.5,1.4904562E-5
59.5,132.5,1.5314961E-5
59.5,133.5,1.5260988E-5
59.5,134.5,1.5560177E-5
59.5,135.5,1.6072247E-5
59.5,136.5,1.6073884E-5
59.5,137.5,1.6488068E-5
59.5,138.5,1.7184248E-5
59.5,139.5,1.765163E-5
59.5,140.5,1.747466E-5
59.5,141.5,1.7686409E-5
59.5,142.5,1.8959056E-5
59.5,143.5,2.0417428E-5
59.5,144.5,2.133402E-5
59.5,145.5,2.1569045E-5
59.5,146.5,2.2199145E-5
59.5,147.5,2.2952996E-5
59.5,148.5,2.4315357E-5
59.5,151.5,2.0093798E-5
59.5,152.5,1.8235674E-5
59.5,153.5,1.8797191E-5
59.5,154.5,2.2009224E-5
59.5,161.5,1.8286573E-5
59.5,162.5,1.896179E-5
60.5,-164.5,2.0274709E-5
60.5,-163.5,1.9377361E-5
60.5,-162.5,2.034547E-5
60.5,-161.5,2.1158517E-5
60.5,-160.5,2.0305659E-5
60.5,-159.5,2.0044345E-5
60.5,-158.5,2.1011489E-5
60.5,-157.5,2.1871521E-5
60.5,-156.5,2.2341044E-5
60.5,-155.5,2.3937439E-5
60.5,-154.5,2.4495252E-5
60.5,-153.5,2.4117931E-5
60.5,-152.5,3.061634E-5
60.5,-150.5,3.3515855E-5
60.5,-149.5,3.108884E-5
60.5,-148.5,4.0453786E-5
60.5,-145.5,4.645453E-5
60.5,-144.5,3.7717968E-5
60.5,-143.5,3.2318338E-5
60.5,-142.5,3.0219455E-5
60.5,-141.5,2.8189947E-5
60.5,-140.5,2.4649884E-5
60.5,-139.5,2.2446566E-5
60.5,-138.5,2.3776169E-5
60.5,-137.5,2.661449E-5
60.5,-136.5,2.6155052E-5
60.5,-135.5,2.4902913E-5
60.5,-134.5,2.5252153E-5
60.5,-133.5,2.4671775E-5
60.5,-132.5,2.2870554E-5
60.5,-131.5,2.0406738E-5
60.5,-130.5,1.9729867E-5
60.5,-129.5,2.0606496E-5
60.5,-128.5,1.9925072E-5
60.5,-127.5,1.7807319E-5
60.5,-126.5,1.6372285E-5
60.5,-125.5,1.5332274E-5
60.5,-124.5,1.4804586E-5
60.5,-123.5,1.4658679E-5
60.5,-122.5,1.3871989E-5
60.5,-121.5,1.3082192E-5
60.5,-120.5,1.2546076E-5
60.5,-119.5,1.1878112E-5
60.5,-118.5,1.1403111E-5
60.5,-117.5,1.1073717E-5
60.5,-116.5,1.0850892E-5
60.5,-115.5,1.0668996E-5
60.5,-114.5,1.0130162E-5
60.5,-113.5,9.805821E-6
60.5,-112.5,1.0071472E-5
60.5,-111.5,1.058042E-5
60.5,-110.5,1.0951676E-5
60.5,-109.5,1.0862087E-5
60.5,-108.5,1.072372E-5
60.5,-107.5,1.1040352E-5
60.5,-106.5,1.1414796E-5
60.5,-105.5,1.1808647E-5
60.5,-104.5,1.2208237E-5
60.5,-103.5,1.2536606E-5
60.5,-102.5,1.2515055E-5
60.5,-101.5,1.1774646E-5
60.5,-100.5,1.1374557E-5
60.5,-99.5,1.1616238E-5
60.5,-98.5,1.1629342E-5
60.5,-97.5,1.1815429E-5
60.5,-96.5,1.2012014E-5
60.5,-95.5,1.2298891E-5
60.5,-77.5,1.3403064E-5
60.5,-76.5,1.2027523E-5
60.5,-75.5,1.2488657E-5
60.5,-74.5,1.2780726E-5
60.5,-73.5,1.21679905E-5
60.5,-72.5,1.1515858E-5
60.5,-71.5,1.1639558E-5
60.5,-70.5,1.2594555E-5
60.5,-45.5,3.8002076E-5
60.5,-44.5,3.2339092E-5
60.5,-43.5,3.539651E-5
60.5,5.5,5.849829E-5
60.5,6.5,5.1068982E-5
60.5,7.5,4.1389903E-5
60.5,8.5,3.33146E-5
60.5,9.5,2.9704168E-5
60.5,10.5,2.9482722E-5
60.5,11.5,2.7360007E-5
60.5,12.5,2.4308732E-5
60.5,13.5,2.2708135E-5
60.5,14.5,2.2489945E-5
60.5,15.5,2.1836846E-5
60.5,16.5,2.0382055E-5
60.5,17.5,2.0529153E-5
60.5,21.5,1.9267995E-5
60.5,22.5,1.7505716E-5
60.5,23.5,1.8650066E-5
60.5,24.5,2.0603453E-5
60.5,25.5,2.2268798E-5
60.5,26.5,2.4251345E-5
60.5,27.5,2.692203E-5
60.5,28.5,2.8034945E-5
60.5,29.5,2.8195564E-5
60.5,30.5,3.3242577E-5
60.5,31.5,4.0273782E-5
60.5,32.5,3.834651E-5
60.5,33.5,3.0160352E-5
60.5,34.5,2.636877E-5
60.5,35.5,2.6296639E-5
60.5,36.5,2.7387567E-5
60.5,37.5,2.8727674E-5
60.5,38.5,2.9777751E-5
60.5,39.5,2.8706218E-5
60.5,40.5,2.7757631E-5
60.5,41.5,2.7417826E-5
60.5,42.5,2.7424881E-5
60.5,43.5,2.6892347E-5
60.5,44.5,2.6501992E-5
60.5,45.5,2.6610349E-5
60.5,46.5,2.7005712E-5
60.5,47.5,2.693214E-5
60.5,48.5,2.6654467E-5
60.5,49.5,2.6315898E-5
60.5,50.5,2.6084985E-5
60.5,51.5,2.5860685E-5
60.5,52.5,2.5771209E-5
60.5,53.5,2.5836376E-5
60.5,54.5,2.6539668E-5
60.5,55.5,2.7652479E-5
60.5,56.5,2.7947992E-5
60.5,57.5,2.6331445E-5
60.5,58.5,2.46685E-5
60.5,59.5,2.4530626E-5
60.5,60.5,2.385017E-5
60.5,61.5,2.215507E-5
60.5,62.5,2.129593E-5
60.5,63.5,2.078095E-5
60.5,64.5,2.174627E-5
60.5,65.5,2.285697E-5
60.5,66.5,2.2694927E-5
60.5,67.5,2.3186436E-5
60.5,68.5,2.4270359E-5
60.5,69.5,2.4368852E-5
60.5,70.5,2.3846062E-5
60.5,71.5,2.3641272E-5
60.5,72.5,2.3898E-5
60.5,73.5,2.4307648E-5
60.5,74.5,2.458368E-5
60.5,75.5,2.5087014E-5
60.5,76.5,2.5627698E-5
60.5,77.5,2.57653E-5
60.5,78.5,2.5676827E-5
60.5,79.5,2.5190713E-5
60.5,80.5,2.4595682E-5
60.5,81.5,2.4813373E-5
60.5,82.5,2.5183113E-5
60.5,83.5,2.5276178E-5
60.5,84.5,2.4843104E-5
60.5,85.5,2.3903409E-5
60.5,86.5,2.3177887E-5
60.5,87.5,2.2991473E-5
60.5,88.5,2.2655615E-5
60.5,89.5,2.3294806E-5
60.5,90.5,2.3189332E-5
60.5,91.5,2.2419597E-5
60.5,92.5,2.2871794E-5
60.5,93.5,2.3974442E-5
60.5,94.5,2.2427088E-5
60.5,95.5,1.9937745E-5
60.5,96.5,1.7736498E-5
60.5,97.5,1.6087553E-5
60.5,98.5,1.463161E-5
60.5,99.5,1.3970788E-5
60.5,100.5,1.3250011E-5
60.5,101.5,1.2639531E-5
60.5,102.5,1.232546E-5
60.5,103.5,1.2079359E-5
60.5,104.5,1.20475825E-5
60.5,105.5,1.1913199E-5
60.5,106.5,1.205643E-5
60.5,107.5,1.2576535E-5
60.5,108.5,1.28482225E-5
60.5,109.5,1.3099233E-5
60.5,110.5,1.3466893E-5
60.5,111.5,1.3771157E-5
60.5,112.5,1.4296148E-5
60.5,113.5,1.5196302E-5
60.5,114.5,1.5396636E-5
60.5,115.5,1.5015507E-5
60.5,116.5,1.4627364E-5
60.5,117.5,1.4232217E-5
60.5,118.5,1.382294E-5
60.5,119.5,1.3948315E-5
60.5,120.5,1.4531607E-5
60.5,121.5,1.4718478E-5
60.5,122.5,1.4728438E-5
60.5,123.5,1.4980823E-5
60.5,124.5,1.52182965E-5
60.5,125.5,1.5200425E-5
60.5,126.5,1.4910551E-5
60.5,127.5,1.42211775E-5
60.5,128.5,1.3415682E-5
60.5,129.5,1.2887275E-5
60.5,130.5,1.27333105E-5
60.5,131.5,1.2532973E-5
60.5,132.5,1.2755582E-5
60.5,133.5,1.3074097E-5
60.5,134.5,1.3741988E-5
60.5,135.5,1.4295916E-5
60.5,136.5,1.4557217E-5
60.5,137.5,1.4582313E-5
60.5,138.5,1.4749934E-5
60.5,139.5,1.5728327E-5
60.5,140.5,1.6744272E-5
60.5,141.5,1.7218772E-5
60.5,142.5,1.6868464E-5
60.5,143.5,1.65738E-5
60.5,144.5,1.6632353E-5
60.5,145.5,1.7041873E-5
60.5,146.5,1.7652617E-5
60.5,147.5,1.8095467E-5
60.5,148.5,1.7797118E-5
60.5,149.5,1.646089E-5
60.5,150.5,1.5704243E-5
60.5,151.5,1.581634E-5
60.5,152.5,1.6295979E-5
60.5,153.5,1.6283087E-5
60.5,154.5,1.8180095E-5
60.5,162.5,2.512596E-5
60.5,163.5,2.1071124E-5
60.5,164.5,1.8564311E-5
60.5,165.5,1.815905E-5
60.5,166.5,1.8749115E-5
60.5,167.5,2.0124373E-5
60.5,169.5,1.9639276E-5
60.5,170.5,1.808792E-5
61.5,-165.5,1.9515872E-5
61.5,-164.5,1.8246199E-5
61.5,-163.5,1.8424938E-5
61.5,-162.5,1.9713108E-5
61.5,-161.5,2.1505197E-5
61.5,-160.5,2.2679747E-5
61.5,-159.5,2.1750122E-5
61.5,-158.5,2.0906242E-5
61.5,-157.5,2.2060054E-5
61.5,-156.5,2.3601551E-5
61.5,-155.5,2.4398261E-5
61.5,-154.5,2.3894523E-5
61.5,-153.5,2.1756117E-5
61.5,-152.5,2.2044962E-5
61.5,-151.5,2.8094491E-5
61.5,-150.5,3.7345446E-5
61.5,-149.5,3.998228E-5
61.5,-148.5,3.480434E-5
61.5,-147.5,3.043625E-5
61.5,-146.5,2.8494684E-5
61.5,-145.5,2.8560944E-5
61.5,-144.5,2.9987264E-5
61.5,-143.5,3.0162944E-5
61.5,-142.5,2.7638338E-5
61.5,-141.5,2.4894078E-5
61.5,-140.5,2.180768E-5
61.5,-139.5,1.9730789E-5
61.5,-138.5,1.801068E-5
61.5,-137.5,1.7518907E-5
61.5,-136.5,1.7017066E-5
61.5,-135.5,1.69955E-5
61.5,-134.5,1.6585347E-5
61.5,-133.5,1.573123E-5
61.5,-132.5,1.6709213E-5
61.5,-131.5,1.8276158E-5
61.5,-130.5,1.8680135E-5
61.5,-129.5,1.8228642E-5
61.5,-128.5,1.6668237E-5
61.5,-127.5,1.5096918E-5
61.5,-126.5,1.4630936E-5
61.5,-125.5,1.4020707E-5
61.5,-124.5,1.3438281E-5
61.5,-123.5,1.3506534E-5
61.5,-122.5,1.3505102E-5
61.5,-121.5,1.32305E-5
61.5,-120.5,1.2548602E-5
61.5,-119.5,1.1674313E-5
61.5,-118.5,1.1056372E-5
61.5,-117.5,1.06203815E-5
61.5,-116.5,1.0788439E-5
61.5,-115.5,1.1891733E-5
61.5,-114.5,1.309757E-5
61.5,-113.5,1.2771885E-5
61.5,-112.5,1.1643813E-5
61.5,-111.5,1.0650159E-5
61.5,-110.5,1.0731835E-5
61.5,-109.5,1.1010065E-5
61.5,-108.5,1.0825523E-5
61.5,-107.5,1.0466346E-5
61.5,-106.5,1.0269178E-5
61.5,-105.5,1.0510606E-5
61.5,-104.5,1.0624706E-5
61.5,-103.5,1.0744138E-5
61.5,-102.5,1.0514399E-5
61.5,-101.5,1.0126259E-5
61.5,-100.5,1.0230859E-5
61.5,-99.5,1.0479975E-5
61.5,-98.5,1.06776315E-5
61.5,-97.5,1.1165699E-5
61.5,-96.5,1.1461915E-5
61.5,-95.5,1.1687733E-5
61.5,-94.5,1.2615072E-5
61.5,-77.5,1.2094146E-5
61.5,-76.5,9.828955E-6
61.5,-75.5,9.560087E-6
61.5,-74.5,9.578642E-6
61.5,-73.5,9.881607E-6
61.5,-72.5,1.164285E-5
61.5,-48.5,3.7051E-5
61.5,-47.5,2.7171467E-5
61.5,-46.5,2.4744151E-5
61.5,-45.5,2.7500942E-5
61.5,-44.5,2.7249349E-5
61.5,-43.5,2.9370261E-5
61.5,5.5,5.28267E-5
61.5,6.5,4.6432702E-5
61.5,7.5,3.7149483E-5
61.5,8.5,2.9160386E-5
61.5,9.5,2.681771E-5
61.5,10.5,2.643086E-5
61.5,11.5,2.5742771E-5
61.5,12.5,2.4359388E-5
61.5,13.5,2.3062288E-5
61.5,14.5,2.246289E-5
61.5,15.5,2.1586226E-5
61.5,16.5,2.2641612E-5
61.5,21.5,2.625937E-5
61.5,22.5,2.364612E-5
61.5,23.5,2.5529627E-5
61.5,24.5,2.6619906E-5
61.5,25.5,2.615649E-5
61.5,26.5,2.5328516E-5
61.5,27.5,2.5966845E-5
61.5,28.5,2.7452075E-5
61.5,29.5,2.907937E-5
61.5,30.5,3.1827312E-5
61.5,31.5,3.2679916E-5
61.5,32.5,2.9044313E-5
61.5,33.5,2.7494149E-5
61.5,34.5,3.1557385E-5
61.5,35.5,3.6155358E-5
61.5,36.5,3.3292763E-5
61.5,37.5,2.777953E-5
61.5,38.5,2.7016318E-5
61.5,39.5,2.757838E-5
61.5,40.5,2.7459899E-5
61.5,41.5,2.7370788E-5
61.5,42.5,2.7193106E-5
61.5,43.5,2.6464364E-5
61.5,44.5,2.6355596E-5
61.5,45.5,2.6768825E-5
61.5,46.5,2.7126518E-5
61.5,47.5,2.7221695E-5
61.5,48.5,2.7240107E-5
61.5,49.5,2.7325592E-5
61.5,50.5,2.764594E-5
61.5,51.5,2.7190405E-5
61.5,52.5,2.6526624E-5
61.5,53.5,2.6588808E-5
61.5,54.5,2.7182896E-5
61.5,55.5,2.7985347E-5
61.5,56.5,2.8598382E-5
61.5,57.5,2.7299113E-5
61.5,58.5,2.5174646E-5
61.5,59.5,2.4654615E-5
61.5,60.5,2.4274736E-5
61.5,61.5,2.2941247E-5
61.5,62.5,2.1842807E-5
61.5,63.5,2.0783906E-5
61.5,64.5,2.074809E-5
61.5,65.5,2.1308046E-5
61.5,66.5,2.2051428E-5
61.5,67.5,2.3074741E-5
61.5,68.5,2.3802615E-5
61.5,69.5,2.4027795E-5
61.5,70.5,2.5013991E-5
61.5,71.5,2.5942161E-5
61.5,72.5,2.7085118E-5
61.5,73.5,2.7532942E-5
61.5,74.5,2.6771648E-5
61.5,75.5,2.6631846E-5
61.5,76.5,2.6570502E-5
61.5,77.5,2.6136662E-5
61.5,78.5,2.6352855E-5
61.5,79.5,2.6852626E-5
61.5,80.5,2.6753734E-5
61.5,81.5,2.6537904E-5
61.5,82.5,2.6442023E-5
61.5,83.5,2.6063088E-5
61.5,84.5,2.5425017E-5
61.5,85.5,2.519253E-5
61.5,86.5,2.4730834E-5
61.5,87.5,2.3955976E-5
61.5,88.5,2.3475064E-5
61.5,89.5,2.4483566E-5
61.5,90.5,2.5576519E-5
61.5,91.5,2.5893603E-5
61.5,92.5,2.5871339E-5
61.5,93.5,2.5359896E-5
61.5,94.5,2.305005E-5
61.5,95.5,2.0551513E-5
61.5,96.5,1.8386612E-5
61.5,97.5,1.694186E-5
61.5,98.5,1.5467265E-5
61.5,99.5,1.4466494E-5
61.5,100.5,1.3455019E-5
61.5,101.5,1.2654026E-5
61.5,102.5,1.23245645E-5
61.5,103.5,1.2071013E-5
61.5,104.5,1.2109145E-5
61.5,105.5,1.1881673E-5
61.5,106.5,1.183543E-5
61.5,107.5,1.205164E-5
61.5,108.5,1.2267042E-5
61.5,109.5,1.2482486E-5
61.5,110.5,1.2787543E-5
61.5,111.5,1.2947525E-5
61.5,112.5,1.2944267E-5
61.5,113.5,1.3271869E-5
61.5,114.5,1.3221452E-5
61.5,115.5,1.3135243E-5
61.5,116.5,1.31696E-5
61.5,117.5,1.30126855E-5
61.5,118.5,1.2719513E-5
61.5,119.5,1.264041E-5
61.5,120.5,1.2639802E-5
61.5,121.5,1.2691222E-5
61.5,122.5,1.2765996E-5
61.5,123.5,1.2847196E-5
61.5,124.5,1.31987035E-5
61.5,125.5,1.3488744E-5
61.5,126.5,1.368844E-5
61.5,127.5,1.3504402E-5
61.5,128.5,1.3159757E-5
61.5,129.5,1.2616085E-5
61.5,130.5,1.1882619E-5
61.5,131.5,1.1329643E-5
61.5,132.5,1.13035E-5
61.5,133.5,1.1269929E-5
61.5,134.5,1.1871586E-5
61.5,135.5,1.2716549E-5
61.5,136.5,1.3074048E-5
61.5,137.5,1.2710819E-5
61.5,138.5,1.281109E-5
61.5,139.5,1.3414346E-5
61.5,140.5,1.40584125E-5
61.5,141.5,1.43591005E-5
61.5,142.5,1.407909E-5
61.5,143.5,1.40339325E-5
61.5,144.5,1.4399482E-5
61.5,145.5,1.48706185E-5
61.5,146.5,1.541457E-5
61.5,147.5,1.5823749E-5
61.5,148.5,1.6414853E-5
61.5,149.5,1.6843513E-5
61.5,150.5,1.7116095E-5
61.5,151.5,1.7185595E-5
61.5,152.5,1.676315E-5
61.5,153.5,1.5856185E-5
61.5,154.5,1.4751057E-5
61.5,155.5,1.5286712E-5
61.5,156.5,1.8298522E-5
61.5,160.5,1.9707533E-5
61.5,161.5,1.9370986E-5
61.5,164.5,2.2392931E-5
61.5,165.5,1.9048433E-5
61.5,166.5,1.8001168E-5
61.5,167.5,1.694687E-5
61.5,168.5,1.6286873E-5
61.5,169.5,1.5846716E-5
61.5,170.5,1.4864709E-5
61.5,171.5,1.4193986E-5
61.5,172.5,1.7780449E-5
62.5,-164.5,1.8534409E-5
62.5,-163.5,1.688218E-5
62.5,-162.5,1.6084203E-5
62.5,-161.5,1.6055297E-5
62.5,-160.5,1.7620563E-5
62.5,-159.5,1.9093943E-5
62.5,-158.5,1.930528E-5
62.5,-157.5,1.9069745E-5
62.5,-156.5,1.9761423E-5
62.5,-155.5,2.154325E-5
62.5,-154.5,2.3094795E-5
62.5,-153.5,2.355244E-5
62.5,-152.5,2.3650777E-5
62.5,-151.5,2.5038067E-5
62.5,-150.5,2.7976916E-5
62.5,-149.5,2.9621046E-5
62.5,-148.5,3.0032441E-5
62.5,-147.5,3.0845993E-5
62.5,-146.5,3.3089244E-5
62.5,-145.5,3.322105E-5
62.5,-144.5,3.0836953E-5
62.5,-143.5,2.8266728E-5
62.5,-142.5,2.6743734E-5
62.5,-141.5,2.60051E-5
62.5,-140.5,2.42495E-5
62.5,-139.5,2.113724E-5
62.5,-138.5,1.8113102E-5
62.5,-137.5,1.7141962E-5
62.5,-136.5,1.6822445E-5
62.5,-135.5,1.6381146E-5
62.5,-134.5,1.5989504E-5
62.5,-133.5,1.5927737E-5
62.5,-132.5,1.678484E-5
62.5,-131.5,1.7931321E-5
62.5,-130.5,1.7443197E-5
62.5,-129.5,1.6337519E-5
62.5,-128.5,1.492256E-5
62.5,-127.5,1.3278979E-5
62.5,-126.5,1.2347512E-5
62.5,-125.5,1.23018135E-5
62.5,-124.5,1.271797E-5
62.5,-123.5,1.32076E-5
62.5,-122.5,1.30249055E-5
62.5,-121.5,1.2350321E-5
62.5,-120.5,1.15344355E-5
62.5,-119.5,1.0863831E-5
62.5,-118.5,1.0347673E-5
62.5,-117.5,9.701607E-6
62.5,-116.5,9.401614E-6
62.5,-115.5,9.641291E-6
62.5,-114.5,1.0118902E-5
62.5,-113.5,1.0158481E-5
62.5,-112.5,1.0247178E-5
62.5,-111.5,1.07688265E-5
62.5,-110.5,1.09865605E-5
62.5,-109.5,1.0404017E-5
62.5,-108.5,9.73942E-6
62.5,-107.5,9.515299E-6
62.5,-106.5,9.752477E-6
62.5,-105.5,9.856788E-6
62.5,-104.5,9.778522E-6
62.5,-103.5,1.02578015E-5
62.5,-102.5,1.0557791E-5
62.5,-101.5,1.04415585E-5
62.5,-100.5,1.0306816E-5
62.5,-99.5,9.9658255E-6
62.5,-98.5,1.0132533E-5
62.5,-97.5,1.0411886E-5
62.5,-96.5,1.0526035E-5
62.5,-95.5,1.1104792E-5
62.5,-94.5,1.1332921E-5
62.5,-93.5,1.1456372E-5
62.5,-92.5,1.2357145E-5
62.5,-83.5,1.3191561E-5
62.5,-77.5,1.2876826E-5
62.5,-68.5,1.3863697E-5
62.5,-67.5,1.4077022E-5
62.5,-66.5,1.682495E-5
62.5,-49.5,3.140489E-5
62.5,-48.5,2.6897056E-5
62.5,-47.5,2.345346E-5
62.5,-46.5,1.9987207E-5
62.5,-45.5,1.928813E-5
62.5,-44.5,2.1497606E-5
62.5,-43.5,2.7566668E-5
62.5,6.5,5.581386E-5
62.5,7.5,3.935467E-5
62.5,8.5,3.0726587E-5
62.5,9.5,2.8706178E-5
62.5,10.5,2.9178202E-5
62.5,11.5,2.9177598E-5
62.5,12.5,2.733364E-5
62.5,13.5,2.5524185E-5
62.5,14.5,2.4766314E-5
62.5,15.5,2.2920682E-5
62.5,16.5,2.0706764E-5
62.5,17.5,2.2102966E-5
62.5,21.5,2.2141201E-5
62.5,22.5,1.9584411E-5
62.5,23.5,2.1856258E-5
62.5,24.5,2.3922546E-5
62.5,25.5,2.5404073E-5
62.5,26.5,2.6622598E-5
62.5,27.5,2.8131368E-5
62.5,28.5,2.9740671E-5
62.5,29.5,2.9341587E-5
62.5,30.5,2.7022379E-5
62.5,31.5,2.5772013E-5
62.5,32.5,2.6247808E-5
62.5,33.5,2.8286235E-5
62.5,34.5,3.043231E-5
62.5,35.5,3.0026102E-5
62.5,36.5,2.72189E-5
62.5,37.5,2.5589052E-5
62.5,38.5,2.560177E-5
62.5,39.5,2.5903355E-5
62.5,40.5,2.617576E-5
62.5,41.5,2.6759992E-5
62.5,42.5,2.7266753E-5
62.5,43.5,2.726611E-5
62.5,44.5,2.6444972E-5
62.5,45.5,2.5699484E-5
62.5,46.5,2.4896279E-5
62.5,47.5,2.5391464E-5
62.5,48.5,2.596406E-5
62.5,49.5,2.6377198E-5
62.5,50.5,2.6558382E-5
62.5,51.5,2.6510346E-5
62.5,52.5,2.6195135E-5
62.5,53.5,2.591895E-5
62.5,54.5,2.6162925E-5
62.5,55.5,2.7063395E-5
62.5,56.5,2.8105287E-5
62.5,57.5,2.7997423E-5
62.5,58.5,2.6980546E-5
62.5,59.5,2.6379965E-5
62.5,60.5,2.576536E-5
62.5,61.5,2.4076458E-5
62.5,62.5,2.3123219E-5
62.5,63.5,2.2485505E-5
62.5,64.5,2.2831397E-5
62.5,65.5,2.353387E-5
62.5,66.5,2.3811925E-5
62.5,67.5,2.4052884E-5
62.5,68.5,2.4262697E-5
62.5,69.5,2.5055395E-5
62.5,70.5,2.605703E-5
62.5,71.5,2.6740445E-5
62.5,72.5,2.7548074E-5
62.5,73.5,2.7649283E-5
62.5,74.5,2.656312E-5
62.5,75.5,2.6447227E-5
62.5,76.5,2.6151116E-5
62.5,77.5,2.5724245E-5
62.5,78.5,2.5492656E-5
62.5,79.5,2.5811494E-5
62.5,80.5,2.5829126E-5
62.5,81.5,2.6040147E-5
62.5,82.5,2.5927724E-5
62.5,83.5,2.5993295E-5
62.5,84.5,2.5869937E-5
62.5,85.5,2.5595642E-5
62.5,86.5,2.5419049E-5
62.5,87.5,2.5265168E-5
62.5,88.5,2.5157262E-5
62.5,89.5,2.4913063E-5
62.5,90.5,2.4256748E-5
62.5,91.5,2.3751341E-5
62.5,92.5,2.3264824E-5
62.5,93.5,2.2691187E-5
62.5,94.5,2.124654E-5
62.5,95.5,1.9304087E-5
62.5,96.5,1.7365164E-5
62.5,97.5,1.6119464E-5
62.5,98.5,1.5124997E-5
62.5,99.5,1.4380108E-5
62.5,100.5,1.37035195E-5
62.5,101.5,1.3100398E-5
62.5,102.5,1.2734693E-5
62.5,103.5,1.2311151E-5
62.5,104.5,1.2189206E-5
62.5,105.5,1.2070353E-5
62.5,106.5,1.201449E-5
62.5,107.5,1.2198245E-5
62.5,108.5,1.2418149E-5
62.5,109.5,1.2635147E-5
62.5,110.5,1.3345034E-5
62.5,111.5,1.37266425E-5
62.5,112.5,1.3156213E-5
62.5,113.5,1.2889787E-5
62.5,114.5,1.2685505E-5
62.5,115.5,1.251858E-5
62.5,116.5,1.2414073E-5
62.5,117.5,1.2142383E-5
62.5,118.5,1.1742022E-5
62.5,119.5,1.1357465E-5
62.5,120.5,1.1353704E-5
62.5,121.5,1.14858985E-5
62.5,122.5,1.1666784E-5
62.5,123.5,1.1834808E-5
62.5,124.5,1.1912344E-5
62.5,125.5,1.1856656E-5
62.5,126.5,1.1821432E-5
62.5,127.5,1.1540055E-5
62.5,128.5,1.1382308E-5
62.5,129.5,1.1654205E-5
62.5,130.5,1.1857813E-5
62.5,131.5,1.134585E-5
62.5,132.5,1.09902385E-5
62.5,133.5,1.1171735E-5
62.5,134.5,1.2164114E-5
62.5,135.5,1.3354292E-5
62.5,136.5,1.3820727E-5
62.5,137.5,1.31971165E-5
62.5,138.5,1.2258255E-5
62.5,139.5,1.1799889E-5
62.5,140.5,1.1832703E-5
62.5,141.5,1.2376798E-5
62.5,142.5,1.2825109E-5
62.5,143.5,1.3156552E-5
62.5,144.5,1.3495091E-5
62.5,145.5,1.3954035E-5
62.5,146.5,1.47913925E-5
62.5,147.5,1.549669E-5
62.5,148.5,1.5580024E-5
62.5,149.5,1.6208644E-5
62.5,150.5,1.7435628E-5
62.5,151.5,1.8231443E-5
62.5,152.5,1.7867953E-5
62.5,153.5,1.6982032E-5
62.5,154.5,1.6165697E-5
62.5,155.5,1.5293266E-5
62.5,156.5,1.4066721E-5
62.5,157.5,1.3543364E-5
62.5,158.5,1.4021767E-5
62.5,159.5,1.5255726E-5
62.5,160.5,1.6340497E-5
62.5,161.5,1.658197E-5
62.5,162.5,1.8075454E-5
62.5,163.5,2.1253636E-5
62.5,164.5,2.2044596E-5
62.5,165.5,2.045275E-5
62.5,166.5,2.0192772E-5
62.5,167.5,2.0056254E-5
62.5,168.5,1.913173E-5
62.5,169.5,1.7951565E-5
62.5,170.5,1.707517E-5
62.5,171.5,1.6883876E-5
62.5,172.5,1.763176E-5
62.5,173.5,1.7628958E-5
62.5,174.5,1.7287104E-5
62.5,175.5,1.8081902E-5
62.5,176.5,2.0214453E-5
62.5,178.5,2.1511742E-5
63.5,-160.5,1.8798406E-5
63.5,-159.5,1.8115728E-5
63.5,-158.5,1.8529445E-5
63.5,-157.5,1.7686087E-5
63.5,-156.5,1.7058068E-5
63.5,-155.5,1.8291443E-5
63.5,-154.5,2.0570307E-5
63.5,-153.5,2.2693632E-5
63.5,-152.5,2.3542583E-5
63.5,-151.5,2.2552507E-5
63.5,-150.5,2.064587E-5
63.5,-149.5,2.030525E-5
63.5,-148.5,2.1061936E-5
63.5,-147.5,2.0971256E-5
63.5,-146.5,2.0976733E-5
63.5,-145.5,2.2086631E-5
63.5,-144.5,2.3757877E-5
63.5,-143.5,2.4942761E-5
63.5,-142.5,2.3698007E-5
63.5,-141.5,2.0924292E-5
63.5,-140.5,1.934491E-5
63.5,-139.5,1.8662455E-5
63.5,-138.5,1.7871542E-5
63.5,-137.5,1.7586453E-5
63.5,-136.5,1.7204722E-5
63.5,-135.5,1.6949543E-5
63.5,-134.5,1.6853082E-5
63.5,-133.5,1.6785065E-5
63.5,-132.5,1.605596E-5
63.5,-131.5,1.5220045E-5
63.5,-130.5,1.399129E-5
63.5,-129.5,1.3174178E-5
63.5,-128.5,1.27339035E-5
63.5,-127.5,1.24932685E-5
