lat,lon,GLDAS_NOAH10_M_2_1_Evap_tavg
60.5,-157.5,1.0615677E-5
60.5,-156.5,1.06340685E-5
60.5,-155.5,9.369182E-6
60.5,-154.5,8.90597E-6
60.5,-153.5,4.394279E-6
60.5,-152.5,4.5428205E-6
60.5,-150.5,1.1686653E-5
60.5,-149.5,6.4848127E-6
60.5,-148.5,4.2743286E-6
60.5,-145.5,5.2633827E-6
60.5,-144.5,6.0647376E-6
60.5,-143.5,2.0483587E-6
60.5,-142.5,2.28212E-6
60.5,-141.5,5.5104533E-7
60.5,-140.5,4.6361166E-7
60.5,-139.5,2.7769853E-10
60.5,-138.5,2.7001036E-6
60.5,-137.5,8.101391E-6
60.5,-136.5,9.573998E-6
60.5,-135.5,1.0823013E-5
60.5,-134.5,1.2401597E-5
60.5,-133.5,1.2709017E-5
60.5,-132.5,1.3455193E-5
60.5,-131.5,1.06781235E-5
60.5,-130.5,1.16202E-5
60.5,-129.5,1.4104438E-5
60.5,-128.5,1.421924E-5
60.5,-127.5,1.3423828E-5
60.5,-126.5,1.3215844E-5
60.5,-125.5,1.3021442E-5
60.5,-124.5,1.286846E-5
60.5,-123.5,1.4154104E-5
60.5,-122.5,1.2950881E-5
60.5,-121.5,1.229917E-5
60.5,-120.5,1.1918453E-5
60.5,-119.5,1.1044954E-5
60.5,-118.5,1.0695319E-5
60.5,-117.5,1.0424286E-5
60.5,-116.5,9.814589E-6
60.5,-115.5,9.96448E-6
60.5,-114.5,9.912643E-6
60.5,-113.5,9.585581E-6
60.5,-112.5,9.091146E-6
60.5,-111.5,1.0121398E-5
60.5,-110.5,1.0367321E-5
60.5,-109.5,9.60459E-6
60.5,-108.5,9.826423E-6
60.5,-107.5,9.634706E-6
60.5,-106.5,9.256158E-6
60.5,-105.5,9.6245585E-6
60.5,-104.5,9.455004E-6
60.5,-103.5,9.516245E-6
60.5,-102.5,9.304955E-6
60.5,-101.5,8.808581E-6
60.5,-100.5,8.371486E-6
60.5,-99.5,7.854689E-6
60.5,-98.5,8.063041E-6
60.5,-97.5,7.758356E-6
60.5,-96.5,7.5078515E-6
60.5,-95.5,7.642336E-6
60.5,-77.5,6.637499E-6
60.5,-76.5,6.22509E-6
60.5,-75.5,6.1066066E-6
60.5,-74.5,6.185101E-6
60.5,-73.5,5.9296526E-6
60.5,-72.5,5.764738E-6
60.5,-71.5,5.896079E-6
60.5,-70.5,6.5137538E-6
60.5,-44.5,3.1470183E-6
60.5,-43.5,2.2944243E-6
60.5,5.5,1.3264288E-5
60.5,6.5,7.221306E-6
60.5,7.5,7.932429E-6
60.5,8.5,1.0206649E-5
60.5,9.5,1.2481522E-5
60.5,10.5,1.4570591E-5
60.5,11.5,1.4229835E-5
60.5,12.5,1.4063679E-5
60.5,13.5,1.3985589E-5
60.5,14.5,1.4685296E-5
60.5,15.5,1.49558855E-5
60.5,16.5,1.5687741E-5
60.5,17.5,1.625658E-5
60.5,22.5,1.5428548E-5
60.5,23.5,1.518004E-5
60.5,24.5,1.5303609E-5
60.5,25.5,1.721652E-5
60.5,26.5,1.7637785E-5
60.5,28.5,1.7166649E-5
60.5,29.5,1.6765447E-5
60.5,30.5,1.7262293E-5
60.5,33.5,1.7498745E-5
60.5,34.5,1.5943504E-5
60.5,35.5,1.6014606E-5
60.5,36.5,1.613374E-5
60.5,37.5,1.634781E-5
60.5,38.5,1.6923736E-5
60.5,39.5,1.6316513E-5
60.5,40.5,1.6098767E-5
60.5,41.5,1.6152075E-5
60.5,42.5,1.5950265E-5
60.5,43.5,1.5870948E-5
60.5,44.5,1.5755146E-5
60.5,45.5,1.5816118E-5
60.5,46.5,1.58391E-5
60.5,47.5,1.5926023E-5
60.5,48.5,1.597185E-5
60.5,49.5,1.6113281E-5
60.5,50.5,1.5835261E-5
60.5,51.5,1.5762376E-5
60.5,52.5,1.5937685E-5
60.5,53.5,1.6082624E-5
60.5,54.5,1.5924235E-5
60.5,55.5,1.600945E-5
60.5,56.5,1.5560385E-5
60.5,57.5,1.5416552E-5
60.5,58.5,1.4035747E-5
60.5,59.5,1.486247E-5
60.5,60.5,1.6444223E-5
60.5,61.5,1.6187718E-5
60.5,62.5,1.6102313E-5
60.5,63.5,1.4838732E-5
60.5,64.5,1.4587919E-5
60.5,65.5,1.4792844E-5
60.5,66.5,1.4947473E-5
60.5,67.5,1.4832172E-5
60.5,68.5,1.455085E-5
60.5,69.5,1.4846164E-5
60.5,70.5,1.5656413E-5
60.5,71.5,1.537733E-5
60.5,72.5,1.5566624E-5
60.5,73.5,1.6299518E-5
60.5,74.5,1.6164136E-5
60.5,75.5,1.6108286E-5
60.5,76.5,1.5287173E-5
60.5,77.5,1.477042E-5
60.5,78.5,1.49392345E-5
60.5,79.5,1.4515246E-5
60.5,80.5,1.606019E-5
60.5,81.5,1.5632233E-5
60.5,82.5,1.4670795E-5
60.5,83.5,1.5399766E-5
60.5,84.5,1.5012153E-5
60.5,85.5,1.4869802E-5
60.5,86.5,1.5078594E-5
60.5,87.5,1.5016565E-5
60.5,88.5,1.4335126E-5
60.5,89.5,1.4273197E-5
60.5,90.5,1.6061313E-5
60.5,91.5,1.586165E-5
60.5,92.5,1.5794622E-5
60.5,93.5,1.5896963E-5
60.5,94.5,1.5483072E-5
60.5,95.5,1.5106404E-5
60.5,96.5,1.4445562E-5
60.5,97.5,1.3905609E-5
60.5,98.5,1.3034019E-5
60.5,99.5,1.2467024E-5
60.5,100.5,1.2148553E-5
60.5,101.5,1.1503526E-5
60.5,102.5,1.1385015E-5
60.5,103.5,1.1106111E-5
60.5,104.5,1.106494E-5
60.5,105.5,1.0675689E-5
60.5,106.5,1.1032486E-5
60.5,107.5,1.1597429E-5
60.5,108.5,1.2002285E-5
60.5,109.5,1.198603E-5
60.5,110.5,1.2030817E-5
60.5,111.5,1.2201878E-5
60.5,112.5,1.2925458E-5
60.5,113.5,1.38170735E-5
60.5,114.5,1.370826E-5
60.5,115.5,1.3309021E-5
60.5,116.5,1.2942729E-5
60.5,117.5,1.2182359E-5
60.5,118.5,1.24937915E-5
60.5,119.5,1.2605776E-5
60.5,120.5,1.2897841E-5
60.5,121.5,1.2892948E-5
60.5,122.5,1.3146974E-5
60.5,123.5,1.31847855E-5
60.5,124.5,1.3225153E-5
60.5,125.5,1.3219476E-5
60.5,126.5,1.3081497E-5
60.5,127.5,1.2810425E-5
60.5,128.5,1.2612665E-5
60.5,129.5,1.2290507E-5
60.5,130.5,1.21903895E-5
60.5,131.5,1.2004571E-5
60.5,132.5,1.2281502E-5
60.5,133.5,1.25177385E-5
60.5,134.5,1.2890183E-5
60.5,135.5,1.3271099E-5
60.5,136.5,1.1044504E-5
60.5,137.5,8.884269E-6
60.5,138.5,6.8014465E-6
60.5,139.5,6.960162E-6
60.5,140.5,7.499672E-6
60.5,141.5,7.649247E-6
60.5,142.5,8.1929875E-6
60.5,143.5,7.887199E-6
60.5,144.5,8.167111E-6
60.5,145.5,8.700863E-6
60.5,146.5,8.310599E-6
60.5,147.5,8.247048E-6
60.5,148.5,8.180525E-6
60.5,149.5,7.430095E-6
60.5,150.5,7.246366E-6
60.5,151.5,6.9645807E-6
60.5,152.5,6.4605297E-6
60.5,153.5,6.1889837E-6
60.5,154.5,7.223235E-6
60.5,162.5,8.997726E-6
60.5,163.5,7.61535E-6
60.5,164.5,6.877649E-6
60.5,165.5,7.312212E-6
60.5,166.5,8.392769E-6
60.5,167.5,7.805627E-6
60.5,169.5,9.175919E-6
60.5,170.5,8.299667E-6
61.5,-165.5,9.137654E-6
61.5,-164.5,8.432273E-6
61.5,-163.5,9.421634E-6
61.5,-162.5,1.01039295E-5
61.5,-161.5,1.07099595E-5
61.5,-160.5,1.1408623E-5
61.5,-159.5,1.1137497E-5
61.5,-158.5,1.044837E-5
61.5,-157.5,1.1546349E-5
61.5,-156.5,1.2351145E-5
61.5,-155.5,1.0362802E-5
61.5,-154.5,8.071529E-6
61.5,-153.5,5.9220447E-6
61.5,-152.5,5.429897E-6
61.5,-151.5,1.013751E-5
61.5,-150.5,1.2393391E-5
61.5,-149.5,8.548599E-6
61.5,-148.5,4.65453E-6
61.5,-147.5,2.9324688E-6
61.5,-146.5,5.3001104E-6
61.5,-145.5,8.937084E-6
61.5,-144.5,8.0337E-6
61.5,-143.5,3.6213703E-6
61.5,-142.5,3.4422926E-6
61.5,-141.5,4.0446394E-6
61.5,-140.5,5.122576E-6
61.5,-139.5,8.1016615E-6
61.5,-138.5,9.176251E-6
61.5,-137.5,1.0209383E-5
61.5,-136.5,1.126277E-5
61.5,-135.5,1.3180169E-5
61.5,-134.5,1.22504025E-5
61.5,-133.5,7.9344945E-6
61.5,-132.5,9.409173E-6
61.5,-131.5,9.972759E-6
61.5,-130.5,9.4719035E-6
61.5,-129.5,9.099472E-6
61.5,-128.5,7.2636985E-6
61.5,-127.5,7.672978E-6
61.5,-126.5,9.786818E-6
61.5,-125.5,1.045481E-5
61.5,-124.5,1.0361387E-5
61.5,-123.5,1.2363041E-5
61.5,-122.5,1.2354806E-5
61.5,-121.5,1.2778991E-5
61.5,-120.5,1.2261632E-5
61.5,-119.5,1.08916165E-5
61.5,-118.5,1.0331254E-5
61.5,-117.5,1.0383777E-5
61.5,-116.5,1.0381135E-5
61.5,-112.5,1.09052735E-5
61.5,-111.5,9.556446E-6
61.5,-110.5,1.0047769E-5
61.5,-109.5,9.764218E-6
61.5,-108.5,9.132213E-6
61.5,-107.5,8.356872E-6
61.5,-106.5,8.365208E-6
61.5,-105.5,8.2391925E-6
61.5,-104.5,8.327987E-6
61.5,-103.5,8.000916E-6
61.5,-102.5,7.30836E-6
61.5,-101.5,6.347847E-6
61.5,-100.5,6.9506023E-6
61.5,-99.5,7.309714E-6
61.5,-98.5,7.349482E-6
61.5,-97.5,7.740968E-6
61.5,-96.5,7.924721E-6
61.5,-95.5,7.837761E-6
61.5,-94.5,7.897266E-6
61.5,-77.5,6.1294145E-6
61.5,-76.5,5.1897177E-6
61.5,-75.5,4.914354E-6
61.5,-74.5,4.903224E-6
61.5,-73.5,4.7586436E-6
61.5,-72.5,5.5741302E-6
61.5,-48.5,8.360077E-6
61.5,-47.5,8.770515E-7
61.5,-46.5,2.7769853E-10
61.5,-45.5,1.329269E-6
61.5,-44.5,2.7769853E-10
61.5,-43.5,2.7769853E-10
61.5,5.5,1.1795683E-5
61.5,6.5,7.767129E-6
61.5,7.5,7.2988482E-6
61.5,8.5,7.913689E-6
61.5,9.5,9.288555E-6
61.5,10.5,1.089258E-5
61.5,11.5,1.1479701E-5
61.5,12.5,1.1554541E-5
61.5,13.5,1.1965241E-5
61.5,14.5,1.4052933E-5
61.5,15.5,1.4350019E-5
61.5,16.5,1.6123058E-5
61.5,21.5,1.937762E-5
61.5,22.5,1.528102E-5
61.5,23.5,1.5638005E-5
61.5,24.5,1.60893E-5
61.5,25.5,1.6172235E-5
61.5,26.5,1.6493881E-5
61.5,27.5,1.6003949E-5
61.5,28.5,1.6254742E-5
61.5,29.5,1.6661223E-5
61.5,32.5,1.6601058E-5
61.5,33.5,1.5675509E-5
61.5,34.5,1.6286083E-5
61.5,36.5,1.6941913E-5
61.5,37.5,1.5781057E-5
61.5,38.5,1.5470676E-5
61.5,39.5,1.5775047E-5
61.5,40.5,1.5894375E-5
61.5,41.5,1.5882855E-5
61.5,42.5,1.5970987E-5
61.5,43.5,1.578154E-5
61.5,44.5,1.5300193E-5
61.5,45.5,1.5354133E-5
61.5,46.5,1.5336569E-5
61.5,47.5,1.538612E-5
61.5,48.5,1.5510937E-5
61.5,49.5,1.5514825E-5
61.5,50.5,1.5542417E-5
61.5,51.5,1.5525242E-5
61.5,52.5,1.5587808E-5
61.5,53.5,1.5815072E-5
61.5,54.5,1.5676129E-5
61.5,55.5,1.558671E-5
61.5,56.5,1.5731897E-5
61.5,57.5,1.5012031E-5
61.5,58.5,1.367168E-5
61.5,59.5,1.3633817E-5
61.5,60.5,1.6058595E-5
61.5,61.5,1.5520158E-5
61.5,62.5,1.5299152E-5
61.5,63.5,1.4351374E-5
61.5,64.5,1.4730146E-5
61.5,65.5,1.4977588E-5
61.5,66.5,1.5449015E-5
61.5,67.5,1.4180974E-5
61.5,68.5,1.4733724E-5
61.5,69.5,1.37742645E-5
61.5,70.5,1.3541357E-5
61.5,71.5,1.331519E-5
61.5,72.5,1.3055254E-5
61.5,73.5,1.2844655E-5
61.5,74.5,1.3016293E-5
61.5,75.5,1.3855648E-5
61.5,76.5,1.4349195E-5
61.5,77.5,1.4846218E-5
61.5,78.5,1.4370274E-5
61.5,79.5,1.3846375E-5
61.5,80.5,1.3826366E-5
61.5,81.5,1.4145155E-5
61.5,82.5,1.3987247E-5
61.5,83.5,1.402062E-5
61.5,84.5,1.4114989E-5
61.5,85.5,1.5474252E-5
61.5,86.5,1.576948E-5
61.5,87.5,1.5794938E-5
61.5,88.5,1.5745623E-5
61.5,89.5,1.6164742E-5
61.5,90.5,1.6174812E-5
61.5,91.5,1.6053826E-5
61.5,92.5,1.551885E-5
61.5,93.5,1.5344394E-5
61.5,94.5,1.4637998E-5
61.5,95.5,1.3895755E-5
61.5,96.5,1.33244475E-5
61.5,97.5,1.3226961E-5
61.5,98.5,1.1906778E-5
61.5,99.5,1.1366989E-5
61.5,100.5,1.1213468E-5
61.5,101.5,1.0764519E-5
61.5,102.5,1.0510234E-5
61.5,103.5,1.0581749E-5
61.5,104.5,1.0600761E-5
61.5,105.5,1.0613545E-5
61.5,106.5,1.0117628E-5
61.5,107.5,1.0328039E-5
61.5,108.5,1.0886555E-5
61.5,109.5,1.06886E-5
61.5,110.5,1.0849631E-5
61.5,111.5,1.0733426E-5
61.5,112.5,1.1090791E-5
61.5,113.5,1.1836702E-5
61.5,114.5,1.1222949E-5
61.5,115.5,1.0940712E-5
61.5,116.5,1.1435849E-5
61.5,117.5,1.1507364E-5
61.5,118.5,1.1484728E-5
61.5,119.5,1.1384691E-5
61.5,120.5,1.1030771E-5
61.5,121.5,1.09388575E-5
61.5,122.5,1.0941232E-5
61.5,123.5,1.0809574E-5
61.5,124.5,1.1197073E-5
61.5,125.5,1.1635991E-5
61.5,126.5,1.2339094E-5
61.5,127.5,1.239563E-5
61.5,128.5,1.2471559E-5
61.5,129.5,1.17464E-5
61.5,130.5,1.1474239E-5
61.5,131.5,1.1076529E-5
61.5,132.5,1.0985272E-5
61.5,133.5,1.1034003E-5
61.5,134.5,1.1474662E-5
61.5,135.5,1.2072697E-5
61.5,136.5,9.694897E-6
61.5,137.5,7.1596487E-6
61.5,138.5,6.43033E-6
61.5,139.5,5.535602E-6
61.5,140.5,5.775449E-6
61.5,141.5,5.917807E-6
61.5,142.5,6.0483285E-6
61.5,143.5,6.4355395E-6
61.5,144.5,6.201201E-6
61.5,145.5,6.713041E-6
61.5,146.5,6.3490365E-6
61.5,147.5,6.4333803E-6
61.5,148.5,6.144853E-6
61.5,149.5,6.393981E-6
61.5,150.5,5.9449576E-6
61.5,151.5,6.1237088E-6
61.5,152.5,6.3631537E-6
61.5,153.5,6.3761518E-6
61.5,154.5,5.9102417E-6
61.5,155.5,5.4906222E-6
61.5,156.5,6.1261862E-6
61.5,160.5,7.169244E-6
61.5,161.5,6.5648705E-6
61.5,164.5,7.682645E-6
61.5,165.5,6.5767917E-6
61.5,166.5,6.9674097E-6
61.5,167.5,6.7476467E-6
61.5,168.5,6.5410736E-6
61.5,169.5,6.0417715E-6
61.5,170.5,5.7124626E-6
61.5,171.5,5.2068112E-6
61.5,172.5,5.857711E-6
62.5,-164.5,9.59383E-6
62.5,-163.5,9.506E-6
62.5,-162.5,9.101812E-6
62.5,-161.5,9.596735E-6
62.5,-160.5,1.0931307E-5
62.5,-159.5,1.0548105E-5
62.5,-158.5,1.0649253E-5
62.5,-157.5,1.0446943E-5
62.5,-156.5,1.1801202E-5
62.5,-155.5,1.23490445E-5
62.5,-154.5,1.1040362E-5
62.5,-153.5,8.460172E-6
62.5,-152.5,6.8118547E-6
62.5,-151.5,5.6107488E-6
62.5,-150.5,7.388596E-6
62.5,-149.5,7.09732E-6
62.5,-148.5,5.450422E-6
62.5,-147.5,7.785146E-6
62.5,-146.5,1.0265264E-5
62.5,-145.5,1.1990773E-5
62.5,-144.5,8.473676E-6
62.5,-143.5,7.213666E-6
62.5,-142.5,8.750468E-6
62.5,-141.5,1.0295209E-5
62.5,-140.5,1.2424038E-5
62.5,-139.5,1.2588352E-5
62.5,-138.5,1.2541022E-5
62.5,-137.5,1.2066291E-5
62.5,-136.5,1.3190797E-5
62.5,-135.5,1.2808455E-5
62.5,-134.5,1.20112345E-5
62.5,-133.5,1.081141E-5
62.5,-132.5,1.092736E-5
62.5,-131.5,1.0269786E-5
62.5,-130.5,8.91353E-6
62.5,-129.5,6.5693052E-6
62.5,-128.5,5.5154474E-6
62.5,-127.5,5.044501E-6
62.5,-126.5,5.2727264E-6
62.5,-125.5,7.89287E-6
62.5,-124.5,9.7410675E-6
62.5,-123.5,1.2336849E-5
62.5,-122.5,1.1737795E-5
62.5,-121.5,1.0567411E-5
62.5,-120.5,1.00534035E-5
62.5,-119.5,9.292723E-6
62.5,-118.5,9.012915E-6
62.5,-117.5,8.603437E-6
62.5,-116.5,9.018238E-6
62.5,-115.5,9.00442E-6
62.5,-113.5,9.272567E-6
62.5,-112.5,9.213088E-6
62.5,-111.5,8.5864485E-6
62.5,-110.5,9.809758E-6
62.5,-109.5,8.522168E-6
62.5,-108.5,7.664544E-6
62.5,-107.5,7.166796E-6
62.5,-106.5,7.4081017E-6
62.5,-105.5,7.2381276E-6
62.5,-104.5,6.9561856E-6
62.5,-103.5,6.3777734E-6
62.5,-102.5,6.7850747E-6
62.5,-101.5,6.668606E-6
62.5,-100.5,7.2261323E-6
62.5,-99.5,7.0434708E-6
62.5,-98.5,6.9810203E-6
62.5,-97.5,7.3145534E-6
62.5,-96.5,7.286535E-6
62.5,-95.5,7.345857E-6
62.5,-94.5,7.259122E-6
62.5,-93.5,7.157258E-6
62.5,-77.5,6.1221053E-6
62.5,-68.5,5.554467E-6
62.5,-67.5,4.9543696E-6
62.5,-49.5,3.0512408E-6
62.5,-48.5,2.7769853E-10
62.5,-47.5,2.7769853E-10
62.5,-46.5,2.7769853E-10
62.5,-45.5,2.7769853E-10
62.5,-44.5,2.7769853E-10
62.5,-43.5,2.7769853E-10
62.5,6.5,1.246537E-5
62.5,7.5,9.30415E-6
62.5,8.5,8.858386E-6
62.5,9.5,8.007901E-6
62.5,10.5,9.39649E-6
62.5,11.5,8.727615E-6
62.5,12.5,8.762129E-6
62.5,13.5,1.1136912E-5
62.5,14.5,1.48998E-5
62.5,15.5,1.41721175E-5
62.5,16.5,1.4636922E-5
62.5,17.5,1.5193772E-5
62.5,21.5,1.6481767E-5
62.5,22.5,1.4469015E-5
62.5,23.5,1.4897697E-5
62.5,24.5,1.4810488E-5
62.5,25.5,1.5188345E-5
62.5,26.5,1.5203223E-5
62.5,27.5,1.5468966E-5
62.5,28.5,1.6100543E-5
62.5,29.5,1.621146E-5
62.5,30.5,1.524482E-5
62.5,31.5,1.474329E-5
62.5,32.5,1.4515707E-5
62.5,33.5,1.4760465E-5
62.5,34.5,1.5678872E-5
62.5,35.5,1.5816517E-5
62.5,36.5,1.37388E-5
62.5,37.5,1.4359385E-5
62.5,38.5,1.4460741E-5
62.5,39.5,1.4985587E-5
62.5,40.5,1.5192044E-5
62.5,41.5,1.5232592E-5
62.5,42.5,1.5352793E-5
62.5,43.5,1.5198891E-5
62.5,44.5,1.5020475E-5
62.5,45.5,1.5239702E-5
62.5,46.5,1.4811816E-5
62.5,47.5,1.4919839E-5
62.5,48.5,1.48109675E-5
62.5,49.5,1.5201696E-5
62.5,50.5,1.5265074E-5
62.5,51.5,1.428013E-5
62.5,52.5,1.4172327E-5
62.5,53.5,1.4898573E-5
62.5,54.5,1.5119699E-5
62.5,55.5,1.5297865E-5
62.5,56.5,1.4920573E-5
62.5,57.5,1.4427667E-5
62.5,58.5,1.3838268E-5
62.5,59.5,1.4276643E-5
62.5,60.5,1.4587577E-5
62.5,61.5,1.5263246E-5
62.5,62.5,1.4471607E-5
62.5,63.5,1.4869038E-5
62.5,64.5,1.3631445E-5
62.5,65.5,1.4365416E-5
62.5,66.5,1.47094315E-5
62.5,67.5,1.5253704E-5
62.5,68.5,1.3894829E-5
62.5,69.5,1.2419219E-5
62.5,70.5,1.1627332E-5
62.5,71.5,1.1866723E-5
62.5,72.5,1.1855452E-5
62.5,73.5,1.1874631E-5
62.5,74.5,1.1385796E-5
62.5,75.5,1.1704974E-5
62.5,76.5,1.1572405E-5
62.5,77.5,1.1566596E-5
62.5,78.5,1.2168308E-5
62.5,79.5,1.2428426E-5
62.5,80.5,1.2468722E-5
62.5,81.5,1.2433005E-5
62.5,82.5,1.20446075E-5
62.5,83.5,1.3011443E-5
62.5,84.5,1.3295181E-5
62.5,85.5,1.3959829E-5
62.5,86.5,1.4264535E-5
62.5,87.5,1.4255742E-5
62.5,88.5,1.4287437E-5
62.5,89.5,1.4597696E-5
62.5,90.5,1.3688203E-5
62.5,91.5,1.3471399E-5
62.5,92.5,1.2072423E-5
62.5,93.5,1.175829E-5
62.5,94.5,1.1653131E-5
62.5,95.5,1.1119269E-5
62.5,96.5,1.1083165E-5
62.5,97.5,1.1179711E-5
62.5,98.5,1.0920136E-5
62.5,99.5,1.0992992E-5
62.5,100.5,1.1516316E-5
62.5,101.5,1.0686308E-5
62.5,102.5,1.0623542E-5
62.5,103.5,1.0530029E-5
62.5,104.5,1.0606109E-5
62.5,105.5,1.0639716E-5
62.5,106.5,1.0041668E-5
62.5,107.5,1.0368515E-5
62.5,108.5,1.0561142E-5
62.5,109.5,9.913113E-6
62.5,110.5,1.0338836E-5
62.5,111.5,1.077305E-5
62.5,112.5,1.0704316E-5
62.5,113.5,1.0761865E-5
62.5,114.5,1.0669358E-5
62.5,115.5,1.0961858E-5
62.5,116.5,1.1016681E-5
62.5,117.5,1.14178565E-5
62.5,118.5,1.1255135E-5
62.5,119.5,1.0103949E-5
62.5,120.5,9.813477E-6
62.5,121.5,9.792797E-6
62.5,122.5,1.00404395E-5
62.5,123.5,1.0286327E-5
62.5,124.5,1.0442875E-5
62.5,125.5,1.05135E-5
62.5,126.5,1.0876484E-5
62.5,127.5,1.0957973E-5
62.5,128.5,1.0821186E-5
62.5,129.5,1.1071024E-5
62.5,130.5,1.1503185E-5
62.5,131.5,1.1146961E-5
62.5,132.5,1.0763551E-5
62.5,133.5,1.09383345E-5
62.5,134.5,1.1847831E-5
62.5,135.5,1.2491702E-5
62.5,136.5,9.8895025E-6
62.5,137.5,8.4546655E-6
62.5,138.5,5.4256834E-6
62.5,139.5,5.116816E-6
62.5,140.5,4.9718033E-6
62.5,141.5,5.013024E-6
62.5,142.5,6.197264E-6
62.5,143.5,5.7762036E-6
62.5,144.5,6.168128E-6
62.5,145.5,6.1902E-6
62.5,146.5,6.8296627E-6
62.5,147.5,7.0347396E-6
62.5,148.5,6.969043E-6
62.5,149.5,5.8323617E-6
62.5,150.5,7.3582996E-6
62.5,151.5,7.356495E-6
62.5,152.5,7.810299E-6
62.5,153.5,7.639184E-6
62.5,154.5,7.401999E-6
62.5,155.5,5.9928225E-6
62.5,156.5,6.0913667E-6
62.5,157.5,5.0934555E-6
62.5,158.5,5.6069803E-6
62.5,159.5,6.2899585E-6
62.5,160.5,6.154808E-6
62.5,161.5,6.3789003E-6
62.5,162.5,6.6899097E-6
62.5,163.5,7.3618016E-6
62.5,164.5,7.528418E-6
62.5,165.5,7.2026623E-6
62.5,166.5,7.467175E-6
62.5,167.5,7.877079E-6
62.5,168.5,7.160593E-6
62.5,169.5,6.295985E-6
62.5,170.5,4.9484E-6
62.5,171.5,4.990585E-6
62.5,172.5,5.5243427E-6
62.5,173.5,5.8367873E-6
62.5,174.5,6.437499E-6
62.5,175.5,6.964077E-6
62.5,176.5,7.164208E-6
62.5,178.5,7.3976494E-6
63.5,-160.5,9.35985E-6
63.5,-159.5,1.1019428E-5
63.5,-158.5,1.1006577E-5
63.5,-157.5,1.1509947E-5
63.5,-156.5,1.1603645E-5
63.5,-155.5,1.2193654E-5
63.5,-154.5,1.3515724E-5
63.5,-153.5,1.3143364E-5
63.5,-152.5,1.1985501E-5
63.5,-151.5,8.906487E-6
63.5,-150.5,7.66448E-6
63.5,-149.5,7.505204E-6
63.5,-148.5,6.660577E-6
63.5,-147.5,6.3027915E-6
63.5,-146.5,8.315119E-6
63.5,-145.5,9.981634E-6
63.5,-144.5,1.0292885E-5
63.5,-143.5,1.1896389E-5
63.5,-142.5,1.4017113E-5
63.5,-141.5,1.2775118E-5
63.5,-140.5,1.3283404E-5
63.5,-139.5,1.372369E-5
63.5,-138.5,1.3676157E-5
63.5,-137.5,1.29378905E-5
63.5,-136.5,1.2431002E-5
63.5,-135.5,1.168952E-5
63.5,-134.5,1.1659524E-5
63.5,-133.5,1.1172686E-5
63.5,-132.5,8.430419E-6
63.5,-131.5,6.657664E-6
63.5,-130.5,5.495588E-6
63.5,-129.5,5.4805946E-6
63.5,-128.5,5.187912E-6
63.5,-127.5,5.2353735E-6
63.5,-126.5,7.2839725E-6
63.5,-125.5,9.507015E-6
63.5,-124.5,1.0230997E-5
63.5,-123.5,1.1120986E-5
63.5,-122.5,1.0557362E-5
63.5,-121.5,1.0079429E-5
63.5,-120.5,9.8094015E-6
63.5,-119.5,9.753964E-6
63.5,-118.5,9.060371E-6
63.5,-117.5,9.213116E-6
63.5,-116.5,9.221688E-6
63.5,-115.5,8.473152E-6
63.5,-114.5,8.216858E-6
63.5,-113.5,7.873988E-6
63.5,-112.5,7.4088794E-6
63.5,-111.5,6.7744973E-6
63.5,-110.5,6.8333534E-6
63.5,-109.5,6.9542907E-6
63.5,-108.5,6.9093285E-6
63.5,-107.5,6.508982E-6
63.5,-106.5,6.5527456E-6
63.5,-105.5,5.863909E-6
63.5,-104.5,5.7188054E-6
63.5,-103.5,5.7566654E-6
63.5,-102.5,6.3559983E-6
63.5,-101.5,6.4401456E-6
63.5,-100.5,6.8794598E-6
63.5,-99.5,6.6132898E-6
63.5,-98.5,6.5783593E-6
63.5,-97.5,6.630951E-6
63.5,-96.5,6.4567357E-6
63.5,-95.5,6.4452934E-6
63.5,-94.5,6.23225E-6
63.5,-93.5,6.5288755E-6
63.5,-92.5,5.95001E-6
63.5,-91.5,5.8659725E-6
63.5,-85.5,5.6133813E-6
63.5,-84.5,5.5859546E-6
63.5,-71.5,4.8193233E-6
63.5,-70.5,4.2811953E-6
63.5,-69.5,3.991953E-6
63.5,-68.5,4.545972E-6
63.5,-67.5,4.7164153E-6
63.5,-66.5,4.4539593E-6
63.5,-65.5,3.0732458E-6
63.5,-50.5,3.6339627E-6
63.5,-49.5,1.5470359E-6
63.5,-48.5,2.7769853E-10
63.5,-47.5,2.7769853E-10
63.5,-46.5,2.7769853E-10
63.5,-45.5,2.7769853E-10
63.5,-44.5,2.7769853E-10
63.5,-43.5,2.7769853E-10
63.5,-42.5,2.7769853E-10
63.5,-41.5,1.1629595E-6
63.5,-19.5,1.3498099E-5
63.5,-18.5,1.2783845E-5
63.5,9.5,1.35745295E-5
63.5,10.5,1.1575936E-5
63.5,11.5,1.0948546E-5
63.5,12.5,8.574689E-6
63.5,13.5,1.092131E-5
63.5,14.5,1.43336465E-5
63.5,15.5,1.373352E-5
63.5,16.5,1.4056753E-5
63.5,17.5,1.3771899E-5
63.5,18.5,1.4154547E-5
63.5,19.5,1.4876725E-5
63.5,22.5,1.6162336E-5
63.5,23.5,1.5032381E-5
63.5,24.5,1.40635475E-5
63.5,25.5,1.4625575E-5
63.5,26.5,1.4460754E-5
63.5,27.5,1.45998365E-5
63.5,28.5,1.4492944E-5
