lat,lon,GLDAS_NOAH10_M_2_1_SoilMoi10_40cm_inst
-24.5,20.5,58.111065
-24.5,21.5,57.67671
-24.5,22.5,55.920708
-24.5,23.5,52.344193
-24.5,24.5,45.59254
-24.5,25.5,43.001842
-24.5,26.5,44.48159
-24.5,27.5,44.710533
-24.5,28.5,47.957012
-24.5,29.5,54.39237
-24.5,30.5,43.516876
-24.5,31.5,48.075775
-24.5,32.5,46.60809
-24.5,33.5,46.32141
-24.5,34.5,42.715622
-24.5,44.5,52.648613
-24.5,45.5,66.43919
-24.5,46.5,70.46023
-24.5,114.5,53.04291
-24.5,115.5,60.43433
-24.5,116.5,60.813824
-24.5,117.5,56.01941
-24.5,118.5,61.40682
-24.5,119.5,58.089787
-24.5,120.5,51.65422
-24.5,121.5,53.586468
-24.5,122.5,55.36359
-24.5,123.5,55.048454
-24.5,124.5,57.768795
-24.5,125.5,55.58264
-24.5,126.5,52.589954
-24.5,127.5,43.354282
-24.5,128.5,51.815838
-24.5,129.5,49.7114
-24.5,130.5,48.848175
-24.5,131.5,47.771587
-24.5,132.5,45.497623
-24.5,133.5,46.931248
-24.5,134.5,41.213478
-24.5,135.5,39.73321
-24.5,136.5,36.564026
-24.5,137.5,37.91432
-24.5,138.5,45.138824
-24.5,139.5,83.660904
-24.5,140.5,101.460945
-24.5,141.5,61.930763
-24.5,142.5,55.39638
-24.5,143.5,57.913654
-24.5,144.5,70.68752
-24.5,145.5,68.06632
-24.5,146.5,49.487976
-24.5,147.5,57.644352
-24.5,148.5,86.82967
-24.5,149.5,60.645
-24.5,150.5,65.82179
-24.5,151.5,67.68414
-23.5,-70.5,40.341396
-23.5,-69.5,44.047382
-23.5,-68.5,46.42349
-23.5,-67.5,61.943134
-23.5,-66.5,70.239334
-23.5,-65.5,71.32077
-23.5,-64.5,60.37958
-23.5,-63.5,62.42492
-23.5,-62.5,60.391468
-23.5,-61.5,56.932564
-23.5,-60.5,62.541466
-23.5,-59.5,68.63292
-23.5,-58.5,79.22906
-23.5,-57.5,84.21125
-23.5,-56.5,80.19522
-23.5,-55.5,81.63105
-23.5,-54.5,82.30675
-23.5,-53.5,82.01676
-23.5,-52.5,107.268814
-23.5,-51.5,107.91751
-23.5,-50.5,108.64927
-23.5,-49.5,106.57268
-23.5,-48.5,108.51754
-23.5,-47.5,65.85579
-23.5,-46.5,114.25368
-23.5,-45.5,101.10775
-23.5,14.5,45.97831
-23.5,15.5,59.913765
-23.5,16.5,54.760532
-23.5,17.5,52.571922
-23.5,18.5,54.684597
-23.5,19.5,57.897366
-23.5,20.5,52.860188
-23.5,21.5,54.921394
-23.5,22.5,52.06812
-23.5,23.5,50.178402
-23.5,24.5,46.248962
-23.5,25.5,44.570164
-23.5,26.5,46.37997
-23.5,27.5,41.360252
-23.5,28.5,40.67854
-23.5,29.5,45.85488
-23.5,30.5,48.078953
-23.5,31.5,47.913887
-23.5,32.5,48.78377
-23.5,33.5,49.253872
-23.5,34.5,42.596127
-23.5,44.5,61.795288
-23.5,45.5,69.42994
-23.5,46.5,71.77109
-23.5,47.5,75.45322
-23.5,114.5,55.061775
-23.5,115.5,61.852203
-23.5,116.5,61.658955
-23.5,117.5,66.99489
-23.5,118.5,64.93907
-23.5,119.5,62.596966
-23.5,120.5,54.99242
-23.5,121.5,53.9688
-23.5,122.5,57.780003
-23.5,123.5,53.087963
-23.5,124.5,56.431248
-23.5,125.5,57.355564
-23.5,126.5,49.32546
-23.5,127.5,42.62296
-23.5,128.5,45.120705
-23.5,129.5,49.48973
-23.5,130.5,51.04362
-23.5,131.5,51.54406
-23.5,132.5,50.71642
-23.5,133.5,51.57292
-23.5,134.5,51.11651
-23.5,135.5,48.21741
-23.5,136.5,39.110718
-23.5,137.5,39.481426
-23.5,138.5,43.961403
-23.5,139.5,93.36003
-23.5,140.5,105.271255
-23.5,141.5,103.03091
-23.5,142.5,62.19513
-23.5,143.5,81.412125
-23.5,144.5,80.8495
-23.5,145.5,52.558502
-23.5,146.5,54.13043
-23.5,147.5,60.407085
-23.5,148.5,85.10711
-23.5,149.5,80.20548
-23.5,150.5,66.77376
-22.5,-69.5,44.027367
-22.5,-68.5,48.19917
-22.5,-67.5,65.85851
-22.5,-66.5,65.33792
-22.5,-65.5,74.09942
-22.5,-64.5,63.464737
-22.5,-63.5,62.352554
-22.5,-62.5,58.167187
-22.5,-61.5,54.73576
-22.5,-60.5,60.841633
-22.5,-59.5,63.641113
-22.5,-58.5,79.93467
-22.5,-57.5,106.97776
-22.5,-56.5,80.45968
-22.5,-55.5,87.44115
-22.5,-54.5,107.90811
-22.5,-53.5,108.098175
-22.5,-52.5,77.18185
-22.5,-51.5,102.45956
-22.5,-50.5,102.48442
-22.5,-49.5,77.31753
-22.5,-48.5,78.202835
-22.5,-47.5,62.66477
-22.5,-46.5,76.53608
-22.5,-45.5,98.33431
-22.5,-44.5,99.23314
-22.5,-43.5,97.7922
-22.5,-42.5,95.16225
-22.5,14.5,56.849277
-22.5,15.5,61.614403
-22.5,16.5,49.950294
-22.5,17.5,51.383377
-22.5,18.5,52.623543
-22.5,19.5,50.351746
-22.5,20.5,53.734264
-22.5,21.5,54.843517
-22.5,22.5,52.04727
-22.5,23.5,46.303967
-22.5,24.5,50.087055
-22.5,25.5,48.211258
-22.5,26.5,43.2504
-22.5,27.5,45.548943
-22.5,28.5,47.224094
-22.5,29.5,53.751507
-22.5,30.5,47.006638
-22.5,31.5,48.240227
-22.5,32.5,46.48981
-22.5,33.5,49.15096
-22.5,34.5,45.589622
-22.5,43.5,33.94966
-22.5,44.5,47.786846
-22.5,45.5,69.26648
-22.5,46.5,71.254326
-22.5,47.5,75.98019
-22.5,114.5,55.00053
-22.5,115.5,64.455635
-22.5,116.5,60.84368
-22.5,117.5,59.25606
-22.5,118.5,64.15771
-22.5,119.5,66.8182
-22.5,120.5,66.1766
-22.5,121.5,58.441235
-22.5,122.5,58.73573
-22.5,123.5,56.17848
-22.5,124.5,56.289032
-22.5,125.5,55.96032
-22.5,126.5,50.589813
-22.5,127.5,54.16011
-22.5,128.5,60.921387
-22.5,129.5,55.404076
-22.5,130.5,51.050606
-22.5,131.5,50.521786
-22.5,132.5,49.647377
-22.5,133.5,47.587215
-22.5,134.5,54.476086
-22.5,135.5,49.46046
-22.5,136.5,48.353172
-22.5,137.5,56.097603
-22.5,138.5,58.92456
-22.5,139.5,63.194992
-22.5,140.5,101.73714
-22.5,141.5,101.44718
-22.5,142.5,92.22745
-22.5,143.5,83.62092
-22.5,144.5,84.973854
-22.5,145.5,57.688557
-22.5,146.5,60.60183
-22.5,147.5,86.991806
-22.5,148.5,87.02226
-22.5,149.5,69.407425
-21.5,-69.5,43.07246
-21.5,-68.5,55.68053
-21.5,-67.5,67.31348
-21.5,-66.5,67.66893
-21.5,-65.5,67.4015
-21.5,-64.5,61.223072
-21.5,-63.5,62.17165
-21.5,-62.5,58.446808
-21.5,-61.5,53.904274
-21.5,-60.5,60.23292
-21.5,-59.5,64.428986
-21.5,-58.5,77.78264
-21.5,-57.5,78.683304
-21.5,-56.5,77.99366
-21.5,-55.5,103.780975
-21.5,-54.5,102.90349
-21.5,-53.5,76.951
-21.5,-52.5,75.39341
-21.5,-51.5,71.86356
-21.5,-50.5,70.471214
-21.5,-49.5,56.14411
-21.5,-48.5,57.190784
-21.5,-47.5,102.612045
-21.5,-46.5,92.34173
-21.5,-45.5,90.776566
-21.5,-44.5,94.55793
-21.5,-43.5,95.48779
-21.5,-42.5,93.36709
-21.5,-41.5,86.51199
-21.5,14.5,59.25059
-21.5,15.5,53.854965
-21.5,16.5,46.716656
-21.5,17.5,39.98792
-21.5,18.5,45.670135
-21.5,19.5,48.053303
-21.5,20.5,54.413048
-21.5,21.5,51.808792
-21.5,22.5,53.1533
-21.5,23.5,54.292072
-21.5,24.5,50.570873
-21.5,25.5,48.476826
-21.5,26.5,45.892113
-21.5,27.5,47.74729
-21.5,28.5,48.98514
-21.5,29.5,53.403202
-21.5,30.5,43.09861
-21.5,31.5,69.557304
-21.5,32.5,43.694065
-21.5,33.5,47.298096
-21.5,34.5,48.437923
-21.5,44.5,44.95385
-21.5,45.5,65.98057
-21.5,46.5,68.61846
-21.5,47.5,74.04186
-21.5,115.5,63.729935
-21.5,116.5,63.37108
-21.5,117.5,63.178997
-21.5,118.5,68.257
-21.5,119.5,69.795906
-21.5,120.5,66.19058
-21.5,121.5,58.598907
-21.5,122.5,56.87979
-21.5,123.5,56.750824
-21.5,124.5,55.310448
-21.5,125.5,42.975597
-21.5,126.5,42.745277
-21.5,127.5,55.961
-21.5,128.5,57.49846
-21.5,129.5,54.324318
-21.5,130.5,50.904385
-21.5,131.5,50.264366
-21.5,132.5,47.4847
-21.5,133.5,49.42635
-21.5,134.5,49.622482
-21.5,135.5,50.22548
-21.5,136.5,52.92956
-21.5,137.5,83.622955
-21.5,138.5,88.40145
-21.5,139.5,66.071075
-21.5,140.5,63.68363
-21.5,141.5,98.261024
-21.5,142.5,96.60235
-21.5,143.5,91.432915
-21.5,144.5,62.821327
-21.5,145.5,58.831787
-21.5,146.5,59.336533
-21.5,147.5,79.52417
-21.5,148.5,65.04059
-20.5,-69.5,44.69249
-20.5,-68.5,57.005104
-20.5,-67.5,66.852615
-20.5,-66.5,65.42145
-20.5,-65.5,69.471985
-20.5,-64.5,83.15068
-20.5,-63.5,69.398056
-20.5,-62.5,60.696907
-20.5,-61.5,60.477627
-20.5,-60.5,59.774338
-20.5,-59.5,79.72711
-20.5,-58.5,90.119095
-20.5,-57.5,80.91758
-20.5,-56.5,76.67719
-20.5,-55.5,75.42892
-20.5,-54.5,100.05644
-20.5,-53.5,73.395485
-20.5,-52.5,72.09384
-20.5,-51.5,71.00985
-20.5,-50.5,54.868904
-20.5,-49.5,69.70223
-20.5,-48.5,97.556404
-20.5,-47.5,103.23454
-20.5,-46.5,72.605774
-20.5,-45.5,97.10286
-20.5,-44.5,88.15405
-20.5,-43.5,72.92769
-20.5,-42.5,84.57456
-20.5,-41.5,86.79551
-20.5,-40.5,79.65336
-20.5,13.5,61.68055
-20.5,14.5,60.18098
-20.5,15.5,49.030907
-20.5,16.5,42.561436
-20.5,17.5,45.39844
-20.5,18.5,50.677605
-20.5,19.5,48.47537
-20.5,20.5,54.09777
-20.5,21.5,51.668533
-20.5,22.5,48.444813
-20.5,23.5,54.306854
-20.5,24.5,60.199745
-20.5,25.5,73.83009
-20.5,26.5,67.571846
-20.5,27.5,46.443684
-20.5,28.5,44.772453
-20.5,29.5,52.9184
-20.5,30.5,46.75196
-20.5,31.5,45.02903
-20.5,32.5,44.533264
-20.5,33.5,51.448975
-20.5,34.5,57.74301
-20.5,44.5,43.98972
-20.5,45.5,68.7817
-20.5,46.5,71.54446
-20.5,47.5,75.2042
-20.5,48.5,76.916756
-20.5,118.5,65.63836
-20.5,119.5,69.403625
-20.5,120.5,58.489334
-20.5,121.5,58.023285
-20.5,122.5,58.74354
-20.5,123.5,48.83071
-20.5,124.5,46.60134
-20.5,125.5,46.892185
-20.5,126.5,57.257153
-20.5,127.5,59.372257
-20.5,128.5,56.2789
-20.5,129.5,56.66441
-20.5,130.5,57.32356
-20.5,131.5,56.85738
-20.5,132.5,45.04328
-20.5,133.5,55.98061
-20.5,134.5,56.44597
-20.5,135.5,57.7689
-20.5,136.5,54.214634
-20.5,137.5,81.82237
-20.5,138.5,80.75559
-20.5,139.5,60.31357
-20.5,140.5,82.79444
-20.5,141.5,101.07156
-20.5,142.5,93.735596
-20.5,143.5,85.024315
-20.5,144.5,85.42516
-20.5,145.5,60.486515
-20.5,146.5,61.734047
-20.5,147.5,60.94203
-20.5,148.5,60.722908
-19.5,-69.5,55.21687
-19.5,-68.5,66.03979
-19.5,-67.5,71.18735
-19.5,-66.5,68.469696
-19.5,-65.5,73.550804
-19.5,-64.5,84.89723
-19.5,-63.5,68.07602
-19.5,-62.5,57.80209
-19.5,-61.5,60.403404
-19.5,-60.5,63.146202
-19.5,-59.5,67.417694
-19.5,-58.5,82.20483
-19.5,-57.5,77.92942
-19.5,-56.5,75.52133
-19.5,-55.5,79.068985
-19.5,-54.5,72.16312
-19.5,-53.5,70.99292
-19.5,-52.5,72.25852
-19.5,-51.5,70.990295
-19.5,-50.5,68.34769
-19.5,-49.5,68.00374
-19.5,-48.5,69.838394
-19.5,-47.5,102.158104
-19.5,-46.5,73.600365
-19.5,-45.5,68.0907
-19.5,-44.5,90.620804
-19.5,-43.5,66.301994
-19.5,-42.5,84.38034
-19.5,-41.5,90.59258
-19.5,-40.5,64.48843
-19.5,13.5,61.16851
-19.5,14.5,48.195187
-19.5,15.5,72.3735
-19.5,16.5,66.8644
-19.5,17.5,69.89717
-19.5,18.5,47.273754
-19.5,19.5,47.561863
-19.5,20.5,45.143555
-19.5,21.5,46.758877
-19.5,22.5,43.143997
-19.5,23.5,48.912243
-19.5,24.5,50.951187
-19.5,25.5,42.002098
-19.5,26.5,41.034943
-19.5,27.5,44.059013
-19.5,28.5,44.8652
-19.5,29.5,47.352844
-19.5,30.5,50.72187
-19.5,31.5,59.117294
-19.5,32.5,58.292812
-19.5,33.5,57.66089
-19.5,34.5,53.929447
-19.5,44.5,45.818615
-19.5,45.5,68.01743
-19.5,46.5,71.772156
-19.5,47.5,76.759796
-19.5,48.5,76.73335
-19.5,121.5,62.199547
-19.5,122.5,49.036415
-19.5,123.5,48.986256
-19.5,124.5,48.632458
-19.5,125.5,50.313828
-19.5,126.5,62.216305
-19.5,127.5,49.699753
-19.5,128.5,59.249554
-19.5,129.5,57.28325
-19.5,130.5,56.910862
-19.5,131.5,47.611053
-19.5,132.5,48.40171
-19.5,133.5,59.205875
-19.5,134.5,62.3946
-19.5,135.5,57.156803
-19.5,136.5,87.3074
-19.5,137.5,92.87548
-19.5,138.5,60.52268
-19.5,139.5,56.908268
-19.5,140.5,82.11361
-19.5,141.5,53.18938
-19.5,142.5,54.36354
-19.5,143.5,47.204784
-19.5,144.5,55.536964
-19.5,145.5,58.49346
-19.5,146.5,62.052044
-18.5,-69.5,63.26684
-18.5,-68.5,73.00726
-18.5,-67.5,78.00676
-18.5,-66.5,70.85578
-18.5,-65.5,71.82431
-18.5,-64.5,62.163147
-18.5,-63.5,60.02451
-18.5,-62.5,60.460518
-18.5,-61.5,63.81119
-18.5,-60.5,61.93822
-18.5,-59.5,74.52417
-18.5,-58.5,83.20833
-18.5,-57.5,72.79916
-18.5,-56.5,68.00742
-18.5,-55.5,74.66941
-18.5,-54.5,69.5535
-18.5,-53.5,69.503624
-18.5,-52.5,74.63839
-18.5,-51.5,70.38252
-18.5,-50.5,70.30274
-18.5,-49.5,97.36508
-18.5,-48.5,95.861115
-18.5,-47.5,97.451
-18.5,-46.5,97.25368
-18.5,-45.5,68.963455
-18.5,-44.5,62.166805
-18.5,-43.5,67.31501
-18.5,-42.5,76.10565
-18.5,-41.5,75.99658
-18.5,-40.5,59.216938
-18.5,12.5,64.02411
-18.5,13.5,43.41957
-18.5,14.5,49.035385
-18.5,15.5,49.41839
-18.5,16.5,64.15738
-18.5,17.5,37.989086
-18.5,18.5,40.08161
-18.5,19.5,43.10179
-18.5,20.5,41.60776
-18.5,21.5,34.542946
-18.5,22.5,41.053574
-18.5,23.5,47.024147
-18.5,24.5,50.05316
-18.5,25.5,43.98869
-18.5,26.5,44.812653
-18.5,27.5,46.527515
-18.5,28.5,45.908493
-18.5,29.5,51.017796
-18.5,30.5,47.974728
-18.5,31.5,53.290237
-18.5,32.5,55.575146
-18.5,33.5,59.775875
-18.5,34.5,56.191532
-18.5,35.5,56.6314
-18.5,36.5,53.005627
-18.5,44.5,91.69314
-18.5,45.5,70.19766
-18.5,46.5,69.47937
-18.5,47.5,73.453384
-18.5,48.5,75.6316
-18.5,122.5,57.584774
-18.5,123.5,47.237423
-18.5,124.5,63.875687
-18.5,125.5,63.33739
-18.5,126.5,62.535416
-18.5,127.5,63.6978
-18.5,128.5,87.462715
-18.5,129.5,57.40317
-18.5,130.5,58.38636
-18.5,131.5,55.67682
-18.5,132.5,46.18189
-18.5,133.5,57.84085
-18.5,134.5,82.44575
-18.5,135.5,87.306274
-18.5,136.5,79.08185
-18.5,137.5,56.935623
-18.5,138.5,54.12476
-18.5,139.5,73.76528
-18.5,140.5,79.18983
-18.5,141.5,58.96298
-18.5,142.5,53.108162
-18.5,143.5,23.014154
-18.5,144.5,87.7279
-18.5,145.5,64.72792
-17.5,-70.5,63.874805
-17.5,-69.5,75.89716
-17.5,-68.5,88.5231
-17.5,-67.5,82.03745
-17.5,-66.5,75.03533
-17.5,-65.5,78.86178
-17.5,-64.5,89.64683
-17.5,-63.5,82.043594
-17.5,-62.5,67.99346
-17.5,-61.5,73.52142
-17.5,-60.5,95.197815
-17.5,-59.5,81.01404
-17.5,-58.5,82.695244
-17.5,-57.5,68.81464
-17.5,-56.5,71.706245
-17.5,-55.5,76.76011
-17.5,-54.5,98.43704
-17.5,-53.5,74.10932
-17.5,-52.5,98.319565
-17.5,-51.5,97.717094
-17.5,-50.5,98.06977
-17.5,-49.5,95.370964
-17.5,-48.5,94.54473
-17.5,-47.5,94.17602
-17.5,-46.5,94.157616
-17.5,-45.5,94.14989
-17.5,-44.5,84.493515
-17.5,-43.5,62.109074
-17.5,-42.5,72.81505
-17.5,-41.5,70.424446
-17.5,-40.5,55.49431
-17.5,-39.5,53.83874
-17.5,12.5,52.709663
-17.5,13.5,42.208378
-17.5,14.5,46.51013
-17.5,15.5,45.747112
-17.5,16.5,46.57653
-17.5,17.5,45.732506
-17.5,18.5,45.48584
-17.5,19.5,44.279556
-17.5,20.5,45.003822
-17.5,21.5,45.34476
-17.5,22.5,45.877
-17.5,23.5,45.563053
-17.5,24.5,49.307926
-17.5,25.5,78.569855
-17.5,26.5,55.664165
-17.5,27.5,48.317966
-17.5,28.5,51.179672
-17.5,29.5,82.95767
-17.5,30.5,53.847443
-17.5,31.5,38.843346
-17.5,32.5,42.5549
-17.5,33.5,53.59059
-17.5,34.5,70.43562
-17.5,35.5,83.466835
-17.5,36.5,87.65171
-17.5,37.5,51.25551
-17.5,44.5,63.050926
-17.5,45.5,69.34033
-17.5,46.5,66.66125
-17.5,47.5,72.089386
-17.5,48.5,73.43902
-17.5,122.5,50.22981
-17.5,123.5,56.90571
-17.5,124.5,60.37204
-17.5,125.5,59.814407
-17.5,126.5,61.88506
-17.5,127.5,61.0781
-17.5,128.5,62.391544
-17.5,129.5,65.00703
-17.5,130.5,83.7146
-17.5,131.5,58.513115
-17.5,132.5,54.75282
-17.5,133.5,60.211674
-17.5,134.5,76.248955
-17.5,135.5,72.097206
-17.5,136.5,55.209476
-17.5,137.5,52.97252
-17.5,138.5,59.00463
-17.5,139.5,60.277737
-17.5,141.5,58.207966
-17.5,142.5,59.098495
-17.5,143.5,60.726692
-17.5,144.5,53.47021
-17.5,145.5,81.55285
-16.5,-72.5,54.84154
-16.5,-71.5,67.68461
-16.5,-70.5,72.80903
-16.5,-69.5,76.492355
-16.5,-68.5,79.74611
-16.5,-67.5,79.66999
-16.5,-66.5,82.993546
-16.5,-65.5,108.29399
-16.5,-64.5,101.65822
-16.5,-63.5,73.93455
-16.5,-62.5,89.68705
-16.5,-61.5,93.76949
-16.5,-60.5,94.701225
-16.5,-59.5,78.83942
-16.5,-58.5,74.53697
-16.5,-57.5,72.62489
-16.5,-56.5,76.94775
-16.5,-55.5,79.73188
-16.5,-54.5,72.03655
-16.5,-53.5,70.33576
-16.5,-52.5,63.55776
-16.5,-51.5,60.56891
-16.5,-50.5,94.382675
-16.5,-49.5,96.671234
-16.5,-48.5,98.57316
-16.5,-47.5,95.8963
-16.5,-46.5,95.89348
-16.5,-45.5,87.755745
-16.5,-44.5,79.24924
-16.5,-43.5,74.71057
-16.5,-42.5,66.632675
-16.5,-41.5,53.573174
-16.5,-40.5,65.23053
-16.5,-39.5,52.339787
-16.5,12.5,58.523254
-16.5,13.5,47.6422
-16.5,14.5,37.18723
-16.5,15.5,41.262615
-16.5,16.5,42.834484
-16.5,17.5,43.2801
-16.5,18.5,46.154247
-16.5,19.5,38.164562
-16.5,20.5,46.758278
-16.5,21.5,48.598278
-16.5,22.5,51.530666
-16.5,23.5,48.984222
-16.5,24.5,48.515087
-16.5,25.5,50.074448
-16.5,26.5,51.874744
-16.5,27.5,73.701614
-16.5,28.5,49.93027
-16.5,29.5,70.946365
-16.5,30.5,47.517765
-16.5,31.5,34.52353
-16.5,32.5,50.014687
-16.5,33.5,51.29403
-16.5,34.5,79.59813
-16.5,35.5,83.62704
-16.5,36.5,61.52092
-16.5,37.5,60.26859
-16.5,38.5,58.746998
-16.5,39.5,55.471504
-16.5,45.5,49.51893
-16.5,46.5,49.22537
-16.5,47.5,68.026405
-16.5,48.5,70.26896
-16.5,49.5,73.542
-16.5,124.5,57.519497
-16.5,125.5,61.025658
-16.5,126.5,61.576977
-16.5,127.5,62.364403
-16.5,128.5,67.30995
-16.5,129.5,58.782993
-16.5,130.5,57.314484
-16.5,131.5,76.21642
-16.5,132.5,52.912735
-16.5,133.5,53.12683
-16.5,134.5,55.210598
-16.5,135.5,53.169765
-16.5,136.5,52.929688
-16.5,137.5,51.7898
-16.5,141.5,61.069443
-16.5,142.5,63.502224
-16.5,143.5,59.34966
-16.5,144.5,27.77881
-16.5,145.5,64.89214
-15.5,-74.5,62.542877
-15.5,-73.5,67.968216
-15.5,-72.5,72.00562
-15.5,-71.5,77.84062
-15.5,-70.5,83.4916
-15.5,-69.5,76.88085
-15.5,-68.5,80.775566
-15.5,-67.5,83.67625
-15.5,-66.5,81.31451
-15.5,-65.5,99.02597
-15.5,-64.5,96.80147
-15.5,-63.5,75.71911
-15.5,-62.5,70.72558
-15.5,-61.5,86.33956
-15.5,-60.5,74.68512
-15.5,-59.5,91.94103
-15.5,-58.5,71.24056
-15.5,-57.5,76.703094
-15.5,-56.5,91.87397
-15.5,-55.5,101.15072
-15.5,-54.5,102.90294
-15.5,-53.5,103.82216
-15.5,-52.5,67.49912
-15.5,-51.5,86.17178
-15.5,-50.5,62.77877
-15.5,-49.5,92.53518
-15.5,-48.5,64.75531
-15.5,-47.5,96.25264
-15.5,-46.5,99.00209
-15.5,-45.5,58.84828
-15.5,-44.5,56.002018
-15.5,-43.5,55.425964
-15.5,-42.5,62.13146
-15.5,-41.5,59.82789
-15.5,-40.5,48.443348
-15.5,-39.5,50.0843
-15.5,12.5,61.382523
-15.5,13.5,47.245323
-15.5,14.5,41.845085
-15.5,15.5,46.918125
-15.5,16.5,47.82874
-15.5,17.5,48.49899
-15.5,18.5,49.574036
-15.5,19.5,41.10974
-15.5,20.5,49.746902
-15.5,21.5,52.68711
-15.5,22.5,49.864407
-15.5,23.5,38.823357
-15.5,24.5,51.40732
-15.5,25.5,56.41219
-15.5,26.5,60.685707
-15.5,27.5,77.41898
-15.5,28.5,49.285557
-15.5,29.5,49.16725
-15.5,30.5,49.704678
-15.5,31.5,50.635345
-15.5,32.5,48.444767
-15.5,33.5,50.726936
-15.5,34.5,56.722126
-15.5,35.5,74.30481
-15.5,36.5,60.466644
-15.5,37.5,61.887657
-15.5,38.5,60.853756
-15.5,39.5,58.713444
-15.5,47.5,71.17941
-15.5,48.5,68.70695
-15.5,49.5,72.435234
-15.5,125.5,59.394024
-15.5,126.5,59.162575
-15.5,127.5,61.05397
-15.5,128.5,62.939976
-15.5,129.5,56.476906
-15.5,130.5,55.337513
-15.5,131.5,52.95291
-15.5,132.5,51.825794
-15.5,133.5,53.073936
-15.5,134.5,57.724533
-15.5,135.5,56.23445
-15.5,142.5,62.62717
-15.5,143.5,53.36208
-15.5,144.5,57.56722
-14.5,-75.5,60.42004
-14.5,-74.5,69.26697
-14.5,-73.5,77.328804
-14.5,-72.5,81.64184
-14.5,-71.5,81.87813
-14.5,-70.5,82.11079
-14.5,-69.5,81.63451
-14.5,-68.5,83.10912
-14.5,-67.5,101.97458
-14.5,-66.5,98.096695
-14.5,-65.5,98.3841
-14.5,-64.5,96.512726
-14.5,-63.5,94.308136
-14.5,-62.5,73.440155
-14.5,-61.5,86.28354
-14.5,-60.5,94.679955
-14.5,-59.5,101.62831
-14.5,-58.5,106.24927
-14.5,-57.5,103.76558
-14.5,-56.5,66.79556
-14.5,-55.5,70.42828
-14.5,-54.5,102.21345
-14.5,-53.5,103.45763
-14.5,-52.5,83.2244
-14.5,-51.5,94.15785
-14.5,-50.5,90.47819
-14.5,-49.5,90.71056
-14.5,-48.5,63.0679
-14.5,-47.5,63.046467
-14.5,-46.5,62.72188
-14.5,-45.5,62.542984
-14.5,-44.5,56.66275
-14.5,-43.5,58.58836
-14.5,-42.5,48.125755
-14.5,-41.5,48.803345
-14.5,-40.5,65.407585
-14.5,-39.5,72.421135
-14.5,12.5,59.75616
-14.5,13.5,49.623177
-14.5,14.5,57.74363
-14.5,15.5,59.713066
-14.5,16.5,62.7869
-14.5,17.5,57.407764
-14.5,18.5,57.15503
-14.5,19.5,56.669506
-14.5,20.5,57.548058
-14.5,21.5,56.56634
-14.5,22.5,55.488106
-14.5,23.5,57.41417
-14.5,24.5,58.472866
-14.5,25.5,61.065357
-14.5,26.5,64.44977
-14.5,27.5,64.5106
-14.5,28.5,60.98415
-14.5,29.5,74.457436
-14.5,30.5,55.340687
-14.5,31.5,55.492077
-14.5,32.5,59.59223
-14.5,33.5,60.806004
-14.5,34.5,72.99192
-14.5,35.5,79.91065
-14.5,36.5,61.821888
-14.5,37.5,62.417374
-14.5,38.5,60.93005
-14.5,39.5,58.44299
-14.5,40.5,50.695423
-14.5,48.5,68.18692
-14.5,49.5,69.06909
-14.5,126.5,60.343822
-14.5,127.5,58.443043
-14.5,130.5,56.204662
-14.5,131.5,59.141747
-14.5,132.5,52.521164
-14.5,133.5,54.496178
-14.5,134.5,54.383686
-14.5,135.5,64.85129
-14.5,142.5,62.479984
-14.5,143.5,58.25868
-14.5,144.5,57.74375
-13.5,-75.5,71.478516
-13.5,-74.5,73.86868
-13.5,-73.5,68.45056
-13.5,-72.5,75.71161
-13.5,-71.5,86.08919
-13.5,-70.5,93.226875
-13.5,-69.5,92.127304
-13.5,-68.5,87.201385
-13.5,-67.5,101.96455
-13.5,-66.5,97.88804
-13.5,-65.5,96.21189
-13.5,-64.5,92.76593
-13.5,-63.5,89.495094
-13.5,-62.5,71.48081
-13.5,-61.5,99.14196
-13.5,-60.5,98.994125
-13.5,-59.5,104.01139
-13.5,-58.5,100.34497
-13.5,-57.5,96.29896
-13.5,-56.5,94.87808
-13.5,-55.5,97.543976
-13.5,-54.5,67.04771
-13.5,-53.5,66.00886
-13.5,-52.5,86.11624
-13.5,-51.5,96.38417
-13.5,-50.5,91.801346
-13.5,-49.5,91.7691
-13.5,-48.5,89.839035
-13.5,-47.5,60.134346
-13.5,-46.5,61.42969
-13.5,-45.5,59.75315
-13.5,-44.5,54.820404
-13.5,-43.5,50.67456
-13.5,-42.5,46.571175
-13.5,-41.5,43.796062
-13.5,-40.5,59.62627
-13.5,-39.5,69.87669
-13.5,13.5,48.279846
-13.5,14.5,61.8625
-13.5,15.5,63.99128
-13.5,16.5,63.72018
-13.5,17.5,60.411377
-13.5,18.5,61.26108
-13.5,19.5,60.274895
-13.5,20.5,59.312443
-13.5,21.5,58.96706
-13.5,22.5,57.215015
-13.5,23.5,58.98788
-13.5,24.5,64.44657
-13.5,25.5,69.77579
-13.5,26.5,69.06304
-13.5,27.5,68.05157
-13.5,28.5,66.393166
-13.5,29.5,65.058014
-13.5,30.5,65.37619
-13.5,31.5,82.24932
-13.5,32.5,60.836155
-13.5,33.5,58.864758
-13.5,34.5,62.01779
-13.5,35.5,68.91613
-13.5,36.5,61.198723
-13.5,37.5,62.17239
-13.5,38.5,62.16974
