lat,lon,AIRS3STM_006_RelHumSurf_A
72.5,-146.5,80.9468
72.5,-145.5,81.14825
72.5,-144.5,80.99741
72.5,-143.5,81.452995
72.5,-142.5,81.40392
72.5,-141.5,81.26756
72.5,-140.5,81.37448
72.5,-139.5,81.15885
72.5,-138.5,81.22727
72.5,-137.5,81.52789
72.5,-136.5,81.54583
72.5,-135.5,81.59062
72.5,-134.5,81.64844
72.5,-133.5,81.347916
72.5,-132.5,81.347916
72.5,-131.5,81.54958
72.5,-130.5,81.4344
72.5,-129.5,81.71901
72.5,-128.5,81.15104
72.5,-127.5,81.39876
72.5,-126.5,81.39773
72.5,-125.5,81.05475
72.5,-124.5,79.57877
72.5,-123.5,77.59272
72.5,-122.5,77.48828
72.5,-121.5,78.00365
72.5,-120.5,78.66839
72.5,-119.5,80.516525
72.5,-118.5,81.37862
72.5,-117.5,80.255424
72.5,-116.5,79.11545
72.5,-115.5,78.626305
72.5,-114.5,79.1638
72.5,-113.5,79.3626
72.5,-112.5,79.29623
72.5,-111.5,79.9592
72.5,-110.5,80.10537
72.5,-109.5,80.25208
72.5,-108.5,82.0667
72.5,-107.5,81.34401
72.5,-106.5,80.14102
72.5,-105.5,81.58073
72.5,-104.5,82.92864
72.5,-103.5,83.21042
72.5,-102.5,83.02292
72.5,-101.5,82.45521
72.5,-100.5,81.70156
72.5,-99.5,80.34007
72.5,-98.5,79.963715
72.5,-97.5,81.04622
72.5,-96.5,82.155464
72.5,-95.5,82.257355
72.5,-94.5,81.04271
72.5,-93.5,81.32593
72.5,-92.5,82.33781
72.5,-91.5,83.18908
72.5,-90.5,83.28646
72.5,-89.5,81.682816
72.5,-88.5,78.82656
72.5,-87.5,78.791405
72.5,-86.5,81.62187
72.5,-85.5,81.365105
72.5,-84.5,78.91849
72.5,-83.5,78.19323
72.5,-82.5,78.87061
72.5,-81.5,79.15884
72.5,-80.5,80.64359
72.5,-79.5,80.62345
72.5,-78.5,80.243286
72.5,-77.5,79.8657
72.5,-76.5,80.16684
72.5,-75.5,81.07645
72.5,-74.5,82.04948
72.5,-73.5,81.99685
72.5,-72.5,81.57353
72.5,-71.5,81.64023
72.5,-70.5,81.39706
72.5,-69.5,80.9979
72.5,-68.5,80.787704
72.5,-67.5,80.805786
72.5,-66.5,80.646355
72.5,-65.5,80.36302
72.5,-64.5,80.31405
72.5,-63.5,79.95937
72.5,-62.5,79.82969
72.5,-61.5,79.46927
72.5,-60.5,79.69271
72.5,-59.5,80.088326
72.5,-58.5,80.161156
72.5,-57.5,80.245865
72.5,-56.5,80.54442
72.5,-55.5,78.85641
72.5,-54.5,76.29132
72.5,-53.5,77.079544
72.5,-52.5,79.62759
72.5,-51.5,80.97469
72.5,-50.5,81.2593
72.5,-49.5,81.808365
72.5,-48.5,83.28254
72.5,-47.5,83.880684
72.5,-46.5,84.97675
72.5,-45.5,85.32083
72.5,-44.5,84.98502
72.5,-43.5,85.63333
72.5,-42.5,85.8151
72.5,-41.5,86.24225
72.5,-40.5,86.944855
72.5,-39.5,86.56833
72.5,-38.5,85.907036
72.5,-37.5,86.145836
72.5,-36.5,85.652016
72.5,-35.5,86.56891
72.5,-34.5,86.85
72.5,-33.5,86.97532
72.5,-32.5,86.10347
72.5,-31.5,84.38636
72.5,-30.5,81.91994
72.5,-29.5,79.86105
72.5,-28.5,78.6157
72.5,-27.5,77.932335
72.5,-26.5,76.58368
72.5,-25.5,74.8546
72.5,-24.5,75.04236
72.5,-23.5,76.578514
72.5,-22.5,79.77789
72.5,-21.5,81.71849
72.5,-20.5,81.84711
72.5,-19.5,81.81405
72.5,-18.5,81.37836
72.5,-17.5,80.838844
72.5,-16.5,80.431305
72.5,-15.5,80.22934
72.5,-14.5,79.58006
72.5,-13.5,79.25103
72.5,-12.5,79.02221
72.5,-11.5,78.92665
72.5,-10.5,79.01343
72.5,-9.5,79.2593
72.5,-8.5,79.33523
72.5,-7.5,79.54752
72.5,-6.5,79.545975
72.5,-5.5,79.53719
72.5,-4.5,79.600204
72.5,-3.5,79.67769
72.5,-2.5,79.587296
72.5,-1.5,79.693184
72.5,-0.5,79.78409
72.5,0.5,79.71642
72.5,1.5,79.515495
72.5,2.5,79.33678
72.5,3.5,79.3342
72.5,4.5,79.380684
72.5,5.5,79.31405
72.5,6.5,79.25
72.5,7.5,79.31147
72.5,8.5,79.379135
72.5,9.5,79.40961
72.5,10.5,79.25465
72.5,11.5,79.28047
72.5,12.5,79.27014
72.5,13.5,79.0842
72.5,14.5,79.07128
72.5,15.5,78.974174
72.5,16.5,79.068695
72.5,17.5,79.202995
72.5,18.5,79.31095
72.5,19.5,79.27531
72.5,20.5,79.329025
72.5,21.5,79.44628
72.5,22.5,79.45506
72.5,23.5,79.27428
72.5,24.5,79.34504
72.5,25.5,79.28719
72.5,26.5,79.3125
72.5,27.5,79.59297
72.5,28.5,79.61674
72.5,29.5,79.44783
72.5,30.5,79.24225
72.5,31.5,79.243286
72.5,32.5,79.20145
72.5,33.5,79.14721
72.5,34.5,79.23037
72.5,35.5,79.295456
72.5,36.5,79.33523
72.5,37.5,79.431816
72.5,38.5,79.29287
72.5,39.5,79.21849
72.5,40.5,79.15961
72.5,41.5,79.016014
72.5,42.5,78.88326
72.5,43.5,78.6968
72.5,44.5,78.84556
72.5,45.5,78.72986
72.5,46.5,78.74019
72.5,47.5,78.71694
72.5,48.5,78.86467
72.5,49.5,79.04184
72.5,50.5,79.267044
72.5,51.5,79.58161
72.5,52.5,79.108475
72.5,53.5,77.04933
72.5,54.5,76.89876
72.5,55.5,78.87552
72.5,56.5,80.630165
72.5,57.5,80.80991
72.5,58.5,80.8967
72.5,59.5,80.93027
72.5,60.5,80.81715
72.5,61.5,80.77221
72.5,62.5,80.8218
72.5,63.5,80.61674
72.5,64.5,80.57076
72.5,65.5,80.46126
72.5,66.5,80.07231
72.5,67.5,80.23141
72.5,68.5,80.328514
72.5,69.5,79.54029
72.5,70.5,78.630165
72.5,71.5,78.55243
72.5,72.5,79.4251
72.5,73.5,80.06973
72.5,74.5,80.32386
72.5,75.5,80.67458
72.5,76.5,80.56405
72.5,77.5,80.69112
72.5,78.5,80.483475
72.5,79.5,80.41064
72.5,80.5,80.68543
72.5,81.5,80.19525
72.5,82.5,79.201706
72.5,83.5,78.7828
72.5,84.5,78.84504
72.5,85.5,78.329544
72.5,86.5,77.994835
72.5,87.5,77.985794
72.5,88.5,78.19705
72.5,89.5,78.13481
72.5,90.5,78.0328
72.5,91.5,77.80475
72.5,92.5,77.76059
72.5,93.5,78.08626
72.5,94.5,78.099945
72.5,95.5,78.19783
72.5,96.5,78.461
72.5,97.5,78.3218
72.5,98.5,78.40031
72.5,99.5,78.60486
72.5,100.5,78.35615
72.5,101.5,77.87061
72.5,102.5,77.53487
72.5,103.5,77.68466
72.5,104.5,77.87552
72.5,105.5,77.41322
72.5,106.5,77.36777
72.5,107.5,77.44009
72.5,108.5,77.482956
72.5,109.5,77.56689
72.5,110.5,77.49741
72.5,111.5,77.30811
72.5,112.5,76.91942
72.5,113.5,77.37214
72.5,114.5,77.73915
72.5,115.5,77.70971
72.5,116.5,77.641785
72.5,117.5,77.70547
72.5,118.5,77.59401
72.5,119.5,77.62655
72.5,120.5,77.82542
72.5,121.5,77.65703
72.5,122.5,77.26989
72.5,123.5,77.29287
72.5,124.5,77.47882
72.5,125.5,77.58125
72.5,126.5,77.85537
72.5,127.5,78.141525
72.5,128.5,79.33678
72.5,129.5,80.37138
72.5,130.5,80.777374
72.5,131.5,81.0594
72.5,132.5,81.13843
72.5,133.5,80.90858
72.5,134.5,80.9158
72.5,135.5,81.369316
72.5,136.5,81.68905
72.5,137.5,81.61312
72.5,138.5,81.69473
72.5,139.5,81.31147
72.5,140.5,80.42975
72.5,141.5,79.79287
72.5,142.5,79.99793
72.5,143.5,79.95558
72.5,144.5,80.53409
72.5,145.5,81.03358
72.5,146.5,80.97314
72.5,147.5,80.70971
72.5,148.5,80.703514
72.5,149.5,81.11208
72.5,150.5,81.04494
72.5,151.5,81.04442
72.5,152.5,81.161674
72.5,153.5,81.22056
72.5,154.5,81.114586
72.5,155.5,81.10208
72.5,156.5,81.16354
72.5,157.5,80.98386
72.5,158.5,81.09688
72.5,159.5,81.00833
72.5,160.5,81.32438
72.5,161.5,81.266525
72.5,162.5,81.22314
72.5,163.5,81.08646
72.5,164.5,81.02892
72.5,165.5,81.16891
72.5,166.5,81.1751
72.5,167.5,80.98906
72.5,168.5,81.02428
72.5,169.5,80.89928
72.5,170.5,80.78306
72.5,171.5,80.80312
72.5,172.5,80.97761
72.5,173.5,80.953125
72.5,174.5,80.85469
72.5,175.5,80.99793
72.5,176.5,80.972626
72.5,177.5,81.02014
72.5,178.5,80.9349
72.5,179.5,80.947914
73.5,-179.5,80.88698
73.5,-178.5,81.04583
73.5,-177.5,80.91771
73.5,-176.5,80.91146
73.5,-175.5,80.82396
73.5,-174.5,80.8125
73.5,-173.5,80.717186
73.5,-172.5,80.84896
73.5,-171.5,80.916145
73.5,-170.5,81.06095
73.5,-169.5,80.826965
73.5,-168.5,80.84453
73.5,-167.5,80.722916
73.5,-166.5,80.79427
73.5,-165.5,80.75573
73.5,-164.5,80.75677
73.5,-163.5,80.692184
73.5,-162.5,80.838326
73.5,-161.5,80.816635
73.5,-160.5,80.66632
73.5,-159.5,80.65392
73.5,-158.5,80.73967
73.5,-157.5,80.80269
73.5,-156.5,80.98708
73.5,-155.5,80.86725
73.5,-154.5,80.902374
73.5,-153.5,80.86777
73.5,-152.5,80.876564
73.5,-151.5,80.73542
73.5,-150.5,80.99167
73.5,-149.5,81.02066
73.5,-148.5,81.03306
73.5,-147.5,80.9907
73.5,-146.5,80.88636
73.5,-145.5,80.816635
73.5,-144.5,80.98967
73.5,-143.5,81.1219
73.5,-142.5,81.20609
73.5,-141.5,80.99122
73.5,-140.5,81.20971
73.5,-139.5,81.224174
73.5,-138.5,81.27996
73.5,-137.5,81.19835
73.5,-136.5,81.28977
73.5,-135.5,81.234505
73.5,-134.5,81.27292
73.5,-133.5,81.32969
73.5,-132.5,81.578514
73.5,-131.5,81.85124
73.5,-130.5,81.63688
73.5,-129.5,81.59297
73.5,-128.5,81.63378
73.5,-127.5,81.71746
73.5,-126.5,81.524796
73.5,-125.5,81.21023
73.5,-124.5,81.5656
73.5,-123.5,80.38275
73.5,-122.5,79.15884
73.5,-121.5,79.00521
73.5,-120.5,78.98386
73.5,-119.5,78.80521
73.5,-118.5,79.13099
73.5,-117.5,79.66322
73.5,-116.5,80.65392
73.5,-115.5,81.78047
73.5,-114.5,82.31198
73.5,-113.5,83.108475
73.5,-112.5,83.27396
73.5,-111.5,83.29391
73.5,-110.5,83.329025
73.5,-109.5,83.347916
73.5,-108.5,83.22396
73.5,-107.5,83.00208
73.5,-106.5,82.68958
73.5,-105.5,82.69948
73.5,-104.5,82.96615
73.5,-103.5,82.77604
73.5,-102.5,82.625
73.5,-101.5,83.30885
73.5,-100.5,82.708855
73.5,-99.5,81.37578
73.5,-98.5,81.145836
73.5,-97.5,82.59506
73.5,-96.5,82.98594
73.5,-95.5,81.78519
73.5,-94.5,79.74133
73.5,-93.5,78.9513
73.5,-92.5,79.262764
73.5,-91.5,80.52626
73.5,-90.5,82.17647
73.5,-89.5,82.576965
73.5,-88.5,81.291664
73.5,-87.5,79.777084
73.5,-86.5,80.63125
73.5,-85.5,81.88386
73.5,-84.5,80.78438
73.5,-83.5,80.041145
73.5,-82.5,80.109505
73.5,-81.5,80.21281
73.5,-80.5,80.86467
73.5,-79.5,80.90031
73.5,-78.5,80.76823
73.5,-77.5,81.0
73.5,-76.5,81.39928
73.5,-75.5,81.63177
73.5,-74.5,81.54307
73.5,-73.5,81.436455
73.5,-72.5,81.16875
73.5,-71.5,80.8401
73.5,-70.5,80.51366
73.5,-69.5,80.268906
73.5,-68.5,80.35641
73.5,-67.5,80.3719
73.5,-66.5,80.24225
73.5,-65.5,80.01458
73.5,-64.5,79.79063
73.5,-63.5,79.72604
73.5,-62.5,79.609375
73.5,-61.5,79.579544
73.5,-60.5,79.61519
73.5,-59.5,79.75826
73.5,-58.5,80.14773
73.5,-57.5,80.680786
73.5,-56.5,80.6343
73.5,-55.5,78.92769
73.5,-54.5,78.70145
73.5,-53.5,79.755165
73.5,-52.5,80.204544
73.5,-51.5,80.94576
73.5,-50.5,81.88223
73.5,-49.5,82.45093
73.5,-48.5,83.56973
73.5,-47.5,85.12552
73.5,-46.5,85.546486
73.5,-45.5,85.6033
73.5,-44.5,86.131195
73.5,-43.5,86.60537
73.5,-42.5,86.65496
73.5,-41.5,86.95364
73.5,-40.5,86.36975
73.5,-39.5,85.32405
73.5,-38.5,85.74317
73.5,-37.5,86.04097
73.5,-36.5,85.9438
73.5,-35.5,86.25105
73.5,-34.5,86.37448
73.5,-33.5,86.44115
73.5,-32.5,86.545975
73.5,-31.5,85.53698
73.5,-30.5,82.92924
73.5,-29.5,80.40186
73.5,-28.5,78.59453
73.5,-27.5,77.02376
73.5,-26.5,75.5031
73.5,-25.5,73.32128
73.5,-24.5,73.297005
73.5,-23.5,74.150826
73.5,-22.5,75.79958
73.5,-21.5,77.795456
73.5,-20.5,80.267044
73.5,-19.5,81.84246
73.5,-18.5,81.94473
73.5,-17.5,81.61519
73.5,-16.5,81.379684
73.5,-15.5,81.17083
73.5,-14.5,80.57335
73.5,-13.5,79.94835
73.5,-12.5,79.29907
73.5,-11.5,79.109505
73.5,-10.5,79.32645
73.5,-9.5,79.05217
73.5,-8.5,78.78203
73.5,-7.5,78.78874
73.5,-6.5,78.98967
73.5,-5.5,79.204025
73.5,-4.5,79.34634
73.5,-3.5,79.368546
73.5,-2.5,79.33135
73.5,-1.5,79.3967
73.5,-0.5,79.578255
73.5,0.5,79.579544
73.5,1.5,79.67924
73.5,2.5,79.73864
73.5,3.5,79.61519
73.5,4.5,79.4783
73.5,5.5,79.57748
73.5,6.5,79.59142
73.5,7.5,79.5594
73.5,8.5,79.493805
73.5,9.5,79.484764
73.5,10.5,79.421486
73.5,11.5,79.30527
73.5,12.5,79.22624
73.5,13.5,79.15858
73.5,14.5,79.183365
73.5,15.5,79.1906
73.5,16.5,79.11157
73.5,17.5,79.34194
73.5,18.5,79.3249
73.5,19.5,79.26498
73.5,20.5,79.32283
73.5,21.5,79.28409
73.5,22.5,79.29958
73.5,23.5,79.212296
73.5,24.5,79.37552
73.5,25.5,79.37397
73.5,26.5,79.25259
73.5,27.5,79.193184
73.5,28.5,79.1157
73.5,29.5,79.08781
73.5,30.5,79.16736
73.5,31.5,79.19886
73.5,32.5,79.15961
73.5,33.5,79.05165
73.5,34.5,79.097626
73.5,35.5,79.131714
73.5,36.5,79.3094
73.5,37.5,79.43698
73.5,38.5,79.39928
73.5,39.5,79.338326
73.5,40.5,79.54287
73.5,41.5,79.33264
73.5,42.5,79.06457
73.5,43.5,79.06198
73.5,44.5,79.058365
73.5,45.5,79.097626
73.5,46.5,79.04855
73.5,47.5,78.90703
73.5,48.5,78.93905
73.5,49.5,79.02325
73.5,50.5,79.07386
73.5,51.5,79.203514
73.5,52.5,79.42407
73.5,53.5,79.629135
73.5,54.5,78.6157
73.5,55.5,77.548035
73.5,56.5,78.31302
73.5,57.5,80.02841
73.5,58.5,80.85434
73.5,59.5,80.91891
73.5,60.5,80.90651
73.5,61.5,80.78151
73.5,62.5,80.61519
73.5,63.5,80.46849
73.5,64.5,80.61674
73.5,65.5,80.5501
73.5,66.5,80.36725
73.5,67.5,80.41736
73.5,68.5,80.45558
73.5,69.5,80.170456
73.5,70.5,80.214874
73.5,71.5,80.21023
73.5,72.5,79.95868
73.5,73.5,79.83575
73.5,74.5,79.62397
73.5,75.5,79.34453
73.5,76.5,79.64256
73.5,77.5,79.80269
73.5,78.5,80.14256
73.5,79.5,80.15806
73.5,80.5,80.04752
73.5,81.5,79.744835
73.5,82.5,79.49535
73.5,83.5,79.5408
73.5,84.5,79.71281
73.5,85.5,80.09142
73.5,86.5,80.254135
73.5,87.5,80.09116
73.5,88.5,79.34091
73.5,89.5,79.0501
73.5,90.5,78.94654
73.5,91.5,78.869835
73.5,92.5,78.70997
73.5,93.5,78.61002
73.5,94.5,78.65987
73.5,95.5,78.68905
73.5,96.5,78.91865
73.5,97.5,78.682594
73.5,98.5,78.673294
73.5,99.5,78.75904
73.5,100.5,78.90651
73.5,101.5,78.99819
73.5,102.5,78.484505
73.5,103.5,78.43647
73.5,104.5,78.38249
73.5,105.5,78.7624
73.5,106.5,80.00052
73.5,107.5,81.047005
73.5,108.5,81.22986
73.5,109.5,81.53099
73.5,110.5,80.796486
73.5,111.5,79.891525
73.5,112.5,80.12552
73.5,113.5,80.255684
73.5,114.5,80.13688
73.5,115.5,80.09608
73.5,116.5,79.83058
73.5,117.5,80.149796
73.5,118.5,80.442665
73.5,119.5,80.91425
73.5,120.5,80.9406
73.5,121.5,81.17252
73.5,122.5,81.00155
73.5,123.5,80.58523
73.5,124.5,80.256714
73.5,125.5,79.82128
73.5,126.5,79.51188
73.5,127.5,79.65496
73.5,128.5,80.15186
73.5,129.5,80.13895
73.5,130.5,80.30424
73.5,131.5,80.47624
73.5,132.5,80.64773
73.5,133.5,80.67252
73.5,134.5,80.795975
73.5,135.5,80.72675
73.5,136.5,80.8156
73.5,137.5,80.98141
73.5,138.5,81.182335
73.5,139.5,81.19112
73.5,140.5,81.307335
73.5,141.5,81.24638
73.5,142.5,80.98812
73.5,143.5,80.964874
73.5,144.5,80.81973
73.5,145.5,80.765495
73.5,146.5,81.01292
73.5,147.5,81.36002
73.5,148.5,81.224174
73.5,149.5,81.04494
73.5,150.5,81.07593
73.5,151.5,80.983475
73.5,152.5,81.0501
73.5,153.5,80.79236
73.5,154.5,80.765495
73.5,155.5,81.00155
73.5,156.5,81.02376
73.5,157.5,80.98125
73.5,158.5,81.13229
73.5,159.5,81.17396
73.5,160.5,81.04427
73.5,161.5,80.93073
73.5,162.5,80.86614
73.5,163.5,81.01354
73.5,164.5,81.29752
73.5,165.5,81.27789
73.5,166.5,81.214066
73.5,167.5,81.046875
73.5,168.5,80.97083
73.5,169.5,80.97083
73.5,170.5,80.93021
73.5,171.5,80.96302
73.5,172.5,81.04752
73.5,173.5,81.079544
73.5,174.5,80.657814
73.5,175.5,80.84062
73.5,176.5,80.94479
73.5,177.5,80.892044
73.5,178.5,80.95625
73.5,179.5,80.88281
74.5,-179.5,80.96875
74.5,-178.5,80.969795
74.5,-177.5,80.81979
74.5,-176.5,80.90938
74.5,-175.5,81.09375
74.5,-174.5,80.775
74.5,-173.5,80.80312
74.5,-172.5,80.80729
74.5,-171.5,80.92344
74.5,-170.5,80.81615
74.5,-169.5,80.64114
74.5,-168.5,80.775
74.5,-167.5,80.876564
74.5,-166.5,80.92448
74.5,-165.5,80.93177
74.5,-164.5,80.864586
74.5,-163.5,80.714066
74.5,-162.5,80.885414
74.5,-161.5,80.79219
74.5,-160.5,80.703125
74.5,-159.5,80.857956
74.5,-158.5,80.95816
74.5,-157.5,81.00207
74.5,-156.5,81.04184
74.5,-155.5,80.953125
74.5,-154.5,80.93027
74.5,-153.5,80.98967
74.5,-152.5,80.984375
74.5,-151.5,81.004684
74.5,-150.5,81.01302
74.5,-149.5,80.92872
74.5,-148.5,80.83316
74.5,-147.5,80.827995
74.5,-146.5,80.88698
74.5,-145.5,81.171486
74.5,-144.5,81.267044
74.5,-143.5,81.319214
74.5,-142.5,81.51198
74.5,-141.5,81.52865
74.5,-140.5,81.33471
74.5,-139.5,81.32386
74.5,-138.5,81.58058
74.5,-137.5,81.39928
74.5,-136.5,81.53203
74.5,-135.5,81.666664
74.5,-134.5,81.779686
74.5,-133.5,81.69063
74.5,-132.5,81.64739
74.5,-131.5,81.92252
74.5,-130.5,82.00781
74.5,-129.5,81.96901
74.5,-128.5,82.0718
74.5,-127.5,81.944214
74.5,-126.5,81.685936
74.5,-125.5,81.29752
74.5,-124.5,81.641014
74.5,-123.5,81.49174
74.5,-122.5,80.90547
74.5,-121.5,80.943695
74.5,-120.5,81.516014
74.5,-119.5,81.80424
74.5,-118.5,81.858475
74.5,-117.5,82.027084
74.5,-116.5,82.575
74.5,-115.5,82.80156
74.5,-114.5,83.1375
74.5,-113.5,82.876045
74.5,-112.5,82.59062
74.5,-111.5,82.63698
74.5,-110.5,82.95746
74.5,-109.5,83.191666
74.5,-108.5,83.30937
74.5,-107.5,83.328125
74.5,-106.5,83.331406
74.5,-105.5,83.5063
74.5,-104.5,83.60084
74.5,-103.5,83.40809
74.5,-102.5,83.52344
74.5,-101.5,83.490105
74.5,-100.5,83.2474
74.5,-99.5,82.87292
74.5,-98.5,82.75886
74.5,-97.5,83.00208
74.5,-96.5,82.93125
74.5,-95.5,82.52626
74.5,-94.5,82.16597
74.5,-93.5,82.107666
74.5,-92.5,82.29464
74.5,-91.5,81.732666
74.5,-90.5,81.354164
74.5,-89.5,81.11562
74.5,-88.5,80.80573
74.5,-87.5,80.30052
74.5,-86.5,80.45937
74.5,-85.5,81.15703
74.5,-84.5,81.18388
74.5,-83.5,81.203514
74.5,-82.5,81.37135
74.5,-81.5,81.560936
74.5,-80.5,81.83802
74.5,-79.5,82.23021
74.5,-78.5,81.953125
74.5,-77.5,81.844795
74.5,-76.5,81.5042
74.5,-75.5,81.22269
74.5,-74.5,81.02311
74.5,-73.5,80.89323
74.5,-72.5,80.65365
74.5,-71.5,80.50938
74.5,-70.5,80.376564
74.5,-69.5,80.060936
74.5,-68.5,79.990105
74.5,-67.5,79.80937
74.5,-66.5,79.70937
74.5,-65.5,79.70208
74.5,-64.5,79.78177
74.5,-63.5,80.06875
74.5,-62.5,80.058334
74.5,-61.5,80.09297
74.5,-60.5,80.27221
74.5,-59.5,80.21875
74.5,-58.5,80.55991
74.5,-57.5,81.370865
74.5,-56.5,80.77892
74.5,-55.5,79.35175
74.5,-54.5,79.639465
74.5,-53.5,81.305786
74.5,-52.5,81.733475
74.5,-51.5,81.92562
74.5,-50.5,82.46797
74.5,-49.5,82.99167
74.5,-48.5,84.13223
74.5,-47.5,85.39721
74.5,-46.5,86.23141
74.5,-45.5,86.39773
74.5,-44.5,86.478645
74.5,-43.5,86.05777
74.5,-42.5,85.9291
74.5,-41.5,86.44948
74.5,-40.5,86.516014
74.5,-39.5,86.16563
74.5,-38.5,86.60399
74.5,-37.5,86.17069
74.5,-36.5,86.308365
74.5,-35.5,85.943184
74.5,-34.5,86.23605
74.5,-33.5,86.3001
74.5,-32.5,85.76395
74.5,-31.5,84.87865
74.5,-30.5,83.67252
74.5,-29.5,82.338844
74.5,-28.5,81.420456
74.5,-27.5,80.65547
74.5,-26.5,79.45558
74.5,-25.5,77.9783
74.5,-24.5,77.04106
74.5,-23.5,76.51911
74.5,-22.5,75.704544
74.5,-21.5,75.79236
74.5,-20.5,77.984505
74.5,-19.5,81.10537
74.5,-18.5,82.49122
74.5,-17.5,82.2531
74.5,-16.5,81.98177
74.5,-15.5,81.41219
74.5,-14.5,81.08626
74.5,-13.5,80.608986
74.5,-12.5,80.504684
74.5,-11.5,79.95469
74.5,-10.5,79.421875
74.5,-9.5,79.1625
74.5,-8.5,79.08549
74.5,-7.5,78.77247
74.5,-6.5,78.5501
74.5,-5.5,78.62862
74.5,-4.5,78.74845
74.5,-3.5,78.72056
74.5,-2.5,78.80914
74.5,-1.5,78.879906
74.5,-0.5,79.047775
74.5,0.5,79.235535
74.5,1.5,79.29442
74.5,2.5,79.4592
74.5,3.5,79.555786
74.5,4.5,79.53099
74.5,5.5,79.40392
74.5,6.5,79.36312
74.5,7.5,79.329025
74.5,8.5,79.3657
74.5,9.5,79.28022
74.5,10.5,79.24845
74.5,11.5,79.25155
74.5,12.5,79.34401
74.5,13.5,79.32128
74.5,14.5,79.36208
74.5,15.5,79.350204
74.5,16.5,79.33781
74.5,17.5,79.61519
74.5,18.5,79.62345
74.5,19.5,79.795456
74.5,20.5,79.83316
74.5,21.5,79.74845
74.5,22.5,79.69215
74.5,23.5,79.60744
74.5,24.5,79.44628
74.5,25.5,79.2908
74.5,26.5,79.23812
74.5,27.5,79.181305
74.5,28.5,79.20042
74.5,29.5,79.24793
74.5,30.5,79.201965
74.5,31.5,79.275826
74.5,32.5,79.14618
74.5,33.5,79.17252
74.5,34.5,79.33781
74.5,35.5,79.3342
74.5,36.5,79.39773
74.5,37.5,79.5594
74.5,38.5,79.63326
74.5,39.5,79.5656
74.5,40.5,79.704544
74.5,41.5,79.59142
74.5,42.5,79.46849
74.5,43.5,79.329025
74.5,44.5,79.076965
74.5,45.5,79.21797
74.5,46.5,79.265495
74.5,47.5,79.201965
74.5,48.5,79.32283
74.5,49.5,79.43595
74.5,50.5,79.30269
74.5,51.5,79.431816
74.5,52.5,79.516014
74.5,53.5,79.704544
74.5,54.5,79.87759
74.5,55.5,79.48864
74.5,56.5,79.03047
74.5,57.5,79.27531
74.5,58.5,79.76498
74.5,59.5,80.5217
74.5,60.5,80.88998
74.5,61.5,81.17665
74.5,62.5,81.10124
74.5,63.5,80.890495
74.5,64.5,80.91477
74.5,65.5,80.92665
74.5,66.5,80.64411
74.5,67.5,80.65806
74.5,68.5,80.4783
74.5,69.5,80.358986
74.5,70.5,80.27428
74.5,71.5,80.23708
74.5,72.5,80.370865
74.5,73.5,80.26395
74.5,74.5,79.98141
74.5,75.5,79.858475
74.5,76.5,79.80372
74.5,77.5,79.868286
74.5,78.5,79.63326
74.5,79.5,79.40444
74.5,80.5,79.82438
74.5,81.5,79.98657
74.5,82.5,80.09401
74.5,83.5,80.09453
74.5,84.5,80.5
74.5,85.5,81.29132
74.5,86.5,81.59504
74.5,87.5,80.97779
74.5,88.5,80.29583
74.5,89.5,79.60253
74.5,90.5,79.26033
74.5,91.5,79.2717
74.5,92.5,78.86648
74.5,93.5,78.55501
74.5,94.5,78.12603
74.5,95.5,78.15703
74.5,96.5,78.39721
74.5,97.5,79.07386
74.5,98.5,79.35227
74.5,99.5,80.069214
74.5,100.5,80.70558
74.5,101.5,80.68698
74.5,102.5,80.08678
74.5,103.5,79.755684
74.5,104.5,79.600204
74.5,105.5,79.28719
74.5,106.5,79.68595
74.5,107.5,79.818184
74.5,108.5,79.91942
74.5,109.5,80.48967
74.5,110.5,81.09711
74.5,111.5,81.53461
74.5,112.5,81.77531
74.5,113.5,81.17458
74.5,114.5,80.8001
74.5,115.5,81.09556
74.5,116.5,81.22934
74.5,117.5,81.03564
74.5,118.5,80.72056
74.5,119.5,80.631714
74.5,120.5,80.57283
74.5,121.5,80.67562
74.5,122.5,80.5217
74.5,123.5,80.17665
74.5,124.5,80.03358
74.5,125.5,79.85537
74.5,126.5,79.79391
74.5,127.5,79.85744
74.5,128.5,79.95558
74.5,129.5,80.0093
74.5,130.5,80.223656
74.5,131.5,80.57593
74.5,132.5,80.49535
74.5,133.5,80.56302
74.5,134.5,80.375
74.5,135.5,80.27944
74.5,136.5,80.55372
74.5,137.5,81.285126
74.5,138.5,81.35072
74.5,139.5,81.01033
74.5,140.5,80.91787
74.5,141.5,80.73967
74.5,142.5,80.71126
74.5,143.5,80.76188
74.5,144.5,80.85744
74.5,145.5,81.047264
74.5,146.5,81.14514
74.5,147.5,81.027374
74.5,148.5,81.10072
74.5,149.5,81.06715
74.5,150.5,80.631195
74.5,151.5,80.53151
74.5,152.5,80.73657
74.5,153.5,80.96953
74.5,154.5,80.88326
74.5,155.5,80.89375
74.5,156.5,81.05062
74.5,157.5,81.02344
74.5,158.5,80.99687
74.5,159.5,81.05156
74.5,160.5,81.03646
74.5,161.5,81.04063
74.5,162.5,81.07188
74.5,163.5,80.85833
74.5,164.5,81.01094
74.5,165.5,81.02604
74.5,166.5,80.947914
74.5,167.5,81.19112
74.5,168.5,81.201965
