lat,lon,GLDAS_NOAH10_M_2_1_Tair_f_inst
-24.5,-49.5,291.89636
-24.5,-48.5,291.16714
-24.5,-47.5,293.52914
-24.5,15.5,295.6081
-24.5,16.5,293.76227
-24.5,17.5,295.49652
-24.5,18.5,295.40985
-24.5,19.5,295.4974
-24.5,20.5,295.96597
-24.5,21.5,295.76712
-24.5,22.5,295.80927
-24.5,23.5,295.71527
-24.5,24.5,294.8267
-24.5,25.5,293.96817
-24.5,26.5,294.52008
-24.5,27.5,293.9435
-24.5,28.5,293.2642
-24.5,29.5,291.58163
-24.5,30.5,292.6318
-24.5,31.5,295.68723
-24.5,32.5,296.64233
-24.5,33.5,296.72394
-24.5,34.5,296.4746
-24.5,44.5,297.50375
-24.5,45.5,296.6037
-24.5,46.5,294.84048
-24.5,113.5,296.65875
-24.5,114.5,298.23145
-24.5,115.5,298.86642
-24.5,116.5,299.10257
-24.5,117.5,298.4499
-24.5,118.5,298.67575
-24.5,119.5,298.07007
-24.5,120.5,297.5242
-24.5,121.5,297.91437
-24.5,122.5,298.60306
-24.5,123.5,298.55426
-24.5,124.5,298.74203
-24.5,125.5,298.83014
-24.5,126.5,298.61215
-24.5,127.5,297.64267
-24.5,128.5,296.90256
-24.5,129.5,296.6209
-24.5,130.5,296.69086
-24.5,131.5,295.66537
-24.5,132.5,295.74124
-24.5,133.5,295.88373
-24.5,134.5,296.39362
-24.5,135.5,297.33908
-24.5,136.5,298.19803
-24.5,137.5,298.76923
-24.5,138.5,299.39587
-24.5,139.5,299.76038
-24.5,140.5,299.57306
-24.5,141.5,299.15756
-24.5,142.5,298.74466
-24.5,143.5,298.05997
-24.5,144.5,297.3712
-24.5,145.5,296.46906
-24.5,146.5,294.65567
-24.5,147.5,292.9708
-24.5,148.5,293.1752
-24.5,149.5,293.64716
-24.5,150.5,293.20688
-24.5,151.5,293.83994
-23.5,-70.5,287.3517
-23.5,-69.5,290.88748
-23.5,-68.5,285.00385
-23.5,-67.5,277.6342
-23.5,-66.5,279.78976
-23.5,-65.5,284.1428
-23.5,-64.5,291.04105
-23.5,-63.5,296.06332
-23.5,-62.5,296.63525
-23.5,-61.5,296.72467
-23.5,-60.5,296.93735
-23.5,-59.5,297.13257
-23.5,-58.5,297.21384
-23.5,-57.5,297.09222
-23.5,-56.5,296.348
-23.5,-55.5,295.54623
-23.5,-54.5,295.3533
-23.5,-53.5,295.38742
-23.5,-52.5,294.8167
-23.5,-51.5,294.321
-23.5,-50.5,293.4776
-23.5,-49.5,293.16156
-23.5,-48.5,292.56833
-23.5,-47.5,292.50723
-23.5,-46.5,292.62476
-23.5,-45.5,293.4866
-23.5,14.5,291.27145
-23.5,15.5,295.97424
-23.5,16.5,294.14905
-23.5,17.5,294.5986
-23.5,18.5,295.31323
-23.5,19.5,294.99268
-23.5,20.5,294.98953
-23.5,21.5,295.33478
-23.5,22.5,295.6198
-23.5,23.5,295.78778
-23.5,24.5,295.6662
-23.5,25.5,295.06052
-23.5,26.5,295.00067
-23.5,27.5,294.86954
-23.5,28.5,293.68005
-23.5,29.5,292.0329
-23.5,30.5,293.6459
-23.5,31.5,296.49683
-23.5,32.5,297.28662
-23.5,33.5,297.5474
-23.5,34.5,296.4417
-23.5,44.5,297.19238
-23.5,45.5,295.19852
-23.5,46.5,292.4361
-23.5,47.5,294.03488
-23.5,114.5,299.4042
-23.5,115.5,299.83218
-23.5,116.5,300.36972
-23.5,117.5,300.1449
-23.5,118.5,298.9562
-23.5,119.5,298.30145
-23.5,120.5,298.4317
-23.5,121.5,298.69214
-23.5,122.5,299.77777
-23.5,123.5,300.07617
-23.5,124.5,300.0097
-23.5,125.5,299.87756
-23.5,126.5,299.44437
-23.5,127.5,298.9505
-23.5,128.5,297.98355
-23.5,129.5,297.28503
-23.5,130.5,296.9938
-23.5,131.5,295.92014
-23.5,132.5,296.1526
-23.5,133.5,295.36087
-23.5,134.5,295.51343
-23.5,135.5,296.80533
-23.5,136.5,298.10516
-23.5,137.5,298.41458
-23.5,138.5,299.3577
-23.5,139.5,299.9988
-23.5,140.5,300.0667
-23.5,141.5,299.81894
-23.5,142.5,299.1017
-23.5,143.5,298.496
-23.5,144.5,298.13785
-23.5,145.5,296.629
-23.5,146.5,295.07254
-23.5,147.5,294.58392
-23.5,148.5,294.869
-23.5,149.5,294.14505
-23.5,150.5,294.19183
-22.5,-69.5,290.17126
-22.5,-68.5,282.33575
-22.5,-67.5,274.49817
-22.5,-66.5,278.58688
-22.5,-65.5,282.74664
-22.5,-64.5,288.8717
-22.5,-63.5,295.30292
-22.5,-62.5,297.02518
-22.5,-61.5,297.18088
-22.5,-60.5,297.48203
-22.5,-59.5,297.66736
-22.5,-58.5,297.76263
-22.5,-57.5,297.68225
-22.5,-56.5,296.48743
-22.5,-55.5,295.47153
-22.5,-54.5,295.79434
-22.5,-53.5,295.9027
-22.5,-52.5,295.8607
-22.5,-51.5,295.52167
-22.5,-50.5,295.28354
-22.5,-49.5,294.38474
-22.5,-48.5,293.77896
-22.5,-47.5,294.10895
-22.5,-46.5,291.67508
-22.5,-45.5,291.41354
-22.5,-44.5,290.0412
-22.5,-43.5,295.10092
-22.5,-42.5,294.8013
-22.5,14.5,290.79364
-22.5,15.5,295.66022
-22.5,16.5,294.18585
-22.5,17.5,292.79825
-22.5,18.5,293.96945
-22.5,19.5,294.48325
-22.5,20.5,295.1127
-22.5,21.5,295.66498
-22.5,22.5,296.2344
-22.5,23.5,296.60086
-22.5,24.5,296.4104
-22.5,25.5,295.3321
-22.5,26.5,294.01654
-22.5,27.5,294.51038
-22.5,28.5,295.609
-22.5,29.5,295.82614
-22.5,30.5,294.7212
-22.5,31.5,296.08755
-22.5,32.5,297.53568
-22.5,33.5,297.7889
-22.5,34.5,296.6558
-22.5,35.5,297.30505
-22.5,43.5,297.82532
-22.5,44.5,296.332
-22.5,45.5,294.60004
-22.5,46.5,291.5048
-22.5,47.5,293.68625
-22.5,114.5,299.734
-22.5,115.5,300.77792
-22.5,116.5,300.5569
-22.5,117.5,299.24142
-22.5,118.5,298.33215
-22.5,119.5,299.4847
-22.5,120.5,299.79962
-22.5,121.5,299.81348
-22.5,122.5,300.12827
-22.5,123.5,301.01324
-22.5,124.5,300.77292
-22.5,125.5,300.49768
-22.5,126.5,299.971
-22.5,127.5,299.4461
-22.5,128.5,299.3657
-22.5,129.5,298.72952
-22.5,130.5,297.83765
-22.5,131.5,296.8319
-22.5,132.5,296.50174
-22.5,133.5,295.9162
-22.5,134.5,296.36432
-22.5,135.5,297.24234
-22.5,136.5,298.06717
-22.5,137.5,298.8578
-22.5,138.5,299.58722
-22.5,139.5,299.6697
-22.5,140.5,299.9062
-22.5,141.5,299.66638
-22.5,142.5,299.60263
-22.5,143.5,298.89322
-22.5,144.5,298.41824
-22.5,145.5,296.89572
-22.5,146.5,295.77734
-22.5,147.5,295.41653
-22.5,148.5,294.68832
-22.5,149.5,294.4715
-22.5,150.5,295.3009
-21.5,-69.5,288.6537
-21.5,-68.5,279.63876
-21.5,-67.5,278.8281
-21.5,-66.5,281.45102
-21.5,-65.5,284.51074
-21.5,-64.5,290.69543
-21.5,-63.5,293.9351
-21.5,-62.5,296.80972
-21.5,-61.5,297.71655
-21.5,-60.5,297.98358
-21.5,-59.5,298.21704
-21.5,-58.5,298.39493
-21.5,-57.5,298.003
-21.5,-56.5,296.5678
-21.5,-55.5,296.65836
-21.5,-54.5,296.4614
-21.5,-53.5,296.598
-21.5,-52.5,296.59775
-21.5,-51.5,296.83826
-21.5,-50.5,296.51828
-21.5,-49.5,296.02975
-21.5,-48.5,295.58548
-21.5,-47.5,294.75806
-21.5,-46.5,292.09274
-21.5,-45.5,292.1927
-21.5,-44.5,291.34253
-21.5,-43.5,292.1153
-21.5,-42.5,293.45786
-21.5,-41.5,295.4767
-21.5,14.5,295.15103
-21.5,15.5,295.90448
-21.5,16.5,294.83405
-21.5,17.5,294.20712
-21.5,18.5,293.63916
-21.5,19.5,294.26923
-21.5,20.5,295.45853
-21.5,21.5,296.14453
-21.5,22.5,296.6488
-21.5,23.5,296.95795
-21.5,24.5,296.8949
-21.5,25.5,296.27466
-21.5,26.5,295.33432
-21.5,27.5,294.99463
-21.5,28.5,295.55206
-21.5,29.5,295.72623
-21.5,30.5,295.69858
-21.5,31.5,296.68015
-21.5,32.5,297.0718
-21.5,33.5,297.24628
-21.5,34.5,297.20166
-21.5,44.5,298.93088
-21.5,45.5,296.76926
-21.5,46.5,293.36923
-21.5,47.5,291.95755
-21.5,115.5,300.02386
-21.5,116.5,300.90356
-21.5,117.5,301.03036
-21.5,118.5,301.11768
-21.5,119.5,301.3318
-21.5,120.5,301.30203
-21.5,121.5,301.0281
-21.5,122.5,301.45294
-21.5,123.5,301.7229
-21.5,124.5,301.45975
-21.5,125.5,301.15887
-21.5,126.5,300.7108
-21.5,127.5,299.40375
-21.5,128.5,299.60226
-21.5,129.5,299.66013
-21.5,130.5,298.75797
-21.5,131.5,298.4778
-21.5,132.5,297.9946
-21.5,133.5,297.2031
-21.5,134.5,297.31122
-21.5,135.5,298.00006
-21.5,136.5,298.93268
-21.5,137.5,299.83017
-21.5,138.5,300.05432
-21.5,139.5,299.25034
-21.5,140.5,299.35815
-21.5,141.5,299.80215
-21.5,142.5,300.01465
-21.5,143.5,299.27036
-21.5,144.5,298.12436
-21.5,145.5,296.80573
-21.5,146.5,296.5648
-21.5,147.5,295.84073
-21.5,148.5,294.1793
-21.5,165.5,295.69864
-20.5,-69.5,287.03207
-20.5,-68.5,279.72318
-20.5,-67.5,283.25403
-20.5,-66.5,282.7213
-20.5,-65.5,283.96817
-20.5,-64.5,286.8457
-20.5,-63.5,294.26108
-20.5,-62.5,296.5128
-20.5,-61.5,297.52667
-20.5,-60.5,298.2644
-20.5,-59.5,298.6684
-20.5,-58.5,298.79602
-20.5,-57.5,298.3538
-20.5,-56.5,297.31992
-20.5,-55.5,297.816
-20.5,-54.5,297.12808
-20.5,-53.5,296.94672
-20.5,-52.5,297.29755
-20.5,-51.5,297.28674
-20.5,-50.5,296.95813
-20.5,-49.5,296.45184
-20.5,-48.5,296.17117
-20.5,-47.5,295.0398
-20.5,-46.5,293.52182
-20.5,-45.5,293.12152
-20.5,-44.5,292.42728
-20.5,-43.5,293.3817
-20.5,-42.5,294.06375
-20.5,-41.5,292.89355
-20.5,-40.5,293.8374
-20.5,13.5,292.5353
-20.5,14.5,296.96613
-20.5,15.5,295.68378
-20.5,16.5,294.12344
-20.5,17.5,294.19592
-20.5,18.5,295.0455
-20.5,19.5,295.20303
-20.5,20.5,295.98956
-20.5,21.5,296.65482
-20.5,22.5,296.80603
-20.5,23.5,297.10394
-20.5,24.5,297.52756
-20.5,25.5,297.63922
-20.5,26.5,296.35486
-20.5,27.5,294.848
-20.5,28.5,293.88757
-20.5,29.5,293.69116
-20.5,30.5,293.94672
-20.5,31.5,294.74054
-20.5,32.5,295.8128
-20.5,33.5,296.596
-20.5,34.5,297.4316
-20.5,44.5,298.92767
-20.5,45.5,297.54694
-20.5,46.5,293.63986
-20.5,47.5,290.98148
-20.5,48.5,294.85123
-20.5,118.5,301.05804
-20.5,119.5,301.8052
-20.5,120.5,301.62982
-20.5,121.5,301.5707
-20.5,122.5,301.9528
-20.5,123.5,302.02255
-20.5,124.5,301.98083
-20.5,125.5,301.95773
-20.5,126.5,301.52994
-20.5,127.5,300.38913
-20.5,128.5,299.88803
-20.5,129.5,300.0069
-20.5,130.5,299.85056
-20.5,131.5,300.02603
-20.5,132.5,299.8162
-20.5,133.5,299.3113
-20.5,134.5,298.86752
-20.5,135.5,299.0529
-20.5,136.5,299.7006
-20.5,137.5,300.42944
-20.5,138.5,300.1425
-20.5,139.5,298.87128
-20.5,140.5,299.76093
-20.5,141.5,300.4722
-20.5,142.5,300.13095
-20.5,143.5,298.68445
-20.5,144.5,296.03714
-20.5,145.5,295.39584
-20.5,146.5,296.5193
-20.5,147.5,295.32532
-20.5,148.5,295.01382
-19.5,-69.5,285.36252
-19.5,-68.5,280.60202
-19.5,-67.5,284.1397
-19.5,-66.5,283.12143
-19.5,-65.5,284.74292
-19.5,-64.5,288.5393
-19.5,-63.5,293.8797
-19.5,-62.5,296.82864
-19.5,-61.5,297.28815
-19.5,-60.5,297.9241
-19.5,-59.5,298.0752
-19.5,-58.5,298.4449
-19.5,-57.5,298.75473
-19.5,-56.5,299.2627
-19.5,-55.5,298.6727
-19.5,-54.5,297.80807
-19.5,-53.5,296.52194
-19.5,-52.5,296.7297
-19.5,-51.5,296.85526
-19.5,-50.5,297.46396
-19.5,-49.5,296.50934
-19.5,-48.5,295.76233
-19.5,-47.5,294.51526
-19.5,-46.5,293.1104
-19.5,-45.5,294.15076
-19.5,-44.5,294.13126
-19.5,-43.5,294.0749
-19.5,-42.5,293.05707
-19.5,-41.5,294.45935
-19.5,-40.5,294.96896
-19.5,13.5,297.32083
-19.5,14.5,296.52216
-19.5,15.5,296.3082
-19.5,16.5,296.01514
-19.5,17.5,295.15524
-19.5,18.5,295.19528
-19.5,19.5,295.74496
-19.5,20.5,295.84027
-19.5,21.5,296.40497
-19.5,22.5,296.80435
-19.5,23.5,296.85458
-19.5,24.5,296.84622
-19.5,25.5,296.19696
-19.5,26.5,295.62253
-19.5,27.5,294.9222
-19.5,28.5,293.99686
-19.5,29.5,292.85608
-19.5,30.5,292.83585
-19.5,31.5,292.86584
-19.5,32.5,292.47833
-19.5,33.5,294.85168
-19.5,34.5,296.96204
-19.5,44.5,298.96384
-19.5,45.5,296.87366
-19.5,46.5,292.06732
-19.5,47.5,289.29047
-19.5,48.5,293.80478
-19.5,121.5,301.58664
-19.5,122.5,301.86118
-19.5,123.5,301.68335
-19.5,124.5,301.77478
-19.5,125.5,301.8787
-19.5,126.5,301.57132
-19.5,127.5,300.8116
-19.5,128.5,300.24457
-19.5,129.5,299.42642
-19.5,130.5,300.0273
-19.5,131.5,300.41922
-19.5,132.5,300.35437
-19.5,133.5,299.9027
-19.5,134.5,299.681
-19.5,135.5,300.26193
-19.5,136.5,300.69882
-19.5,137.5,300.70074
-19.5,138.5,300.06244
-19.5,139.5,299.44598
-19.5,140.5,300.58286
-19.5,141.5,300.52686
-19.5,142.5,299.353
-19.5,143.5,296.86362
-19.5,144.5,294.334
-19.5,145.5,295.05194
-19.5,146.5,295.8136
-18.5,-69.5,283.83105
-18.5,-68.5,281.0751
-18.5,-67.5,283.15543
-18.5,-66.5,282.15503
-18.5,-65.5,286.12976
-18.5,-64.5,290.12125
-18.5,-63.5,293.8801
-18.5,-62.5,297.42734
-18.5,-61.5,297.34827
-18.5,-60.5,297.20923
-18.5,-59.5,297.23615
-18.5,-58.5,298.01807
-18.5,-57.5,298.9057
-18.5,-56.5,299.8464
-18.5,-55.5,299.62695
-18.5,-54.5,297.8685
-18.5,-53.5,297.03156
-18.5,-52.5,295.88953
-18.5,-51.5,296.04303
-18.5,-50.5,296.74197
-18.5,-49.5,296.51694
-18.5,-48.5,295.63354
-18.5,-47.5,294.57272
-18.5,-46.5,294.4101
-18.5,-45.5,295.01584
-18.5,-44.5,295.3255
-18.5,-43.5,293.0736
-18.5,-42.5,294.25867
-18.5,-41.5,295.8549
-18.5,-40.5,295.47345
-18.5,12.5,294.5798
-18.5,13.5,297.13916
-18.5,14.5,296.3844
-18.5,15.5,297.66995
-18.5,16.5,297.56458
-18.5,17.5,296.42038
-18.5,18.5,296.00137
-18.5,19.5,295.95273
-18.5,20.5,296.05542
-18.5,21.5,296.20554
-18.5,22.5,296.40985
-18.5,23.5,296.72165
-18.5,24.5,296.69635
-18.5,25.5,295.84158
-18.5,26.5,295.93723
-18.5,27.5,295.59015
-18.5,28.5,295.1941
-18.5,29.5,294.18378
-18.5,30.5,293.31274
-18.5,31.5,291.78293
-18.5,32.5,292.65927
-18.5,33.5,294.40378
-18.5,34.5,296.0951
-18.5,35.5,296.97638
-18.5,36.5,298.45074
-18.5,44.5,298.66022
-18.5,45.5,297.39398
-18.5,46.5,293.3647
-18.5,47.5,290.68033
-18.5,48.5,293.42282
-18.5,122.5,301.27493
-18.5,123.5,301.86404
-18.5,124.5,302.17358
-18.5,125.5,301.87595
-18.5,126.5,301.60455
-18.5,127.5,300.8294
-18.5,128.5,300.5404
-18.5,129.5,299.5347
-18.5,130.5,300.33835
-18.5,131.5,300.91174
-18.5,132.5,300.73526
-18.5,133.5,300.3271
-18.5,134.5,300.84763
-18.5,135.5,301.0491
-18.5,136.5,300.44113
-18.5,137.5,299.91232
-18.5,138.5,300.1376
-18.5,139.5,300.75137
-18.5,140.5,301.11746
-18.5,141.5,300.55502
-18.5,142.5,299.71252
-18.5,143.5,297.4976
-18.5,144.5,295.30762
-18.5,145.5,294.31754
-17.5,-70.5,284.98438
-17.5,-69.5,279.33087
-17.5,-68.5,280.3466
-17.5,-67.5,281.7017
-17.5,-66.5,281.69955
-17.5,-65.5,293.7666
-17.5,-64.5,292.52563
-17.5,-63.5,295.56366
-17.5,-62.5,297.55212
-17.5,-61.5,297.7977
-17.5,-60.5,297.54175
-17.5,-59.5,297.57153
-17.5,-58.5,298.96677
-17.5,-57.5,299.58444
-17.5,-56.5,299.90173
-17.5,-55.5,299.6395
-17.5,-54.5,298.21356
-17.5,-53.5,296.70593
-17.5,-52.5,296.3489
-17.5,-51.5,296.34866
-17.5,-50.5,296.66913
-17.5,-49.5,296.16177
-17.5,-48.5,295.43066
-17.5,-47.5,295.31653
-17.5,-46.5,295.74326
-17.5,-45.5,296.04712
-17.5,-44.5,295.88922
-17.5,-43.5,292.8888
-17.5,-42.5,294.24548
-17.5,-41.5,293.63538
-17.5,-40.5,296.1016
-17.5,-39.5,297.11502
-17.5,12.5,296.6958
-17.5,13.5,296.69614
-17.5,14.5,297.02417
-17.5,15.5,297.43137
-17.5,16.5,296.73178
-17.5,17.5,296.22116
-17.5,18.5,296.07883
-17.5,19.5,296.02325
-17.5,20.5,296.03534
-17.5,21.5,296.13345
-17.5,22.5,296.41193
-17.5,23.5,296.39154
-17.5,24.5,296.32922
-17.5,25.5,296.51425
-17.5,26.5,295.87772
-17.5,27.5,295.59982
-17.5,28.5,296.46732
-17.5,29.5,295.28098
-17.5,30.5,293.46655
-17.5,31.5,292.42978
-17.5,32.5,294.15884
-17.5,33.5,295.98822
-17.5,34.5,297.85815
-17.5,35.5,298.11697
-17.5,36.5,297.34024
-17.5,37.5,298.0564
-17.5,44.5,299.0901
-17.5,45.5,297.5484
-17.5,46.5,296.64145
-17.5,47.5,293.37933
-17.5,48.5,291.76318
-17.5,122.5,301.26184
-17.5,123.5,301.85413
-17.5,124.5,301.97937
-17.5,125.5,301.3667
-17.5,126.5,300.83466
-17.5,127.5,299.92813
-17.5,128.5,300.7848
-17.5,129.5,300.64062
-17.5,130.5,301.0488
-17.5,131.5,301.55182
-17.5,132.5,300.8009
-17.5,133.5,300.86505
-17.5,134.5,300.65106
-17.5,135.5,300.47186
-17.5,136.5,299.94604
-17.5,137.5,299.45453
-17.5,138.5,299.93225
-17.5,139.5,300.2781
-17.5,141.5,300.44913
-17.5,142.5,299.94403
-17.5,143.5,298.7364
-17.5,144.5,296.24387
-17.5,145.5,295.41635
-16.5,-72.5,288.71133
-16.5,-71.5,286.19006
-16.5,-70.5,280.44406
-16.5,-69.5,280.1563
-16.5,-68.5,279.25967
-16.5,-67.5,284.07086
-16.5,-66.5,290.69775
-16.5,-65.5,295.4731
-16.5,-64.5,297.45206
-16.5,-63.5,297.59515
-16.5,-62.5,297.65424
-16.5,-61.5,297.35507
-16.5,-60.5,297.59305
-16.5,-59.5,298.45905
-16.5,-58.5,299.64844
-16.5,-57.5,299.9468
-16.5,-56.5,299.6796
-16.5,-55.5,299.026
-16.5,-54.5,298.1503
-16.5,-53.5,297.44183
-16.5,-52.5,297.54645
-16.5,-51.5,297.53592
-16.5,-50.5,296.42502
-16.5,-49.5,295.43738
-16.5,-48.5,294.96173
-16.5,-47.5,295.3499
-16.5,-46.5,296.01425
-16.5,-45.5,296.7111
-16.5,-44.5,295.6457
-16.5,-43.5,294.4852
-16.5,-42.5,294.24518
-16.5,-41.5,294.0218
-16.5,-40.5,295.18283
-16.5,-39.5,296.22464
-16.5,12.5,297.82083
-16.5,13.5,296.56433
-16.5,14.5,296.0951
-16.5,15.5,296.5702
-16.5,16.5,295.99625
-16.5,17.5,295.80545
-16.5,18.5,295.84973
-16.5,19.5,295.83917
-16.5,20.5,295.778
-16.5,21.5,296.23773
-16.5,22.5,296.57684
-16.5,23.5,296.20996
-16.5,24.5,295.82886
-16.5,25.5,295.67578
-16.5,26.5,295.15
-16.5,27.5,295.64148
-16.5,28.5,296.28366
-16.5,29.5,296.43378
-16.5,30.5,295.8968
-16.5,31.5,296.4208
-16.5,32.5,296.84872
-16.5,33.5,297.95502
-16.5,34.5,298.38373
-16.5,35.5,296.41287
-16.5,36.5,295.2617
-16.5,37.5,296.95587
-16.5,38.5,297.5253
-16.5,39.5,298.604
-16.5,45.5,299.16052
-16.5,46.5,299.25638
-16.5,47.5,296.35635
-16.5,48.5,293.11685
-16.5,49.5,294.1452
-16.5,124.5,300.67508
-16.5,125.5,299.47696
-16.5,126.5,299.23544
-16.5,127.5,300.0954
-16.5,128.5,301.22156
-16.5,129.5,301.0268
-16.5,130.5,301.05496
-16.5,131.5,301.61627
-16.5,132.5,300.5266
-16.5,133.5,300.45038
-16.5,134.5,300.23743
-16.5,135.5,300.32584
-16.5,136.5,300.2324
-16.5,137.5,299.7132
-16.5,141.5,300.30875
-16.5,142.5,300.23373
-16.5,143.5,299.06665
-16.5,144.5,296.4689
-16.5,145.5,294.25684
-15.5,-74.5,287.9605
-15.5,-73.5,288.775
-15.5,-72.5,284.13168
-15.5,-71.5,277.34592
-15.5,-70.5,280.0717
-15.5,-69.5,277.62646
-15.5,-68.5,285.77698
-15.5,-67.5,292.52127
-15.5,-66.5,298.524
-15.5,-65.5,297.98367
-15.5,-64.5,298.3911
-15.5,-63.5,297.99973
-15.5,-62.5,297.9352
-15.5,-61.5,298.12946
-15.5,-60.5,298.66412
-15.5,-59.5,298.5747
-15.5,-58.5,298.10254
-15.5,-57.5,298.7506
-15.5,-56.5,299.08496
-15.5,-55.5,298.75742
-15.5,-54.5,297.44675
-15.5,-53.5,297.30527
-15.5,-52.5,298.44846
-15.5,-51.5,298.72284
-15.5,-50.5,297.53607
-15.5,-49.5,295.83676
-15.5,-48.5,295.124
-15.5,-47.5,295.4155
-15.5,-46.5,295.53903
-15.5,-45.5,296.24112
-15.5,-44.5,295.9218
-15.5,-43.5,296.64804
-15.5,-42.5,294.0534
-15.5,-41.5,293.2762
-15.5,-40.5,294.32996
-15.5,-39.5,296.02115
-15.5,12.5,298.0358
-15.5,13.5,294.83542
-15.5,14.5,294.68658
-15.5,15.5,295.41818
-15.5,16.5,294.76575
-15.5,17.5,294.65604
-15.5,18.5,294.81335
-15.5,19.5,295.18173
-15.5,20.5,295.11356
-15.5,21.5,296.01382
-15.5,22.5,296.4237
-15.5,23.5,296.14032
-15.5,24.5,295.15808
-15.5,25.5,294.84262
-15.5,26.5,295.01303
-15.5,27.5,294.9303
-15.5,28.5,295.2479
-15.5,29.5,295.98935
-15.5,30.5,296.64142
-15.5,31.5,296.71045
-15.5,32.5,296.98383
-15.5,33.5,296.12735
-15.5,34.5,295.5652
-15.5,35.5,294.85312
-15.5,36.5,294.831
-15.5,37.5,294.72998
-15.5,38.5,296.1036
-15.5,39.5,297.5578
-15.5,47.5,298.85614
-15.5,48.5,295.67197
-15.5,49.5,293.12204
-15.5,125.5,299.82544
-15.5,126.5,299.3455
-15.5,127.5,300.30103
-15.5,128.5,300.87244
-15.5,129.5,301.77054
-15.5,130.5,301.0795
-15.5,131.5,300.96304
-15.5,132.5,300.32138
-15.5,133.5,300.64432
-15.5,134.5,300.76025
-15.5,135.5,300.3423
-15.5,141.5,300.25156
-15.5,142.5,299.81277
-15.5,143.5,299.09244
-15.5,144.5,297.63715
-14.5,-75.5,290.10785
-14.5,-74.5,287.12842
-14.5,-73.5,281.4449
-14.5,-72.5,279.86127
-14.5,-71.5,279.2769
-14.5,-70.5,277.59305
-14.5,-69.5,282.61197
-14.5,-68.5,290.76907
-14.5,-67.5,296.929
-14.5,-66.5,297.96948
-14.5,-65.5,298.47815
-14.5,-64.5,298.6244
-14.5,-63.5,298.31967
-14.5,-62.5,298.4078
-14.5,-61.5,298.7642
-14.5,-60.5,298.97238
-14.5,-59.5,297.74884
-14.5,-58.5,297.3917
-14.5,-57.5,297.83612
-14.5,-56.5,298.53122
-14.5,-55.5,298.35858
-14.5,-54.5,297.48257
-14.5,-53.5,297.1668
-14.5,-52.5,298.2486
-14.5,-51.5,299.02914
-14.5,-50.5,298.80722
-14.5,-49.5,298.0307
-14.5,-48.5,297.51303
-14.5,-47.5,296.71133
-14.5,-46.5,296.5806
-14.5,-45.5,296.20294
-14.5,-44.5,296.2535
-14.5,-43.5,297.94165
-14.5,-42.5,296.3782
-14.5,-41.5,296.43192
-14.5,-40.5,295.33887
-14.5,-39.5,296.10934
-14.5,12.5,295.77927
-14.5,13.5,294.9072
-14.5,14.5,293.84705
-14.5,15.5,293.8881
-14.5,16.5,293.11234
-14.5,17.5,293.40118
-14.5,18.5,293.6054
-14.5,19.5,294.13416
-14.5,20.5,294.34485
-14.5,21.5,295.21857
-14.5,22.5,296.4613
-14.5,23.5,295.66748
-14.5,24.5,294.85733
-14.5,25.5,294.83722
-14.5,26.5,294.33447
-14.5,27.5,294.10596
-14.5,28.5,294.25046
-14.5,29.5,295.60977
-14.5,30.5,296.48346
-14.5,31.5,295.38806
-14.5,32.5,294.41995
-14.5,33.5,294.4921
-14.5,34.5,295.067
-14.5,35.5,296.76117
-14.5,36.5,295.55
-14.5,37.5,295.88547
-14.5,38.5,296.55954
-14.5,39.5,297.0891
-14.5,40.5,298.35947
-14.5,48.5,296.09268
-14.5,49.5,293.35736
-14.5,126.5,300.39676
-14.5,127.5,300.5758
-14.5,130.5,300.0196
-14.5,131.5,299.85727
-14.5,132.5,299.6994
-14.5,133.5,300.04355
-14.5,134.5,300.45255
-14.5,135.5,300.39923
-14.5,142.5,298.9441
-14.5,143.5,298.61932
-14.5,144.5,299.2406
-13.5,-75.5,284.22308
-13.5,-74.5,280.54706
-13.5,-73.5,281.35895
-13.5,-72.5,280.3667
-13.5,-71.5,282.59393
-13.5,-70.5,283.87683
-13.5,-69.5,291.9369
-13.5,-68.5,296.58575
-13.5,-67.5,298.3494
-13.5,-66.5,298.98697
-13.5,-65.5,299.32858
-13.5,-64.5,299.33102
-13.5,-63.5,299.10626
-13.5,-62.5,298.62863
-13.5,-61.5,299.10468
-13.5,-60.5,298.04718
-13.5,-59.5,297.30887
-13.5,-58.5,297.60492
-13.5,-57.5,297.46344
-13.5,-56.5,297.8328
-13.5,-55.5,297.9072
-13.5,-54.5,297.9103
-13.5,-53.5,298.35272
-13.5,-52.5,298.67618
-13.5,-51.5,298.8222
-13.5,-50.5,299.26965
-13.5,-49.5,298.95404
-13.5,-48.5,298.24283
-13.5,-47.5,297.657
-13.5,-46.5,296.54504
-13.5,-45.5,296.0662
-13.5,-44.5,296.35352
-13.5,-43.5,297.8341
-13.5,-42.5,295.5863
-13.5,-41.5,296.2553
-13.5,-40.5,296.91415
-13.5,-39.5,295.9475
-13.5,13.5,296.21918
-13.5,14.5,293.6214
-13.5,15.5,291.93787
-13.5,16.5,292.06888
-13.5,17.5,292.7838
-13.5,18.5,292.76587
-13.5,19.5,293.40448
-13.5,20.5,293.97345
-13.5,21.5,295.28735
-13.5,22.5,296.16556
-13.5,23.5,295.04834
-13.5,24.5,294.91
-13.5,25.5,294.18835
-13.5,26.5,293.5379
-13.5,27.5,293.9713
