Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2133697,MALARIA_PRES_CASES,COUNTRY,THA,SEAR,South-East Asia,YEAR,2021,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
8240183,MALARIA_PRES_CASES,COUNTRY,KHM,WPR,Western Pacific,YEAR,2022,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
6663141,MALARIA_PRES_CASES,COUNTRY,RWA,AFR,Africa,YEAR,2020,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
8945106,MALARIA_PRES_CASES,COUNTRY,ARM,EUR,Europe,YEAR,2016,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
4663599,MALARIA_PRES_CASES,COUNTRY,GUY,AMR,Americas,YEAR,2021,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
1333730,MALARIA_PRES_CASES,COUNTRY,MLI,AFR,Africa,YEAR,2023,,,,,,,,,157 026,157026,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
6969596,MALARIA_PRES_CASES,COUNTRY,UZB,EUR,Europe,YEAR,2018,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
500547,MALARIA_PRES_CASES,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
2273447,MALARIA_PRES_CASES,COUNTRY,BFA,AFR,Africa,YEAR,2017,,,,,,,,,1 698 411,1698411,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
766574,MALARIA_PRES_CASES,COUNTRY,MOZ,AFR,Africa,YEAR,2023,,,,,,,,,9561,9561,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
2700644,MALARIA_PRES_CASES,COUNTRY,HND,AMR,Americas,YEAR,2019,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
9585261,MALARIA_PRES_CASES,COUNTRY,HTI,AMR,Americas,YEAR,2017,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
5736313,MALARIA_PRES_CASES,COUNTRY,NGA,AFR,Africa,YEAR,2018,,,,,,,,,5 934 356,5934356,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
8453624,MALARIA_PRES_CASES,COUNTRY,GAB,AFR,Africa,YEAR,2021,,,,,,,,,76 238,76238,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
3501032,MALARIA_PRES_CASES,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,168,168,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
2107150,MALARIA_PRES_CASES,COUNTRY,STP,AFR,Africa,YEAR,2023,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
2240016,MALARIA_PRES_CASES,COUNTRY,BOL,AMR,Americas,YEAR,2018,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
4277480,MALARIA_PRES_CASES,COUNTRY,BDI,AFR,Africa,YEAR,2022,,,,,,,,,6724,6724,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
3341046,MALARIA_PRES_CASES,COUNTRY,KGZ,EUR,Europe,YEAR,2020,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
7448641,MALARIA_PRES_CASES,COUNTRY,BFA,AFR,Africa,YEAR,2022,,,,,,,,,543 429,543429,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
5756415,MALARIA_PRES_CASES,COUNTRY,GHA,AFR,Africa,YEAR,2022,,,,,,,,,217 352,217352,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
7515059,MALARIA_PRES_CASES,COUNTRY,MDG,AFR,Africa,YEAR,2021,,,,,,,,,26 032,26032,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
4437015,MALARIA_PRES_CASES,COUNTRY,KGZ,EUR,Europe,YEAR,2019,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
6569977,MALARIA_PRES_CASES,COUNTRY,ZMB,AFR,Africa,YEAR,2018,,,,,,,,,156 044,156044,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
3527887,MALARIA_PRES_CASES,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2016,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
255650,MALARIA_PRES_CASES,COUNTRY,PAN,AMR,Americas,YEAR,2022,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
9024887,MALARIA_PRES_CASES,COUNTRY,LAO,WPR,Western Pacific,YEAR,2018,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
5903354,MALARIA_PRES_CASES,COUNTRY,TUR,EUR,Europe,YEAR,2020,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
2854018,MALARIA_PRES_CASES,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,2 312 910,2312910,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
7987584,MALARIA_PRES_CASES,REGION,EUR,,,YEAR,2017,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
4890397,MALARIA_PRES_CASES,COUNTRY,THA,SEAR,South-East Asia,YEAR,2017,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
1987592,MALARIA_PRES_CASES,COUNTRY,MRT,AFR,Africa,YEAR,2020,,,,,,,,,132 284,132284,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
6983141,MALARIA_PRES_CASES,COUNTRY,GHA,AFR,Africa,YEAR,2020,,,,,,,,,431 943,431943,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
4001977,MALARIA_PRES_CASES,COUNTRY,HND,AMR,Americas,YEAR,2022,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
3400986,MALARIA_PRES_CASES,COUNTRY,VEN,AMR,Americas,YEAR,2019,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
7155557,MALARIA_PRES_CASES,COUNTRY,IND,SEAR,South-East Asia,YEAR,2015,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
846959,MALARIA_PRES_CASES,COUNTRY,NER,AFR,Africa,YEAR,2018,,,,,,,,,311 608,311608,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
4603675,MALARIA_PRES_CASES,COUNTRY,GHA,AFR,Africa,YEAR,2017,,,,,,,,,6 468 934,6468934,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
