Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5842939,MALARIA_PV_INDIG,COUNTRY,VNM,WPR,Western Pacific,YEAR,2017,,,,,,,,,1608,1608,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
9671607,MALARIA_PV_INDIG,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2023,,,,,,,,,160 325,160325,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
3567646,MALARIA_PV_INDIG,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,347,347,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
4041653,MALARIA_PV_INDIG,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,79,79,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
8140337,MALARIA_PV_INDIG,GLOBAL,GLOBAL,,,YEAR,2016,,,,,,,,,2 115 558,2115558,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
9118098,MALARIA_PV_INDIG,COUNTRY,BLZ,AMR,Americas,YEAR,2016,,,,,,,,,4,4,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
7854294,MALARIA_PV_INDIG,COUNTRY,SLV,AMR,Americas,YEAR,2015,,,,,,,,,5,5,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
7288385,MALARIA_PV_INDIG,COUNTRY,UZB,EUR,Europe,YEAR,2018,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
6776675,MALARIA_PV_INDIG,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,260 477,260477,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
7315137,MALARIA_PV_INDIG,COUNTRY,PNG,WPR,Western Pacific,YEAR,2019,,,,,,,,,163 237,163237,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
6236825,MALARIA_PV_INDIG,COUNTRY,KGZ,EUR,Europe,YEAR,2018,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
3053963,MALARIA_PV_INDIG,COUNTRY,PNG,WPR,Western Pacific,YEAR,2016,,,,,,,,,95 328,95328,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
8785273,MALARIA_PV_INDIG,COUNTRY,GUY,AMR,Americas,YEAR,2023,,,,,,,,,17 187,17187,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
9064871,MALARIA_PV_INDIG,COUNTRY,CHN,WPR,Western Pacific,YEAR,2020,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
7455229,MALARIA_PV_INDIG,COUNTRY,MEX,AMR,Americas,YEAR,2015,,,,,,,,,517,517,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
2033750,MALARIA_PV_INDIG,COUNTRY,DZA,AFR,Africa,YEAR,2023,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
3788072,MALARIA_PV_INDIG,REGION,SEAR,,,YEAR,2019,,,,,,,,,307 911,307911,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
9278434,MALARIA_PV_INDIG,COUNTRY,ECU,AMR,Americas,YEAR,2023,,,,,,,,,574,574,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
228947,MALARIA_PV_INDIG,COUNTRY,GUY,AMR,Americas,YEAR,2021,,,,,,,,,13 913,13913,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
7421884,MALARIA_PV_INDIG,COUNTRY,ARG,AMR,Americas,YEAR,2023,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
1654064,MALARIA_PV_INDIG,COUNTRY,PER,AMR,Americas,YEAR,2023,,,,,,,,,19 074,19074,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
189063,MALARIA_PV_INDIG,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,1 178 058,1178058,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
4234298,MALARIA_PV_INDIG,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,194 904,194904,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
1780657,MALARIA_PV_INDIG,COUNTRY,GTM,AMR,Americas,YEAR,2023,,,,,,,,,3046,3046,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
7016237,MALARIA_PV_INDIG,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,301 169,301169,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
1113467,MALARIA_PV_INDIG,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2021,,,,,,,,,29,29,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
9658642,MALARIA_PV_INDIG,COUNTRY,MEX,AMR,Americas,YEAR,2022,,,,,,,,,162,162,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
6596758,MALARIA_PV_INDIG,COUNTRY,CHN,WPR,Western Pacific,YEAR,2016,,,,,,,,,1,1,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
7089232,MALARIA_PV_INDIG,COUNTRY,SLB,WPR,Western Pacific,YEAR,2015,,,,,,,,,12 150,12150,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
8600575,MALARIA_PV_INDIG,COUNTRY,VUT,WPR,Western Pacific,YEAR,2019,,,,,,,,,531,531,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
8978456,MALARIA_PV_INDIG,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,1833,1833,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
6716856,MALARIA_PV_INDIG,REGION,SEAR,,,YEAR,2015,,,,,,,,,566 469,566469,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
8952041,MALARIA_PV_INDIG,COUNTRY,ETH,AFR,Africa,YEAR,2017,,,,,,,,,470 892,470892,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
6516711,MALARIA_PV_INDIG,COUNTRY,KHM,WPR,Western Pacific,YEAR,2021,,,,,,,,,4018,4018,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
680291,MALARIA_PV_INDIG,COUNTRY,PRY,AMR,Americas,YEAR,2017,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
4310941,MALARIA_PV_INDIG,COUNTRY,IND,SEAR,South-East Asia,YEAR,2017,,,,,,,,,315 028,315028,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
7934719,MALARIA_PV_INDIG,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2023,,,,,,,,,12,12,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
4570448,MALARIA_PV_INDIG,COUNTRY,LAO,WPR,Western Pacific,YEAR,2020,,,,,,,,,1879,1879,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
567350,MALARIA_PV_INDIG,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,1684,1684,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
1814386,MALARIA_PV_INDIG,COUNTRY,KOR,WPR,Western Pacific,YEAR,2018,,,,,,,,,501,501,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
8818871,MALARIA_PV_INDIG,COUNTRY,VUT,WPR,Western Pacific,YEAR,2015,,,,,,,,,273,273,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
6470199,MALARIA_PV_INDIG,COUNTRY,KOR,WPR,Western Pacific,YEAR,2022,,,,,,,,,348,348,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
3314800,MALARIA_PV_INDIG,COUNTRY,MEX,AMR,Americas,YEAR,2019,,,,,,,,,618,618,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
1474128,MALARIA_PV_INDIG,COUNTRY,PHL,WPR,Western Pacific,YEAR,2016,,,,,,,,,816,816,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
3681890,MALARIA_PV_INDIG,COUNTRY,SUR,AMR,Americas,YEAR,2020,,,,,,,,,147,147,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
6830460,MALARIA_PV_INDIG,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,825,825,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
4990805,MALARIA_PV_INDIG,REGION,EMR,,,YEAR,2019,,,,,,,,,707 106,707106,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
6597157,MALARIA_PV_INDIG,COUNTRY,BLZ,AMR,Americas,YEAR,2017,,,,,,,,,5,5,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
6137226,MALARIA_PV_INDIG,COUNTRY,DZA,AFR,Africa,YEAR,2017,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
7402345,MALARIA_PV_INDIG,REGION,EMR,,,YEAR,2021,,,,,,,,,579 775,579775,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
1407549,MALARIA_PV_INDIG,COUNTRY,HND,AMR,Americas,YEAR,2020,,,,,,,,,576,576,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
2727983,MALARIA_PV_INDIG,COUNTRY,HND,AMR,Americas,YEAR,2022,,,,,,,,,2345,2345,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
8614184,MALARIA_PV_INDIG,COUNTRY,LAO,WPR,Western Pacific,YEAR,2019,,,,,,,,,4444,4444,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
4002466,MALARIA_PV_INDIG,COUNTRY,CHN,WPR,Western Pacific,YEAR,2019,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
