Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
377160,MALARIA_EST_INCIDENCE,COUNTRY,GAB,AFR,Africa,YEAR,2003,,,,,,,,,247.99 [158.03-365.32],247.98947,158.02789,365.31845,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
2176743,MALARIA_EST_INCIDENCE,COUNTRY,MRT,AFR,Africa,YEAR,2012,,,,,,,,,24.34 [1.53-60.42],24.33633,1.53242,60.4162,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
5606032,MALARIA_EST_INCIDENCE,COUNTRY,COG,AFR,Africa,YEAR,2018,,,,,,,,,248.50 [177.98-341.55],248.49584,177.98206,341.5547,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
9061486,MALARIA_EST_INCIDENCE,COUNTRY,LAO,WPR,Western Pacific,YEAR,2011,,,,,,,,,9.08 [6.57-11.99],9.08078,6.56938,11.98518,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
9448768,MALARIA_EST_INCIDENCE,COUNTRY,KGZ,EUR,Europe,YEAR,2011,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
930225,MALARIA_EST_INCIDENCE,COUNTRY,PNG,WPR,Western Pacific,YEAR,2016,,,,,,,,,134.90 [90.94-185.86],134.90339,90.94105,185.86141,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
990322,MALARIA_EST_INCIDENCE,REGION,WPR,,,YEAR,2011,,,,,,,,,1.97 [1.18-2.93],1.97453,1.18003,2.92805,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
8250310,MALARIA_EST_INCIDENCE,COUNTRY,GEO,EUR,Europe,YEAR,2020,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
8290370,MALARIA_EST_INCIDENCE,COUNTRY,GUF,AMR,Americas,YEAR,2002,,,,,,,,,44.47 [39.10-52.59],44.47217,39.10237,52.59336,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
3511032,MALARIA_EST_INCIDENCE,COUNTRY,SSD,AFR,Africa,YEAR,2000,,,,,,,,,350.29 [242.65-490.59],350.2902,242.65109,490.58681,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
1937342,MALARIA_EST_INCIDENCE,COUNTRY,KEN,AFR,Africa,YEAR,2013,,,,,,,,,72.08 [52.05-96.28],72.08089,52.04616,96.28303,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
2183432,MALARIA_EST_INCIDENCE,COUNTRY,SLE,AFR,Africa,YEAR,2014,,,,,,,,,399.20 [316.68-496.99],399.19769,316.68175,496.9908,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
5619434,MALARIA_EST_INCIDENCE,COUNTRY,GNQ,AFR,Africa,YEAR,2014,,,,,,,,,335.28 [239.55-458.87],335.27572,239.54985,458.87019,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
7351686,MALARIA_EST_INCIDENCE,COUNTRY,VNM,WPR,Western Pacific,YEAR,2020,,,,,,,,,0.02 [0.02-0.02],0.01904,0.01904,0.01904,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
4065240,MALARIA_EST_INCIDENCE,COUNTRY,VEN,AMR,Americas,YEAR,2010,,,,,,,,,4.02 [3.30-5.09],4.01935,3.30287,5.09208,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
7504981,MALARIA_EST_INCIDENCE,COUNTRY,ARM,EUR,Europe,YEAR,2009,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
7650774,MALARIA_EST_INCIDENCE,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
1196904,MALARIA_EST_INCIDENCE,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
1743864,MALARIA_EST_INCIDENCE,COUNTRY,AZE,EUR,Europe,YEAR,2015,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
7052322,MALARIA_EST_INCIDENCE,COUNTRY,KGZ,EUR,Europe,YEAR,2018,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
