HH1,HH2,TNLN,TN3,TN4,TN5,TN10,TN12,TN13,TN15_1,TN15_2,TN15_3,TN15_4,TN1,TN2,HH4,HH6,HH7,HH7a,HH7Aux,HH7Aux1,hhweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,helevel,PSU,stratum,IncProb_hh_mean,stratum_SE,PSU_SE
5,2,1,1,95,11,2, ,1,1,2,3,4,1,4,60,1,1, ,1, ,0.3864852751497004,-0.2719815530620621,3,5,-0.5935021453104098,2,3, , , ,0,5,1,0.132135,1,100502
5,2,2,1,95,11,2, ,1,5,90, , ,1,4,60,1,1, ,1, ,0.3864852751497004,-0.2719815530620621,3,5,-0.5935021453104098,2,3, , , ,0,5,1,0.132135,1,100502
5,2,3,1,95,11,1, ,1,0,0,0,90,1,4,60,1,1, ,1, ,0.3864852751497004,-0.2719815530620621,3,5,-0.5935021453104098,2,3, , , ,0,5,1,0.132135,1,100502
5,2,4,1,95,11,2, ,1,0,90, , ,1,4,60,1,1, ,1, ,0.3864852751497004,-0.2719815530620621,3,5,-0.5935021453104098,2,3, , , ,0,5,1,0.132135,1,100502
5,3,1,2,95,12,1, ,2, , , , ,1,3,60,1,1, ,1, ,0.3864852751497004,1.5450588817980504,5,10,1.3051816946688093,5,9, , , ,3,5,1,0.132135,1,100503
5,3,2,2,95,11,1, ,2, , , , ,1,3,60,1,1, ,1, ,0.3864852751497004,1.5450588817980504,5,10,1.3051816946688093,5,9, , , ,3,5,1,0.132135,1,100503
5,3,3,2,95,11,1, ,1,1,2,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,1.5450588817980504,5,10,1.3051816946688093,5,9, , , ,3,5,1,0.132135,1,100503
5,6,1,2,95,11,1, ,2, , , , ,1,1,60,1,1, ,1, ,0.3864852751497004,1.4887159988784298,5,10,1.2463072088593832,5,9, , , ,3,5,1,0.132135,1,100506
5,7,1,1,36,16,4,4,1,1,2,3,4,1,1,60,1,1, ,1, ,0.3864852751497004,1.03565400087302,5,9,0.7728881931797492,4,8, , , ,3,5,1,0.132135,1,100507
5,8,1,2,95,99,9, ,1,2,1,90, ,1,4,60,1,1, ,1, ,0.3864852751497004,1.2442154319950347,5,9,0.9908207230878107,5,9, , , ,3,5,1,0.132135,1,100508
5,8,2,2,0,98,8,4,1,3,90, , ,1,4,60,1,1, ,1, ,0.3864852751497004,1.2442154319950347,5,9,0.9908207230878107,5,9, , , ,3,5,1,0.132135,1,100508
5,8,3,2,95,12,1, ,1,4,5,90, ,1,4,60,1,1, ,1, ,0.3864852751497004,1.2442154319950347,5,9,0.9908207230878107,5,9, , , ,3,5,1,0.132135,1,100508
5,8,4,2,95,12,1, ,2, , , , ,1,4,60,1,1, ,1, ,0.3864852751497004,1.2442154319950347,5,9,0.9908207230878107,5,9, , , ,3,5,1,0.132135,1,100508
5,10,1,1,26,98,4,96,1,1,3,4,90,1,2,60,1,1, ,1, ,0.3864852751497004,1.0880004606445848,5,9,0.8275866882388557,4,8, , , ,1,5,1,0.132135,1,100510
5,10,2,1,26,98,4,96,2, , , , ,1,2,60,1,1, ,1, ,0.3864852751497004,1.0880004606445848,5,9,0.8275866882388557,4,8, , , ,1,5,1,0.132135,1,100510
5,11,1,2,95,12,1, ,1,2,90, , ,1,2,60,1,1, ,1, ,0.3864852751497004,1.6926440964888951,5,10,1.459398219946599,5,10, , , ,3,5,1,0.132135,1,100511
5,11,2,2,95,12,1, ,1,0,90, , ,1,2,60,1,1, ,1, ,0.3864852751497004,1.6926440964888951,5,10,1.459398219946599,5,10, , , ,3,5,1,0.132135,1,100511
5,12,1,2,95,98,4,4,1,1,2,90, ,1,2,60,1,1, ,1, ,0.3864852751497004,1.5791464287070418,5,10,1.3408008659425725,5,9, , , ,3,5,1,0.132135,1,100512
5,12,2,2,95,98,4,4,2, , , , ,1,2,60,1,1, ,1, ,0.3864852751497004,1.5791464287070418,5,10,1.3408008659425725,5,9, , , ,3,5,1,0.132135,1,100512
5,14,1,1,95,98,4,4,1,2,1,90, ,1,5,60,1,1, ,1, ,0.3864852751497004,0.6610187557457272,4,8,0.38141980746679965,4,7, , , ,2,5,1,0.132135,1,100514
5,14,2,1,95,98,4,4,1,3,4,90, ,1,5,60,1,1, ,1, ,0.3864852751497004,0.6610187557457272,4,8,0.38141980746679965,4,7, , , ,2,5,1,0.132135,1,100514
5,14,3,1,95,11,1, ,1,5,6,90, ,1,5,60,1,1, ,1, ,0.3864852751497004,0.6610187557457272,4,8,0.38141980746679965,4,7, , , ,2,5,1,0.132135,1,100514
5,14,4,2,95,13,1, ,1,7,9,90, ,1,5,60,1,1, ,1, ,0.3864852751497004,0.6610187557457272,4,8,0.38141980746679965,4,7, , , ,2,5,1,0.132135,1,100514
5,14,5,2,95,13,1, ,1,8,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,0.6610187557457272,4,8,0.38141980746679965,4,7, , , ,2,5,1,0.132135,1,100514
5,15,1,1,95,12,8,5,1,1,2,90, ,1,7,60,1,1, ,1, ,0.3864852751497004,1.340852266034028,5,10,1.0917996510282424,5,9, , , ,3,5,1,0.132135,1,100515
5,15,2,1,95,12,8,5,1,3,4,90, ,1,7,60,1,1, ,1, ,0.3864852751497004,1.340852266034028,5,10,1.0917996510282424,5,9, , , ,3,5,1,0.132135,1,100515
5,15,3,1,95,12,8,5,1,5,6,90, ,1,7,60,1,1, ,1, ,0.3864852751497004,1.340852266034028,5,10,1.0917996510282424,5,9, , , ,3,5,1,0.132135,1,100515
5,15,4,1,95,12,8,5,1,7,90, , ,1,7,60,1,1, ,1, ,0.3864852751497004,1.340852266034028,5,10,1.0917996510282424,5,9, , , ,3,5,1,0.132135,1,100515
5,15,5,1,5,12,8,5,1,8,9,90, ,1,7,60,1,1, ,1, ,0.3864852751497004,1.340852266034028,5,10,1.0917996510282424,5,9, , , ,3,5,1,0.132135,1,100515
5,15,6,1,95,12,8,5,1,10,90, , ,1,7,60,1,1, ,1, ,0.3864852751497004,1.340852266034028,5,10,1.0917996510282424,5,9, , , ,3,5,1,0.132135,1,100515
5,15,7,1,95,12,8,5,2, , , , ,1,7,60,1,1, ,1, ,0.3864852751497004,1.340852266034028,5,10,1.0917996510282424,5,9, , , ,3,5,1,0.132135,1,100515
5,16,1,1,0,12,1, ,1,1,2,90, ,1,2,60,1,1, ,1, ,0.3864852751497004,1.0729497833851047,5,9,0.8118597527535055,4,8, , , ,2,5,1,0.132135,1,100516
5,16,2,1,0,12,1, ,1,5,90, , ,1,2,60,1,1, ,1, ,0.3864852751497004,1.0729497833851047,5,9,0.8118597527535055,4,8, , , ,2,5,1,0.132135,1,100516
6,1,1,1,3,36,4,96,1,1,2,0,3,1,2,60,1,1, ,1, ,0.3864852751497004,1.118935282121456,5,9,0.8599114755710094,4,8, , , ,3,6,1,0.132135,1,100601
6,1,2,1,3,36,4,96,1,0,90, , ,1,2,60,1,1, ,1, ,0.3864852751497004,1.118935282121456,5,9,0.8599114755710094,4,8, , , ,3,6,1,0.132135,1,100601
6,3,1,2,95,98,4,4,1,1,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,2.2713892588968156,5,10,2.0641476059527855,5,10, , , ,2,6,1,0.132135,1,100603
6,3,2,2,95,98,4,4,1,3,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,2.2713892588968156,5,10,2.0641476059527855,5,10, , , ,2,6,1,0.132135,1,100603
6,3,3,2,95,98,4,4,1,6,7,90, ,1,5,60,1,1, ,1, ,0.3864852751497004,2.2713892588968156,5,10,2.0641476059527855,5,10, , , ,2,6,1,0.132135,1,100603
6,3,4,2,95,98,4,4,2, , , , ,1,5,60,1,1, ,1, ,0.3864852751497004,2.2713892588968156,5,10,2.0641476059527855,5,10, , , ,2,6,1,0.132135,1,100603
6,3,5,2,95,98,4,4,2, , , , ,1,5,60,1,1, ,1, ,0.3864852751497004,2.2713892588968156,5,10,2.0641476059527855,5,10, , , ,2,6,1,0.132135,1,100603
6,4,1,2,95,12,1, ,1,3,4,90, ,1,1,60,1,1, ,1, ,0.3864852751497004,0.9222600618351422,5,9,0.6543992286678603,4,8, , , ,3,6,1,0.132135,1,100604
6,5,1,1,3,12,8,5,1,1,2,8,90,1,4,60,1,1, ,1, ,0.3864852751497004,0.9663854472425126,5,9,0.700507259396565,4,8, , , ,0,6,1,0.132135,1,100605
6,5,2,1,95,12,8,5,1,3,4,7,90,1,4,60,1,1, ,1, ,0.3864852751497004,0.9663854472425126,5,9,0.700507259396565,4,8, , , ,0,6,1,0.132135,1,100605
6,5,3,1,95,12,8,5,1,5,90, , ,1,4,60,1,1, ,1, ,0.3864852751497004,0.9663854472425126,5,9,0.700507259396565,4,8, , , ,0,6,1,0.132135,1,100605
6,5,4,1,95,12,8,5,2, , , , ,1,4,60,1,1, ,1, ,0.3864852751497004,0.9663854472425126,5,9,0.700507259396565,4,8, , , ,0,6,1,0.132135,1,100605
6,6,1,1,0,11,1, ,1,3,4,90, ,1,5,60,1,1, ,1, ,0.3864852751497004,0.7366578501879677,4,8,0.46045752370738524,4,7, , , ,9,6,1,0.132135,1,100606
6,6,2,2,95,11,1, ,1,7,6,90, ,1,5,60,1,1, ,1, ,0.3864852751497004,0.7366578501879677,4,8,0.46045752370738524,4,7, , , ,9,6,1,0.132135,1,100606
6,6,3,1,95,11,1, ,1,5,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,0.7366578501879677,4,8,0.46045752370738524,4,7, , , ,9,6,1,0.132135,1,100606
6,6,4,1,95,11,1, ,1,8,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,0.7366578501879677,4,8,0.46045752370738524,4,7, , , ,9,6,1,0.132135,1,100606
6,6,5,1,95,11,1, ,1,2,1,90, ,1,5,60,1,1, ,1, ,0.3864852751497004,0.7366578501879677,4,8,0.46045752370738524,4,7, , , ,9,6,1,0.132135,1,100606
6,7,1,1,5,98,4,4,2, , , , ,1,5,60,1,1, ,1, ,0.3864852751497004,0.5581417778313725,4,8,0.2739203530108386,4,7, , , ,0,6,1,0.132135,1,100607
6,7,2,1,0,12,4,5,1,5,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,0.5581417778313725,4,8,0.2739203530108386,4,7, , , ,0,6,1,0.132135,1,100607
6,7,3,1,0,12,4,5,1,3,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,0.5581417778313725,4,8,0.2739203530108386,4,7, , , ,0,6,1,0.132135,1,100607
6,7,4,1,0,12,4,5,1,4,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,0.5581417778313725,4,8,0.2739203530108386,4,7, , , ,0,6,1,0.132135,1,100607
6,7,5,2,5,98,4,4,1,1,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,0.5581417778313725,4,8,0.2739203530108386,4,7, , , ,0,6,1,0.132135,1,100607
6,9,1,1,6,11,1, ,1,1,2,90, ,1,2,60,1,1, ,1, ,0.3864852751497004,-0.4690878168332679,2,4,-0.7994648033785453,1,2, , , ,2,6,1,0.132135,1,100609
6,9,2,1,6,11,1, ,1,0,90, , ,1,2,60,1,1, ,1, ,0.3864852751497004,-0.4690878168332679,2,4,-0.7994648033785453,1,2, , , ,2,6,1,0.132135,1,100609
6,10,1,1,95,13,1, ,1,3,4,90, ,1,2,60,1,1, ,1, ,0.3864852751497004,-0.5079689698014314,2,4,-0.8400929673996148,1,2, , , ,0,6,1,0.132135,1,100610
6,10,2,2,95,98,4,4,1,1,5,6,90,1,2,60,1,1, ,1, ,0.3864852751497004,-0.5079689698014314,2,4,-0.8400929673996148,1,2, , , ,0,6,1,0.132135,1,100610
6,13,1,1,4,11,3, ,1,6,7,90, ,1,4,60,1,1, ,1, ,0.3864852751497004,0.015029030650481556,3,6,-0.29359557925759505,3,5, , , ,2,6,1,0.132135,1,100613
6,13,2,1,0,11,4,5,1,4,3,90, ,1,4,60,1,1, ,1, ,0.3864852751497004,0.015029030650481556,3,6,-0.29359557925759505,3,5, , , ,2,6,1,0.132135,1,100613
6,13,3,1,24,11,4,5,1,5,90, , ,1,4,60,1,1, ,1, ,0.3864852751497004,0.015029030650481556,3,6,-0.29359557925759505,3,5, , , ,2,6,1,0.132135,1,100613
6,13,4,1,24,11,4,5,1,1,2,90, ,1,4,60,1,1, ,1, ,0.3864852751497004,0.015029030650481556,3,6,-0.29359557925759505,3,5, , , ,2,6,1,0.132135,1,100613
6,14,1,2,95,98,4,4,1,1,2,6,90,1,2,60,1,1, ,1, ,0.3864852751497004,-0.5645395839768343,2,3,-0.8992054169036932,1,2, , , ,0,6,1,0.132135,1,100614
6,14,2,1,0,12,4,2,1,3,4,5,90,1,2,60,1,1, ,1, ,0.3864852751497004,-0.5645395839768343,2,3,-0.8992054169036932,1,2, , , ,0,6,1,0.132135,1,100614
6,18,1,1,95,36,4,4,1,1,2,5,6,1,2,60,1,1, ,1, ,0.3864852751497004,0.08928380086120485,3,6,-0.21600438781483294,3,5, , , ,3,6,1,0.132135,1,100618
6,18,2,1,95,36,4,4,1,3,4,90, ,1,2,60,1,1, ,1, ,0.3864852751497004,0.08928380086120485,3,6,-0.21600438781483294,3,5, , , ,3,6,1,0.132135,1,100618
6,19,1,1,0,12,4,2,1,4,90, , ,1,3,60,1,1, ,1, ,0.3864852751497004,-0.10786564811327509,3,6,-0.4220121714872258,2,4, , , ,1,6,1,0.132135,1,100619
6,19,2,1,0,12,4,2,1,3,90, , ,1,3,60,1,1, ,1, ,0.3864852751497004,-0.10786564811327509,3,6,-0.4220121714872258,2,4, , , ,1,6,1,0.132135,1,100619
6,19,3,2,95,98,4,4,1,1,2,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,-0.10786564811327509,3,6,-0.4220121714872258,2,4, , , ,1,6,1,0.132135,1,100619
6,20,1,1,95,12,1, ,1,3,5,90, ,1,2,60,1,1, ,1, ,0.3864852751497004,0.7824409383310835,4,8,0.5082977412028041,4,7, , , ,3,6,1,0.132135,1,100620
6,20,2,1,95,12,1, ,1,4,90, , ,1,2,60,1,1, ,1, ,0.3864852751497004,0.7824409383310835,4,8,0.5082977412028041,4,7, , , ,3,6,1,0.132135,1,100620
6,21,1,1,95,98,4,4,1,3,7,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,0.44120271785881393,4,8,0.15172697790889647,3,6, , , ,1,6,1,0.132135,1,100621
6,21,2,1,15,11,3, ,1,6,90, , ,1,3,60,1,1, ,1, ,0.3864852751497004,0.44120271785881393,4,8,0.15172697790889647,3,6, , , ,1,6,1,0.132135,1,100621
6,21,3,2,95,98,4,4,1,1,8,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,0.44120271785881393,4,8,0.15172697790889647,3,6, , , ,1,6,1,0.132135,1,100621
6,23,1,1,95,12,8,5,1,1,2,90, ,1,1,60,1,1, ,1, ,0.3864852751497004,-1.2751673131169645,1,1,-1.6417631276039337,1,1, , , ,0,6,1,0.132135,1,100623
6,24,1,1,26,12,1, ,1,4,5,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,0.7211990107193641,4,8,0.4443040864361172,4,7, , , ,2,6,1,0.132135,1,100624
6,24,2,1,6,36,4,4,1,1,2,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,0.7211990107193641,4,8,0.4443040864361172,4,7, , , ,2,6,1,0.132135,1,100624
6,24,3,1,6,16,4,5,1,3,90, , ,1,3,60,1,1, ,1, ,0.3864852751497004,0.7211990107193641,4,8,0.4443040864361172,4,7, , , ,2,6,1,0.132135,1,100624
7,2,1,1,95,11,4,1,1,1,2,90, ,1,5,60,1,1, ,1, ,0.3864852751497004,0.541288696792092,4,8,0.25631002799591646,4,7, , , ,3,7,1,0.132135,1,100702
7,2,2,1,95,12,1, ,1,4,7,6,90,1,5,60,1,1, ,1, ,0.3864852751497004,0.541288696792092,4,8,0.25631002799591646,4,7, , , ,3,7,1,0.132135,1,100702
7,2,3,1,95,12,1, ,1,9,10,90, ,1,5,60,1,1, ,1, ,0.3864852751497004,0.541288696792092,4,8,0.25631002799591646,4,7, , , ,3,7,1,0.132135,1,100702
7,2,4,1,95,12,1, ,1,3,5,90, ,1,5,60,1,1, ,1, ,0.3864852751497004,0.541288696792092,4,8,0.25631002799591646,4,7, , , ,3,7,1,0.132135,1,100702
7,2,5,1,95,12,1, ,1,8,11,90, ,1,5,60,1,1, ,1, ,0.3864852751497004,0.541288696792092,4,8,0.25631002799591646,4,7, , , ,3,7,1,0.132135,1,100702
7,4,1,1,95,12,1, ,1,3,90, , ,1,4,60,1,1, ,1, ,0.3864852751497004,1.6701491057858031,5,10,1.4358924825347996,5,10, , , ,3,7,1,0.132135,1,100704
7,4,2,1,95,12,1, ,1,4,90, , ,1,4,60,1,1, ,1, ,0.3864852751497004,1.6701491057858031,5,10,1.4358924825347996,5,10, , , ,3,7,1,0.132135,1,100704
7,4,3,1,95,12,1, ,1,5,90, , ,1,4,60,1,1, ,1, ,0.3864852751497004,1.6701491057858031,5,10,1.4358924825347996,5,10, , , ,3,7,1,0.132135,1,100704
7,4,4,1,95,98,4,4,1,1,2,90, ,1,4,60,1,1, ,1, ,0.3864852751497004,1.6701491057858031,5,10,1.4358924825347996,5,10, , , ,3,7,1,0.132135,1,100704
7,5,1,1,95,12,1, ,1,1,90, , ,1,2,60,1,1, ,1, ,0.3864852751497004,0.549282193266571,4,8,0.26466268888878897,4,7, , , ,0,7,1,0.132135,1,100705
7,5,2,1,95,12,1, ,1,4,90, , ,1,2,60,1,1, ,1, ,0.3864852751497004,0.549282193266571,4,8,0.26466268888878897,4,7, , , ,0,7,1,0.132135,1,100705
7,7,1,1,95,98,4,4,1,4,90, , ,1,2,60,1,1, ,1, ,0.3864852751497004,1.8205779801515787,5,10,1.5930804390298627,5,10, , , ,3,7,1,0.132135,1,100707
7,7,2,1,95,12,3, ,1,5,90, , ,1,2,60,1,1, ,1, ,0.3864852751497004,1.8205779801515787,5,10,1.5930804390298627,5,10, , , ,3,7,1,0.132135,1,100707
7,8,1,1,95,12,1, ,1,1,2,90, ,1,6,60,1,1, ,1, ,0.3864852751497004,0.6825977720018794,4,8,0.40396841379506737,4,7, , , ,1,7,1,0.132135,1,100708
7,8,2,1,95,12,1, ,1,5,10,90, ,1,6,60,1,1, ,1, ,0.3864852751497004,0.6825977720018794,4,8,0.40396841379506737,4,7, , , ,1,7,1,0.132135,1,100708
7,8,3,1,95,12,1, ,1,8,90, , ,1,6,60,1,1, ,1, ,0.3864852751497004,0.6825977720018794,4,8,0.40396841379506737,4,7, , , ,1,7,1,0.132135,1,100708
7,8,4,1,95,12,1, ,1,7,90, , ,1,6,60,1,1, ,1, ,0.3864852751497004,0.6825977720018794,4,8,0.40396841379506737,4,7, , , ,1,7,1,0.132135,1,100708
7,8,5,1,95,12,1, ,1,6,9,90, ,1,6,60,1,1, ,1, ,0.3864852751497004,0.6825977720018794,4,8,0.40396841379506737,4,7, , , ,1,7,1,0.132135,1,100708
7,8,6,1,95,12,1, ,2, , , , ,1,6,60,1,1, ,1, ,0.3864852751497004,0.6825977720018794,4,8,0.40396841379506737,4,7, , , ,1,7,1,0.132135,1,100708
7,9,1,1,95,98,4,4,1,1,2,90, ,1,2,60,1,1, ,1, ,0.3864852751497004,-0.4511528986764746,2,4,-0.7807240320548324,1,2, , , ,1,7,1,0.132135,1,100709
7,9,2,1,95,98,4,4,1,3,4,90, ,1,2,60,1,1, ,1, ,0.3864852751497004,-0.4511528986764746,2,4,-0.7807240320548324,1,2, , , ,1,7,1,0.132135,1,100709
7,10,1,1,95,11,3, ,1,3,5,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,-0.16263849981768336,3,5,-0.4792460813141937,2,4, , , ,2,7,1,0.132135,1,100710
7,10,2,1,95,12,1, ,1,1,2,4,90,1,3,60,1,1, ,1, ,0.3864852751497004,-0.16263849981768336,3,5,-0.4792460813141937,2,4, , , ,2,7,1,0.132135,1,100710
7,10,3,1,95,12,3, ,2, , , , ,1,3,60,1,1, ,1, ,0.3864852751497004,-0.16263849981768336,3,5,-0.4792460813141937,2,4, , , ,2,7,1,0.132135,1,100710
7,11,1,1,98,11,1, ,1,1,2,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,0.7493226809822748,4,8,0.47369141168471773,4,7, , , ,2,7,1,0.132135,1,100711
7,11,2,1,98,12,1, ,1,3,6,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,0.7493226809822748,4,8,0.47369141168471773,4,7, , , ,2,7,1,0.132135,1,100711
7,11,3,1,95,12,1, ,1,4,5,7,90,1,3,60,1,1, ,1, ,0.3864852751497004,0.7493226809822748,4,8,0.47369141168471773,4,7, , , ,2,7,1,0.132135,1,100711
7,12,1,1,95,98,4,4,1,3,90, , ,1,2,60,1,1, ,1, ,0.3864852751497004,2.293812368827491,5,10,2.087578232839594,5,10, , , ,2,7,1,0.132135,1,100712
7,12,2,1,95,98,4,4,1,1,2,90, ,1,2,60,1,1, ,1, ,0.3864852751497004,2.293812368827491,5,10,2.087578232839594,5,10, , , ,2,7,1,0.132135,1,100712
7,14,1,1,95,98,4,4,1,1,2,3,90,1,1,60,1,1, ,1, ,0.3864852751497004,1.800710670989203,5,10,1.572320450354444,5,10, , , ,3,7,1,0.132135,1,100714
8,1,1,1,95,98,4,4,1,1,2,90, ,1,5,60,1,1, ,1, ,0.3864852751497004,2.764155923371083,5,10,2.5790553013281956,5,10, , , ,3,8,1,0.132135,1,100801
8,1,2,1,95,98,4,4,1,3,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,2.764155923371083,5,10,2.5790553013281956,5,10, , , ,3,8,1,0.132135,1,100801
8,1,3,1,95,98,4,4,1,6,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,2.764155923371083,5,10,2.5790553013281956,5,10, , , ,3,8,1,0.132135,1,100801
8,1,4,1,95,98,4,4,1,4,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,2.764155923371083,5,10,2.5790553013281956,5,10, , , ,3,8,1,0.132135,1,100801
8,1,5,1,95,98,4,4,1,5,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,2.764155923371083,5,10,2.5790553013281956,5,10, , , ,3,8,1,0.132135,1,100801
8,2,1,1,36,98,4,4,1,1,2,90, ,1,4,60,1,1, ,1, ,0.3864852751497004,-0.038873814500472004,3,6,-0.349920391327557,2,4, , , ,1,8,1,0.132135,1,100802
8,2,2,1,36,11,2, ,1,3,90, , ,1,4,60,1,1, ,1, ,0.3864852751497004,-0.038873814500472004,3,6,-0.349920391327557,2,4, , , ,1,8,1,0.132135,1,100802
8,2,3,1,36,11,2, ,1,5,4,90, ,1,4,60,1,1, ,1, ,0.3864852751497004,-0.038873814500472004,3,6,-0.349920391327557,2,4, , , ,1,8,1,0.132135,1,100802
8,2,4,1,36,12,1, ,1,6,90, , ,1,4,60,1,1, ,1, ,0.3864852751497004,-0.038873814500472004,3,6,-0.349920391327557,2,4, , , ,1,8,1,0.132135,1,100802
8,3,1,1,95,36,4,4,1,1,90, , ,1,5,60,1,1, ,1, ,0.3864852751497004,0.29910202601450936,4,7,0.0032414064937402115,3,6, , , ,2,8,1,0.132135,1,100803
8,3,2,1,95,36,4,4,2, , , , ,1,5,60,1,1, ,1, ,0.3864852751497004,0.29910202601450936,4,7,0.0032414064937402115,3,6, , , ,2,8,1,0.132135,1,100803
8,3,3,1,95,36,4,4,2, , , , ,1,5,60,1,1, ,1, ,0.3864852751497004,0.29910202601450936,4,7,0.0032414064937402115,3,6, , , ,2,8,1,0.132135,1,100803
8,3,4,1,98,11,4,5,2, , , , ,1,5,60,1,1, ,1, ,0.3864852751497004,0.29910202601450936,4,7,0.0032414064937402115,3,6, , , ,2,8,1,0.132135,1,100803
8,3,5,1,95,36,4,4,2, , , , ,1,5,60,1,1, ,1, ,0.3864852751497004,0.29910202601450936,4,7,0.0032414064937402115,3,6, , , ,2,8,1,0.132135,1,100803
8,4,1,1,6,98,4,4,1,1,2,90, ,1,2,60,1,1, ,1, ,0.3864852751497004,1.8148807572128631,5,10,1.5871272280176207,5,10, , , ,3,8,1,0.132135,1,100804
8,4,2,1,6,98,4,4,1,3,90, , ,1,2,60,1,1, ,1, ,0.3864852751497004,1.8148807572128631,5,10,1.5871272280176207,5,10, , , ,3,8,1,0.132135,1,100804
8,5,1,1,95,12,1, ,1,4,90, , ,1,3,60,1,1, ,1, ,0.3864852751497004,1.090655642490108,5,9,0.8303611729259227,4,8, , , ,2,8,1,0.132135,1,100805
8,5,2,1,95,36,4,4,1,1,2,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,1.090655642490108,5,9,0.8303611729259227,4,8, , , ,2,8,1,0.132135,1,100805
8,5,3,1,95,36,4,4,1,3,90, , ,1,3,60,1,1, ,1, ,0.3864852751497004,1.090655642490108,5,9,0.8303611729259227,4,8, , , ,2,8,1,0.132135,1,100805
8,6,1,1,4,18,1, ,1,1,2,5,90,1,3,60,1,1, ,1, ,0.3864852751497004,-1.5066613278838115,1,1,-1.8836586498263443,1,1, , , ,1,8,1,0.132135,1,100806
8,6,2,1,95,11,1, ,1,3,4,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,-1.5066613278838115,1,1,-1.8836586498263443,1,1, , , ,1,8,1,0.132135,1,100806
8,6,3,1,95,11,1, ,1,6,90, , ,1,3,60,1,1, ,1, ,0.3864852751497004,-1.5066613278838115,1,1,-1.8836586498263443,1,1, , , ,1,8,1,0.132135,1,100806
8,7,1,1,95,11,1, ,1,8,9,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,-0.3011041965192664,3,5,-0.6239333296962032,2,3, , , ,0,8,1,0.132135,1,100807
8,7,2,1,95,11,1, ,1,6,11,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,-0.3011041965192664,3,5,-0.6239333296962032,2,3, , , ,0,8,1,0.132135,1,100807
8,7,3,1,95,11,1, ,1,5,90, , ,1,3,60,1,1, ,1, ,0.3864852751497004,-0.3011041965192664,3,5,-0.6239333296962032,2,3, , , ,0,8,1,0.132135,1,100807
8,8,1,1,95,12,1, ,1,1,2,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,-0.15087380217270746,3,5,-0.4669527713403422,2,4, , , ,0,8,1,0.132135,1,100808
8,8,2,1,95,12,1, ,1,3,90, , ,1,3,60,1,1, ,1, ,0.3864852751497004,-0.15087380217270746,3,5,-0.4669527713403422,2,4, , , ,0,8,1,0.132135,1,100808
8,8,3,1,95,12,1, ,1,4,90, , ,1,3,60,1,1, ,1, ,0.3864852751497004,-0.15087380217270746,3,5,-0.4669527713403422,2,4, , , ,0,8,1,0.132135,1,100808
8,9,1,2,95,11,1, ,1,5,6,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,-0.49835601237730104,2,4,-0.830048079809092,1,2, , , ,0,8,1,0.132135,1,100809
8,9,2,1,95,12,1, ,1,3,4,7,8,1,3,60,1,1, ,1, ,0.3864852751497004,-0.49835601237730104,2,4,-0.830048079809092,1,2, , , ,0,8,1,0.132135,1,100809
8,9,3,1,95,12,1, ,1,1,9,90, ,1,3,60,1,1, ,1, ,0.3864852751497004,-0.49835601237730104,2,4,-0.830048079809092,1,2, , , ,0,8,1,0.132135,1,100809
8,10,1,1,95,12,1, ,1,5,90, , ,1,4,60,1,1, ,1, ,0.3864852751497004,1.3133586830696844,5,9,1.0630707242107464,5,9, , , ,3,8,1,0.132135,1,100810
8,10,2,1,95,11,1, ,1,4,6,90, ,1,4,60,1,1, ,1, ,0.3864852751497004,1.3133586830696844,5,9,1.0630707242107464,5,9, , , ,3,8,1,0.132135,1,100810
8,10,3,1,95,12,1, ,1,7,90, , ,1,4,60,1,1, ,1, ,0.3864852751497004,1.3133586830696844,5,9,1.0630707242107464,5,9, , , ,3,8,1,0.132135,1,100810
