HH1,HH2,TNLN,TN3,TN4,TN5,TN5A,TN5B,TN7,TN8,TN9,TN10,TN11_1,TN11_2,TN11_3,TN11_4,TN2,HH6,HH7,helevel,religion,hhweight,wscore,windex5
252,13,2,1,3,12,13,50, , , ,1,3,90, , ,3,1,6,2,1,0.5818724469604942,0.019220533970811075,4
252,13,3,1,3,12,13,50, , , ,1,5,90, , ,3,1,6,2,1,0.5818724469604942,0.019220533970811075,4
252,14,1,1,95,98,32,100,8,2, ,1,1,90, , ,3,1,6,2,2,0.5818724469604942,0.6083063729504409,5
252,14,2,1,2,12,16,9995, , , ,2, , , , ,3,1,6,2,2,0.5818724469604942,0.6083063729504409,5
252,14,3,1,2,12,16,9995, , , ,2, , , , ,3,1,6,2,2,0.5818724469604942,0.6083063729504409,5
252,15,1,2,95,18,96,100, , , ,2, , , , ,1,1,6,1,2,0.5818724469604942,0.43023389353412994,5
252,19,1,1,3,12,16,9995, , , ,1,5,6,90, ,2,1,6,3,4,0.5818724469604942,-0.4996121636639856,2
252,19,2,1,3,12,16,9995, , , ,1,1,2,9,90,2,1,6,3,4,0.5818724469604942,-0.4996121636639856,2
252,20,1,1,3,12,16,9995, , , ,1,1,90, , ,3,1,6,2,2,0.5818724469604942,1.0122299281202514,5
252,20,2,1,3,12,16,9995, , , ,1,2,90, , ,3,1,6,2,2,0.5818724469604942,1.0122299281202514,5
252,20,3,1,12,12,11,50, , , ,2, , , , ,3,1,6,2,2,0.5818724469604942,1.0122299281202514,5
252,21,1,1,2,12,16,9995, , , ,1,1,90, , ,3,1,6,2,2,0.5818724469604942,-0.5590117060031079,1
252,21,2,1,2,12,16,9995, , , ,1,2,90, , ,3,1,6,2,2,0.5818724469604942,-0.5590117060031079,1
252,21,3,1,2,12,16,9995, , , ,1,4,90, , ,3,1,6,2,2,0.5818724469604942,-0.5590117060031079,1
252,22,1,2,4,12,31,9995, , , ,1,1,90, , ,1,1,6,2,2,0.5818724469604942,0.8060474707426943,5
252,23,1,1,98,12,16,9995, , , ,1,1,2,90, ,3,1,6,2,2,0.5818724469604942,-0.4935081794412113,2
252,23,2,1,98,12,16,9995, , , ,2, , , , ,3,1,6,2,2,0.5818724469604942,-0.4935081794412113,2
252,23,3,1,98,12,16,9995, , , ,2, , , , ,3,1,6,2,2,0.5818724469604942,-0.4935081794412113,2
252,24,1,1,99,12,14,9995, , , ,1,1,90, , ,2,1,6,3,2,0.5818724469604942,0.6856892604854465,5
252,24,2,1,99,12,14,9995, , , ,1,2,5,90, ,2,1,6,3,2,0.5818724469604942,0.6856892604854465,5
252,25,1,1,1,12,16,9995, , , ,1,1,3,90, ,2,1,6,3,2,0.5818724469604942,-0.3396294127952235,3
252,25,2,1,1,12,16,9995, , , ,1,2,4,90, ,2,1,6,3,2,0.5818724469604942,-0.3396294127952235,3
253,2,1,1,5,12,11,9995, , , ,1,1,90, , ,2,1,6,1,2,0.4836178672307468,-0.39478518530133044,3
253,2,2,1,5,12,11,9995, , , ,2, , , , ,2,1,6,1,2,0.4836178672307468,-0.39478518530133044,3
253,4,1,1,4,12,15,9995, , , ,1,1,90, , ,4,1,6,2,2,0.4836178672307468,-0.20627560279034182,4
253,4,2,1,4,12,15,9995, , , ,1,3,6,90, ,4,1,6,2,2,0.4836178672307468,-0.20627560279034182,4
253,4,3,1,4,12,15,9995, , , ,1,4,5,2,90,4,1,6,2,2,0.4836178672307468,-0.20627560279034182,4
253,4,4,1,4,12,15,9995, , , ,2, , , , ,4,1,6,2,2,0.4836178672307468,-0.20627560279034182,4
253,7,1,1,5,11,22,9995, , , ,2, , , , ,2,1,6,3,2,0.4836178672307468,0.1398802924145926,4
253,7,2,1,4,11,11,9995, , , ,1,1,2,3,90,2,1,6,3,2,0.4836178672307468,0.1398802924145926,4
253,8,1,1,4,12,14,9995, , , ,2, , , , ,3,1,6,2,2,0.4836178672307468,0.02585605543957228,4
253,8,2,1,4,12,14,9995, , , ,2, , , , ,3,1,6,2,2,0.4836178672307468,0.02585605543957228,4
253,8,3,1,4,12,14,9995, , , ,2, , , , ,3,1,6,2,2,0.4836178672307468,0.02585605543957228,4
253,9,1,1,4,12,11,9995, , , ,1,1,90, , ,3,1,6,2,2,0.4836178672307468,-0.5035345729156162,2
253,9,2,1,4,12,11,9995, , , ,1,2,90, , ,3,1,6,2,2,0.4836178672307468,-0.5035345729156162,2
253,9,3,1,4,12,11,9995, , , ,1,3,4,90, ,3,1,6,2,2,0.4836178672307468,-0.5035345729156162,2
253,10,1,1,95,13,32,100, , , ,1,1,2,3,90,3,1,6,2,2,0.4836178672307468,-0.19798055658581176,4
253,10,2,1,4,12,16,9995, , , ,2, , , , ,3,1,6,2,2,0.4836178672307468,-0.19798055658581176,4
253,10,3,1,10,12,11,9995, , , ,2, , , , ,3,1,6,2,2,0.4836178672307468,-0.19798055658581176,4
253,12,1,1,4,12,15,9995, , , ,1,1,2,90, ,3,1,6,1,2,0.4836178672307468,0.781857551051943,5
253,12,2,1,4,12,15,9995, , , ,1,3,4,90, ,3,1,6,1,2,0.4836178672307468,0.781857551051943,5
253,12,3,1,4,12,15,9995, , , ,1,5,90, , ,3,1,6,1,2,0.4836178672307468,0.781857551051943,5
253,13,1,1,4,12,15,9995, , , ,2, , , , ,2,1,6,3,4,0.4836178672307468,-0.6027023489276503,1
253,13,2,1,4,12,15,9995, , , ,2, , , , ,2,1,6,3,4,0.4836178672307468,-0.6027023489276503,1
253,15,1,1,4,12,15,9995, , , ,1,1,2,90, ,3,1,6,3,1,0.4836178672307468,0.16213306505355973,4
253,15,2,1,4,12,15,9995, , , ,1,3,90, , ,3,1,6,3,1,0.4836178672307468,0.16213306505355973,4
253,15,3,1,4,12,15,9995, , , ,1,4,90, , ,3,1,6,3,1,0.4836178672307468,0.16213306505355973,4
253,16,1,1,6,12,16,9995, , , ,1,1,90, , ,3,1,6,3,2,0.4836178672307468,-0.27983469718783344,3
253,16,2,1,6,12,16,9995, , , ,1,2,90, , ,3,1,6,3,2,0.4836178672307468,-0.27983469718783344,3
253,16,3,1,6,12,16,9995, , , ,1,3,4,90, ,3,1,6,3,2,0.4836178672307468,-0.27983469718783344,3
253,18,1,1,4,12,11,9995, , , ,1,1,2,4,90,1,1,6,2,2,0.4836178672307468,-0.26348408314770827,3
253,19,1,1,12,12,11,50, , , ,1,1,90, , ,3,1,6,2,2,0.4836178672307468,1.346845847295982,5
253,19,2,1,12,12,11,50, , , ,1,2,90, , ,3,1,6,2,2,0.4836178672307468,1.346845847295982,5
253,19,3,1,12,12,11,50, , , ,1,3,90, , ,3,1,6,2,2,0.4836178672307468,1.346845847295982,5
253,22,1,2,6,12,96,9995, , , ,1,1,2,90, ,3,1,6,1,1,0.4836178672307468,-0.4316256966115421,2
253,22,2,2,6,12,96,9995, , , ,2, , , , ,3,1,6,1,1,0.4836178672307468,-0.4316256966115421,2
253,22,3,2,6,12,96,9995, , , ,2, , , , ,3,1,6,1,1,0.4836178672307468,-0.4316256966115421,2
253,23,1,2,6,12,96,9995, , , ,1,1,2,90, ,3,1,6,3,2,0.4836178672307468,-0.33359285803854855,3
253,23,2,2,6,12,96,9995, , , ,1,3,4,6,90,3,1,6,3,2,0.4836178672307468,-0.33359285803854855,3
253,23,3,2,6,12,96,9995, , , ,1,5,90, , ,3,1,6,3,2,0.4836178672307468,-0.33359285803854855,3
253,24,1,1,4,12,11,9995, , , ,1,1,90, , ,2,1,6,2,2,0.4836178672307468,-0.07807132456460765,4
253,24,2,1,4,12,11,9995, , , ,1,2,90, , ,2,1,6,2,2,0.4836178672307468,-0.07807132456460765,4
253,25,1,2,4,12,99,9995, , , ,1,1,2,90, ,2,1,6,1,1,0.4836178672307468,-0.6089307258155906,1
253,25,2,2,4,12,99,9995, , , ,2, , , , ,2,1,6,1,1,0.4836178672307468,-0.6089307258155906,1
254,1,1,1,8,12,13,9995, , , ,1,1,2,90, ,3,1,6,2,1,0.6216845266314097,-0.47549991079354464,2
254,1,2,1,8,12,13,9995, , , ,1,6,8,5,90,3,1,6,2,1,0.6216845266314097,-0.47549991079354464,2
254,1,3,1,8,12,13,9995, , , ,1,3,4,7,90,3,1,6,2,1,0.6216845266314097,-0.47549991079354464,2
254,2,1,2,3,99,13,9995,9,9, ,1,1,2,90, ,3,1,6,2,2,0.6216845266314097,-0.39235762164831833,3
254,2,2,2,3,99,13,9995,9,9, ,1,3,90, , ,3,1,6,2,2,0.6216845266314097,-0.39235762164831833,3
254,2,3,2,3,99,13,9995,9,9, ,1,4,90, , ,3,1,6,2,2,0.6216845266314097,-0.39235762164831833,3
254,5,1,2,5,12,13,9995, , , ,1,1,2,8,90,3,1,6,2,2,0.6216845266314097,-0.6689470380146019,1
254,5,2,2,5,12,13,9995, , , ,1,4,3,5,90,3,1,6,2,2,0.6216845266314097,-0.6689470380146019,1
254,5,3,2,5,12,13,9995, , , ,1,6,7,90, ,3,1,6,2,2,0.6216845266314097,-0.6689470380146019,1
254,7,1,1,2,12,11,9995, , , ,1,1,2,90, ,3,1,6,3,2,0.6216845266314097,-0.6027023489276503,1
254,7,2,1,2,12,11,9995, , , ,1,3,4,90, ,3,1,6,3,2,0.6216845266314097,-0.6027023489276503,1
254,7,3,1,2,12,11,9995, , , ,2, , , , ,3,1,6,3,2,0.6216845266314097,-0.6027023489276503,1
254,9,1,1,7,12,11,9995, , , ,1,1,2,7,90,5,1,6,3,2,0.6216845266314097,-0.4297775770841574,3
254,9,2,1,7,12,11,9995, , , ,1,3,4,90, ,5,1,6,3,2,0.6216845266314097,-0.4297775770841574,3
254,9,3,1,7,12,11,9995, , , ,1,5,90, , ,5,1,6,3,2,0.6216845266314097,-0.4297775770841574,3
254,9,4,1,7,12,11,9995, , , ,1,6,90, , ,5,1,6,3,2,0.6216845266314097,-0.4297775770841574,3
254,9,5,1,7,12,11,9995, , , ,2, , , , ,5,1,6,3,2,0.6216845266314097,-0.4297775770841574,3
254,10,1,1,6,12,11,9995, , , ,1,1,2,90, ,3,1,6,3,2,0.6216845266314097,-0.3412356547811344,3
254,10,2,1,6,12,11,9995, , , ,1,3,4,5,90,3,1,6,3,2,0.6216845266314097,-0.3412356547811344,3
254,10,3,1,6,12,11,9995, , , ,1,6,90, , ,3,1,6,3,2,0.6216845266314097,-0.3412356547811344,3
254,11,1,1,4,12,12,9995, , , ,1,1,2,90, ,3,1,6,2,2,0.6216845266314097,-0.5206138671807885,2
254,11,2,1,4,12,12,9995, , , ,1,3,6,7,90,3,1,6,2,2,0.6216845266314097,-0.5206138671807885,2
254,11,3,1,4,12,12,9995, , , ,1,4,5,90, ,3,1,6,2,2,0.6216845266314097,-0.5206138671807885,2
254,12,1,1,3,12,13,9995, , , ,1,1,3,90, ,1,1,6,2,1,0.6216845266314097,-0.5149207690923978,2
254,15,1,1,4,12,13,9995, , , ,1,1,90, , ,3,1,6,3,1,0.6216845266314097,-0.5576519033007312,1
254,15,2,1,4,12,13,9995, , , ,1,3,4,90, ,3,1,6,3,1,0.6216845266314097,-0.5576519033007312,1
254,15,3,1,4,12,13,9995, , , ,1,2,90, , ,3,1,6,3,1,0.6216845266314097,-0.5576519033007312,1
254,17,1,1,6,12,13,9995, , , ,1,1,2,90, ,3,1,6,2,2,0.6216845266314097,-0.4868345801054697,2
254,17,2,1,6,12,13,9995, , , ,2, , , , ,3,1,6,2,2,0.6216845266314097,-0.4868345801054697,2
254,17,3,1,6,12,13,9995, , , ,2, , , , ,3,1,6,2,2,0.6216845266314097,-0.4868345801054697,2
254,18,1,1,6,12,13,9995, , , ,1,1,2,6,90,3,1,6,3,2,0.6216845266314097,-0.5149207690923978,2
254,18,2,1,4,12,13,9995, , , ,1,3,90, , ,3,1,6,3,2,0.6216845266314097,-0.5149207690923978,2
254,18,3,1,4,12,13,9995, , , ,1,5,4,90, ,3,1,6,3,2,0.6216845266314097,-0.5149207690923978,2
254,19,1,1,5,12,12,9995, , , ,1,1,2,3,90,2,1,6,3,2,0.6216845266314097,-0.5039138743706422,2
254,19,2,1,5,12,12,9995, , , ,2, , , , ,2,1,6,3,2,0.6216845266314097,-0.5039138743706422,2
254,21,1,1,4,12,13,9995, , , ,1,1,2,90, ,3,1,6,1,4,0.6216845266314097,-0.5690380994775127,1
254,21,2,1,4,12,13,9995, , , ,1,3,4,90, ,3,1,6,1,4,0.6216845266314097,-0.5690380994775127,1
254,21,3,1,4,12,13,9995, , , ,1,5,6,90, ,3,1,6,1,4,0.6216845266314097,-0.5690380994775127,1
254,22,1,1,4,12,13,9995, , , ,1,1,90, , ,3,1,6,1,1,0.6216845266314097,-0.5395921077882081,1
254,22,2,1,4,12,13,9995, , , ,1,2,90, , ,3,1,6,1,1,0.6216845266314097,-0.5395921077882081,1
254,22,3,1,4,12,13,9995, , , ,1,3,90, , ,3,1,6,1,1,0.6216845266314097,-0.5395921077882081,1
254,23,1,1,3,12,13,9995, , , ,1,1,2,90, ,3,1,6,2,2,0.6216845266314097,-0.4808028023285909,2
254,23,2,1,3,12,13,9995, , , ,1,3,4,90, ,3,1,6,2,2,0.6216845266314097,-0.4808028023285909,2
254,23,3,1,3,12,13,9995, , , ,2, , , , ,3,1,6,2,2,0.6216845266314097,-0.4808028023285909,2
254,24,1,1,4,12,12,9995, , , ,1,1,90, , ,2,1,6,2,4,0.6216845266314097,-0.018221650214687697,4
254,24,2,1,4,12,12,9995, , , ,1,3,4,5,90,2,1,6,2,4,0.6216845266314097,-0.018221650214687697,4
255,1,1,1,98,12,13,9995, , , ,1,1,2,3,90,2,1,6,2,2,0.342961781924767,-0.44271507851784747,2
255,1,2,1,98,12,13,9995, , , ,2, , , , ,2,1,6,2,2,0.342961781924767,-0.44271507851784747,2
255,2,1,1,98,12,13,9995, , , ,1,1,2,90, ,3,1,6,2,2,0.342961781924767,-0.5690380994775127,1
255,2,2,1,98,12,13,9995, , , ,1,3,90, , ,3,1,6,2,2,0.342961781924767,-0.5690380994775127,1
255,2,3,1,98,12,13,9995, , , ,2, , , , ,3,1,6,2,2,0.342961781924767,-0.5690380994775127,1
255,3,1,1,98,12,13,9995, , , ,1,1,2,5,90,4,1,6,3,2,0.342961781924767,-0.40364483893830416,3
255,3,2,1,98,12,13,9995, , , ,1,3,4,90, ,4,1,6,3,2,0.342961781924767,-0.40364483893830416,3
255,3,3,1,98,12,13,9995, , , ,2, , , , ,4,1,6,3,2,0.342961781924767,-0.40364483893830416,3
255,3,4,1,98,12,13,9995, , , ,2, , , , ,4,1,6,3,2,0.342961781924767,-0.40364483893830416,3
255,4,1,1,98,12,12,9995, , , ,1,1,2,90, ,3,1,6,1,2,0.342961781924767,0.46739519231425813,5
255,4,2,1,98,12,12,9995, , , ,1,3,4,90, ,3,1,6,1,2,0.342961781924767,0.46739519231425813,5
255,4,3,1,98,12,12,9995, , , ,2, , , , ,3,1,6,1,2,0.342961781924767,0.46739519231425813,5
255,5,1,1,98,12,13,9995, , , ,1,1,90, , ,2,1,6,3,2,0.342961781924767,0.34152472181361687,5
255,5,2,1,98,12,13,9995, , , ,1,3,90, , ,2,1,6,3,2,0.342961781924767,0.34152472181361687,5
255,6,1,1,98,12,13,9995, , , ,1,1,2,5,90,2,1,6,3,2,0.342961781924767,-0.3900725884602904,3
255,6,2,1,98,12,13,9995, , , ,1,3,4,90, ,2,1,6,3,2,0.342961781924767,-0.3900725884602904,3
255,8,1,1,6,12,13,9995, , , ,1,1,2,90, ,4,1,6,3,2,0.342961781924767,-0.08520431736760176,4
255,8,2,1,6,12,13,9995, , , ,1,3,4,90, ,4,1,6,3,2,0.342961781924767,-0.08520431736760176,4
255,8,3,1,6,12,13,9995, , , ,2, , , , ,4,1,6,3,2,0.342961781924767,-0.08520431736760176,4
255,8,4,1,6,12,13,9995, , , ,2, , , , ,4,1,6,3,2,0.342961781924767,-0.08520431736760176,4
255,9,1,1,2,12,13,9995, , , ,1,1,3,90, ,2,1,6,3,2,0.342961781924767,-0.5755966611880731,1
255,9,2,1,2,12,13,9995, , , ,1,2,90, , ,2,1,6,3,2,0.342961781924767,-0.5755966611880731,1
255,10,1,2,3,12,11,9995, , , ,1,1,2,90, ,2,1,6,1,2,0.342961781924767,5.181120175685261,5
255,10,2,2,3,12,11,9995, , , ,2, , , , ,2,1,6,1,2,0.342961781924767,5.181120175685261,5
255,12,1,1,3,12,13,9995, , , ,1,2,3,4,90,3,1,6,2,2,0.342961781924767,-0.47443253547359227,2
255,12,2,1,3,12,13,9995, , , ,1,1,90, , ,3,1,6,2,2,0.342961781924767,-0.47443253547359227,2
255,12,3,1,3,12,13,9995, , , ,2, , , , ,3,1,6,2,2,0.342961781924767,-0.47443253547359227,2
255,13,1,1,3,12,13,9995, , , ,2, , , , ,2,1,6,2,2,0.342961781924767,-0.32411377413620773,3
255,13,2,1,3,12,13,9995, , , ,2, , , , ,2,1,6,2,2,0.342961781924767,-0.32411377413620773,3
255,14,1,1,98,12,13,9995, , , ,2, , , , ,3,1,6,2,2,0.342961781924767,-0.3913635524793798,3
255,14,2,1,98,12,13,9995, , , ,2, , , , ,3,1,6,2,2,0.342961781924767,-0.3913635524793798,3
255,14,3,1,0,12,13,9995, , , ,2, , , , ,3,1,6,2,2,0.342961781924767,-0.3913635524793798,3
255,15,1,1,5,12,12,9995, , , ,1,2,90, , ,4,1,6,2,2,0.342961781924767,-0.38079458727315985,3
255,15,2,1,5,12,12,9995, , , ,1,3,90, , ,4,1,6,2,2,0.342961781924767,-0.38079458727315985,3
255,15,3,1,5,12,12,9995, , , ,2, , , , ,4,1,6,2,2,0.342961781924767,-0.38079458727315985,3
255,15,4,1,5,12,12,9995, , , ,2, , , , ,4,1,6,2,2,0.342961781924767,-0.38079458727315985,3
255,16,1,1,4,12,13,9995, , , ,1,1,2,90, ,4,1,6,3,2,0.342961781924767,-0.4102626867957679,3
255,16,2,1,4,12,13,9995, , , ,2, , , , ,4,1,6,3,2,0.342961781924767,-0.4102626867957679,3
255,16,3,1,4,12,13,9995, , , ,2, , , , ,4,1,6,3,2,0.342961781924767,-0.4102626867957679,3
255,16,4,1,4,12,13,9995, , , ,2, , , , ,4,1,6,3,2,0.342961781924767,-0.4102626867957679,3
255,18,1,1,11,12,13,9995, , , ,1,4,5,90, ,2,1,6,3,2,0.342961781924767,0.06431937467901887,4
255,18,2,1,6,11,13,9995, , , ,2, , , , ,2,1,6,3,2,0.342961781924767,0.06431937467901887,4
255,19,1,1,6,12,13,9995, , , ,1,1,4,90, ,3,1,6,2,2,0.342961781924767,-0.507658791568086,2
255,19,2,1,6,12,13,9995, , , ,1,3,90, , ,3,1,6,2,2,0.342961781924767,-0.507658791568086,2
255,19,3,2,6,12,13,9995, , , ,1,2,90, , ,3,1,6,2,2,0.342961781924767,-0.507658791568086,2
255,20,1,1,5,99,12,9995,9,9, ,1,1,2,90, ,3,1,6,3,2,0.342961781924767,-0.36157267227250833,3
255,20,2,1,5,99,12,9995,9,9, ,1,3,90, , ,3,1,6,3,2,0.342961781924767,-0.36157267227250833,3
255,20,3,1,5,99,12,9995,9,9, ,2, , , , ,3,1,6,3,2,0.342961781924767,-0.36157267227250833,3
255,21,1,1,4,12,12,9995, , , ,1,1,2,90, ,2,1,6,3,2,0.342961781924767,-0.48114148201707896,2
255,21,2,1,4,12,12,9995, , , ,2, , , , ,2,1,6,3,2,0.342961781924767,-0.48114148201707896,2
255,22,1,1,5,12,12,9995, , , ,1,1,3,5,90,2,1,6,3,2,0.342961781924767,-0.5647048040914986,1
255,22,2,1,5,12,12,9995, , , ,1,4,90, , ,2,1,6,3,2,0.342961781924767,-0.5647048040914986,1
255,23,1,1,7,12,96,9995, , , ,1,4,90, , ,2,1,6,1,1,0.342961781924767,-0.23069676976402323,4
255,23,2,1,7,12,96,9995, , , ,2, , , , ,2,1,6,1,1,0.342961781924767,-0.23069676976402323,4
255,24,1,1,95,13,12,50, , , ,1,1,90, , ,2,1,6,1,2,0.342961781924767,-0.499201277529602,2
255,24,2,1,4,12,12,9995, , , ,1,2,3,90, ,2,1,6,1,2,0.342961781924767,-0.499201277529602,2
256,1,1,1,5,12,16,9995, , , ,1,3,5,90, ,4,1,6,1,2,0.32297248401597295,0.07044184465998485,4
256,1,2,1,5,12,16,9995, , , ,1,0,2,90, ,4,1,6,1,2,0.32297248401597295,0.07044184465998485,4
256,1,3,1,5,12,16,9995, , , ,2, , , , ,4,1,6,1,2,0.32297248401597295,0.07044184465998485,4
256,1,4,1,6,12,16,9995, , , ,2, , , , ,4,1,6,1,2,0.32297248401597295,0.07044184465998485,4
256,4,1,1,6,12,16,9995, , , ,1,1,90, , ,4,1,6,3,2,0.32297248401597295,0.4112131529812083,5
256,4,2,1,6,12,16,9995, , , ,1,2,90, , ,4,1,6,3,2,0.32297248401597295,0.4112131529812083,5
256,4,3,1,6,12,16,9995, , , ,1,3,4,90, ,4,1,6,3,2,0.32297248401597295,0.4112131529812083,5
256,4,4,1,6,12,16,9995, , , ,2, , , , ,4,1,6,3,2,0.32297248401597295,0.4112131529812083,5
256,6,1,1,4,12,96,9995, , , ,1,4,5,90, ,6,1,6,2,1,0.32297248401597295,-0.6020754748885868,1
256,6,2,1,4,12,96,9995, , , ,1,7,6,90, ,6,1,6,2,1,0.32297248401597295,-0.6020754748885868,1
256,6,3,2,4,12,96,9995, , , ,1,1,2,3,90,6,1,6,2,1,0.32297248401597295,-0.6020754748885868,1
256,6,4,2,4,12,96,9995, , , ,2, , , , ,6,1,6,2,1,0.32297248401597295,-0.6020754748885868,1
256,6,5,2,4,12,12,9995, , , ,2, , , , ,6,1,6,2,1,0.32297248401597295,-0.6020754748885868,1
256,6,6,2,3,12,12,9995, , , ,2, , , , ,6,1,6,2,1,0.32297248401597295,-0.6020754748885868,1
256,8,1,1,5,12,96,9995, , , ,1,1,2,5,90,4,1,6,3,2,0.32297248401597295,-0.521708182853291,2
256,8,2,1,3,12,11,9995, , , ,1,3,4,90, ,4,1,6,3,2,0.32297248401597295,-0.521708182853291,2
256,8,3,1,9,12,11,9995, , , ,2, , , , ,4,1,6,3,2,0.32297248401597295,-0.521708182853291,2
256,8,4,1,24,12,11,150, , , ,2, , , , ,4,1,6,3,2,0.32297248401597295,-0.521708182853291,2
256,10,1,1,3,12,96,9995, , , ,1,1,90, , ,1,1,6,3,4,0.32297248401597295,-0.48535827125523173,2
256,11,1,1,98,12,16,9995, , , ,1,1,2,6,90,3,1,6,2,1,0.32297248401597295,0.26634361405917956,4
256,11,2,1,98,12,16,9995, , , ,1,3,4,90, ,3,1,6,2,1,0.32297248401597295,0.26634361405917956,4
256,11,3,1,98,12,16,9995, , , ,2, , , , ,3,1,6,2,1,0.32297248401597295,0.26634361405917956,4
256,13,1,1,98,12,16,9995, , , ,1,1,2,90, ,5,1,6,3,1,0.32297248401597295,1.1687945609686596,5
256,13,2,1,98,12,16,9995, , , ,1,3,90, , ,5,1,6,3,1,0.32297248401597295,1.1687945609686596,5
256,13,3,1,98,12,16,9995, , , ,1,4,90, , ,5,1,6,3,1,0.32297248401597295,1.1687945609686596,5
256,13,4,1,98,12,16,9995, , , ,2, , , , ,5,1,6,3,1,0.32297248401597295,1.1687945609686596,5
256,13,5,1,98,12,16,9995, , , ,2, , , , ,5,1,6,3,1,0.32297248401597295,1.1687945609686596,5
256,14,1,1,98,12,16,9995, , , ,2, , , , ,3,1,6,1,2,0.32297248401597295,0.1935671194750716,4
256,14,2,1,98,12,16,9995, , , ,2, , , , ,3,1,6,1,2,0.32297248401597295,0.1935671194750716,4
256,14,3,1,98,12,16,9995, , , ,2, , , , ,3,1,6,1,2,0.32297248401597295,0.1935671194750716,4
256,15,1,1,98,12,16,9995, , , ,1,1,2,90, ,2,1,6,2,2,0.32297248401597295,-0.37299329419511806,3
256,15,2,1,98,12,16,9995, , , ,2, , , , ,2,1,6,2,2,0.32297248401597295,-0.37299329419511806,3
256,18,1,1,6,12,16,9995, , , ,1,1,90, , ,3,1,6,2,2,0.32297248401597295,-0.5149207690923978,2
256,18,2,1,6,12,16,9995, , , ,1,2,6,90, ,3,1,6,2,2,0.32297248401597295,-0.5149207690923978,2
256,18,3,1,6,12,16,9995, , , ,1,3,90, , ,3,1,6,2,2,0.32297248401597295,-0.5149207690923978,2
256,19,1,1,6,13,16,9995, , , ,1,1,90, , ,3,1,6,3,2,0.32297248401597295,0.8377442369229159,5
256,19,2,2,6,13,16,9995, , , ,1,2,90, , ,3,1,6,3,2,0.32297248401597295,0.8377442369229159,5
256,19,3,2,6,13,16,9995, , , ,1,4,5,90, ,3,1,6,3,2,0.32297248401597295,0.8377442369229159,5
256,21,1,1,6,12,16,9995, , , ,1,1,2,90, ,4,1,6,3,1,0.32297248401597295,-0.2367694077249734,4
256,21,2,1,6,12,16,9995, , , ,1,4,90, , ,4,1,6,3,1,0.32297248401597295,-0.2367694077249734,4
256,21,3,1,6,12,16,9995, , , ,2, , , , ,4,1,6,3,1,0.32297248401597295,-0.2367694077249734,4
256,21,4,2,6,12,16,9995, , , ,1,3,90, , ,4,1,6,3,1,0.32297248401597295,-0.2367694077249734,4
256,22,1,1,4,12,96,9995, , , ,1,1,2,90, ,3,1,6,1,1,0.32297248401597295,-0.5755966611880731,1
256,22,2,1,4,12,96,9995, , , ,1,3,90, , ,3,1,6,1,1,0.32297248401597295,-0.5755966611880731,1
256,22,3,1,4,12,96,9995, , , ,1,4,6,90, ,3,1,6,1,1,0.32297248401597295,-0.5755966611880731,1
256,23,1,1,3,12,96,9995, , , ,1,1,2,90, ,3,1,6,2,2,0.32297248401597295,-0.19181523159886732,4
256,23,2,1,3,12,96,9995, , , ,1,3,4,90, ,3,1,6,2,2,0.32297248401597295,-0.19181523159886732,4
256,23,3,1,3,12,96,50, , , ,1,5,7,90, ,3,1,6,2,2,0.32297248401597295,-0.19181523159886732,4
256,24,1,1,3,12,96,9995, , , ,1,1,2,8,9,4,1,6,2,1,0.32297248401597295,-0.0027275211524267658,4
256,24,2,1,3,12,96,9995, , , ,1,3,7,90, ,4,1,6,2,1,0.32297248401597295,-0.0027275211524267658,4
256,24,3,1,3,12,96,9995, , , ,1,4,90, , ,4,1,6,2,1,0.32297248401597295,-0.0027275211524267658,4
256,24,4,1,3,12,96,9995, , , ,1,5,6,90, ,4,1,6,2,1,0.32297248401597295,-0.0027275211524267658,4
256,25,1,1,3,12,96,9995, , , ,1,1,6,90, ,2,1,6,3,1,0.32297248401597295,-0.27753829245915507,3
256,25,2,1,3,12,96,9995, , , ,1,2,3,5,90,2,1,6,3,1,0.32297248401597295,-0.27753829245915507,3
257,1,1,1,3,12,13,9995, , , ,1,1,2,5,90,2,1,6,3,2,0.7498655909880496,0.054378392169821974,4
257,1,2,1,3,12,13,9995, , , ,1,3,4,90, ,2,1,6,3,2,0.7498655909880496,0.054378392169821974,4
257,2,1,1,3,12,13,9995, , , ,1,1,4,5,90,3,1,6,2,2,0.7498655909880496,-0.7591559800113294,1
257,2,2,1,3,12,13,9995, , , ,2, , , , ,3,1,6,2,2,0.7498655909880496,-0.7591559800113294,1
257,2,3,1,3,12,13,9995, , , ,2, , , , ,3,1,6,2,2,0.7498655909880496,-0.7591559800113294,1
257,3,1,1,3,12,13,9995, , , ,1,0,90, , ,3,1,6,2,2,0.7498655909880496,-0.03257140051519227,4
257,3,2,1,3,12,13,9995, , , ,1,0,90, , ,3,1,6,2,2,0.7498655909880496,-0.03257140051519227,4
257,3,3,1,3,12,13,9995, , , ,1,0,90, , ,3,1,6,2,2,0.7498655909880496,-0.03257140051519227,4
257,4,1,1,3,12,13,9995, , , ,1,1,90, , ,4,1,6,3,2,0.7498655909880496,-0.5320000633575701,1
257,4,2,1,3,12,13,9995, , , ,1,2,6,90, ,4,1,6,3,2,0.7498655909880496,-0.5320000633575701,1
