HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,HH6,HH7,helevel,religion,hhweight,wscore,windex5
103,2,1,1,11,12, , , ,2, , , , ,1,2,1,1,1,0.7605624897229323,-0.6426690665653784,1
103,3,1,1,11,12, , , ,1,1,2,7,90,2,2,1,1,1,0.7605624897229323,-0.7003298347767777,1
103,3,2,1,11,12, , , ,1,3,4,5,6,2,2,1,1,1,0.7605624897229323,-0.7003298347767777,1
103,4,1,1,11,12, , , ,2, , , , ,1,2,1,2,3,0.7605624897229323,-0.6238498315559368,1
103,5,1,1,11,95, , , ,1,1,90, , ,1,2,1,1,1,0.7605624897229323,0.14148103014436786,4
103,6,1,1,13,12, , , ,1,3,4,5,6,1,2,1,2,1,0.7605624897229323,-0.1286829721494274,4
103,8,1,1,11,24, , , ,1,1,90, , ,1,2,1,1,1,0.7605624897229323,-0.016359105907809014,4
103,10,1,1,11,12, , , ,1,1,4,5,90,1,2,1,1,1,0.7605624897229323,-0.3133355561148433,3
103,12,1,1,11,6, , , ,1,1,2,90, ,2,2,1,2,3,0.7605624897229323,-0.43221132861745326,2
103,12,2,1,11,6, , , ,2, , , , ,2,2,1,2,3,0.7605624897229323,-0.43221132861745326,2
103,13,1,1,11,8, , , ,1,1,2,6,90,2,2,1,1,3,0.7605624897229323,0.09778860044944436,4
103,13,2,1,11,8, , , ,1,4,5,90, ,2,2,1,1,3,0.7605624897229323,0.09778860044944436,4
103,15,1,1,11,10, , , ,1,2,90, , ,1,2,1,2,1,0.7605624897229323,-0.19691587192292337,3
103,16,1,1,13,6, , , ,1,4,10,90, ,1,2,1,1,3,0.7605624897229323,-0.12287992552494403,4
103,17,1,1,13,95, , , ,1,2,7,90, ,1,2,1,2,3,0.7605624897229323,-0.24200075176646813,3
103,18,1,1,13,12, , , ,1,1,2,90, ,1,2,1,2,3,0.7605624897229323,-0.3396012009489465,3
103,19,1,1,11,8, , , ,1,1,6,90, ,1,2,1,2,1,0.7605624897229323,-0.6418837834933547,1
103,20,1,1,11,95, , , ,2, , , , ,2,2,1,1,3,0.7605624897229323,-0.6246351146279604,1
103,20,2,1,11,95, , , ,2, , , , ,2,2,1,1,3,0.7605624897229323,-0.6246351146279604,1
103,21,1,1,11,12, , , ,1,1,2,7,8,1,2,1,2,1,0.7605624897229323,-0.031788067557457146,4
103,22,1,1,11,8, , , ,2, , , , ,1,2,1,1,3,0.7605624897229323,-0.605162296893874,1
103,23,1,1,13,9, , , ,1,1,2,7,8,2,2,1,3,3,0.7605624897229323,1.4498858490397473,5
103,23,2,1,11,15, , , ,2, , , , ,2,2,1,3,3,0.7605624897229323,1.4498858490397473,5
103,25,1,1,11,12, , , ,1,1,2,7,90,1,2,1,1,3,0.7605624897229323,-0.04055998978725189,4
104,1,1,1,11,95, , , ,1,1,2,5,4,1,2,1,1,1,0.5117575225453582,-0.6822958828393598,1
104,2,1,1,11,98, , , ,1,1,90, , ,1,2,1,1,1,0.5117575225453582,-0.39487020878051177,3
104,3,1,1,13,24, , , ,1,1,2,3,90,1,2,1,2,3,0.5117575225453582,-0.6155957037767708,1
104,4,1,1,12,95, , , ,1,1,2,90, ,2,2,1,2,3,0.5117575225453582,-0.5048607056617915,2
104,4,2,1,12,24, , , ,2, , , , ,2,2,1,2,3,0.5117575225453582,-0.5048607056617915,2
104,5,1,1,13,12, , , ,1,2,1,7,90,2,2,1,1,1,0.5117575225453582,0.2111401889053716,4
104,5,2,1,13,12, , , ,2, , , , ,2,2,1,1,1,0.5117575225453582,0.2111401889053716,4
104,6,1,1,11,95, , , ,1,3,90, , ,2,2,1,2,1,0.5117575225453582,0.022791138699613356,4
104,6,2,1,11,95, , , ,1,2,90, , ,2,2,1,2,1,0.5117575225453582,0.022791138699613356,4
104,7,1,1,13,95, , , ,1,1,3,4,5,1,2,1,2,1,0.5117575225453582,-0.5325129198495357,2
104,9,1,1,13,1, , , ,1,1,2,3,4,1,2,1,2,3,0.5117575225453582,0.7011716653824679,5
104,10,1,1,11,12, , , ,1,1,2,90, ,1,2,1,1,3,0.5117575225453582,-0.6058158796185189,1
104,11,1,1,11,12, , , ,1,1,2,90, ,1,2,1,2,1,0.5117575225453582,1.45083750568829,5
104,12,1,1,11,2, , , ,1,2,3,4,90,1,2,1,3,1,0.5117575225453582,2.8331690997848424,5
104,13,1,1,11,12, , , ,1,1,2,90, ,3,2,1,1,1,0.5117575225453582,-0.5197503040860152,2
104,13,2,1,11,12, , , ,1,3,5,6,90,3,2,1,1,1,0.5117575225453582,-0.5197503040860152,2
104,13,3,1,11,12, , , ,1,4,7,90, ,3,2,1,1,1,0.5117575225453582,-0.5197503040860152,2
104,14,1,1,11,12, , , ,1,1,90, , ,2,2,1,3,1,0.5117575225453582,0.6277747128124765,5
104,14,2,1,11,12, , , ,1,2,90, , ,2,2,1,3,1,0.5117575225453582,0.6277747128124765,5
104,16,1,1,11,95, , , ,1,2,3,90, ,1,2,1,9,1,0.5117575225453582,-0.5144789679121178,2
104,17,1,1,11,95, , , ,1,1,90, , ,1,2,1,1,3,0.5117575225453582,-0.39612098986013666,3
104,19,1,1,11,12, , , ,1,2,5,90, ,2,2,1,2,1,0.5117575225453582,-0.14177333118595706,4
104,19,2,1,11,12, , , ,2, , , , ,2,2,1,2,1,0.5117575225453582,-0.14177333118595706,4
104,21,1,1,11,24, , , ,1,3,7,4,90,3,2,1,3,1,0.5117575225453582,0.8655874146661824,5
104,21,2,1,11,24, , , ,1,1,2,90, ,3,2,1,3,1,0.5117575225453582,0.8655874146661824,5
104,21,3,1,11,24, , , ,1,5,6,8,90,3,2,1,3,1,0.5117575225453582,0.8655874146661824,5
104,22,1,2,12,95, , , ,1,1,2,90, ,3,2,1,2,2,0.5117575225453582,0.06671029603588682,4
104,22,2,2,11,14, , , ,1,3,4,5,8,3,2,1,2,2,0.5117575225453582,0.06671029603588682,4
104,22,3,2,12,95, , , ,2, , , , ,3,2,1,2,2,0.5117575225453582,0.06671029603588682,4
104,24,1,1,11,12, , , ,1,3,7,9,90,1,2,1,9,1,0.5117575225453582,0.40311017168585844,4
104,25,1,1,11,95, , , ,1,1,2,90, ,3,2,1,2,1,0.5117575225453582,1.1199407099093484,5
104,25,2,1,11,95, , , ,1,4,90, , ,3,2,1,2,1,0.5117575225453582,1.1199407099093484,5
104,25,3,1,11,95, , , ,2, , , , ,3,2,1,2,1,0.5117575225453582,1.1199407099093484,5
105,1,1,1,13,12, , , ,1,1,2,3,90,2,2,1,1,3,0.7846217559551749,0.27697576174867994,4
105,1,2,1,16,12, , , ,2, , , , ,2,2,1,1,3,0.7846217559551749,0.27697576174867994,4
105,2,1,1,11,12, , , ,1,1,2,90, ,2,2,1,1,3,0.7846217559551749,-0.11086667333270654,4
105,2,2,1,13,24, , , ,2, , , , ,2,2,1,1,3,0.7846217559551749,-0.11086667333270654,4
105,3,1,1,13,8, , , ,1,1,2,90, ,2,2,1,2,1,0.7846217559551749,2.347174388226481,5
105,3,2,1,11,12, , , ,2, , , , ,2,2,1,2,1,0.7846217559551749,2.347174388226481,5
105,4,1,1,11,12, , , ,1,1,2,90, ,2,2,1,1,3,0.7846217559551749,-0.3895824956643275,3
105,4,2,1,11,12, , , ,1,3,8,90, ,2,2,1,1,3,0.7846217559551749,-0.3895824956643275,3
105,5,1,1,11,16, , , ,2, , , , ,1,2,1,1,1,0.7846217559551749,-0.6066500401176902,1
105,6,1,1,11,8, , , ,1,3,10,90, ,3,2,1,1,3,0.7846217559551749,-0.6779516873681904,1
105,6,2,1,11,8, , , ,2, , , , ,3,2,1,1,3,0.7846217559551749,-0.6779516873681904,1
105,6,3,1,11,8, , , ,2, , , , ,3,2,1,1,3,0.7846217559551749,-0.6779516873681904,1
105,7,1,1,13,95, , , ,1,1,2,8,90,3,2,1,1,3,0.7846217559551749,-0.06986024484318473,4
105,7,2,1,11,8, , , ,1,3,4,5,90,3,2,1,1,3,0.7846217559551749,-0.06986024484318473,4
105,7,3,1,11,8, , , ,1,6,7,90, ,3,2,1,1,3,0.7846217559551749,-0.06986024484318473,4
105,10,1,1,11,12, , , ,1,1,2,6,7,1,2,1,2,3,0.7846217559551749,-0.6516860425340872,1
105,11,1,1,13,24, , , ,1,1,2,6,5,1,2,1,1,3,0.7846217559551749,-0.012843012995617109,4
105,12,1,2,11,6, , , ,1,1,90, , ,4,2,1,3,1,0.7846217559551749,3.641358798440326,5
105,12,2,2,11,6, , , ,1,2,90, , ,4,2,1,3,1,0.7846217559551749,3.641358798440326,5
105,12,3,2,11,6, , , ,1,3,90, , ,4,2,1,3,1,0.7846217559551749,3.641358798440326,5
105,12,4,2,11,6, , , ,1,4,90, , ,4,2,1,3,1,0.7846217559551749,3.641358798440326,5
105,13,1,1,11,10, , , ,1,1,2,3,4,1,2,1,1,3,0.7846217559551749,-0.6418837834933547,1
105,14,1,2,11,15, , , ,2, , , , ,2,2,1,1,3,0.7846217559551749,-0.22396679982905024,3
105,14,2,2,11,15, , , ,2, , , , ,2,2,1,1,3,0.7846217559551749,-0.22396679982905024,3
105,15,1,1,13,24, , , ,2, , , , ,1,2,1,2,1,0.7846217559551749,0.2867087597086228,4
105,16,1,1,11,12, , , ,1,1,2,3,90,1,2,1,2,3,0.7846217559551749,-0.4967423661566417,2
105,17,1,1,13,14, , , ,2, , , , ,1,2,1,2,1,0.7846217559551749,0.11478238852720221,4
105,18,1,2,11,25, , , ,1,1,90, , ,1,2,1,2,1,0.7846217559551749,1.3520132886338052,5
105,19,1,1,11,12, , , ,1,3,13,90, ,4,2,1,1,1,0.7846217559551749,0.1877444290493151,4
105,19,2,1,11,12, , , ,1,4,11,15,90,4,2,1,1,1,0.7846217559551749,0.1877444290493151,4
105,19,3,1,13,8, , , ,1,5,14,90, ,4,2,1,1,1,0.7846217559551749,0.1877444290493151,4
105,19,4,1,11,12, , , ,1,6,90, , ,4,2,1,1,1,0.7846217559551749,0.1877444290493151,4
105,20,1,1,12,12, , , ,1,1,2,3,4,1,2,1,2,1,0.7846217559551749,-0.40462017137821693,3
105,21,1,1,13,7, , , ,1,1,2,3,90,1,2,1,3,1,0.7846217559551749,0.18043222394457997,4
105,22,1,2,11,7, , , ,2, , , , ,1,2,1,2,1,0.7846217559551749,-0.4234492334363806,2
105,23,1,1,12,12, , , ,2, , , , ,2,2,1,2,1,0.7846217559551749,-0.04055998978725189,4
105,23,2,1,12,12, , , ,1,1,2,7,90,2,2,1,2,1,0.7846217559551749,-0.04055998978725189,4
105,25,1,1,11,12, , , ,1,1,2,3,90,1,2,1,1,3,0.7846217559551749,-0.6059475799658978,1
106,1,1,1,11,12, , , ,1,1,2,5,7,2,2,1,2,3,0.5038546095341911,-0.44954075870857657,2
106,1,2,1,12,24, , , ,1,3,6,90, ,2,2,1,2,3,0.5038546095341911,-0.44954075870857657,2
106,2,1,1,13,95, , , ,1,1,2,3,4,1,2,1,2,1,0.5038546095341911,0.28742141611982425,4
106,3,1,1,11,24, , , ,1,3,7,90, ,3,2,1,1,1,0.5038546095341911,-0.47265138859252864,2
106,3,2,1,13,12, , , ,1,1,2,6,90,3,2,1,1,1,0.5038546095341911,-0.47265138859252864,2
106,3,3,1,11,24, , , ,1,4,5,90, ,3,2,1,1,1,0.5038546095341911,-0.47265138859252864,2
106,4,1,1,11,13, , , ,1,1,2,9,8,2,2,1,1,3,0.5038546095341911,-0.6621885765542653,1
106,4,2,1,11,13, , , ,1,3,4,6,7,2,2,1,1,3,0.5038546095341911,-0.6621885765542653,1
106,5,1,2,13,95, , , ,2, , , , ,2,2,1,1,1,0.5038546095341911,0.10409922280640563,4
106,5,2,1,11,7, , , ,1,1,3,90, ,2,2,1,1,1,0.5038546095341911,0.10409922280640563,4
106,6,1,1,11,7, , , ,1,3,4,90, ,3,2,1,1,1,0.5038546095341911,-0.14805328628491413,4
106,6,2,1,13,2, , , ,1,1,2,5,90,3,2,1,1,1,0.5038546095341911,-0.14805328628491413,4
106,6,3,1,16,2, , , ,2, , , , ,3,2,1,1,1,0.5038546095341911,-0.14805328628491413,4
106,7,1,1,11,95, , , ,1,1,2,3,90,1,2,1,1,3,0.5038546095341911,-0.5453861583993321,2
106,8,1,1,12,12, , , ,1,1,2,5,6,2,2,1,1,3,0.5038546095341911,-0.6418837834933547,1
106,8,2,1,11,3, , , ,1,3,4,90, ,2,2,1,1,3,0.5038546095341911,-0.6418837834933547,1
106,9,1,1,12,12, , , ,1,1,2,3,90,1,2,1,1,3,0.5038546095341911,-0.5759014832949413,1
106,10,1,1,13,95, , , ,1,1,2,6,90,2,2,1,2,1,0.5038546095341911,-0.022099705692552915,4
106,10,2,1,11,24, , , ,1,4,3,5,90,2,2,1,2,1,0.5038546095341911,-0.022099705692552915,4
106,11,1,1,13,95, , , ,1,1,90, , ,1,2,1,2,1,0.5038546095341911,-0.392969387562463,3
106,12,1,1,13,95, , , ,1,1,2,90, ,3,2,1,2,1,0.5038546095341911,0.746662300023726,5
106,12,2,1,13,95, , , ,1,4,5,6,90,3,2,1,2,1,0.5038546095341911,0.746662300023726,5
106,12,3,1,13,95, , , ,2, , , , ,3,2,1,2,1,0.5038546095341911,0.746662300023726,5
106,14,1,1,11,1, , , ,1,3,90, , ,1,2,1,1,3,0.5038546095341911,-0.6058158796185189,1
106,17,1,1,13,95, , , ,1,2,90, , ,3,2,1,3,1,0.5038546095341911,2.581381567232406,5
106,17,2,1,13,95, , , ,2, , , , ,3,2,1,3,1,0.5038546095341911,2.581381567232406,5
106,17,3,1,11,24, , , ,2, , , , ,3,2,1,3,1,0.5038546095341911,2.581381567232406,5
106,18,1,1,13,8, , , ,1,1,2,3,4,1,2,1,1,1,0.5038546095341911,0.23715427716994436,4
106,20,1,1,13,15, , , ,1,1,2,3,90,1,2,1,1,1,0.5038546095341911,0.11711188831452676,4
106,21,1,1,13,24, , , ,1,2,3,4,90,1,2,1,1,3,0.5038546095341911,0.2914471323935383,4
106,22,1,1,12,6, , , ,1,1,2,90, ,2,2,1,2,3,0.5038546095341911,-0.401986363531172,3
106,22,2,1,11,6, , , ,2, , , , ,2,2,1,2,3,0.5038546095341911,-0.401986363531172,3
106,23,1,1,13,95, , , ,1,1,90, , ,4,2,1,2,1,0.5038546095341911,1.0631315674076864,5
106,23,2,1,13,95, , , ,1,2,3,4,90,4,2,1,2,1,0.5038546095341911,1.0631315674076864,5
106,23,3,1,13,95, , , ,2, , , , ,4,2,1,2,1,0.5038546095341911,1.0631315674076864,5
106,23,4,1,13,95, , , ,2, , , , ,4,2,1,2,1,0.5038546095341911,1.0631315674076864,5
106,24,1,1,11,12, , , ,1,1,90, , ,1,2,1,2,1,0.5038546095341911,0.6234168626964599,5
106,25,1,1,13,95, , , ,2, , , , ,2,2,1,2,2,0.5038546095341911,1.6876145109339584,5
106,25,2,1,13,95, , , ,2, , , , ,2,2,1,2,2,0.5038546095341911,1.6876145109339584,5
107,1,1,1,12,12, , , ,1,1,2,90, ,1,2,1,2,1,0.6685633481321376,0.19948429320722014,4
107,2,1,1,11,12, , , ,1,1,2,90, ,1,2,1,2,1,0.6685633481321376,-0.6672383950013424,1
107,4,1,1,11,13, , , ,1,1,2,90, ,3,2,1,3,1,0.6685633481321376,0.7454136539837056,5
107,4,2,1,11,13, , , ,2, , , , ,3,2,1,3,1,0.6685633481321376,0.7454136539837056,5
107,4,3,1,11,13, , , ,2, , , , ,3,2,1,3,1,0.6685633481321376,0.7454136539837056,5
107,5,1,1,13,95, , , ,1,1,2,6,5,3,2,1,2,1,0.6685633481321376,-0.009325001721814587,4
107,5,2,1,11,12, , , ,1,3,4,90, ,3,2,1,2,1,0.6685633481321376,-0.009325001721814587,4
107,5,3,1,11,12, , , ,2, , , , ,3,2,1,2,1,0.6685633481321376,-0.009325001721814587,4
107,6,1,1,11,12, , , ,1,1,2,3,90,3,2,1,2,1,0.6685633481321376,0.20437805060741046,4
107,6,2,1,13,95, , , ,2, , , , ,3,2,1,2,1,0.6685633481321376,0.20437805060741046,4
107,6,3,1,11,24, , , ,2, , , , ,3,2,1,2,1,0.6685633481321376,0.20437805060741046,4
107,7,1,1,11,12, , , ,1,1,2,7,8,2,2,1,3,1,0.6685633481321376,-0.017998067534518998,4
107,7,2,1,11,12, , , ,1,4,5,90, ,2,2,1,3,1,0.6685633481321376,-0.017998067534518998,4
107,8,1,1,12,12, , , ,1,1,2,90, ,3,2,1,2,3,0.6685633481321376,-0.6642327363451062,1
107,8,2,1,11,12, , , ,1,3,90, , ,3,2,1,2,3,0.6685633481321376,-0.6642327363451062,1
107,8,3,1,11,12, , , ,1,4,5,90, ,3,2,1,2,3,0.6685633481321376,-0.6642327363451062,1
107,9,1,1,11,95, , , ,1,1,6,7,5,3,2,1,2,3,0.6685633481321376,-0.23872104327238605,3
107,9,2,1,13,95, , , ,2, , , , ,3,2,1,2,3,0.6685633481321376,-0.23872104327238605,3
107,9,3,1,13,95, , , ,2, , , , ,3,2,1,2,3,0.6685633481321376,-0.23872104327238605,3
107,11,1,1,11,24, , , ,1,1,2,5,90,3,2,1,2,1,0.6685633481321376,-0.18439904644181976,3
107,11,2,1,11,24, , , ,1,6,3,4,90,3,2,1,2,1,0.6685633481321376,-0.18439904644181976,3
107,11,3,1,13,95, , , ,2, , , , ,3,2,1,2,1,0.6685633481321376,-0.18439904644181976,3
107,12,1,1,11,17, , , ,1,1,2,90, ,2,2,1,2,3,0.6685633481321376,-0.5217639589954818,2
107,12,2,1,11,17, , , ,2, , , , ,2,2,1,2,3,0.6685633481321376,-0.5217639589954818,2
107,14,1,1,11,17, , , ,2, , , , ,1,2,1,1,3,0.6685633481321376,-0.6672383950013424,1
107,15,1,1,13,95, , , ,1,1,2,7,90,1,2,1,1,3,0.6685633481321376,-0.4930936146671674,2
107,16,1,1,11,17, , , ,1,2,3,7,6,1,2,1,1,3,0.6685633481321376,-0.7123232748448871,1
107,17,1,1,11,12, , , ,1,1,2,3,90,1,2,1,1,3,0.6685633481321376,-0.6762553709700513,1
107,18,1,1,11,12, , , ,1,1,2,8,6,2,2,1,1,3,0.6685633481321376,-0.6474201906896845,1
107,18,2,1,11,12, , , ,1,4,5,3,7,2,2,1,1,3,0.6685633481321376,-0.6474201906896845,1
107,20,1,1,11,7, , , ,2, , , , ,3,2,1,2,3,0.6685633481321376,0.09947431568811463,4
107,20,2,1,12,7, , , ,2, , , , ,3,2,1,2,3,0.6685633481321376,0.09947431568811463,4
107,20,3,1,13,95, , , ,2, , , , ,3,2,1,2,3,0.6685633481321376,0.09947431568811463,4
107,21,1,1,11,12, , , ,1,4,6,90, ,2,2,1,1,3,0.6685633481321376,-0.7033062988761781,1
107,21,2,1,11,12, , , ,1,1,2,90, ,2,2,1,1,3,0.6685633481321376,-0.7033062988761781,1
107,23,1,1,11,12, , , ,1,1,2,6,5,2,2,1,2,1,0.6685633481321376,-0.6606805836203155,1
107,23,2,1,11,12, , , ,1,3,7,8,90,2,2,1,2,1,0.6685633481321376,-0.6606805836203155,1
107,25,1,1,11,3, , , ,1,1,2,3,4,2,2,1,2,1,0.6685633481321376,0.1021293658833827,4
107,25,2,1,11,3, , , ,2, , , , ,2,2,1,2,1,0.6685633481321376,0.1021293658833827,4
108,1,1,1,11,95, , , ,1,4,5,6,7,1,2,1,1,3,0.8758025739349585,-0.7123232748448871,1
108,2,1,1,11,12, , , ,1,1,2,3,90,1,2,1,2,3,0.8758025739349585,-0.6762553709700513,1
108,3,1,1,11,8, , , ,1,1,2,90, ,1,2,1,1,3,0.8758025739349585,-0.5668845073262324,2
108,8,1,1,11,12, , , ,1,1,5,4,6,1,2,1,1,3,0.8758025739349585,-0.6774475826952118,1
108,10,1,1,11,12, , , ,1,1,4,5,6,1,2,1,1,3,0.8758025739349585,-0.7033062988761781,1
108,12,1,1,11,15, , , ,1,1,2,3,4,1,2,1,1,3,0.8758025739349585,-0.5900246670400244,1
108,13,1,1,11,4, , , ,1,3,4,5,6,2,2,1,2,3,0.8758025739349585,0.4808828797875264,5
108,13,2,1,11,4, , , ,2, , , , ,2,2,1,2,3,0.8758025739349585,0.4808828797875264,5
108,15,1,1,12,8, , , ,1,6,7,2,90,1,2,1,1,3,0.8758025739349585,0.730385360702524,5
108,17,1,1,11,12, , , ,1,1,2,3,4,1,2,1,2,3,0.8758025739349585,-0.6852723469387603,1
108,18,1,1,11,5, , , ,1,1,2,3,90,1,2,1,2,3,0.8758025739349585,-0.6628501359565957,1
108,19,1,1,11,12, , , ,1,1,2,3,4,1,2,1,1,3,0.8758025739349585,-0.5939354352323593,1
108,20,1,1,11,12, , , ,1,2,3,4,90,1,2,1,2,1,0.8758025739349585,-0.198506253908625,3
108,21,1,1,11,14, , , ,1,1,2,3,90,1,2,1,2,3,0.8758025739349585,-0.4995018349190555,2
108,23,1,1,12,6, , , ,1,1,2,3,4,1,2,1,1,3,0.8758025739349585,-0.45637212806768673,2
109,1,1,1,13,95, , , ,1,2,90, , ,3,2,1,1,3,0.5709613243257647,-0.664261930901942,1
109,1,2,1,13,95, , , ,1,1,5,8,7,3,2,1,1,3,0.5709613243257647,-0.664261930901942,1
109,1,3,1,13,95, , , ,1,4,6,3,9,3,2,1,1,3,0.5709613243257647,-0.664261930901942,1
109,2,1,1,13,1, , , ,1,1,2,3,90,1,2,1,1,3,0.5709613243257647,-0.6762553709700513,1
109,3,1,2,11,12, , , ,2, , , , ,3,2,1,1,3,0.5709613243257647,-0.6942893229074693,1
109,3,2,2,13,24, , , ,2, , , , ,3,2,1,1,3,0.5709613243257647,-0.6942893229074693,1
109,3,3,2,13,24, , , ,2, , , , ,3,2,1,1,3,0.5709613243257647,-0.6942893229074693,1
109,11,1,1,12,6, , , ,1,1,90, , ,1,2,1,2,3,0.5709613243257647,-0.40043494877792335,3
109,16,1,1,11,12, , , ,2, , , , ,2,2,1,2,3,0.5709613243257647,-0.5721920325665447,2
109,16,2,1,11,12, , , ,2, , , , ,2,2,1,2,3,0.5709613243257647,-0.5721920325665447,2
109,17,1,1,12,95, , , ,2, , , , ,2,2,1,2,1,0.5709613243257647,0.22497430364200038,4
109,17,2,1,11,7, , , ,2, , , , ,2,2,1,2,1,0.5709613243257647,0.22497430364200038,4
109,18,1,1,11,11, , , ,1,1,2,7,6,2,2,1,1,1,0.5709613243257647,-0.5745235459686584,1
109,18,2,1,11,11, , , ,1,3,5,4,90,2,2,1,1,1,0.5709613243257647,-0.5745235459686584,1
109,19,1,1,12,1, , , ,2, , , , ,2,2,1,1,1,0.5709613243257647,-0.175756632688407,3
109,19,2,1,11,18, , , ,2, , , , ,2,2,1,1,1,0.5709613243257647,-0.175756632688407,3
109,20,1,1,12,24, , , ,2, , , , ,2,2,1,3,1,0.5709613243257647,-0.6732789068706508,1
109,20,2,1,11,7, , , ,2, , , , ,2,2,1,3,1,0.5709613243257647,-0.6732789068706508,1
109,21,1,1,11,24, , , ,2, , , , ,3,2,1,2,1,0.5709613243257647,-0.26018360568096577,3
109,21,2,1,11,24, , , ,2, , , , ,3,2,1,2,1,0.5709613243257647,-0.26018360568096577,3
109,21,3,1,11,24, , , ,2, , , , ,3,2,1,2,1,0.5709613243257647,-0.26018360568096577,3
109,22,1,1,12,95, , , ,2, , , , ,2,2,1,1,1,0.5709613243257647,-0.16074242120806906,4
109,22,2,1,11,24, , , ,2, , , , ,2,2,1,1,1,0.5709613243257647,-0.16074242120806906,4
110,1,1,1,11,24, , , ,1,1,2,3,4,1,2,1,1,3,0.6220014427116185,-0.6942893229074693,1
110,2,1,1,11,95, , , ,1,2,6,7,90,5,2,1,2,3,0.6220014427116185,-0.7213402508135961,1
110,2,2,1,13,5, , , ,2, , , , ,5,2,1,2,3,0.6220014427116185,-0.7213402508135961,1
110,2,3,2,11,95, , , ,2, , , , ,5,2,1,2,3,0.6220014427116185,-0.7213402508135961,1
110,2,4,1,12,6, , , ,2, , , , ,5,2,1,2,3,0.6220014427116185,-0.7213402508135961,1
110,2,5,1,16,95, , , ,2, , , , ,5,2,1,2,3,0.6220014427116185,-0.7213402508135961,1
110,4,1,2,11,12, , , ,2, , , , ,1,2,1,3,3,0.6220014427116185,-0.7123232748448871,1
110,5,1,1,13,95, , , ,1,2,7,90, ,4,2,1,1,3,0.6220014427116185,-0.7123232748448871,1
110,5,2,1,11,12, , , ,1,5,6,90, ,4,2,1,1,3,0.6220014427116185,-0.7123232748448871,1
110,5,3,1,13,95, , , ,1,4,3,90, ,4,2,1,1,3,0.6220014427116185,-0.7123232748448871,1
110,5,4,1,13,95, , , ,1,1,90, , ,4,2,1,1,3,0.6220014427116185,-0.7123232748448871,1
110,6,1,1,13,12, , , ,1,1,90, , ,1,2,1,2,3,0.6220014427116185,-0.43899175885491365,2
110,7,1,1,13,12, , , ,1,1,90, , ,2,2,1,2,1,0.6220014427116185,-0.6672383950013424,1
110,7,2,1,11,3, , , ,2, , , , ,2,2,1,2,1,0.6220014427116185,-0.6672383950013424,1
110,8,1,2,11,24, , , ,1,1,2,7,90,3,2,1,2,3,0.6220014427116185,-0.1939977659242705,3
110,8,2,2,11,24, , , ,1,3,90, , ,3,2,1,2,3,0.6220014427116185,-0.1939977659242705,3
110,8,3,2,11,24, , , ,1,4,5,6,90,3,2,1,2,3,0.6220014427116185,-0.1939977659242705,3
110,9,1,1,16,95, , , ,2, , , , ,2,2,1,1,3,0.6220014427116185,-0.6443376848942579,1
110,9,2,1,13,95, , , ,1,1,2,90, ,2,2,1,1,3,0.6220014427116185,-0.6443376848942579,1
110,10,1,1,11,6, , , ,1,1,2,3,4,2,2,1,2,3,0.6220014427116185,-0.6623716368316758,1
110,10,2,1,13,3, , , ,2, , , , ,2,2,1,2,3,0.6220014427116185,-0.6623716368316758,1
110,11,1,1,11,6, , , ,1,1,90, , ,1,2,1,2,3,0.6220014427116185,-0.6582214190326334,1
110,12,1,1,11,12, , , ,1,1,2,6,90,2,2,1,3,1,0.6220014427116185,0.2252862443257993,4
110,12,2,1,11,12, , , ,1,3,4,5,90,2,2,1,3,1,0.6220014427116185,0.2252862443257993,4
110,13,1,1,13,24, , , ,1,1,3,4,90,2,2,1,2,1,0.6220014427116185,-0.6852723469387603,1
110,13,2,1,13,24, , , ,1,2,90, , ,2,2,1,2,1,0.6220014427116185,-0.6852723469387603,1
110,14,1,1,11,24, , , ,1,3,6,90, ,3,2,1,3,1,0.6220014427116185,-0.7123232748448871,1
110,14,2,1,11,24, , , ,2, , , , ,3,2,1,3,1,0.6220014427116185,-0.7123232748448871,1
110,14,3,1,11,24, , , ,2, , , , ,3,2,1,3,1,0.6220014427116185,-0.7123232748448871,1
110,15,1,1,13,95, , , ,1,1,2,90, ,1,2,1,2,1,0.6220014427116185,-0.6672383950013424,1
110,16,1,1,13,95, , , ,1,2,5,6,90,3,2,1,1,1,0.6220014427116185,-0.7033062988761781,1
110,16,2,1,11,24, , , ,2, , , , ,3,2,1,1,1,0.6220014427116185,-0.7033062988761781,1
110,16,3,1,11,24, , , ,2, , , , ,3,2,1,1,1,0.6220014427116185,-0.7033062988761781,1
110,17,1,1,12,12, , , ,1,1,2,5,6,2,2,1,1,3,0.6220014427116185,-0.37099632432624274,3
110,17,2,1,12,12, , , ,2, , , , ,2,2,1,1,3,0.6220014427116185,-0.37099632432624274,3
110,19,1,2,11,12, , , ,1,1,2,90, ,3,2,1,2,3,0.6220014427116185,-0.5691571793534725,2
110,19,2,2,11,12, , , ,1,4,6,90, ,3,2,1,2,3,0.6220014427116185,-0.5691571793534725,2
110,19,3,2,11,12, , , ,1,3,5,7,90,3,2,1,2,3,0.6220014427116185,-0.5691571793534725,2
110,20,1,1,11,24, , , ,1,1,90, , ,1,2,1,2,1,0.6220014427116185,-0.6582214190326334,1
