HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,HH6,HH7,helevel,ethnicity,religion,region,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r
734,5,1,1,12,12, , , ,1,1,3,90, ,2,2,304,3,3,1,3,0.5676800114360635,-0.6421047190508713,2, , ,-0.6083720617695773,2
734,5,2,1,12,12, , , ,1,2,90, , ,2,2,304,3,3,1,3,0.5676800114360635,-0.6421047190508713,2, , ,-0.6083720617695773,2
734,7,1,1,12,12, , , ,1,1,90, , ,2,2,304,2,1,5,3,0.5676800114360635,-0.7052465128169374,1, , ,-0.7051903313418779,2
734,7,2,1,12,12, , , ,1,2,90, , ,2,2,304,2,1,5,3,0.5676800114360635,-0.7052465128169374,1, , ,-0.7051903313418779,2
734,8,1,2,12,95, , , ,2, , , , ,1,2,304,2,3,5,3,0.5676800114360635,-0.8434098395349574,1, , ,-0.9170426309574157,1
734,9,1,1,12,4, , , ,2, , , , ,2,2,304,2,3,2,3,0.5676800114360635,-0.42232689943840973,3, , ,-0.2713764378554627,3
734,9,2,1,12,4, , , ,2, , , , ,2,2,304,2,3,2,3,0.5676800114360635,-0.42232689943840973,3, , ,-0.2713764378554627,3
734,10,1,1,12,13, , , ,2, , , , ,2,2,304,1,3,5,3,0.5676800114360635,-0.4732274539040764,3, , ,-0.3494246419007043,3
734,10,2,1,12,13, , , ,2, , , , ,2,2,304,1,3,5,3,0.5676800114360635,-0.4732274539040764,3, , ,-0.3494246419007043,3
734,12,1,1,14,12, , , ,2, , , , ,2,2,304,2,3,1,3,0.5676800114360635,-0.7912349689396624,1, , ,-0.8370404583091313,1
734,12,2,1,14,12, , , ,2, , , , ,2,2,304,2,3,1,3,0.5676800114360635,-0.7912349689396624,1, , ,-0.8370404583091313,1
734,13,1,1,12,13, , , ,1,1,90, , ,1,2,304,1,3,1,3,0.5676800114360635,-0.41192135348793074,3, , ,-0.25542112691493213,3
734,14,1,1,14,95, , , ,1,1,90, , ,1,2,304,1,3,1,3,0.5676800114360635,0.11442496927256293,4, , ,0.551650340744287,4
734,15,1,1,12,17, , , ,1,1,4,90, ,2,2,304,2,3,2,3,0.5676800114360635,-0.8598769066313048,1, , ,-0.9422923561569576,1
734,15,2,2,12,17, , , ,1,2,3,90, ,2,2,304,2,3,2,3,0.5676800114360635,-0.8598769066313048,1, , ,-0.9422923561569576,1
734,16,1,2,14,7, , , ,2, , , , ,3,2,304,3,3,5,3,0.5676800114360635,-0.5362091449431776,2, , ,-0.4459974184634784,3
734,16,2,2,14,7, , , ,2, , , , ,3,2,304,3,3,5,3,0.5676800114360635,-0.5362091449431776,2, , ,-0.4459974184634784,3
734,16,3,2,14,5, , , ,2, , , , ,3,2,304,3,3,5,3,0.5676800114360635,-0.5362091449431776,2, , ,-0.4459974184634784,3
734,17,1,1,12,14, , , ,2, , , , ,1,2,304,2,3,1,3,0.5676800114360635,-0.6688568535703541,2, , ,-0.6493923625411672,2
734,19,1,1,12,18, , , ,1,5,6,90, ,3,2,304,2,3,1,3,0.5676800114360635,-0.5193139495969711,2, , ,-0.4200912241674144,3
734,19,2,2,12,18, , , ,1,3,4,90, ,3,2,304,2,3,1,3,0.5676800114360635,-0.5193139495969711,2, , ,-0.4200912241674144,3
734,19,3,2,12,18, , , ,1,1,2,90, ,3,2,304,2,3,1,3,0.5676800114360635,-0.5193139495969711,2, , ,-0.4200912241674144,3
734,21,1,1,14,14, , , ,1,1,2,4,5,1,2,304,3,3,1,3,0.5676800114360635,-0.6971752853627993,2, , ,-0.692814340277556,2
734,22,1,2,12,13, , , ,2, , , , ,3,2,304,3,3,2,3,0.5676800114360635,-0.11620254657495943,4, , ,0.19801836945690177,4
734,22,2,2,12,13, , , ,2, , , , ,3,2,304,3,3,2,3,0.5676800114360635,-0.11620254657495943,4, , ,0.19801836945690177,4
734,22,3,2,12,13, , , ,2, , , , ,3,2,304,3,3,2,3,0.5676800114360635,-0.11620254657495943,4, , ,0.19801836945690177,4
734,23,1,1,12,0, , , ,2, , , , ,2,2,304,1,3,5,3,0.5676800114360635,-0.7372165505193022,1, , ,-0.7542114874397216,1
734,23,2,1,12,0, , , ,2, , , , ,2,2,304,1,3,5,3,0.5676800114360635,-0.7372165505193022,1, , ,-0.7542114874397216,1
734,24,1,1,12,2, , , ,1,1,2,90, ,3,2,304,2,3,5,3,0.5676800114360635,-0.7013490997340212,1, , ,-0.6992142453299031,2
734,24,2,2,12,3, , , ,1,4,6,7,90,3,2,304,2,3,5,3,0.5676800114360635,-0.7013490997340212,1, , ,-0.6992142453299031,2
734,24,3,2,12,3, , , ,1,5,90, , ,3,2,304,2,3,5,3,0.5676800114360635,-0.7013490997340212,1, , ,-0.6992142453299031,2
734,25,1,1,12,24, , , ,2, , , , ,1,2,304,2,3,1,3,0.5676800114360635,0.3819013998971036,4, , ,0.9617844788460308,5
735,2,1,1,12,21, , , ,1,1,90, , ,4,2,304,2,3,4,3,1.0163907131376355,0.03296702778799751,4, , ,0.4267470640544218,4
735,2,2,2,12,21, , , ,1,2,7,90, ,4,2,304,2,3,4,3,1.0163907131376355,0.03296702778799751,4, , ,0.4267470640544218,4
735,2,3,2,12,21, , , ,1,3,8,9,90,4,2,304,2,3,4,3,1.0163907131376355,0.03296702778799751,4, , ,0.4267470640544218,4
735,2,4,2,12,21, , , ,2, , , , ,4,2,304,2,3,4,3,1.0163907131376355,0.03296702778799751,4, , ,0.4267470640544218,4
735,5,1,2,31,7,1,2, ,1,3,90, , ,1,2,304,2,3,4,3,1.0163907131376355,-0.6408801776124783,2, , ,-0.6064944150317598,2
735,6,1,2,12,13, , , ,2, , , , ,1,2,304,2,3,5,3,1.0163907131376355,-0.14694793936648615,4, , ,0.15087501875602158,4
735,7,1,2,14,24, , , ,2, , , , ,2,2,304,3,3,5,3,1.0163907131376355,-0.6339989440560786,2, , ,-0.5959430973431655,2
735,7,2,2,14,24, , , ,2, , , , ,2,2,304,3,3,5,3,1.0163907131376355,-0.6339989440560786,2, , ,-0.5959430973431655,2
735,8,1,1,12,12, , , ,2, , , , ,1,2,304,2,5,6,3,1.0163907131376355,-0.29083668528832024,3, , ,-0.06975633426973465,4
735,10,1,1,31,98,2,2, ,2, , , , ,1,2,304,2,3,2,3,1.0163907131376355,-0.1371231813049365,4, , ,0.16593978042576296,4
735,11,1,1,12,14, , , ,2, , , , ,1,2,304,2,5,6,3,1.0163907131376355,-0.38029990164834704,3, , ,-0.20693447384620542,3
735,12,1,1,12,98, , , ,1,1,6,7,90,4,2,304,2,3,1,3,1.0163907131376355,0.16630271133013882,4, , ,0.6311969122899309,4
735,12,2,2,12,98, , , ,1,3,5,90, ,4,2,304,2,3,1,3,1.0163907131376355,0.16630271133013882,4, , ,0.6311969122899309,4
735,12,3,2,12,98, , , ,1,2,90, , ,4,2,304,2,3,1,3,1.0163907131376355,0.16630271133013882,4, , ,0.6311969122899309,4
735,12,4,2,12,98, , , ,1,4,90, , ,4,2,304,2,3,1,3,1.0163907131376355,0.16630271133013882,4, , ,0.6311969122899309,4
735,13,1,1,14,7, , , ,2, , , , ,1,2,304,2,3,7,3,1.0163907131376355,-0.5506954441912917,2, , ,-0.4682099395537911,3
735,15,1,1,12,23, , , ,2, , , , ,2,2,304,1,3,5,3,1.0163907131376355,-0.9133286664448924,1, , ,-1.0242524428456419,1
735,15,2,1,12,95, , , ,2, , , , ,2,2,304,1,3,5,3,1.0163907131376355,-0.9133286664448924,1, , ,-1.0242524428456419,1
735,16,1,2,11,3, , , ,1,1,2,90, ,2,2,304,3,3,4,3,1.0163907131376355,-0.40780046998725994,3, , ,-0.24910238324537218,3
735,16,2,1,11,3, , , ,2, , , , ,2,2,304,3,3,4,3,1.0163907131376355,-0.40780046998725994,3, , ,-0.24910238324537218,3
735,17,1,1,12,12, , , ,1,1,2,5,6,1,2,304,2,3,5,3,1.0163907131376355,-0.7452929056383131,1, , ,-0.7665953409927426,1
735,18,1,2,11,95, , , ,2, , , , ,1,2,304,2,3,5,3,1.0163907131376355,0.6065003402659168,5, , ,1.3061725530088415,5
735,20,1,2,14,4, , , ,1,1,2,3,4,1,2,304,3,3,1,3,1.0163907131376355,-0.1514056831665634,4, , ,0.14403975141282366,4
735,22,1,1,12,12, , , ,2, , , , ,3,2,304,2,3,5,3,1.0163907131376355,0.2989052503289169,4, , ,0.8345225956609165,5
735,22,2,1,12,12, , , ,2, , , , ,3,2,304,2,3,5,3,1.0163907131376355,0.2989052503289169,4, , ,0.8345225956609165,5
735,22,3,2,12,12, , , ,2, , , , ,3,2,304,2,3,5,3,1.0163907131376355,0.2989052503289169,4, , ,0.8345225956609165,5
735,23,1,1,12,24, , , ,1,1,90, , ,1,2,304,2,3,2,3,1.0163907131376355,-0.8151960465673488,1, , ,-0.8737811008318168,1
735,24,1,1,14,3, , , ,2, , , , ,3,2,304,3,5,5,3,1.0163907131376355,-0.24966475601588678,3, , ,-0.006625486864945876,4
735,24,2,2,14,11, , , ,1,1,2,5,90,3,2,304,3,5,5,3,1.0163907131376355,-0.24966475601588678,3, , ,-0.006625486864945876,4
735,24,3,2,14,11, , , ,1,3,4,90, ,3,2,304,3,5,5,3,1.0163907131376355,-0.24966475601588678,3, , ,-0.006625486864945876,4
736,1,1,9,12,95, , , ,1,3,4,90, ,1,2,304,2,3,6,3,0.45752770922129227,0.1864658211264685,4, , ,0.6621139528622891,5
736,2,1,2,12,11, , , ,1,1,90, , ,6,2,304,4,3,2,3,0.45752770922129227,1.4294114011977002,5, , ,2.5679806230567257,5
736,2,2,2,12,11, , , ,1,5,90, , ,6,2,304,4,3,2,3,0.45752770922129227,1.4294114011977002,5, , ,2.5679806230567257,5
736,2,3,2,12,11, , , ,1,7,90, , ,6,2,304,4,3,2,3,0.45752770922129227,1.4294114011977002,5, , ,2.5679806230567257,5
736,2,4,2,12,11, , , ,1,4,90, , ,6,2,304,4,3,2,3,0.45752770922129227,1.4294114011977002,5, , ,2.5679806230567257,5
736,2,5,2,12,11, , , ,1,3,90, , ,6,2,304,4,3,2,3,0.45752770922129227,1.4294114011977002,5, , ,2.5679806230567257,5
736,2,6,2,12,11, , , ,1,6,90, , ,6,2,304,4,3,2,3,0.45752770922129227,1.4294114011977002,5, , ,2.5679806230567257,5
736,3,1,1,12,22, , , ,1,1,2,90, ,1,2,304,2,3,5,3,0.45752770922129227,0.257623930932001,4, , ,0.7712240152550677,5
736,4,1,1,36,95,2,1,95,2, , , , ,1,2,304,2,3,5,3,0.45752770922129227,-0.8593023864043633,1, , ,-0.9414114173858349,1
736,5,1,1,12,6, , , ,8, , , , ,4,2,304,2,3,5,3,0.45752770922129227,0.39745771686090225,4, , ,0.9856377082131486,5
736,5,2,1,14,6, , , ,8, , , , ,4,2,304,2,3,5,3,0.45752770922129227,0.39745771686090225,4, , ,0.9856377082131486,5
736,5,3,9,14,6, , , ,1,2,1,90, ,4,2,304,2,3,5,3,0.45752770922129227,0.39745771686090225,4, , ,0.9856377082131486,5
736,5,4,9,36,6,8,2, ,2, , , , ,4,2,304,2,3,5,3,0.45752770922129227,0.39745771686090225,4, , ,0.9856377082131486,5
736,7,1,2,12,95, , , ,1,2,1,90, ,2,2,304,3,3,1,3,0.45752770922129227,1.1188779984298611,5, , ,2.091825213031959,5
736,7,2,2,12,95, , , ,1,3,90, , ,2,2,304,3,3,1,3,0.45752770922129227,1.1188779984298611,5, , ,2.091825213031959,5
736,8,1,1,11,12, , , ,2, , , , ,1,2,304,2,3,4,3,0.45752770922129227,-0.88167609214622,1, , ,-0.9757180682528013,1
736,10,1,1,14,95, , , ,1,2,6,90, ,2,2,304,2,96,1,3,0.45752770922129227,-0.3387550714634922,3, , ,-0.1432318400079122,3
736,10,2,1,18,95, , , ,1,4,90, , ,2,2,304,2,96,1,3,0.45752770922129227,-0.3387550714634922,3, , ,-0.1432318400079122,3
736,11,1,1,12,95, , , ,1,4,90, , ,2,2,304,3,5,6,3,0.45752770922129227,-0.4169668165011957,3, , ,-0.26315757165302706,3
736,11,2,1,12,95, , , ,1,3,5,90, ,2,2,304,3,5,6,3,0.45752770922129227,-0.4169668165011957,3, , ,-0.26315757165302706,3
736,12,1,1,12,8, , , ,2, , , , ,1,2,304,2,3,7,3,0.45752770922129227,-0.8381468617593956,1, , ,-0.9089726606471767,1
736,13,1,1,12,95, , , ,1,1,2,3,90,2,2,304,2,8,1,3,0.45752770922129227,0.11794954923037429,4, , ,0.5570547442642247,4
736,13,2,1,12,95, , , ,2, , , , ,2,2,304,2,8,1,3,0.45752770922129227,0.11794954923037429,4, , ,0.5570547442642247,4
736,14,1,1,12,95, , , ,1,5,90, , ,2,2,304,2,3,5,3,0.45752770922129227,-0.12808359004589165,4, , ,0.17980060906462197,4
736,14,2,1,12,95, , , ,1,1,2,90, ,2,2,304,2,3,5,3,0.45752770922129227,-0.12808359004589165,4, , ,0.17980060906462197,4
736,15,1,1,11,12, , , ,1,3,90, , ,2,2,304,3,3,2,3,0.45752770922129227,-0.22447894357981596,3, , ,0.031993098898821064,4
736,15,2,1,12,13, , , ,1,1,2,4,5,2,2,304,3,3,2,3,0.45752770922129227,-0.22447894357981596,3, , ,0.031993098898821064,4
736,16,1,1,12,8, , , ,2, , , , ,1,2,304,2,3,5,3,0.45752770922129227,-0.48536472901597316,3, , ,-0.3680352942684603,3
736,17,1,1,18,95, , , ,1,1,2,90, ,1,2,304,2,1,2,3,0.45752770922129227,-0.6135190540259448,2, , ,-0.5645403228021896,2
736,18,1,1,11,20, , , ,1,1,90, , ,2,2,304,2,5,5,3,0.45752770922129227,-0.14914072368180895,4, , ,0.1475127198681979,4
736,18,2,1,12,15, , , ,2, , , , ,2,2,304,2,5,5,3,0.45752770922129227,-0.14914072368180895,4, , ,0.1475127198681979,4
736,19,1,1,11,5, , , ,1,1,90, , ,3,2,304,2,3,5,3,0.45752770922129227,-0.8017818040794001,1, , ,-0.8532124145807082,1
736,19,2,1,11,5, , , ,2, , , , ,3,2,304,2,3,5,3,0.45752770922129227,-0.8017818040794001,1, , ,-0.8532124145807082,1
736,19,3,1,11,5, , , ,2, , , , ,3,2,304,2,3,5,3,0.45752770922129227,-0.8017818040794001,1, , ,-0.8532124145807082,1
736,20,1,1,14,12, , , ,1,1,6,7,90,1,2,304,2,3,4,3,0.45752770922129227,-0.7132970569291806,1, , ,-0.7175346076693861,2
736,24,1,1,18,95, , , ,2, , , , ,4,2,304,2,3,1,3,0.45752770922129227,-0.12121351226909091,4, , ,0.190334821073886,4
736,24,2,1,12,24, , , ,1,2,90, , ,4,2,304,2,3,1,3,0.45752770922129227,-0.12121351226909091,4, , ,0.190334821073886,4
736,24,3,1,12,12, , , ,2, , , , ,4,2,304,2,3,1,3,0.45752770922129227,-0.12121351226909091,4, , ,0.190334821073886,4
736,24,4,2,31,95,1,2, ,2, , , , ,4,2,304,2,3,1,3,0.45752770922129227,-0.12121351226909091,4, , ,0.190334821073886,4
737,6,1,1,14,13, , , ,2, , , , ,1,2,304,2,3,1,3,0.594492681269183,0.05062486987490941,4, , ,0.4538226603159037,4
737,7,1,1,12,95, , , ,2, , , , ,1,2,304,1,6,5,3,0.594492681269183,-0.8950233590531664,1, , ,-0.9961840577088162,1
737,9,1,1,12,16, , , ,2, , , , ,3,2,304,2,3,2,3,0.594492681269183,-0.016481445325430694,4, , ,0.35092540435353,4
737,9,2,1,98,95,2,1,11,2, , , , ,3,2,304,2,3,2,3,0.594492681269183,-0.016481445325430694,4, , ,0.35092540435353,4
737,9,3,1,98,95,2,1,11,2, , , , ,3,2,304,2,3,2,3,0.594492681269183,-0.016481445325430694,4, , ,0.35092540435353,4
737,10,1,1,12,15, , , ,1,3,2,90, ,1,2,304,2,3,2,3,0.594492681269183,-0.435192181080445,3, , ,-0.2911033767314303,3
737,11,1,1,12,12, , , ,2, , , , ,2,2,304,2,3,1,3,0.594492681269183,-0.28621614341728263,3, , ,-0.06267144101982769,4
737,11,2,1,14,95, , , ,2, , , , ,2,2,304,2,3,1,3,0.594492681269183,-0.28621614341728263,3, , ,-0.06267144101982769,4
737,12,1,1,11,95, , , ,2, , , , ,2,2,304,3,3,5,3,0.594492681269183,0.2761040025387189,4, , ,0.7995603745476698,5
737,12,2,1,31,3,8,2, ,2, , , , ,2,2,304,3,3,5,3,0.594492681269183,0.2761040025387189,4, , ,0.7995603745476698,5
737,13,1,1,12,23, , , ,2, , , , ,2,2,304,2,3,5,3,0.594492681269183,-0.7704265872823589,1, , ,-0.8051339921715975,1
737,13,2,1,14,95, , , ,2, , , , ,2,2,304,2,3,5,3,0.594492681269183,-0.7704265872823589,1, , ,-0.8051339921715975,1
737,14,1,1,12,2, , , ,1,1,2,90, ,1,2,304,2,3,1,3,0.594492681269183,-0.6882462111142025,2, , ,-0.6791229725467847,2
737,17,1,1,12,95, , , ,1,1,2,4,5,2,2,304,3,3,5,3,0.594492681269183,0.14252042090815956,4, , ,0.5947304125630988,4
737,17,2,1,12,95, , , ,2, , , , ,2,2,304,3,3,5,3,0.594492681269183,0.14252042090815956,4, , ,0.5947304125630988,4
737,18,1,2,14,95, , , ,1,2,5,90, ,2,2,304,2,3,5,3,0.594492681269183,-0.5175596115704361,2, , ,-0.4174012155084382,3
737,18,2,2,14,95, , , ,1,4,90, , ,2,2,304,2,3,5,3,0.594492681269183,-0.5175596115704361,2, , ,-0.4174012155084382,3
737,19,1,1,12,12, , , ,1,1,2,3,90,1,2,304,2,3,1,3,0.594492681269183,0.6408554557092191,5, , ,1.3588508605098983,5
737,20,1,1,12,95, , , ,1,2,1,90, ,3,2,304,2,3,1,3,0.594492681269183,-0.8418311581608025,1, , ,-0.9146219648702597,1
737,20,2,1,14,95, , , ,2, , , , ,3,2,304,2,3,1,3,0.594492681269183,-0.8418311581608025,1, , ,-0.9146219648702597,1
737,20,3,1,18,95, , , ,2, , , , ,3,2,304,2,3,1,3,0.594492681269183,-0.8418311581608025,1, , ,-0.9146219648702597,1
737,22,1,1,12,12, , , ,1,1,2,3,90,1,2,304,3,3,5,3,0.594492681269183,-0.4508309171991464,3, , ,-0.3150829832487896,3
737,23,1,1,12,4, , , ,1,1,2,4,90,1,2,304,2,3,5,3,0.594492681269183,-0.7576971037022874,1, , ,-0.7856152788240226,1
737,24,1,1,12,95, , , ,2, , , , ,1,2,304,2,3,1,3,0.594492681269183,-0.9035618938342005,1, , ,-1.0092765929833987,1
737,25,1,1,12,12, , , ,1,1,2,3,4,2,2,304,2,3,5,3,0.594492681269183,-0.6924102687353999,2, , ,-0.6855079171173702,2
737,25,2,1,12,5, , , ,2, , , , ,2,2,304,2,3,5,3,0.594492681269183,-0.6924102687353999,2, , ,-0.6855079171173702,2
738,1,1,1,14,95, , , ,1,1,2,3,4,1,2,304,2,3,5,3,0.344447752297081,-0.7399037082583192,1, , ,-0.7583318322516434,1
738,2,1,1,12,95, , , ,1,1,2,7,6,1,2,304,2,2,5,3,0.344447752297081,-0.12254924625540121,4, , ,0.1882866775947412,4
738,4,1,1,12,12, , , ,2, , , , ,3,2,304,2,1,5,3,0.344447752297081,-0.16231052950966213,3, , ,0.1273188397959912,4
738,4,2,1,12,12, , , ,1,1,2,90, ,3,2,304,2,1,5,3,0.344447752297081,-0.16231052950966213,3, , ,0.1273188397959912,4
738,4,3,1,12,12, , , ,1,7,90, , ,3,2,304,2,1,5,3,0.344447752297081,-0.16231052950966213,3, , ,0.1273188397959912,4
738,5,1,1,18,95, , , ,2, , , , ,1,2,304,2,3,5,3,0.344447752297081,-0.6908952071871507,2, , ,-0.6831848022888548,2
738,6,1,1,12,95, , , ,1,1,2,3,4,2,2,304,3,3,1,3,0.344447752297081,-0.20694333866030676,3, , ,0.05888126318665329,4
738,6,2,1,12,95, , , ,2, , , , ,2,2,304,3,3,1,3,0.344447752297081,-0.20694333866030676,3, , ,0.05888126318665329,4
738,8,1,1,14,5, , , ,1,1,2,8,6,2,2,304,2,3,4,3,0.344447752297081,-0.14254440617364095,4, , ,0.15762716243624414,4
738,8,2,1,12,5, , , ,1,5,3,4,7,2,2,304,2,3,4,3,0.344447752297081,-0.14254440617364095,4, , ,0.15762716243624414,4
738,10,1,9,12,18, , , ,2, , , , ,1,2,304,2,3,1,3,0.344447752297081,-0.9090516913572692,1, , ,-1.0176943566353944,1
738,12,1,1,12,24, , , ,1,3,2,1,90,1,2,304,2,3,1,3,0.344447752297081,-0.17401189855661464,3, , ,0.10937658261289426,4
738,15,1,1,11,24, , , ,2, , , , ,2,2,304,2,3,1,3,0.344447752297081,-0.2607063346228194,3, , ,-0.023556056465650996,4
738,15,2,1,11,24, , , ,2, , , , ,2,2,304,2,3,1,3,0.344447752297081,-0.2607063346228194,3, , ,-0.023556056465650996,4
738,17,1,1,11,12, , , ,1,1,2,3,90,1,2,304,2,3,5,3,0.344447752297081,-0.6046612008516047,2, , ,-0.550958161680153,2
738,18,1,1,12,12, , , ,1,1,2,90, ,1,2,304,2,3,1,3,0.344447752297081,-0.5751043533502402,2, , ,-0.5056372631371598,2
738,19,1,1,12,14, , , ,2, , , , ,2,2,304,2,3,5,3,0.344447752297081,-0.7600500276390354,1, , ,-0.7892231272933768,1
738,19,2,1,12,14, , , ,2, , , , ,2,2,304,2,3,5,3,0.344447752297081,-0.7600500276390354,1, , ,-0.7892231272933768,1
738,20,1,2,12,12, , , ,1,2,7,8,90,1,2,304,2,3,6,3,0.344447752297081,-0.24212664560713412,3, , ,0.004933050865615199,4
738,21,1,1,14,12, , , ,1,1,2,90, ,1,2,304,2,3,2,3,0.344447752297081,-0.769097790595491,1, , ,-0.8030964859785901,1
738,22,1,1,12,30, , , ,2, , , , ,1,2,304,1,3,5,3,0.344447752297081,-0.30277198300227165,3, , ,-0.08805728523378596,4
738,23,1,1,12,12, , , ,1,2,7,90, ,2,2,304,2,3,5,3,0.344447752297081,-0.7081639737643649,1, , ,-0.7096638108493053,2
738,23,2,1,12,12, , , ,2, , , , ,2,2,304,2,3,5,3,0.344447752297081,-0.7081639737643649,1, , ,-0.7096638108493053,2
738,24,1,9,12,9, , , ,2, , , , ,2,2,304,1,3,5,3,0.344447752297081,-0.4784155239965069,3, , ,-0.3573797527521619,3
738,24,2,9,12,95, , , ,2, , , , ,2,2,304,1,3,5,3,0.344447752297081,-0.4784155239965069,3, , ,-0.3573797527521619,3
738,25,1,1,11,3, , , ,1,2,1,90, ,2,2,304,3,2,2,3,0.344447752297081,0.7519990557585647,5, , ,1.5292725477790459,5
738,25,2,1,12,3, , , ,1,4,5,90, ,2,2,304,3,2,2,3,0.344447752297081,0.7519990557585647,5, , ,1.5292725477790459,5
739,2,1,1,26,18, ,1,18,1,2,90, , ,3,2,304,2,3,1,3,0.7069127716373941,0.21476959159307238,4, , ,0.705513449701115,5
739,2,2,1,14,18, , , ,2, , , , ,3,2,304,2,3,1,3,0.7069127716373941,0.21476959159307238,4, , ,0.705513449701115,5
739,2,3,1,14,4, , , ,2, , , , ,3,2,304,2,3,1,3,0.7069127716373941,0.21476959159307238,4, , ,0.705513449701115,5
739,3,1,1,11,7, , , ,2, , , , ,1,2,304,4,3,1,3,0.7069127716373941,0.6155853354222068,5, , ,1.3201030015697983,5
739,4,1,1,28,12, ,1,3,2, , , , ,3,2,304,2,3,5,3,0.7069127716373941,0.14141387765577304,4, , ,0.5930336979702273,4
739,4,2,1,28,12, ,1,3,2, , , , ,3,2,304,2,3,5,3,0.7069127716373941,0.14141387765577304,4, , ,0.5930336979702273,4
739,4,3,1,28,12, ,1,3,2, , , , ,3,2,304,2,3,5,3,0.7069127716373941,0.14141387765577304,4, , ,0.5930336979702273,4
739,5,1,1,12,12, , , ,2, , , , ,1,2,304,2,96,5,3,0.7069127716373941,-0.6935515454717611,2, , ,-0.6872578901879326,2
739,6,1,1,12,95, , , ,1,2,1,90, ,3,2,304,1,3,5,3,0.7069127716373941,-0.3836341307168719,3, , ,-0.21204700343268243,3
739,6,2,1,12,95, , , ,1,3,4,5,90,3,2,304,1,3,5,3,0.7069127716373941,-0.3836341307168719,3, , ,-0.21204700343268243,3
739,6,3,1,12,95, , , ,2, , , , ,3,2,304,1,3,5,3,0.7069127716373941,-0.3836341307168719,3, , ,-0.21204700343268243,3
739,7,1,1,12,12, , , ,2, , , , ,2,2,304,3,3,2,3,0.7069127716373941,-0.1786366443584373,3, , ,0.10228524327902713,4
739,7,2,1,12,12, , , ,2, , , , ,2,2,304,3,3,2,3,0.7069127716373941,-0.1786366443584373,3, , ,0.10228524327902713,4
739,8,1,1,12,95, , , ,2, , , , ,2,2,304,2,5,5,3,0.7069127716373941,-0.7409841366859022,1, , ,-0.7599885037605786,1
739,8,2,1,12,95, , , ,1,2,3,90, ,2,2,304,2,5,5,3,0.7069127716373941,-0.7409841366859022,1, , ,-0.7599885037605786,1
739,9,1,1,12,95, , , ,1,1,2,90, ,1,2,304,2,3,5,3,0.7069127716373941,-0.8955878004751626,1, , ,-0.9970495421762844,1
739,12,1,1,12,95, , , ,2, , , , ,1,2,304,2,5,6,3,0.7069127716373941,-0.3028384639761421,3, , ,-0.08815922362459994,4
739,15,1,1,12,95, , , ,2, , , , ,2,2,304,2,3,2,3,0.7069127716373941,0.26946753693028447,4, , ,0.7893843710171838,5
739,15,2,1,12,95, , , ,2, , , , ,2,2,304,2,3,2,3,0.7069127716373941,0.26946753693028447,4, , ,0.7893843710171838,5
739,16,1,1,11,4, , , ,1,1,2,3,90,1,2,304,2,3,2,3,0.7069127716373941,-0.7230094925903998,1, , ,-0.7324271401421795,2
739,18,1,1,14,6, , , ,1,1,2,4,5,1,2,304,2,3,1,3,0.7069127716373941,-0.7356549193876324,1, , ,-0.7518169652879014,1
739,19,1,1,11,12, , , ,1,3,4,5,90,1,2,304,2,3,5,3,0.7069127716373941,-0.7047829445413114,1, , ,-0.7044795203940452,2
739,20,1,1,12,24, , , ,2, , , , ,1,2,304,2,3,5,3,0.7069127716373941,-0.434913041134276,3, , ,-0.2906753583786936,3
739,22,1,1,12,12, , , ,2, , , , ,2,2,304,2,3,1,3,0.7069127716373941,-0.3236967490001294,3, , ,-0.12014220893145054,3
739,22,2,1,12,12, , , ,2, , , , ,2,2,304,2,3,1,3,0.7069127716373941,-0.3236967490001294,3, , ,-0.12014220893145054,3
739,23,1,1,12,15, , , ,2, , , , ,3,2,304,2,3,5,3,0.7069127716373941,-0.8950790500227593,1, , ,-0.996269451280731,1
739,23,2,1,31,95,1,1,3,1,1,90, , ,3,2,304,2,3,5,3,0.7069127716373941,-0.8950790500227593,1, , ,-0.996269451280731,1
739,23,3,1,12,95, , , ,1,2,3,90, ,3,2,304,2,3,5,3,0.7069127716373941,-0.8950790500227593,1, , ,-0.996269451280731,1
739,24,1,1,12,95, , , ,1,1,90, , ,1,2,304,2,3,1,3,0.7069127716373941,-0.5727607519250378,2, , ,-0.50204370931137,2
739,25,1,1,14,95, , , ,2, , , , ,1,2,304,3,3,5,3,0.7069127716373941,-0.7661866107536388,1, , ,-0.7986326375845115,1
740,1,1,1,12,95, , , ,1,1,2,90, ,3,2,304,3,3,2,3,0.8141855644579878,0.1293042041082688,4, , ,0.5744653683738495,4
740,1,2,1,12,95, , , ,1,3,90, , ,3,2,304,3,3,2,3,0.8141855644579878,0.1293042041082688,4, , ,0.5744653683738495,4
740,1,3,1,12,95, , , ,1,4,90, , ,3,2,304,3,3,2,3,0.8141855644579878,0.1293042041082688,4, , ,0.5744653683738495,4
740,2,1,1,14,95, , , ,1,2,3,90, ,2,2,304,2,3,2,3,0.8141855644579878,0.013980747305213787,4, , ,0.3976345109842972,4
740,2,2,1,18,95, , , ,2, , , , ,2,2,304,2,3,2,3,0.8141855644579878,0.013980747305213787,4, , ,0.3976345109842972,4
