HH1,HH2,TNLN,TN3,TN4,TN5,TN10,TN12,TN13,TN15_1,TN15_2,TN15_3,TN15_4,TN1,TN2,HH4,HH6,HH7,ethnicity,helevel,hhweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,PSU,stratum
4,5,2,1,24,12,1, ,1,5,90, , ,1,3,10,2,1,96,1,0.2749901007615302,0.3438007683473473,4,8, , , ,0.809376091402482,5,9,4,1012
4,5,3,1,24,12,1, ,1,3,6,90, ,1,3,10,2,1,96,1,0.2749901007615302,0.3438007683473473,4,8, , , ,0.809376091402482,5,9,4,1012
4,6,1,1,95,12,1, ,1,1,2,90, ,1,1,10,2,1,96,1,0.2749901007615302,0.10226316647111008,4,8, , , ,0.4662829069191905,5,9,4,1012
4,7,1,1,4,13,1, ,1,1,2,90, ,1,5,10,2,1,96,1,0.2749901007615302,0.9641914973922934,5,9, , , ,1.6906129224322348,5,10,4,1012
4,7,2,1,95,14,1, ,1,3,90, , ,1,5,10,2,1,96,1,0.2749901007615302,0.9641914973922934,5,9, , , ,1.6906129224322348,5,10,4,1012
4,7,3,1,4,12,1, ,2, , , , ,1,5,10,2,1,96,1,0.2749901007615302,0.9641914973922934,5,9, , , ,1.6906129224322348,5,10,4,1012
4,7,4,1,4,12,1, ,2, , , , ,1,5,10,2,1,96,1,0.2749901007615302,0.9641914973922934,5,9, , , ,1.6906129224322348,5,10,4,1012
4,7,5,1,4,12,1, ,2, , , , ,1,5,10,2,1,96,1,0.2749901007615302,0.9641914973922934,5,9, , , ,1.6906129224322348,5,10,4,1012
4,8,1,1,12,12,1, ,1,1,2,90, ,1,2,10,2,1,96,1,0.2749901007615302,0.25151020155649784,4,8, , , ,0.6782815363018435,5,9,4,1012
4,8,2,1,12,12,1, ,1,8,90, , ,1,2,10,2,1,96,1,0.2749901007615302,0.25151020155649784,4,8, , , ,0.6782815363018435,5,9,4,1012
4,9,1,1,18,12,1, ,1,1,2,6,90,1,3,10,2,1,96,3,0.2749901007615302,0.5979102512222723,5,9, , , ,1.1703270613952732,5,10,4,1012
4,9,2,1,18,12,1, ,2, , , , ,1,3,10,2,1,96,3,0.2749901007615302,0.5979102512222723,5,9, , , ,1.1703270613952732,5,10,4,1012
4,9,3,1,18,12,1, ,1,3,4,5,90,1,3,10,2,1,96,3,0.2749901007615302,0.5979102512222723,5,9, , , ,1.1703270613952732,5,10,4,1012
4,10,1,1,95,12,1, ,1,1,90, , ,1,2,10,2,1,96,1,0.2749901007615302,-0.560853998819792,2,4, , , ,-0.47564488468720467,2,4,4,1012
4,10,2,1,95,12,1, ,1,2,90, , ,1,2,10,2,1,96,1,0.2749901007615302,-0.560853998819792,2,4, , , ,-0.47564488468720467,2,4,4,1012
4,11,1,1,24,12,1, ,1,1,90, , ,1,4,10,2,1,96,1,0.2749901007615302,0.08902938172349248,4,8, , , ,0.44748491722087,5,9,4,1012
4,11,2,1,24,12,1, ,1,2,6,90, ,1,4,10,2,1,96,1,0.2749901007615302,0.08902938172349248,4,8, , , ,0.44748491722087,5,9,4,1012
4,11,3,1,24,12,1, ,1,3,4,5,90,1,4,10,2,1,96,1,0.2749901007615302,0.08902938172349248,4,8, , , ,0.44748491722087,5,9,4,1012
4,11,4,1,24,12,1, ,2, , , , ,1,4,10,2,1,96,1,0.2749901007615302,0.08902938172349248,4,8, , , ,0.44748491722087,5,9,4,1012
4,12,1,1,12,12,1, ,1,1,2,5,90,1,5,10,2,1,96,2,0.2749901007615302,-0.43766893733792245,3,5, , , ,-0.3006661041731853,3,6,4,1012
4,12,2,1,12,12,1, ,1,3,90, , ,1,5,10,2,1,96,2,0.2749901007615302,-0.43766893733792245,3,5, , , ,-0.3006661041731853,3,6,4,1012
4,12,3,1,12,12,1, ,1,4,90, , ,1,5,10,2,1,96,2,0.2749901007615302,-0.43766893733792245,3,5, , , ,-0.3006661041731853,3,6,4,1012
4,12,4,1,12,12,1, ,2, , , , ,1,5,10,2,1,96,2,0.2749901007615302,-0.43766893733792245,3,5, , , ,-0.3006661041731853,3,6,4,1012
4,12,5,1,12,12,1, ,2, , , , ,1,5,10,2,1,96,2,0.2749901007615302,-0.43766893733792245,3,5, , , ,-0.3006661041731853,3,6,4,1012
4,13,1,1,6,13,1, ,1,1,2,90, ,1,4,10,2,1,96,2,0.2749901007615302,0.962552344611574,5,9, , , ,1.6882845804141677,5,10,4,1012
4,13,2,1,95,14,1, ,1,3,4,90, ,1,4,10,2,1,96,2,0.2749901007615302,0.962552344611574,5,9, , , ,1.6882845804141677,5,10,4,1012
4,13,3,1,6,13,1, ,1,5,90, , ,1,4,10,2,1,96,2,0.2749901007615302,0.962552344611574,5,9, , , ,1.6882845804141677,5,10,4,1012
4,13,4,1,6,13,1, ,1,6,90, , ,1,4,10,2,1,96,2,0.2749901007615302,0.962552344611574,5,9, , , ,1.6882845804141677,5,10,4,1012
4,14,1,1,3,12,1, ,1,1,2,90, ,1,1,10,2,1,96,1,0.2749901007615302,-0.5253191350959574,2,4, , , ,-0.42516922598857587,3,5,4,1012
4,15,1,1,8,12,1, ,1,1,2,90, ,1,4,10,2,1,96,1,0.2749901007615302,0.03394948550406504,4,7, , , ,0.36924642827281967,4,8,4,1012
4,15,2,1,10,12,3, ,1,4,7,90, ,1,4,10,2,1,96,1,0.2749901007615302,0.03394948550406504,4,7, , , ,0.36924642827281967,4,8,4,1012
4,15,3,1,8,12,1, ,1,6,90, , ,1,4,10,2,1,96,1,0.2749901007615302,0.03394948550406504,4,7, , , ,0.36924642827281967,4,8,4,1012
4,15,4,1,8,12,1, ,2, , , , ,1,4,10,2,1,96,1,0.2749901007615302,0.03394948550406504,4,7, , , ,0.36924642827281967,4,8,4,1012
4,16,1,1,24,12,1, ,1,1,90, , ,1,4,10,2,1,96,0,0.2749901007615302,-0.40082707585992433,3,5, , , ,-0.24833391457375617,3,6,4,1012
4,16,2,1,24,12,1, ,1,2,90, , ,1,4,10,2,1,96,0,0.2749901007615302,-0.40082707585992433,3,5, , , ,-0.24833391457375617,3,6,4,1012
4,16,3,1,24,12,1, ,1,4,5,90, ,1,4,10,2,1,96,0,0.2749901007615302,-0.40082707585992433,3,5, , , ,-0.24833391457375617,3,6,4,1012
4,16,4,2,24,12,1, ,1,3,90, , ,1,4,10,2,1,96,0,0.2749901007615302,-0.40082707585992433,3,5, , , ,-0.24833391457375617,3,6,4,1012
4,17,1,1,24,12,1, ,1,3,5,6,90,1,2,10,2,1,96,1,0.2749901007615302,-0.5456579035860787,2,4, , , ,-0.45405952213931633,3,5,4,1012
4,17,2,1,24,12,1, ,1,1,2,90, ,1,2,10,2,1,96,1,0.2749901007615302,-0.5456579035860787,2,4, , , ,-0.45405952213931633,3,5,4,1012
4,19,1,1,12,14,3, ,1,2,8,90, ,1,3,10,2,1,96,0,0.2749901007615302,-0.29422467688770193,3,6, , , ,-0.09691005239730388,4,7,4,1012
4,19,2,1,12,12,1, ,1,1,90, , ,1,3,10,2,1,96,0,0.2749901007615302,-0.29422467688770193,3,6, , , ,-0.09691005239730388,4,7,4,1012
4,19,3,1,12,12,1, ,2, , , , ,1,3,10,2,1,96,0,0.2749901007615302,-0.29422467688770193,3,6, , , ,-0.09691005239730388,4,7,4,1012
4,20,1,1,0,12,1, ,1,2,7,90, ,1,5,10,2,1,96,3,0.2749901007615302,-0.07609949436317803,4,7, , , ,0.2129268545977585,4,8,4,1012
4,20,2,1,0,12,1, ,1,5,6,90, ,1,5,10,2,1,96,3,0.2749901007615302,-0.07609949436317803,4,7, , , ,0.2129268545977585,4,8,4,1012
4,20,3,1,0,14,2, ,2, , , , ,1,5,10,2,1,96,3,0.2749901007615302,-0.07609949436317803,4,7, , , ,0.2129268545977585,4,8,4,1012
4,20,4,1,0,14,3, ,2, , , , ,1,5,10,2,1,96,3,0.2749901007615302,-0.07609949436317803,4,7, , , ,0.2129268545977585,4,8,4,1012
4,20,5,2,0,12,1, ,1,3,4,90, ,1,5,10,2,1,96,3,0.2749901007615302,-0.07609949436317803,4,7, , , ,0.2129268545977585,4,8,4,1012
4,21,1,1,5,12,1, ,1,1,90, , ,1,2,10,2,1,96,1,0.2749901007615302,-0.5984060827801974,2,3, , , ,-0.5289859130400532,2,4,4,1012
4,21,2,1,95,12,1, ,2, , , , ,1,2,10,2,1,96,1,0.2749901007615302,-0.5984060827801974,2,3, , , ,-0.5289859130400532,2,4,4,1012
4,22,1,1,13,12,1, ,1,1,2,4,90,1,2,10,2,1,96,1,0.2749901007615302,-0.3904371903320607,3,5, , , ,-0.2335755544489498,3,6,4,1012
4,22,2,1,13,12,1, ,1,3,90, , ,1,2,10,2,1,96,1,0.2749901007615302,-0.3904371903320607,3,5, , , ,-0.2335755544489498,3,6,4,1012
4,24,1,1,0,12,1, ,1,1,2,90, ,1,2,10,2,1,96,1,0.2749901007615302,-0.3504950341673609,3,6, , , ,-0.17683953716954673,3,6,4,1012
4,24,2,1,0,12,1, ,1,3,90, , ,1,2,10,2,1,96,1,0.2749901007615302,-0.3504950341673609,3,6, , , ,-0.17683953716954673,3,6,4,1012
5,1,1,1,95,14,4,4,1,1,2,90, ,1,3,50,2,1,96,4,0.6253748912660713,2.275399086101652,5,10, , , ,3.553123701848938,5,10,5,1012
5,1,2,1,6,14,4,1,1,3,4,90, ,1,3,50,2,1,96,4,0.6253748912660713,2.275399086101652,5,10, , , ,3.553123701848938,5,10,5,1012
5,1,3,1,95,14,4,1,2, , , , ,1,3,50,2,1,96,4,0.6253748912660713,2.275399086101652,5,10, , , ,3.553123701848938,5,10,5,1012
5,2,1,1,95,12,2, ,2, , , , ,1,2,50,2,1,96,1,0.6253748912660713,1.940449706189073,5,10, , , ,3.0773433326549333,5,10,5,1012
5,2,2,1,95,12,2, ,1,1,2,3,90,1,2,50,2,1,96,1,0.6253748912660713,1.940449706189073,5,10, , , ,3.0773433326549333,5,10,5,1012
5,5,1,1,95,13,1, ,1,1,90, , ,1,3,50,2,1,96,0,0.6253748912660713,0.28345006915441995,4,8, , , ,0.7236506664125283,5,9,5,1012
5,5,2,1,95,17,2, ,1,2,3,90, ,1,3,50,2,1,96,0,0.6253748912660713,0.28345006915441995,4,8, , , ,0.7236506664125283,5,9,5,1012
5,5,3,1,95,13,1, ,1,4,90, , ,1,3,50,2,1,96,0,0.6253748912660713,0.28345006915441995,4,8, , , ,0.7236506664125283,5,9,5,1012
5,7,1,1,7,15,2, ,2, , , , ,1,3,50,2,1,96,1,0.6253748912660713,1.9242997987919912,5,10, , , ,3.0544031232840783,5,10,5,1012
5,7,2,1,7,15,1, ,1,1,90, , ,1,3,50,2,1,96,1,0.6253748912660713,1.9242997987919912,5,10, , , ,3.0544031232840783,5,10,5,1012
5,7,3,1,1,17,2, ,1,2,3,90, ,1,3,50,2,1,96,1,0.6253748912660713,1.9242997987919912,5,10, , , ,3.0544031232840783,5,10,5,1012
5,8,1,1,4,12,4,4,1,1,2,90, ,1,3,50,2,1,96,1,0.6253748912660713,1.549628458704397,5,10, , , ,2.5221995152051093,5,10,5,1012
5,8,2,1,4,12,4,4,1,3,4,90, ,1,3,50,2,1,96,1,0.6253748912660713,1.549628458704397,5,10, , , ,2.5221995152051093,5,10,5,1012
5,8,3,1,4,12,4,4,2, , , , ,1,3,50,2,1,96,1,0.6253748912660713,1.549628458704397,5,10, , , ,2.5221995152051093,5,10,5,1012
5,9,1,1,95,11,2, ,2, , , , ,1,3,50,2,1,96,1,0.6253748912660713,1.7580092274911314,5,10, , , ,2.818194925413539,5,10,5,1012
5,9,2,1,95,11,2, ,1,3,4,90, ,1,3,50,2,1,96,1,0.6253748912660713,1.7580092274911314,5,10, , , ,2.818194925413539,5,10,5,1012
5,9,3,1,95,11,1, ,1,1,2,90, ,1,3,50,2,1,96,1,0.6253748912660713,1.7580092274911314,5,10, , , ,2.818194925413539,5,10,5,1012
5,11,1,1,36,11,1, ,1,1,90, , ,1,1,50,2,1,96,3,0.6253748912660713,0.19708497968272184,4,8, , , ,0.6009729825038663,5,9,5,1012
5,13,1,1,24,12,1, ,1,1,90, , ,1,3,50,2,1,8,1,0.6253748912660713,2.3161417842548513,5,10, , , ,3.6109968526347322,5,10,5,1012
5,13,2,1,24,12,1, ,2, , , , ,1,3,50,2,1,8,1,0.6253748912660713,2.3161417842548513,5,10, , , ,3.6109968526347322,5,10,5,1012
5,13,3,1,24,12,1, ,2, , , , ,1,3,50,2,1,8,1,0.6253748912660713,2.3161417842548513,5,10, , , ,3.6109968526347322,5,10,5,1012
5,14,1,1,12,11,1, ,1,1,2,7,90,1,10,50,2,1,96,4,0.6253748912660713,2.844931943810827,5,10, , , ,4.362119238367653,5,10,5,1012
5,14,2,1,12,11,1, ,1,3,9,10,90,1,10,50,2,1,96,4,0.6253748912660713,2.844931943810827,5,10, , , ,4.362119238367653,5,10,5,1012
5,14,3,1,12,11,1, ,1,4,90, , ,1,10,50,2,1,96,4,0.6253748912660713,2.844931943810827,5,10, , , ,4.362119238367653,5,10,5,1012
5,14,4,1,12,11,1, ,1,6,90, , ,1,10,50,2,1,96,4,0.6253748912660713,2.844931943810827,5,10, , , ,4.362119238367653,5,10,5,1012
5,14,5,1,12,11,1, ,1,5,8,90, ,1,10,50,2,1,96,4,0.6253748912660713,2.844931943810827,5,10, , , ,4.362119238367653,5,10,5,1012
5,14,6,1,12,11,1, ,2, , , , ,1,10,50,2,1,96,4,0.6253748912660713,2.844931943810827,5,10, , , ,4.362119238367653,5,10,5,1012
5,14,7,1,12,11,1, ,2, , , , ,1,10,50,2,1,96,4,0.6253748912660713,2.844931943810827,5,10, , , ,4.362119238367653,5,10,5,1012
5,14,8,1,12,11,1, ,2, , , , ,1,10,50,2,1,96,4,0.6253748912660713,2.844931943810827,5,10, , , ,4.362119238367653,5,10,5,1012
5,14,9,1,12,11,1, ,2, , , , ,1,10,50,2,1,96,4,0.6253748912660713,2.844931943810827,5,10, , , ,4.362119238367653,5,10,5,1012
5,14,10,1,12,11,1, ,2, , , , ,1,10,50,2,1,96,4,0.6253748912660713,2.844931943810827,5,10, , , ,4.362119238367653,5,10,5,1012
5,15,1,1,25,12,4,5,2, , , , ,1,5,50,2,1,2,4,0.6253748912660713,2.2029550979998516,5,10, , , ,3.45022030965888,5,10,5,1012
5,15,2,1,25,12,4,5,2, , , , ,1,5,50,2,1,2,4,0.6253748912660713,2.2029550979998516,5,10, , , ,3.45022030965888,5,10,5,1012
5,15,3,1,95,12,4,5,1,1,2,90, ,1,5,50,2,1,2,4,0.6253748912660713,2.2029550979998516,5,10, , , ,3.45022030965888,5,10,5,1012
5,15,4,1,95,12,4,5,1,3,5,90, ,1,5,50,2,1,2,4,0.6253748912660713,2.2029550979998516,5,10, , , ,3.45022030965888,5,10,5,1012
5,15,5,1,95,12,4,5,2, , , , ,1,5,50,2,1,2,4,0.6253748912660713,2.2029550979998516,5,10, , , ,3.45022030965888,5,10,5,1012
5,16,1,1,24,12,1, ,1,1,2,90, ,1,2,50,2,1,96,1,0.6253748912660713,1.209933111327342,5,9, , , ,2.0396777149536107,5,10,5,1012
5,16,2,1,24,12,1, ,2, , , , ,1,2,50,2,1,96,1,0.6253748912660713,1.209933111327342,5,9, , , ,2.0396777149536107,5,10,5,1012
5,17,1,1,95,12,1, ,1,5,90, , ,1,1,50,2,1,96,3,0.6253748912660713,2.2744616944224045,5,10, , , ,3.5517921795772796,5,10,5,1012
5,18,1,1,95,12,1, ,2, , , , ,1,3,50,2,1,2,3,0.6253748912660713,3.1228707761633197,5,10, , , ,4.7569187161410795,5,10,5,1012
5,18,2,1,95,12,1, ,2, , , , ,1,3,50,2,1,2,3,0.6253748912660713,3.1228707761633197,5,10, , , ,4.7569187161410795,5,10,5,1012
5,18,3,1,95,12,1, ,2, , , , ,1,3,50,2,1,2,3,0.6253748912660713,3.1228707761633197,5,10, , , ,4.7569187161410795,5,10,5,1012
5,20,1,1,95,12,4,5,1,1,90, , ,1,3,50,2,1,96,1,0.6253748912660713,1.9658215485508252,5,10, , , ,3.1133828814642404,5,10,5,1012
5,20,2,1,95,12,4,5,1,2,3,90, ,1,3,50,2,1,96,1,0.6253748912660713,1.9658215485508252,5,10, , , ,3.1133828814642404,5,10,5,1012
5,20,3,1,95,11,4,5,2, , , , ,1,3,50,2,1,96,1,0.6253748912660713,1.9658215485508252,5,10, , , ,3.1133828814642404,5,10,5,1012
5,22,1,1,95,11,1, ,1,1,2,90, ,1,5,50,2,1,96,4,0.6253748912660713,2.237494366011203,5,10, , , ,3.4992817699022774,5,10,5,1012
5,22,2,1,95,11,1, ,1,3,7,90, ,1,5,50,2,1,96,4,0.6253748912660713,2.237494366011203,5,10, , , ,3.4992817699022774,5,10,5,1012
5,22,3,1,95,11,1, ,1,4,90, , ,1,5,50,2,1,96,4,0.6253748912660713,2.237494366011203,5,10, , , ,3.4992817699022774,5,10,5,1012
5,22,4,1,95,11,1, ,1,5,90, , ,1,5,50,2,1,96,4,0.6253748912660713,2.237494366011203,5,10, , , ,3.4992817699022774,5,10,5,1012
5,22,5,1,95,11,1, ,1,6,90, , ,1,5,50,2,1,96,4,0.6253748912660713,2.237494366011203,5,10, , , ,3.4992817699022774,5,10,5,1012
5,23,1,1,95,11,2, ,1,1,2,90, ,1,1,50,2,1,96,0,0.6253748912660713,-0.1020824292099648,4,7, , , ,0.17601927669039094,4,8,5,1012
5,24,1,1,95,14,1, ,2, , , , ,1,6,50,2,1,96,1,0.6253748912660713,0.4445504454575062,4,8, , , ,0.952486428206685,5,9,5,1012
5,24,2,1,95,14,1, ,2, , , , ,1,6,50,2,1,96,1,0.6253748912660713,0.4445504454575062,4,8, , , ,0.952486428206685,5,9,5,1012
5,24,3,1,95,14,1, ,1,5,90, , ,1,6,50,2,1,96,1,0.6253748912660713,0.4445504454575062,4,8, , , ,0.952486428206685,5,9,5,1012
5,24,4,1,95,14,1, ,1,4,3,90, ,1,6,50,2,1,96,1,0.6253748912660713,0.4445504454575062,4,8, , , ,0.952486428206685,5,9,5,1012
5,24,5,1,95,14,1, ,1,2,90, , ,1,6,50,2,1,96,1,0.6253748912660713,0.4445504454575062,4,8, , , ,0.952486428206685,5,9,5,1012
5,24,6,1,95,14,1, ,2, , , , ,1,6,50,2,1,96,1,0.6253748912660713,0.4445504454575062,4,8, , , ,0.952486428206685,5,9,5,1012
6,1,1,1,98,12,1, ,1,1,2,90, ,1,5,40,2,1,96,4,0.22823851286072583,1.4533821471869786,5,9, , , ,2.385486004526958,5,10,6,1012
6,1,2,1,98,12,1, ,1,3,90, , ,1,5,40,2,1,96,4,0.22823851286072583,1.4533821471869786,5,9, , , ,2.385486004526958,5,10,6,1012
6,1,3,1,98,12,1, ,1,4,90, , ,1,5,40,2,1,96,4,0.22823851286072583,1.4533821471869786,5,9, , , ,2.385486004526958,5,10,6,1012
6,1,4,1,98,12,1, ,1,5,90, , ,1,5,40,2,1,96,4,0.22823851286072583,1.4533821471869786,5,9, , , ,2.385486004526958,5,10,6,1012
6,1,5,1,98,12,1, ,1,0,90, , ,1,5,40,2,1,96,4,0.22823851286072583,1.4533821471869786,5,9, , , ,2.385486004526958,5,10,6,1012
6,2,1,1,36,12,1, ,1,1,2,90, ,1,1,40,2,1,96,1,0.22823851286072583,0.12106549132900105,4,8, , , ,0.4929907547286947,5,9,6,1012
6,4,1,1,24,12,1, ,1,1,2,90, ,1,5,40,2,1,96,1,0.22823851286072583,0.015515362479549932,4,7, , , ,0.3430615944311789,4,8,6,1012
6,4,2,1,24,12,1, ,1,3,90, , ,1,5,40,2,1,96,1,0.22823851286072583,0.015515362479549932,4,7, , , ,0.3430615944311789,4,8,6,1012
6,4,3,1,24,12,1, ,1,4,90, , ,1,5,40,2,1,96,1,0.22823851286072583,0.015515362479549932,4,7, , , ,0.3430615944311789,4,8,6,1012
6,4,4,1,24,12,1, ,1,5,6,90, ,1,5,40,2,1,96,1,0.22823851286072583,0.015515362479549932,4,7, , , ,0.3430615944311789,4,8,6,1012
6,4,5,1,24,12,1, ,2, , , , ,1,5,40,2,1,96,1,0.22823851286072583,0.015515362479549932,4,7, , , ,0.3430615944311789,4,8,6,1012
6,5,1,1,98,12,1, ,1,1,2,90, ,1,1,40,2,1,96,1,0.22823851286072583,-0.536071687316555,2,4, , , ,-0.4404427376655611,3,5,6,1012
6,7,1,1,36,12,1, ,1,1,90, , ,1,1,40,2,1,96,1,0.22823851286072583,-0.31510382789334346,3,6, , , ,-0.12656793734849925,4,7,6,1012
6,9,1,1,36,12,1, ,1,1,2,90, ,1,1,40,2,1,96,1,0.22823851286072583,-0.46285916211902206,3,5, , , ,-0.33644767346452,3,5,6,1012
6,10,1,1,0,12,1, ,1,4,3,90, ,1,1,40,2,1,96,0,0.22823851286072583,-0.5681873377269012,2,4, , , ,-0.48606155927116657,2,4,6,1012
6,11,1,1,95,12,1, ,2, , , , ,1,3,40,2,1,96,1,0.22823851286072583,-0.02710249509916221,4,7, , , ,0.2825248649159628,4,8,6,1012
6,11,2,1,95,12,1, ,2, , , , ,1,3,40,2,1,96,1,0.22823851286072583,-0.02710249509916221,4,7, , , ,0.2825248649159628,4,8,6,1012
6,11,3,1,95,12,1, ,2, , , , ,1,3,40,2,1,96,1,0.22823851286072583,-0.02710249509916221,4,7, , , ,0.2825248649159628,4,8,6,1012
6,12,1,1,23,13,1, ,1,1,90, , ,1,1,40,2,1,96,1,0.22823851286072583,-0.40557852939637273,3,5, , , ,-0.2550831383471204,3,6,6,1012
6,13,1,1,14,13,1, ,1,1,2,5,90,1,2,40,2,1,96,1,0.22823851286072583,0.5693378909111156,5,9, , , ,1.1297413223169257,5,10,6,1012
6,13,2,1,14,13,1, ,1,3,4,90, ,1,2,40,2,1,96,1,0.22823851286072583,0.5693378909111156,5,9, , , ,1.1297413223169257,5,10,6,1012
6,14,1,1,24,15,1, ,1,1,2,5,90,1,2,40,2,1,96,1,0.22823851286072583,-0.3851180375523689,3,5, , , ,-0.22601993970506948,3,6,6,1012
6,14,2,1,24,15,1, ,1,3,4,90, ,1,2,40,2,1,96,1,0.22823851286072583,-0.3851180375523689,3,5, , , ,-0.22601993970506948,3,6,6,1012
6,15,1,1,1,12,1, ,1,1,2,90, ,1,4,40,2,1,96,3,0.22823851286072583,0.7795575127345176,5,9, , , ,1.4283487396797125,5,10,6,1012
6,15,2,1,1,12,1, ,1,3,5,7,90,1,4,40,2,1,96,3,0.22823851286072583,0.7795575127345176,5,9, , , ,1.4283487396797125,5,10,6,1012
6,15,3,1,1,12,1, ,1,4,6,90, ,1,4,40,2,1,96,3,0.22823851286072583,0.7795575127345176,5,9, , , ,1.4283487396797125,5,10,6,1012
6,15,4,1,1,12,1, ,2, , , , ,1,4,40,2,1,96,3,0.22823851286072583,0.7795575127345176,5,9, , , ,1.4283487396797125,5,10,6,1012
6,16,1,1,24,12,1, ,1,3,4,90, ,1,2,40,2,1,96,1,0.22823851286072583,0.04668447970837822,4,7, , , ,0.38733590867667367,4,8,6,1012
6,16,2,1,24,12,1, ,1,1,2,90, ,1,2,40,2,1,96,1,0.22823851286072583,0.04668447970837822,4,7, , , ,0.38733590867667367,4,8,6,1012
6,17,1,1,36,36,2, ,1,2,1,90, ,1,4,40,2,1,96,1,0.22823851286072583,1.0684544680595318,5,9, , , ,1.8387137330391077,5,10,6,1012
6,17,2,1,36,12,1, ,1,3,90, , ,1,4,40,2,1,96,1,0.22823851286072583,1.0684544680595318,5,9, , , ,1.8387137330391077,5,10,6,1012
6,17,3,1,36,12,1, ,1,5,90, , ,1,4,40,2,1,96,1,0.22823851286072583,1.0684544680595318,5,9, , , ,1.8387137330391077,5,10,6,1012
6,17,4,1,36,12,1, ,1,0,90, , ,1,4,40,2,1,96,1,0.22823851286072583,1.0684544680595318,5,9, , , ,1.8387137330391077,5,10,6,1012
6,19,1,1,2,12,1, ,1,1,2,90, ,1,4,40,2,1,96,1,0.22823851286072583,-0.619952283600155,2,3, , , ,-0.5595913119320383,2,4,6,1012
6,19,2,1,2,12,1, ,1,5,6,7,90,1,4,40,2,1,96,1,0.22823851286072583,-0.619952283600155,2,3, , , ,-0.5595913119320383,2,4,6,1012
6,19,3,1,2,12,1, ,1,4,8,90, ,1,4,40,2,1,96,1,0.22823851286072583,-0.619952283600155,2,3, , , ,-0.5595913119320383,2,4,6,1012
6,19,4,1,2,12,1, ,1,3,90, , ,1,4,40,2,1,96,1,0.22823851286072583,-0.619952283600155,2,3, , , ,-0.5595913119320383,2,4,6,1012
6,20,1,1,23,13,1, ,1,1,2,90, ,1,4,40,2,1,2,1,0.22823851286072583,-0.7138768904704094,1,2, , , ,-0.6930069466909224,2,3,6,1012
6,20,2,1,23,13,1, ,1,3,0,90, ,1,4,40,2,1,2,1,0.22823851286072583,-0.7138768904704094,1,2, , , ,-0.6930069466909224,2,3,6,1012
6,20,3,1,23,13,1, ,1,4,5,90, ,1,4,40,2,1,2,1,0.22823851286072583,-0.7138768904704094,1,2, , , ,-0.6930069466909224,2,3,6,1012
6,20,4,1,23,13,1, ,2, , , , ,1,4,40,2,1,2,1,0.22823851286072583,-0.7138768904704094,1,2, , , ,-0.6930069466909224,2,3,6,1012
6,22,1,1,24,12,1, ,1,1,7,90, ,1,2,40,2,1,96,1,0.22823851286072583,0.6734628274349791,5,9, , , ,1.2776460616974135,5,10,6,1012
6,22,2,1,24,12,1, ,1,4,90, , ,1,2,40,2,1,96,1,0.22823851286072583,0.6734628274349791,5,9, , , ,1.2776460616974135,5,10,6,1012
6,23,1,1,24,17,1, ,1,1,2,90, ,1,2,40,2,1,96,2,0.22823851286072583,-0.24842572682393965,3,6, , , ,-0.031854725602187,4,7,6,1012
6,23,2,1,24,13,1, ,1,4,3,90, ,1,2,40,2,1,96,2,0.22823851286072583,-0.24842572682393965,3,6, , , ,-0.031854725602187,4,7,6,1012
6,24,1,1,24,12,1, ,1,2,90, , ,1,1,40,2,1,96,1,0.22823851286072583,-0.6588142651863326,2,3, , , ,-0.6147929903214951,2,3,6,1012
7,1,1,1,22,16,1, ,1,1,90, , ,1,2,10,2,1,96,3,0.7926366477473953,0.5563539115982931,5,9, , , ,1.111298169883939,5,10,7,1012
7,1,2,1,22,16,1, ,1,3,90, , ,1,2,10,2,1,96,3,0.7926366477473953,0.5563539115982931,5,9, , , ,1.111298169883939,5,10,7,1012
7,2,1,2,1,12,2, ,1,1,2,3,90,1,1,10,2,1,96,2,0.7926366477473953,-0.16120443181750255,4,7, , , ,0.09203915935013843,4,8,7,1012
7,3,1,1,5,12,1, ,1,5,6,90, ,1,3,10,2,1,2,2,0.7926366477473953,0.5991922499832089,5,9, , , ,1.1721480823625126,5,10,7,1012
7,3,2,1,10,15,2, ,1,4,3,90, ,1,3,10,2,1,2,2,0.7926366477473953,0.5991922499832089,5,9, , , ,1.1721480823625126,5,10,7,1012
7,3,3,1,5,15,4,1,1,1,2,7,90,1,3,10,2,1,2,2,0.7926366477473953,0.5991922499832089,5,9, , , ,1.1721480823625126,5,10,7,1012
7,4,1,1,22,12,1, ,2, , , , ,1,2,10,2,1,96,3,0.7926366477473953,-0.06034978243870709,4,7, , , ,0.2352986044904729,4,8,7,1012
7,4,2,2,22,12,1, ,1,3,90, , ,1,2,10,2,1,96,3,0.7926366477473953,-0.06034978243870709,4,7, , , ,0.2352986044904729,4,8,7,1012
7,5,1,1,24,15,1, ,1,1,2,90, ,1,3,10,2,1,96,2,0.7926366477473953,-0.09650506354380822,4,7, , , ,0.18394167110254517,4,8,7,1012
7,5,2,1,24,14,1, ,1,4,5,90, ,1,3,10,2,1,96,2,0.7926366477473953,-0.09650506354380822,4,7, , , ,0.18394167110254517,4,8,7,1012
