HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,helevel,HH6,area,HH7,hhweight,wscore,windex5
13,17,1,2,98,95,1,2, ,2, , , , ,3,2,1,11,12,0.9639263743281306,1.3326438356309924,5
13,17,2,2,98,24,1,2, ,2, , , , ,3,2,1,11,12,0.9639263743281306,1.3326438356309924,5
13,17,3,2,98,24,1,2, ,2, , , , ,3,2,1,11,12,0.9639263743281306,1.3326438356309924,5
14,1,1,1,11,6, , , ,1,1,2,90, ,1,1,1,11,12,0.9639263743281306,1.0167207113739567,4
14,2,1,1,14,6, , , ,1,3,5,90, ,3,2,1,11,12,0.9639263743281306,1.2181937021977278,5
14,2,2,1,14,6, , , ,1,1,90, , ,3,2,1,11,12,0.9639263743281306,1.2181937021977278,5
14,2,3,1,11,4, , , ,1,2,6,8,90,3,2,1,11,12,0.9639263743281306,1.2181937021977278,5
14,4,1,9,11,24, , , ,2, , , , ,2,9,1,11,12,0.9639263743281306,1.907255443909899,5
14,4,2,9,11,24, , , ,2, , , , ,2,9,1,11,12,0.9639263743281306,1.907255443909899,5
14,7,1,1,15,10, , , ,1,3,7,11,9,5,1,1,11,12,0.9639263743281306,1.6415182088967029,5
14,7,2,1,15,10, , , ,1,1,8,90, ,5,1,1,11,12,0.9639263743281306,1.6415182088967029,5
14,7,3,1,15,10, , , ,1,2,10,90, ,5,1,1,11,12,0.9639263743281306,1.6415182088967029,5
14,7,4,1,15,10, , , ,2, , , , ,5,1,1,11,12,0.9639263743281306,1.6415182088967029,5
14,7,5,1,15,10, , , ,2, , , , ,5,1,1,11,12,0.9639263743281306,1.6415182088967029,5
14,8,1,1,14,5, , , ,1,2,3,4,5,1,3,1,11,12,0.9639263743281306,0.939809838923127,4
14,9,1,1,11,2, , , ,1,1,90, , ,3,1,1,11,12,0.9639263743281306,0.8462703070772759,4
14,9,2,1,11,2, , , ,1,2,3,4,5,3,1,1,11,12,0.9639263743281306,0.8462703070772759,4
14,9,3,1,11,2, , , ,1,8,90, , ,3,1,1,11,12,0.9639263743281306,0.8462703070772759,4
14,10,1,2,18,1, , , ,1,4,5,90, ,1,1,1,11,12,0.9639263743281306,0.4757527011990633,3
14,11,1,1,11,12, , , ,1,3,4,5,90,3,3,1,11,12,0.9639263743281306,1.6095790198662059,5
14,11,2,1,11,12, , , ,1,1,90, , ,3,3,1,11,12,0.9639263743281306,1.6095790198662059,5
14,11,3,1,11,12, , , ,1,6,7,8,2,3,3,1,11,12,0.9639263743281306,1.6095790198662059,5
14,14,1,1,11,7, , , ,1,2,3,4,5,1,1,1,11,12,0.9639263743281306,0.48771059375519316,3
14,15,1,1,11,12, , , ,1,2,5,90, ,2,1,1,11,12,0.9639263743281306,0.005414486578653768,3
14,15,2,1,11,12, , , ,1,3,4,90, ,2,1,1,11,12,0.9639263743281306,0.005414486578653768,3
14,16,1,1,11,98, , , ,2, , , , ,1,1,1,11,12,0.9639263743281306,-0.5149845148151448,2
14,17,1,1,12,95, , , ,2, , , , ,1,1,1,11,12,0.9639263743281306,-0.6953016892378496,2
15,1,1,2,99,98,9,9, ,1,1,13,90, ,2,1,1,11,12,0.9639263743281306,1.014517964414776,4
15,1,2,2,99,98,9,9, ,1,3,11,90, ,2,1,1,11,12,0.9639263743281306,1.014517964414776,4
15,7,1,1,15,6, , , ,1,5,90, , ,1,3,1,11,12,0.9639263743281306,1.0782568468027534,4
15,8,1,2,11,4, , , ,2, , , , ,3,1,1,11,12,0.9639263743281306,0.9216872046526018,4
15,8,2,2,11,4, , , ,2, , , , ,3,1,1,11,12,0.9639263743281306,0.9216872046526018,4
15,8,3,2,11,4, , , ,2, , , , ,3,1,1,11,12,0.9639263743281306,0.9216872046526018,4
15,9,1,9,15,1, , , ,1,3,90, , ,3,3,1,11,12,0.9639263743281306,1.50706455521328,5
15,9,2,9,15,1, , , ,1,5,90, , ,3,3,1,11,12,0.9639263743281306,1.50706455521328,5
15,9,3,9,15,95, , , ,1,4,90, , ,3,3,1,11,12,0.9639263743281306,1.50706455521328,5
15,11,1,1,11,1, , , ,1,3,4,5,6,3,1,1,11,12,0.9639263743281306,0.7340824614112234,4
15,11,2,1,11,1, , , ,1,2,7,1,90,3,1,1,11,12,0.9639263743281306,0.7340824614112234,4
15,11,3,1,11,1, , , ,1,8,9,90, ,3,1,1,11,12,0.9639263743281306,0.7340824614112234,4
15,16,1,1,13,95, , , ,1,2,7,90, ,2,1,1,11,12,0.9639263743281306,1.0104048342375296,4
15,16,2,1,13,95, , , ,2, , , , ,2,1,1,11,12,0.9639263743281306,1.0104048342375296,4
16,1,1,1,11,95, , , ,1,1,2,4,90,2,1,1,11,12,0.9639263743281306,0.4614060463247279,3
16,1,2,1,11,95, , , ,1,3,5,6,90,2,1,1,11,12,0.9639263743281306,0.4614060463247279,3
16,2,1,1,11,95, , , ,1,3,4,90, ,6,3,1,11,12,0.9639263743281306,1.9991982823388597,5
16,2,2,1,11,95, , , ,1,5,6,90, ,6,3,1,11,12,0.9639263743281306,1.9991982823388597,5
16,2,3,1,11,95, , , ,1,7,8,90, ,6,3,1,11,12,0.9639263743281306,1.9991982823388597,5
16,2,4,1,11,95, , , ,1,9,90, , ,6,3,1,11,12,0.9639263743281306,1.9991982823388597,5
16,2,5,1,11,95, , , ,2, , , , ,6,3,1,11,12,0.9639263743281306,1.9991982823388597,5
16,2,6,1,11,95, , , ,2, , , , ,6,3,1,11,12,0.9639263743281306,1.9991982823388597,5
16,3,1,1,13,95, , , ,1,2,12,11,90,3,1,1,11,12,0.9639263743281306,0.9869150513268748,4
16,3,2,1,13,95, , , ,1,3,4,5,7,3,1,1,11,12,0.9639263743281306,0.9869150513268748,4
16,3,3,1,13,95, , , ,1,6,8,9,90,3,1,1,11,12,0.9639263743281306,0.9869150513268748,4
16,4,1,1,11,24, , , ,1,2,4,5,6,1,1,1,11,12,0.9639263743281306,0.7500661957021059,4
16,5,1,1,13,13, , , ,1,1,3,90, ,2,2,1,11,12,0.9639263743281306,0.30509659663539085,3
16,5,2,1,11,4, , , ,1,2,4,90, ,2,2,1,11,12,0.9639263743281306,0.30509659663539085,3
16,6,1,1,11,12, , , ,1,2,3,90, ,1,2,1,11,12,0.9639263743281306,0.4613246275251278,3
16,10,1,9,13,4, , , ,1,2,4,5,6,1,2,1,11,12,0.9639263743281306,-0.01515591983116416,3
16,11,1,9,11,95, , , ,1,2,3,4,90,1,2,1,11,12,0.9639263743281306,0.5162058346032585,4
16,12,1,1,11,95, , , ,1,1,6,5,90,2,1,1,11,12,0.9639263743281306,1.2157166566783713,5
16,12,2,1,11,95, , , ,1,2,3,7,90,2,1,1,11,12,0.9639263743281306,1.2157166566783713,5
16,13,1,1,13,4, , , ,2, , , , ,1,2,1,11,12,0.9639263743281306,0.17061033112704038,3
16,14,1,1,13,35, , , ,1,1,90, , ,2,2,1,11,12,0.9639263743281306,0.3121184655319314,3
16,14,2,1,13,5, , , ,1,2,7,90, ,2,2,1,11,12,0.9639263743281306,0.3121184655319314,3
16,15,1,1,13,5, , , ,2, , , , ,1,1,1,11,12,0.9639263743281306,0.956517702827989,4
16,16,1,1,98,95,9,9, ,1,1,2,3,90,2,2,1,11,12,0.9639263743281306,1.2358693337340907,5
16,16,2,1,98,95,9,9, ,1,4,5,6,90,2,2,1,11,12,0.9639263743281306,1.2358693337340907,5
16,17,1,1,98,8,9,9, ,1,3,90, , ,3,1,1,11,12,0.9639263743281306,1.1684631579882672,5
16,17,2,1,28,5, ,2, ,1,5,6,7,90,3,1,1,11,12,0.9639263743281306,1.1684631579882672,5
16,17,3,1,28,4, ,2, ,2, , , , ,3,1,1,11,12,0.9639263743281306,1.1684631579882672,5
16,18,1,9,13,3, , , ,1,2,1,8,90,3,2,1,11,12,0.9639263743281306,1.1922532262745031,5
16,18,2,9,13,98, , , ,1,7,4,90, ,3,2,1,11,12,0.9639263743281306,1.1922532262745031,5
16,18,3,9,13,98, , , ,1,6,5,90, ,3,2,1,11,12,0.9639263743281306,1.1922532262745031,5
17,1,1,1,11,3, , , ,1,3,90, , ,2,1,1,11,12,0.9639263743281306,0.9610831312401256,4
17,1,2,1,11,3, , , ,1,4,90, , ,2,1,1,11,12,0.9639263743281306,0.9610831312401256,4
17,2,1,1,11,12, , , ,2, , , , ,2,1,1,11,12,0.9639263743281306,0.530588061009021,4
17,2,2,2,28,6, ,2, ,2, , , , ,2,1,1,11,12,0.9639263743281306,0.530588061009021,4
17,3,1,2,11,12, , , ,1,4,90, , ,2,1,1,11,12,0.9639263743281306,1.109074745543238,4
17,3,2,2,11,12, , , ,1,1,90, , ,2,1,1,11,12,0.9639263743281306,1.109074745543238,4
17,4,1,1,11,95, , , ,1,7,90, , ,1,1,1,11,12,0.9639263743281306,1.3924415798594527,5
17,5,1,1,11,95, , , ,1,2,90, , ,3,1,1,11,12,0.9639263743281306,0.7212967673459181,4
17,5,2,1,11,95, , , ,1,5,6,7,90,3,1,1,11,12,0.9639263743281306,0.7212967673459181,4
17,5,3,1,11,95, , , ,2, , , , ,3,1,1,11,12,0.9639263743281306,0.7212967673459181,4
17,7,1,9,13,2, , , ,2, , , , ,1,1,1,11,12,0.9639263743281306,0.46987953023772133,3
17,9,1,1,18,95, , , ,1,4,90, , ,1,1,1,11,12,0.9639263743281306,0.89869836521055,4
17,13,1,1,11,8, , , ,1,6,5,3,4,1,3,1,11,12,0.9639263743281306,0.51569701157361,4
17,14,1,1,11,12, , , ,2, , , , ,1,1,1,11,12,0.9639263743281306,1.3370236105305733,5
17,15,1,1,11,12, , , ,2, , , , ,2,2,1,11,12,0.9639263743281306,0.6207089916548777,4
17,15,2,1,11,4, , , ,2, , , , ,2,2,1,11,12,0.9639263743281306,0.6207089916548777,4
17,16,1,1,11,95, , , ,1,2,3,4,90,1,1,1,11,12,0.9639263743281306,1.1113843343458214,4
17,17,1,2,14,12, , , ,1,2,11,10,90,4,1,1,11,12,0.9639263743281306,1.7013975448782168,5
17,17,2,2,14,12, , , ,8, , , , ,4,1,1,11,12,0.9639263743281306,1.7013975448782168,5
17,17,3,2,14,12, , , ,8, , , , ,4,1,1,11,12,0.9639263743281306,1.7013975448782168,5
17,17,4,2,14,12, , , ,8, , , , ,4,1,1,11,12,0.9639263743281306,1.7013975448782168,5
17,18,1,2,98,12,2,2, ,1,1,3,4,90,1,1,1,11,12,0.9639263743281306,0.9195519707027703,4
18,7,1,1,13,8, , , ,1,1,2,90, ,3,3,1,11,12,0.9639263743281306,1.5038465904001992,5
18,7,2,1,12,8, , , ,1,4,5,9,90,3,3,1,11,12,0.9639263743281306,1.5038465904001992,5
18,7,3,1,13,8, , , ,1,3,7,6,90,3,3,1,11,12,0.9639263743281306,1.5038465904001992,5
18,8,1,1,14,12, , , ,1,2,6,5,4,1,3,1,11,12,0.9639263743281306,0.8917082088786057,4
18,9,1,1,11,8, , , ,1,1,90, , ,2,1,1,11,12,0.9639263743281306,1.7526984169799742,5
18,9,2,1,11,9, , , ,1,2,90, , ,2,1,1,11,12,0.9639263743281306,1.7526984169799742,5
18,11,1,2,26,95, ,2, ,1,9,2,8,90,3,2,1,11,12,0.9639263743281306,1.179415713351374,5
18,11,2,2,26,9, ,2, ,2, , , , ,3,2,1,11,12,0.9639263743281306,1.179415713351374,5
18,11,3,2,26,95, ,2, ,2, , , , ,3,2,1,11,12,0.9639263743281306,1.179415713351374,5
18,13,1,1,18,95, , , ,1,1,2,4,90,2,3,1,11,12,0.9639263743281306,0.643225497603522,4
18,13,2,1,18,95, , , ,1,3,7,90, ,2,3,1,11,12,0.9639263743281306,0.643225497603522,4
18,14,1,2,18,4, , , ,1,1,2,4,90,2,1,1,11,12,0.9639263743281306,0.6560162634105118,4
18,14,2,2,18,4, , , ,1,3,5,90, ,2,1,1,11,12,0.9639263743281306,0.6560162634105118,4
18,15,1,2,18,95, , , ,2, , , , ,3,1,1,11,12,0.9639263743281306,0.4743069444422178,3
18,15,2,2,18,95, , , ,2, , , , ,3,1,1,11,12,0.9639263743281306,0.4743069444422178,3
18,15,3,2,18,95, , , ,2, , , , ,3,1,1,11,12,0.9639263743281306,0.4743069444422178,3
18,16,1,9,14,12, , , ,1,2,5,6,90,1,1,1,11,12,0.9639263743281306,0.17897154194183978,3
18,17,1,9,14,9, , , ,1,2,90, , ,1,3,1,11,12,0.9639263743281306,0.5610005021375557,4
19,5,1,1,11,4, , , ,1,2,11,12,90,2,1,1,11,12,0.9639263743281306,1.475276087195073,5
19,5,2,1,11,4, , , ,2, , , , ,2,1,1,11,12,0.9639263743281306,1.475276087195073,5
19,6,1,1,99,9,9,9, ,1,2,90, , ,5,3,1,11,12,0.9639263743281306,0.9546162838970892,4
19,6,2,1,11,12, , , ,1,0,90, , ,5,3,1,11,12,0.9639263743281306,0.9546162838970892,4
19,6,3,1,11,7, , , ,1,5,90, , ,5,3,1,11,12,0.9639263743281306,0.9546162838970892,4
19,6,4,1,11,9, , , ,1,6,90, , ,5,3,1,11,12,0.9639263743281306,0.9546162838970892,4
19,6,5,1,11,14, , , ,1,8,90, , ,5,3,1,11,12,0.9639263743281306,0.9546162838970892,4
19,8,1,2,99,98,9,9, ,9, , , , ,2,1,1,11,12,0.9639263743281306,1.411406591923199,5
19,8,2,2,99,98,9,9, ,9, , , , ,2,1,1,11,12,0.9639263743281306,1.411406591923199,5
19,9,1,1,11,12, , , ,2, , , , ,1,3,1,11,12,0.9639263743281306,1.8129847377246917,5
19,11,1,1,11,95, , , ,1,3,4,90, ,5,3,1,11,12,0.9639263743281306,1.2705358926235486,5
19,11,2,1,11,95, , , ,1,7,8,90, ,5,3,1,11,12,0.9639263743281306,1.2705358926235486,5
19,11,3,1,11,95, , , ,1,6,5,90, ,5,3,1,11,12,0.9639263743281306,1.2705358926235486,5
19,11,4,1,11,95, , , ,1,9,10,90, ,5,3,1,11,12,0.9639263743281306,1.2705358926235486,5
19,11,5,1,11,95, , , ,1,0,0,90, ,5,3,1,11,12,0.9639263743281306,1.2705358926235486,5
19,12,1,1,11,95, , , ,1,1,90, , ,2,1,1,11,12,0.9639263743281306,1.2355532749478086,5
19,12,2,1,11,95, , , ,1,4,90, , ,2,1,1,11,12,0.9639263743281306,1.2355532749478086,5
19,13,1,1,13,4, , , ,2, , , , ,1,3,1,11,12,0.9639263743281306,2.0039823766760256,5
19,16,1,1,28,21, ,2, ,1,2,1,3,90,1,2,1,11,12,0.9639263743281306,0.4078974435017742,3
19,17,1,2,28,24, ,2, ,2, , , , ,2,1,1,11,12,0.9639263743281306,0.5074799527389038,3
19,17,2,2,28,24, ,2, ,2, , , , ,2,1,1,11,12,0.9639263743281306,0.5074799527389038,3
19,18,1,2,28,95, ,9, ,1,1,2,3,4,1,1,1,11,12,0.9639263743281306,0.5317907801462401,4
20,1,1,1,14,95, , , ,1,3,90, , ,2,1,1,11,12,0.9639263743281306,1.1170763272035735,4
20,1,2,1,18,95, , , ,1,6,90, , ,2,1,1,11,12,0.9639263743281306,1.1170763272035735,4
20,2,1,1,11,1, , , ,2, , , , ,4,2,1,11,12,0.9639263743281306,0.8035996884419049,4
20,2,2,1,11,1, , , ,2, , , , ,4,2,1,11,12,0.9639263743281306,0.8035996884419049,4
20,2,3,1,11,1, , , ,2, , , , ,4,2,1,11,12,0.9639263743281306,0.8035996884419049,4
20,2,4,1,98,99,2,2, ,2, , , , ,4,2,1,11,12,0.9639263743281306,0.8035996884419049,4
20,3,1,2,14,7, , , ,2, , , , ,1,3,1,11,12,0.9639263743281306,1.355612140168175,5
20,4,1,1,11,95, , , ,1,2,9,90, ,1,3,1,11,12,0.9639263743281306,1.4137353753585276,5
20,5,1,2,98,4,1,1,1,1,1,90, , ,3,3,1,11,12,0.9639263743281306,1.474027882042975,5
20,5,2,2,98,4,1,1,1,1,2,90, , ,3,3,1,11,12,0.9639263743281306,1.474027882042975,5
20,5,3,2,98,4,1,1,1,2, , , , ,3,3,1,11,12,0.9639263743281306,1.474027882042975,5
20,9,1,1,14,95, , , ,1,9,90, , ,1,1,1,11,12,0.9639263743281306,0.9767573119169429,4
20,10,1,1,11,95, , , ,2, , , , ,2,1,1,11,12,0.9639263743281306,1.3896955057575617,5
20,10,2,1,11,95, , , ,2, , , , ,2,1,1,11,12,0.9639263743281306,1.3896955057575617,5
20,11,1,2,14,95, , , ,1,1,90, , ,2,1,1,11,12,0.9639263743281306,1.3516699784088144,5
20,11,2,2,14,95, , , ,1,2,90, , ,2,1,1,11,12,0.9639263743281306,1.3516699784088144,5
20,13,1,1,14,7, , , ,2, , , , ,3,2,1,11,12,0.9639263743281306,0.7930259932752622,4
20,13,2,1,14,7, , , ,2, , , , ,3,2,1,11,12,0.9639263743281306,0.7930259932752622,4
20,13,3,1,14,7, , , ,2, , , , ,3,2,1,11,12,0.9639263743281306,0.7930259932752622,4
20,14,1,9,13,2, , , ,2, , , , ,1,3,1,11,12,0.9639263743281306,0.8300438182083603,4
20,15,1,2,15,3, , , ,1,2,4,5,90,3,2,1,11,12,0.9639263743281306,1.0019348129832937,4
20,15,2,2,15,3, , , ,1,3,90, , ,3,2,1,11,12,0.9639263743281306,1.0019348129832937,4
20,15,3,2,15,3, , , ,1,1,90, , ,3,2,1,11,12,0.9639263743281306,1.0019348129832937,4
20,16,1,2,98,95,1,2, ,1,2,3,4,5,4,3,1,11,12,0.9639263743281306,1.3553087755201765,5
20,16,2,2,98,95,1,2, ,1,12,13,10,90,4,3,1,11,12,0.9639263743281306,1.3553087755201765,5
20,16,3,2,98,95,1,2, ,1,1,90, , ,4,3,1,11,12,0.9639263743281306,1.3553087755201765,5
20,16,4,2,98,95,1,2, ,1,9,7,8,90,4,3,1,11,12,0.9639263743281306,1.3553087755201765,5
20,17,1,2,98,2,1,1,95,1,3,90, , ,2,1,1,11,12,0.9639263743281306,-0.4345878382248454,3
20,17,2,2,98,2,1,1,95,1,5,90, , ,2,1,1,11,12,0.9639263743281306,-0.4345878382248454,3
20,18,1,1,14,2, , , ,1,5,4,3,90,2,1,1,11,12,0.9639263743281306,-0.639395450870571,2
20,18,2,1,14,2, , , ,1,9,8,90, ,2,1,1,11,12,0.9639263743281306,-0.639395450870571,2
21,1,1,1,12,6, , , ,1,3,4,90, ,1,3,1,11,12,0.9639263743281306,1.0984109427727293,4
21,4,1,1,11,95, , , ,1,2,90, , ,2,3,1,11,12,0.9639263743281306,1.4533944918786026,5
21,4,2,1,11,95, , , ,1,1,90, , ,2,3,1,11,12,0.9639263743281306,1.4533944918786026,5
21,6,1,1,11,8, , , ,1,1,2,90, ,3,9,1,11,12,0.9639263743281306,0.3154006691335866,3
21,6,2,1,11,8, , , ,1,3,4,5,90,3,9,1,11,12,0.9639263743281306,0.3154006691335866,3
21,6,3,1,11,8, , , ,1,6,7,8,9,3,9,1,11,12,0.9639263743281306,0.3154006691335866,3
21,7,1,1,11,95, , , ,1,1,2,10,7,2,2,1,11,12,0.9639263743281306,1.4698118917119583,5
21,7,2,1,11,95, , , ,1,8,6,5,4,2,2,1,11,12,0.9639263743281306,1.4698118917119583,5
21,8,1,2,11,95, , , ,2, , , , ,2,2,1,11,12,0.9639263743281306,0.705718413806361,4
21,8,2,2,11,95, , , ,2, , , , ,2,2,1,11,12,0.9639263743281306,0.705718413806361,4
21,9,1,1,13,4, , , ,1,2,7,90, ,2,1,1,11,12,0.9639263743281306,-0.2605579594351715,3
21,9,2,1,12,95, , , ,1,3,4,5,6,2,1,1,11,12,0.9639263743281306,-0.2605579594351715,3
21,10,1,2,11,3, , , ,2, , , , ,7,3,1,11,12,0.9639263743281306,1.3093618311034567,5
21,10,2,2,11,12, , , ,2, , , , ,7,3,1,11,12,0.9639263743281306,1.3093618311034567,5
21,10,3,2,11,7, , , ,2, , , , ,7,3,1,11,12,0.9639263743281306,1.3093618311034567,5
21,10,4,1,11,6, , , ,1,10,9,90, ,7,3,1,11,12,0.9639263743281306,1.3093618311034567,5
21,10,5,1,12,4, , , ,1,7,6,90, ,7,3,1,11,12,0.9639263743281306,1.3093618311034567,5
21,10,6,1,12,4, , , ,1,11,12,90, ,7,3,1,11,12,0.9639263743281306,1.3093618311034567,5
21,10,7,2,12,4, , , ,2, , , , ,7,3,1,11,12,0.9639263743281306,1.3093618311034567,5
21,11,1,1,13,4, , , ,1,1,2,90, ,2,3,1,11,12,0.9639263743281306,1.3156523400319002,5
21,11,2,1,11,13, , , ,1,3,90, , ,2,3,1,11,12,0.9639263743281306,1.3156523400319002,5
21,12,1,2,11,6, , , ,2, , , , ,2,3,1,11,12,0.9639263743281306,0.8479352754962225,4
21,12,2,2,11,6, , , ,2, , , , ,2,3,1,11,12,0.9639263743281306,0.8479352754962225,4
21,16,1,1,11,4, , , ,1,4,90, , ,2,1,1,11,12,0.9639263743281306,1.3669633747543126,5
21,16,2,1,11,1, , , ,1,5,6,90, ,2,1,1,11,12,0.9639263743281306,1.3669633747543126,5
21,17,1,1,11,12, , , ,1,3,6,90, ,1,1,1,11,12,0.9639263743281306,0.06776076081458621,3
21,18,1,1,11,3, , , ,1,1,90, , ,1,1,1,11,12,0.9639263743281306,0.7655393557866478,4
22,3,1,1,11,4, , , ,1,2,90, , ,3,2,2,21,12,1.0317722843507988,-0.6176018841539311,2
22,3,2,1,11,6, , , ,1,4,90, , ,3,2,2,21,12,1.0317722843507988,-0.6176018841539311,2
22,3,3,1,11,3, , , ,1,3,90, , ,3,2,2,21,12,1.0317722843507988,-0.6176018841539311,2
23,7,1,1,13,3, , , ,1,1,2,3,4,1,2,2,21,12,1.0317722843507988,-0.9489669131981143,2
23,9,1,1,11,95, , , ,1,2,5,4,90,1,2,2,21,12,1.0317722843507988,-0.8900039241796281,2
24,15,1,2,18,95, , , ,8, , , , ,1,1,2,21,12,1.0317722843507988,-0.9475880062488488,2
24,17,1,2,98,24,1,1,1,1,1,2,3,90,1,1,2,21,12,1.0317722843507988,-0.9101081619312801,2
25,1,1,2,14,3, , , ,1,7,8,90, ,2,1,2,21,12,1.0317722843507988,-0.7919957626551882,2
25,1,2,2,14,3, , , ,1,1,6,90, ,2,1,2,21,12,1.0317722843507988,-0.7919957626551882,2
25,3,1,2,15,95, , , ,2, , , , ,1,1,2,21,12,1.0317722843507988,-0.8540404095951531,2
25,8,1,2,98,4,2,1,1,1,5,90, , ,1,1,2,21,12,1.0317722843507988,-0.7987624297928123,2
25,15,1,2,98,95,1,2, ,1,1,2,9,90,3,1,2,21,12,1.0317722843507988,-0.13743098911442914,3
25,15,2,2,98,95,1,2, ,1,3,4,5,90,3,1,2,21,12,1.0317722843507988,-0.13743098911442914,3
25,15,3,2,98,95,1,2, ,1,6,7,8,90,3,1,2,21,12,1.0317722843507988,-0.13743098911442914,3
25,16,1,2,15,15, , , ,1,1,2,90, ,2,1,2,21,12,1.0317722843507988,0.15341541447581794,3
25,16,2,2,15,15, , , ,2, , , , ,2,1,2,21,12,1.0317722843507988,0.15341541447581794,3
26,1,1,1,98,95,2,2, ,2, , , , ,1,3,2,21,12,1.0317722843507988,-0.2785386829697791,3
26,2,1,2,11,95, , , ,2, , , , ,3,3,2,21,12,1.0317722843507988,-0.39860827749708166,3
26,2,2,2,11,95, , , ,2, , , , ,3,3,2,21,12,1.0317722843507988,-0.39860827749708166,3
26,2,3,2,11,95, , , ,2, , , , ,3,3,2,21,12,1.0317722843507988,-0.39860827749708166,3
26,3,1,9,13,3, , , ,1,2,3,4,90,1,1,2,21,12,1.0317722843507988,-1.2557658010540917,1
26,4,1,1,13,24, , , ,1,3,2,4,5,2,9,2,21,12,1.0317722843507988,-0.661487464847976,2
26,4,2,1,13,3, , , ,2, , , , ,2,9,2,21,12,1.0317722843507988,-0.661487464847976,2
26,8,1,1,11,5, , , ,2, , , , ,1,1,2,21,12,1.0317722843507988,-0.29600203053365737,3
26,10,1,2,18,8, , , ,2, , , , ,1,1,2,21,12,1.0317722843507988,-1.2767374766040347,1
26,12,1,1,11,95, , , ,2, , , , ,2,1,2,21,12,1.0317722843507988,-1.294760960027383,1
26,12,2,1,11,12, , , ,2, , , , ,2,1,2,21,12,1.0317722843507988,-1.294760960027383,1
26,16,1,1,11,12, , , ,1,2,4,3,90,1,1,2,21,12,1.0317722843507988,-1.2617683436345215,1
27,1,1,1,11,24, , , ,2, , , , ,1,1,2,21,12,1.0317722843507988,-1.3246235744966983,1
27,3,1,1,11,24, , , ,2, , , , ,2,1,2,21,12,1.0317722843507988,-1.198077138916453,1
27,3,2,1,11,24, , , ,2, , , , ,2,1,2,21,12,1.0317722843507988,-1.198077138916453,1
27,4,1,2,18,24, , , ,2, , , , ,2,1,2,21,12,1.0317722843507988,-1.2847910593304563,1
27,4,2,2,18,24, , , ,2, , , , ,2,1,2,21,12,1.0317722843507988,-1.2847910593304563,1
27,5,1,1,11,6, , , ,2, , , , ,1,1,2,21,12,1.0317722843507988,-1.207064920802957,1
27,8,1,2,18,95, , , ,2, , , , ,2,1,2,21,12,1.0317722843507988,-0.5021474338267673,2
27,8,2,2,18,95, , , ,2, , , , ,2,1,2,21,12,1.0317722843507988,-0.5021474338267673,2
27,11,1,2,18,12, , , ,2, , , , ,1,1,2,21,12,1.0317722843507988,-1.0551013156292361,1
27,13,1,1,11,95, , , ,2, , , , ,1,1,2,21,12,1.0317722843507988,-1.2494608187054257,1
27,14,1,1,11,95, , , ,1,5,10,8,6,1,3,2,21,12,1.0317722843507988,0.04061704751887033,3
27,16,1,1,11,10, , , ,2, , , , ,1,1,2,21,12,1.0317722843507988,-0.5927371788089756,2
27,17,1,1,11,95, , , ,1,8,90, , ,1,2,2,21,12,1.0317722843507988,-0.5900803325337021,2
28,2,1,2,28,95, ,2, ,1,2,9,90, ,1,2,2,21,12,1.0317722843507988,-0.8589390892767836,2
28,4,1,1,14,95, , , ,1,7,6,5,90,1,3,2,21,12,1.0317722843507988,-0.46301940428849575,2
28,5,1,2,14,8, , , ,1,3,4,5,90,1,1,2,21,12,1.0317722843507988,-0.6838047139746464,2
28,6,1,1,13,5, , , ,2, , , , ,3,1,2,21,12,1.0317722843507988,-0.80716414612932,2
28,6,2,1,13,3, , , ,2, , , , ,3,1,2,21,12,1.0317722843507988,-0.80716414612932,2
