HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,HH6,HH7,helevel,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r
465,6,2,2,13,5, , , ,1,3,4,5,90,2,2,7,2,0.9436280106584632,-1.0973688591247133,1, , ,-0.9496904636375546,1
465,9,1,1,13,9, , , ,2, , , , ,1,2,7,2,0.9436280106584632,-0.8799163032690702,2, , ,-0.5532063797464019,2
465,10,1,1,13,4, , , ,1,1,2,90, ,1,2,7,1,0.9436280106584632,-1.1169120011611136,1, , ,-0.9853237296443279,1
465,11,1,1,13,9, , , ,1,1,90, , ,2,2,7,3,0.9436280106584632,-1.1359228709859601,1, , ,-1.0199864967790682,1
465,11,2,1,13,9, , , ,1,2,90, , ,2,2,7,3,0.9436280106584632,-1.1359228709859601,1, , ,-1.0199864967790682,1
465,12,1,1,13,5, , , ,1,1,2,90, ,2,2,7,3,0.9436280106584632,-1.0815240512621012,1, , ,-0.9208004186108609,1
465,12,2,1,13,5, , , ,1,3,90, , ,2,2,7,3,0.9436280106584632,-1.0815240512621012,1, , ,-0.9208004186108609,1
465,13,1,1,13,4, , , ,1,1,2,90, ,2,2,7,1,0.9436280106584632,-1.1499512237694236,1, , ,-1.0455645755464924,1
465,13,2,1,13,4, , , ,2, , , , ,2,2,7,1,0.9436280106584632,-1.1499512237694236,1, , ,-1.0455645755464924,1
465,14,1,1,13,4, , , ,2, , , , ,2,2,7,1,0.9436280106584632,-1.1310077051993122,1, , ,-1.0110246108337677,1
465,14,2,1,13,4, , , ,2, , , , ,2,2,7,1,0.9436280106584632,-1.1310077051993122,1, , ,-1.0110246108337677,1
465,15,1,1,13,11, , , ,1,3,90, , ,3,2,7,2,0.9436280106584632,-1.0731108740248476,1, , ,-0.9054605627218332,1
465,15,2,1,13,11, , , ,1,5,6,90, ,3,2,7,2,0.9436280106584632,-1.0731108740248476,1, , ,-0.9054605627218332,1
465,15,3,1,13,11, , , ,1,1,90, , ,3,2,7,2,0.9436280106584632,-1.0731108740248476,1, , ,-0.9054605627218332,1
465,16,1,1,13,9, , , ,1,1,90, , ,1,2,7,1,0.9436280106584632,-1.2136648155681198,1, , ,-1.1617343992412335,1
465,17,1,1,13,4, , , ,1,1,90, , ,2,2,7,2,0.9436280106584632,-0.8547277616722826,2, , ,-0.5072797830216141,2
465,17,2,1,13,4, , , ,2, , , , ,2,2,7,2,0.9436280106584632,-0.8547277616722826,2, , ,-0.5072797830216141,2
465,18,1,1,13,5, , , ,2, , , , ,3,2,7,1,0.9436280106584632,-0.3935685139568108,3, , ,0.3335578936796096,4
465,18,2,1,13,5, , , ,2, , , , ,3,2,7,1,0.9436280106584632,-0.3935685139568108,3, , ,0.3335578936796096,4
465,18,3,1,13,5, , , ,2, , , , ,3,2,7,1,0.9436280106584632,-0.3935685139568108,3, , ,0.3335578936796096,4
465,19,1,1,13,6, , , ,2, , , , ,1,2,7,2,0.9436280106584632,-0.7568397840791061,2, , ,-0.32879935556803574,3
465,21,1,1,13,4, , , ,1,2,3,90, ,1,2,7,3,0.9436280106584632,-1.1114595138024748,1, , ,-0.9753821382621912,1
465,22,1,1,13,4, , , ,1,1,2,90, ,2,2,7,3,0.9436280106584632,-1.0748302828224805,1, , ,-0.9085955832290948,1
465,22,2,1,13,4, , , ,1,5,90, , ,2,2,7,3,0.9436280106584632,-1.0748302828224805,1, , ,-0.9085955832290948,1
465,23,1,2,13,7, , , ,1,1,90, , ,2,2,7,2,0.9436280106584632,-1.1499014397553966,1, , ,-1.0454738037037967,1
465,23,2,2,13,7, , , ,1,2,3,90, ,2,2,7,2,0.9436280106584632,-1.1499014397553966,1, , ,-1.0454738037037967,1
465,24,1,1,11,99, , , ,2, , , , ,2,2,7,2,0.9436280106584632,-0.5887596812837005,3, , ,-0.02233670988909893,4
465,24,2,1,11,99, , , ,2, , , , ,2,2,7,2,0.9436280106584632,-0.5887596812837005,3, , ,-0.02233670988909893,4
465,25,1,1,13,7, , , ,1,5,4,90, ,2,2,7,2,0.9436280106584632,-1.1254924911156512,1, , ,-1.0009686489950136,1
465,25,2,1,13,7, , , ,1,2,3,90, ,2,2,7,2,0.9436280106584632,-1.1254924911156512,1, , ,-1.0009686489950136,1
466,1,1,9,13,98, , , ,1,1,2,90, ,1,2,7,1,1.027336947087843,-1.0945771364972994,1, , ,-0.9446002793256112,1
466,2,1,1,13,7, , , ,2, , , , ,3,2,7,2,1.027336947087843,-0.6092724931222142,3, , ,-0.059737987504910696,4
466,2,2,1,13,7, , , ,2, , , , ,3,2,7,2,1.027336947087843,-0.6092724931222142,3, , ,-0.059737987504910696,4
466,2,3,1,13,7, , , ,2, , , , ,3,2,7,2,1.027336947087843,-0.6092724931222142,3, , ,-0.059737987504910696,4
466,3,1,1,13,13, , , ,2, , , , ,2,2,7,3,1.027336947087843,-0.4987929119532774,3, , ,0.14170087512921373,4
466,3,2,1,13,13, , , ,2, , , , ,2,2,7,3,1.027336947087843,-0.4987929119532774,3, , ,0.14170087512921373,4
466,4,1,1,13,3, , , ,1,1,90, , ,2,2,7,2,1.027336947087843,-1.0450322858844832,1, , ,-0.854264506405163,2
466,4,2,1,13,3, , , ,2, , , , ,2,2,7,2,1.027336947087843,-1.0450322858844832,1, , ,-0.854264506405163,2
466,5,1,1,13,6, , , ,1,1,2,90, ,3,2,7,3,1.027336947087843,-1.0057729397686406,1, , ,-0.7826824281092475,2
466,5,2,1,13,6, , , ,1,3,90, , ,3,2,7,3,1.027336947087843,-1.0057729397686406,1, , ,-0.7826824281092475,2
466,5,3,1,11,95, , , ,2, , , , ,3,2,7,3,1.027336947087843,-1.0057729397686406,1, , ,-0.7826824281092475,2
466,6,1,1,11,95, , , ,1,1,2,90, ,2,2,7,3,1.027336947087843,-0.7721914243141673,2, , ,-0.35679020162121106,3
466,6,2,1,13,12, , , ,1,3,90, , ,2,2,7,3,1.027336947087843,-0.7721914243141673,2, , ,-0.35679020162121106,3
466,7,1,1,13,98, , , ,1,1,2,90, ,3,2,7,3,1.027336947087843,-0.5496370377650476,3, , ,0.048996116776735404,4
466,7,2,1,13,98, , , ,1,3,4,90, ,3,2,7,3,1.027336947087843,-0.5496370377650476,3, , ,0.048996116776735404,4
466,7,3,1,13,98, , , ,1,5,90, , ,3,2,7,3,1.027336947087843,-0.5496370377650476,3, , ,0.048996116776735404,4
466,8,1,2,13,98, , , ,2, , , , ,4,2,7,2,1.027336947087843,-0.21294594235940045,4, , ,0.6628893864646594,5
466,8,2,2,13,98, , , ,1,5,6,90, ,4,2,7,2,1.027336947087843,-0.21294594235940045,4, , ,0.6628893864646594,5
466,8,3,2,13,98, , , ,1,4,90, , ,4,2,7,2,1.027336947087843,-0.21294594235940045,4, , ,0.6628893864646594,5
466,8,4,2,13,98, , , ,1,3,90, , ,4,2,7,2,1.027336947087843,-0.21294594235940045,4, , ,0.6628893864646594,5
466,10,1,2,13,98, , , ,1,1,8,90, ,2,2,7,2,1.027336947087843,-0.4057197605433476,3, , ,0.31140236714628694,4
466,10,2,2,13,98, , , ,1,3,7,90, ,2,2,7,2,1.027336947087843,-0.4057197605433476,3, , ,0.31140236714628694,4
466,11,1,1,13,95, , , ,2, , , , ,2,2,7,4,1.027336947087843,-0.5425978494799156,3, , ,0.06183076067220941,4
466,11,2,1,13,95, , , ,2, , , , ,2,2,7,4,1.027336947087843,-0.5425978494799156,3, , ,0.06183076067220941,4
466,12,1,2,13,12, , , ,2, , , , ,1,2,7,3,1.027336947087843,-0.8746761786812725,2, , ,-0.5436519921766932,2
466,13,1,1,13,11, , , ,1,1,90, , ,3,2,7,2,1.027336947087843,-0.8504197286467985,2, , ,-0.4994248901657406,2
466,13,2,1,13,11, , , ,2, , , , ,3,2,7,2,1.027336947087843,-0.8504197286467985,2, , ,-0.4994248901657406,2
466,13,3,1,13,11, , , ,2, , , , ,3,2,7,2,1.027336947087843,-0.8504197286467985,2, , ,-0.4994248901657406,2
466,14,1,1,13,7, , , ,2, , , , ,2,2,7,3,1.027336947087843,-1.0903164638353244,1, , ,-0.9368317392388041,1
466,14,2,1,11,95, , , ,2, , , , ,2,2,7,3,1.027336947087843,-1.0903164638353244,1, , ,-0.9368317392388041,1
466,15,1,1,13,98, , , ,2, , , , ,3,2,7,3,1.027336947087843,-0.9625264220962568,2, , ,-0.7038304878625647,2
466,15,2,1,13,98, , , ,2, , , , ,3,2,7,3,1.027336947087843,-0.9625264220962568,2, , ,-0.7038304878625647,2
466,15,3,1,13,98, , , ,2, , , , ,3,2,7,3,1.027336947087843,-0.9625264220962568,2, , ,-0.7038304878625647,2
466,16,1,1,13,9, , , ,2, , , , ,1,2,7,2,1.027336947087843,-0.3620565935776232,3, , ,0.3910139894887907,4
466,17,1,1,13,7, , , ,1,1,90, , ,2,2,7,3,1.027336947087843,-1.078190203895705,1, , ,-0.9147217711850012,1
466,17,2,1,13,7, , , ,2, , , , ,2,2,7,3,1.027336947087843,-1.078190203895705,1, , ,-0.9147217711850012,1
466,18,1,1,13,13, , , ,1,1,2,5,90,2,2,7,3,1.027336947087843,-0.6231582691814082,3, , ,-0.08505610426966388,4
466,18,2,1,13,13, , , ,1,4,3,90, ,2,2,7,3,1.027336947087843,-0.6231582691814082,3, , ,-0.08505610426966388,4
466,20,1,1,13,6, , , ,2, , , , ,1,2,7,3,1.027336947087843,-0.9202295668289796,2, , ,-0.6267100794767653,2
466,21,1,1,13,8, , , ,1,2,90, , ,1,2,7,1,1.027336947087843,-1.1804388421490257,1, , ,-1.101153048147772,1
466,24,1,1,13,7, , , ,2, , , , ,3,2,7,2,1.027336947087843,-0.16179158918825343,4, , ,0.7561597864114458,5
466,24,2,1,13,7, , , ,2, , , , ,3,2,7,2,1.027336947087843,-0.16179158918825343,4, , ,0.7561597864114458,5
466,24,3,1,13,7, , , ,2, , , , ,3,2,7,2,1.027336947087843,-0.16179158918825343,4, , ,0.7561597864114458,5
467,2,1,1,13,9, , , ,2, , , , ,3,2,7,2,1.1082444355947614,-0.9200025720492648,2, , ,-0.6262961969315399,2
467,2,2,1,13,9, , , ,2, , , , ,3,2,7,2,1.1082444355947614,-0.9200025720492648,2, , ,-0.6262961969315399,2
467,2,3,1,13,9, , , ,2, , , , ,3,2,7,2,1.1082444355947614,-0.9200025720492648,2, , ,-0.6262961969315399,2
467,3,1,1,13,4, , , ,2, , , , ,2,2,7,3,1.1082444355947614,-0.8860164770227266,2, , ,-0.5643289061879898,2
467,3,2,1,13,4, , , ,1,1,90, , ,2,2,7,3,1.1082444355947614,-0.8860164770227266,2, , ,-0.5643289061879898,2
467,4,1,1,13,8, , , ,1,1,2,5,90,2,2,7,3,1.1082444355947614,-1.121692366421301,1, , ,-0.9940398320299384,1
467,4,2,1,13,8, , , ,1,3,4,90, ,2,2,7,3,1.1082444355947614,-1.121692366421301,1, , ,-0.9940398320299384,1
467,8,1,1,11,95, , , ,1,1,2,90, ,2,2,7,3,1.1082444355947614,-0.7190732765551708,2, , ,-0.2599391893654539,3
467,8,2,1,11,95, , , ,1,3,4,5,90,2,2,7,3,1.1082444355947614,-0.7190732765551708,2, , ,-0.2599391893654539,3
467,13,1,1,13,9, , , ,2, , , , ,3,2,7,3,1.1082444355947614,-0.36818976256831804,3, , ,0.3798313024007642,4
467,13,2,1,13,9, , , ,2, , , , ,3,2,7,3,1.1082444355947614,-0.36818976256831804,3, , ,0.3798313024007642,4
467,13,3,1,13,9, , , ,2, , , , ,3,2,7,3,1.1082444355947614,-0.36818976256831804,3, , ,0.3798313024007642,4
467,14,1,1,13,4, , , ,2, , , , ,2,2,7,3,1.1082444355947614,-1.1253946649334754,1, , ,-1.0007902812399514,1
467,14,2,1,13,4, , , ,2, , , , ,2,2,7,3,1.1082444355947614,-1.1253946649334754,1, , ,-1.0007902812399514,1
467,16,1,1,13,12, , , ,2, , , , ,1,2,7,3,1.1082444355947614,-1.1958342929197436,1, , ,-1.1292237745225477,1
467,17,1,1,13,9, , , ,2, , , , ,1,2,7,2,1.1082444355947614,-0.7683233582366922,2, , ,-0.3497375062453228,3
467,20,1,1,18,95, , , ,1,1,2,90, ,1,2,7,3,1.1082444355947614,-1.060494269555958,1, , ,-0.8824565430864627,1
467,21,1,2,11,95, , , ,1,1,2,90, ,2,2,7,2,1.1082444355947614,-0.9654120173522256,2, , ,-0.7090918313636406,2
467,21,2,2,11,95, , , ,1,3,90, , ,2,2,7,2,1.1082444355947614,-0.9654120173522256,2, , ,-0.7090918313636406,2
468,5,1,1,36,95,1,2, ,1,1,2,90, ,1,2,7,1,1.0965787046937638,-0.16690451649253168,4, , ,0.7468373193093134,5
468,7,1,1,28,95, ,2, ,1,1,90, , ,2,2,7,2,1.0965787046937638,-0.285192526948718,4, , ,0.5311612456182667,5
468,7,2,1,28,95, ,2, ,2, , , , ,2,2,7,2,1.0965787046937638,-0.285192526948718,4, , ,0.5311612456182667,5
468,11,1,1,22,24, ,2, ,1,2,1,90, ,2,2,7,3,1.0965787046937638,0.7861008723623643,4, , ,2.4844644861028997,5
468,11,2,1,28,95, ,2, ,1,3,4,5,6,2,2,7,3,1.0965787046937638,0.7861008723623643,4, , ,2.4844644861028997,5
468,17,1,2,98,24,2,2, ,2, , , , ,1,2,7,4,1.0965787046937638,0.043879752864343646,4, , ,1.1311630293741184,5
468,18,1,1,98,95,2,2, ,2, , , , ,2,2,7,3,1.0965787046937638,-0.9219879605931185,2, , ,-0.6299161817823979,2
468,18,2,1,98,95,2,2, ,2, , , , ,2,2,7,3,1.0965787046937638,-0.9219879605931185,2, , ,-0.6299161817823979,2
468,19,1,1,98,24,2,2, ,1,2,5,90, ,1,2,7,2,1.0965787046937638,-0.879712207395195,2, , ,-0.5528342490751343,2
468,22,1,1,11,95, , , ,2, , , , ,1,2,7,2,1.0965787046937638,-0.23784906144167417,4, , ,0.6174832043367185,5
468,24,1,1,12,95, , , ,2, , , , ,1,2,7,2,1.0965787046937638,-0.9347622951180986,2, , ,-0.6532077926881728,2
468,25,1,1,11,95, , , ,1,1,90, , ,1,2,7,2,1.0965787046937638,-0.5761367247702267,3, , ,0.0006788915120866261,4
469,6,1,2,18,95, , , ,2, , , , ,1,2,7,3,1.1067551933520807,0.5454534660840072,4, , ,2.0456889286318867,5
469,10,1,1,98,12,2,2, ,2, , , , ,1,2,7,2,1.1067551933520807,-0.9626801852800917,2, , ,-0.7041108462829986,2
469,11,1,1,98,95,2,2, ,1,1,90, , ,1,2,7,2,1.1067551933520807,-0.4255898333517763,3, , ,0.2751730039948585,4
469,15,1,2,98,95,2,2, ,1,1,0,90, ,1,2,7,3,1.1067551933520807,1.11356386403562,5, , ,3.081532033784509,5
469,18,1,1,98,95,2,2, ,1,1,4,90, ,1,2,7,1,1.1067551933520807,-0.5201939155316331,3, , ,0.10268014591898302,4
469,22,1,1,98,95,2,2, ,1,1,90, , ,1,2,7,2,1.1067551933520807,-1.0876329218703564,1, , ,-0.9319388021409751,1
470,15,1,1,98,12,2,2, ,1,1,90, , ,1,2,7,2,0.8808867865455337,-1.010481770842694,1, , ,-0.7912681012794159,2
470,18,1,1,98,12,1,2, ,1,2,3,90, ,1,2,7,1,0.8808867865455337,0.6502465396333178,4, , ,2.2367595076869287,5
471,1,1,2,18,3, , , ,2, , , , ,1,2,7,3,1.1092930406195698,2.094151454881675,5, , ,4.869450189548697,5
471,4,1,1,98,95,2,1,95,2, , , , ,1,2,7,3,1.1092930406195698,1.1936267159818632,5, , ,3.227511676942589,5
471,6,1,1,98,95,1,2, ,2, , , , ,1,2,7,4,1.1092930406195698,0.8099299434540269,4, , ,2.527912342508078,5
471,8,1,1,98,95,2,2, ,2, , , , ,1,2,7,3,1.1092930406195698,-0.020133744593291314,4, , ,1.0144463837762259,5
471,10,1,1,98,95,2,2, ,2, , , , ,1,2,7,2,1.1092930406195698,0.19887843759480672,4, , ,1.413774154719953,5
471,16,1,1,98,1,2,2, ,1,1,90, , ,1,2,7,4,1.1092930406195698,1.1708113760647154,5, , ,3.185912169821961,5
471,24,1,1,98,95,2,2, ,2, , , , ,3,2,7,4,1.1092930406195698,0.7191211979721183,4, , ,2.362339571380932,5
471,24,2,1,98,95,2,2, ,2, , , , ,3,2,7,4,1.1092930406195698,0.7191211979721183,4, , ,2.362339571380932,5
471,24,3,1,98,95,2,2, ,2, , , , ,3,2,7,4,1.1092930406195698,0.7191211979721183,4, , ,2.362339571380932,5
472,12,1,1,98,95,2,2, ,1,1,90, , ,1,2,7,3,0.9191742359920092,-0.7141718204711517,2, , ,-0.25100230049993444,3
472,15,1,1,98,95,2,1,0,1,1,90, , ,1,2,7,2,0.9191742359920092,-0.7404915633246777,2, , ,-0.29899143124373934,3
473,4,1,1,98,9,8,2, ,2, , , , ,1,2,7,2,0.5573302937951549,-0.5444602828549769,3, , ,0.05843496158576555,4
473,8,1,1,11,7, , , ,2, , , , ,2,2,7,3,0.5573302937951549,-1.0383014986984946,1, , ,-0.8419921742598714,2
473,8,2,1,98,95,1,2, ,1,1,2,90, ,2,2,7,3,0.5573302937951549,-1.0383014986984946,1, , ,-0.8419921742598714,2
473,9,1,1,12,95, , , ,2, , , , ,1,2,7,3,0.5573302937951549,-0.5095983044360158,3, , ,0.12199926195320228,4
473,17,1,1,98,12,2,2, ,1,4,90, , ,2,2,7,3,0.5573302937951549,-0.3254342698653928,3, , ,0.45778795041040066,5
473,17,2,1,98,2,2,2, ,2, , , , ,2,2,7,3,0.5573302937951549,-0.3254342698653928,3, , ,0.45778795041040066,5
473,22,1,1,13,8, , , ,2, , , , ,1,2,7,4,0.5573302937951549,-0.46973486911066664,3, , ,0.19468278399107464,4
473,25,1,1,13,12, , , ,1,1,90, , ,1,2,7,1,0.5573302937951549,-0.7638187071247906,2, , ,-0.3415241170656747,3
474,2,1,1,13,12, , , ,1,2,7,90, ,2,2,7,2,1.0798846415078536,-1.2623063464542281,1, , ,-1.250423137511317,1
474,2,2,1,13,12, , , ,1,3,4,5,6,2,2,7,2,1.0798846415078536,-1.2623063464542281,1, , ,-1.250423137511317,1
474,5,1,1,13,16, , , ,1,1,2,90, ,2,2,7,2,1.0798846415078536,-0.9849005093849461,1, , ,-0.7446254533052599,2
474,5,2,1,13,16, , , ,1,3,90, , ,2,2,7,2,1.0798846415078536,-0.9849005093849461,1, , ,-0.7446254533052599,2
474,6,1,1,13,14, , , ,2, , , , ,1,2,7,2,1.0798846415078536,-0.7951421940573999,2, , ,-0.39863663971174895,3
474,8,1,1,13,7, , , ,1,1,2,4,90,1,2,7,3,1.0798846415078536,-0.7075811263877668,2, , ,-0.23898540193750784,3
474,9,1,1,13,7, , , ,1,1,2,4,90,2,2,7,3,1.0798846415078536,-1.1653317415119286,1, , ,-1.0736080743359802,1
474,9,2,2,13,7, , , ,1,3,90, , ,2,2,7,3,1.0798846415078536,-1.1653317415119286,1, , ,-1.0736080743359802,1
474,10,1,1,13,7, , , ,1,1,2,3,4,1,2,7,2,1.0798846415078536,-1.0458712599464193,1, , ,-0.8557942187649294,2
474,11,1,1,13,6, , , ,1,1,2,3,90,1,2,7,3,1.0798846415078536,-1.0843239117452808,1, , ,-0.9259054407814603,1
474,12,1,1,13,17, , , ,2, , , , ,2,2,7,2,1.0798846415078536,-1.1263303632197792,1, , ,-1.0024963521407229,1
474,12,2,1,13,17, , , ,1,3,4,90, ,2,2,7,2,1.0798846415078536,-1.1263303632197792,1, , ,-1.0024963521407229,1
474,13,1,1,13,7, , , ,1,1,2,90, ,3,2,7,3,1.0798846415078536,-1.023636967194826,1, , ,-0.8152541425267114,2
474,13,2,1,13,7, , , ,1,5,90, , ,3,2,7,3,1.0798846415078536,-1.023636967194826,1, , ,-0.8152541425267114,2
474,13,3,1,13,7, , , ,1,3,4,6,7,3,2,7,3,1.0798846415078536,-1.023636967194826,1, , ,-0.8152541425267114,2
474,14,1,1,13,12, , , ,1,1,2,90, ,3,2,7,3,1.0798846415078536,-1.0740981128814213,1, , ,-0.9072606082172293,1
474,14,2,1,13,12, , , ,1,5,7,90, ,3,2,7,3,1.0798846415078536,-1.0740981128814213,1, , ,-0.9072606082172293,1
474,14,3,1,13,12, , , ,1,3,4,6,90,3,2,7,3,1.0798846415078536,-1.0740981128814213,1, , ,-0.9072606082172293,1
474,15,1,2,13,7, , , ,1,1,2,4,90,1,2,7,2,1.0798846415078536,-1.0351912334168607,1, , ,-0.8363211869679782,2
474,19,1,1,13,21, , , ,1,1,2,3,90,1,2,7,3,1.0798846415078536,-0.9168380918406311,2, , ,-0.6205263588554828,2
474,21,1,1,13,98, , , ,2, , , , ,1,2,7,2,1.0798846415078536,-0.5472151595622733,3, , ,0.05341195892098854,4
474,23,1,1,13,12, , , ,2, , , , ,4,2,7,3,1.0798846415078536,-0.37780410550869614,3, , ,0.36230134540425163,4
474,23,2,1,13,12, , , ,2, , , , ,4,2,7,3,1.0798846415078536,-0.37780410550869614,3, , ,0.36230134540425163,4
474,23,3,1,13,12, , , ,2, , , , ,4,2,7,3,1.0798846415078536,-0.37780410550869614,3, , ,0.36230134540425163,4
474,23,4,1,13,12, , , ,2, , , , ,4,2,7,3,1.0798846415078536,-0.37780410550869614,3, , ,0.36230134540425163,4
474,24,1,2,13,8, , , ,1,1,2,6,90,1,2,7,3,1.0798846415078536,-1.1582289350724069,1, , ,-1.0606574346290847,1
474,25,1,1,13,6, , , ,1,1,2,90, ,3,2,7,3,1.0798846415078536,-0.4943315468102261,3, , ,0.14983534043676747,4
474,25,2,1,13,6, , , ,2, , , , ,3,2,7,3,1.0798846415078536,-0.4943315468102261,3, , ,0.14983534043676747,4
474,25,3,1,13,6, , , ,2, , , , ,3,2,7,3,1.0798846415078536,-0.4943315468102261,3, , ,0.14983534043676747,4
475,1,1,1,13,98, , , ,2, , , , ,2,2,7,3,1.1991939302117969,-1.0157173938890278,1, , ,-0.8008142811298061,2
475,1,2,1,13,98, , , ,2, , , , ,2,2,7,3,1.1991939302117969,-1.0157173938890278,1, , ,-0.8008142811298061,2
475,2,1,1,13,98, , , ,1,1,7,8,2,3,2,7,2,1.1991939302117969,-0.8355288807698544,2, , ,-0.47227421283467225,3
475,2,2,1,13,98, , , ,1,3,4,5,90,3,2,7,2,1.1991939302117969,-0.8355288807698544,2, , ,-0.47227421283467225,3
475,2,3,1,13,98, , , ,1,6,90, , ,3,2,7,2,1.1991939302117969,-0.8355288807698544,2, , ,-0.47227421283467225,3
475,3,1,1,13,95, , , ,2, , , , ,2,2,7,3,1.1991939302117969,-0.4281214912458834,3, , ,0.2705569991062463,4
475,3,2,1,13,95, , , ,2, , , , ,2,2,7,3,1.1991939302117969,-0.4281214912458834,3, , ,0.2705569991062463,4
475,4,1,2,13,6, , , ,2, , , , ,1,2,7,3,1.1991939302117969,-0.8003243862334499,2, , ,-0.4080853983588216,3
475,5,1,1,13,12, , , ,1,1,2,4,90,2,2,7,3,1.1991939302117969,-0.40859937867803603,3, , ,0.30615192180847156,4
475,5,2,1,13,12, , , ,1,3,90, , ,2,2,7,3,1.1991939302117969,-0.40859937867803603,3, , ,0.30615192180847156,4
475,6,1,2,13,11, , , ,1,1,2,90, ,3,2,7,4,1.1991939302117969,-0.4713315363319247,3, , ,0.191771559802384,4
475,6,2,2,13,11, , , ,1,5,3,90, ,3,2,7,4,1.1991939302117969,-0.4713315363319247,3, , ,0.191771559802384,4
475,6,3,2,13,11, , , ,1,4,90, , ,3,2,7,4,1.1991939302117969,-0.4713315363319247,3, , ,0.191771559802384,4
475,7,1,1,13,10, , , ,1,1,2,90, ,4,2,7,2,1.1991939302117969,-0.8933636861025198,2, , ,-0.5777251684195198,2
475,7,2,1,13,10, , , ,8, , , , ,4,2,7,2,1.1991939302117969,-0.8933636861025198,2, , ,-0.5777251684195198,2
475,7,3,1,13,10, , , ,2, , , , ,4,2,7,2,1.1991939302117969,-0.8933636861025198,2, , ,-0.5777251684195198,2
475,7,4,1,13,10, , , ,2, , , , ,4,2,7,2,1.1991939302117969,-0.8933636861025198,2, , ,-0.5777251684195198,2
475,9,1,1,13,98, , , ,2, , , , ,3,2,7,3,1.1991939302117969,-0.3963123986883694,3, , ,0.32855493282769327,4
475,9,2,1,13,98, , , ,2, , , , ,3,2,7,3,1.1991939302117969,-0.3963123986883694,3, , ,0.32855493282769327,4
475,9,3,1,13,98, , , ,2, , , , ,3,2,7,3,1.1991939302117969,-0.3963123986883694,3, , ,0.32855493282769327,4
475,10,1,1,13,6, , , ,2, , , , ,2,2,7,2,1.1991939302117969,-1.0674798931782574,1, , ,-0.8951935218329183,1
475,10,2,1,13,6, , , ,2, , , , ,2,2,7,2,1.1991939302117969,-1.0674798931782574,1, , ,-0.8951935218329183,1
475,11,1,1,13,98, , , ,2, , , , ,2,2,7,3,1.1991939302117969,-0.7709566146046009,2, , ,-0.3545387569575651,3
475,11,2,1,13,98, , , ,2, , , , ,2,2,7,3,1.1991939302117969,-0.7709566146046009,2, , ,-0.3545387569575651,3
475,14,1,1,13,8, , , ,1,1,2,8,90,5,2,7,2,1.1991939302117969,-0.23086469025317763,4, , ,0.6302178995042711,5
475,14,2,1,13,8, , , ,1,10,13,12,14,5,2,7,2,1.1991939302117969,-0.23086469025317763,4, , ,0.6302178995042711,5
475,14,3,1,13,8, , , ,1,11,15,90, ,5,2,7,2,1.1991939302117969,-0.23086469025317763,4, , ,0.6302178995042711,5
475,14,4,1,13,8, , , ,1,3,4,5,90,5,2,7,2,1.1991939302117969,-0.23086469025317763,4, , ,0.6302178995042711,5
475,14,5,1,13,8, , , ,1,6,7,9,90,5,2,7,2,1.1991939302117969,-0.23086469025317763,4, , ,0.6302178995042711,5
475,17,1,1,13,7, , , ,2, , , , ,1,2,7,3,1.1991939302117969,-0.9211059662824346,2, , ,-0.6283080300414692,2
475,18,1,1,13,6, , , ,1,3,4,90, ,2,2,7,4,1.1991939302117969,-0.11052795242576186,4, , ,0.849629444557006,5
475,18,2,1,98,95,1,2, ,1,2,90, , ,2,2,7,4,1.1991939302117969,-0.11052795242576186,4, , ,0.849629444557006,5
475,20,1,1,13,10, , , ,2, , , , ,2,2,7,2,1.1991939302117969,-0.4662558234550481,3, , ,0.201026173353208,4
475,20,2,1,13,10, , , ,2, , , , ,2,2,7,2,1.1991939302117969,-0.4662558234550481,3, , ,0.201026173353208,4
475,21,1,1,13,7, , , ,2, , , , ,5,2,7,2,1.1991939302117969,-1.0363723245402352,1, , ,-0.838474685832135,2
475,21,2,1,13,7, , , ,2, , , , ,5,2,7,2,1.1991939302117969,-1.0363723245402352,1, , ,-0.838474685832135,2
475,21,3,1,13,7, , , ,2, , , , ,5,2,7,2,1.1991939302117969,-1.0363723245402352,1, , ,-0.838474685832135,2
475,21,4,1,13,7, , , ,2, , , , ,5,2,7,2,1.1991939302117969,-1.0363723245402352,1, , ,-0.838474685832135,2
475,21,5,1,13,7, , , ,2, , , , ,5,2,7,2,1.1991939302117969,-1.0363723245402352,1, , ,-0.838474685832135,2
475,23,1,1,13,14, , , ,1,1,2,90, ,2,2,7,2,1.1991939302117969,-1.018238543326984,1, , ,-0.8054111258131328,2
475,23,2,1,13,14, , , ,2, , , , ,2,2,7,2,1.1991939302117969,-1.018238543326984,1, , ,-0.8054111258131328,2
475,24,1,1,13,9, , , ,1,1,2,3,4,1,2,7,3,1.1991939302117969,-1.1625237463366083,1, , ,-1.0684882200750043,1
475,25,1,1,13,7, , , ,2, , , , ,4,2,7,3,1.1991939302117969,-0.5286945798542609,3, , ,0.08718077368506563,4
475,25,2,1,13,7, , , ,2, , , , ,4,2,7,3,1.1991939302117969,-0.5286945798542609,3, , ,0.08718077368506563,4
