HH1,HH2,TNLN,TN3,TN4,TN5,TN10,TN12,TN13,TN15_1,TN15_2,TN15_3,TN15_4,TN1,TN2,HH3,HH4,HH6,HH7,helevel,religion,hhweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,psu,stratum
10,7,1,1,95,28,4,96,2, , , , ,1,1,12,10,1,0,2,8,0.6795653971843638,1.7047381725397346,5,10,0.9432848897104028,5,9, , , ,10,0
10,8,1,1,2,15,4,96,1,5,6,8,90,1,3,14,10,1,0,3,5,0.6795653971843638,2.000167570348782,5,10,1.3929491177302615,5,10, , , ,10,0
10,8,2,1,2,15,4,96,1,1,2,4,90,1,3,14,10,1,0,3,5,0.6795653971843638,2.000167570348782,5,10,1.3929491177302615,5,10, , , ,10,0
10,8,3,1,2,15,4,96,1,3,7,90, ,1,3,14,10,1,0,3,5,0.6795653971843638,2.000167570348782,5,10,1.3929491177302615,5,10, , , ,10,0
10,9,1,1,12,13,4,96,1,1,2,4,90,1,1,14,10,1,0,2,7,0.6795653971843638,0.887850214813486,4,8,-0.300075776539595,2,3, , , ,10,0
10,12,1,2,24,28,1, ,2, , , , ,1,1,13,10,1,0,2,2,0.6795653971843638,1.0860007729485315,5,9,0.0015232464970039539,3,5, , , ,10,0
10,13,1,1,30,14,1, ,1,2,3,90, ,1,1,13,10,1,0,2,8,0.6795653971843638,0.7992783724230239,4,8,-0.43488832203497113,2,3, , , ,10,0
10,21,1,1,95,26,1, ,2, , , , ,1,1,13,10,1,0,2,4,0.6795653971843638,1.4767490452522514,5,10,0.596269475269789,4,8, , , ,10,0
10,24,1,1,5,13,4,96,2, , , , ,1,1,12,10,1,0,2,1,0.6795653971843638,0.7510023062602185,4,8,-0.508367874794188,2,3, , , ,10,0
11,1,1,1,20,28,4,4,2, , , , ,1,1,14,10,1,0,2,2,0.5801978346627391,1.2840778530594914,5,9,0.3030104308363644,3,6, , , ,11,0
11,4,1,2,98,28,8, ,2, , , , ,1,1,12,10,1,0,2,6,0.5801978346627391,1.4657129742936554,5,9,0.5794718025778623,4,8, , , ,11,0
11,5,1,1,95,28,4,4,1,1,90, , ,1,2,14,10,1,0,2,3,0.5801978346627391,1.6432792922779782,5,10,0.849740170894944,5,9, , , ,11,0
11,5,2,1,95,28,4,4,2, , , , ,1,2,14,10,1,0,2,3,0.5801978346627391,1.6432792922779782,5,10,0.849740170894944,5,9, , , ,11,0
11,8,1,1,3,13,4,96,1,1,2,90, ,1,1,12,10,1,0,2,3,0.5801978346627391,1.0560626203374863,4,8,-0.044044717903369175,2,4, , , ,11,0
11,15,1,1,0,12,4,4,1,2,90, , ,1,2,15,10,1,0,1,3,0.5801978346627391,1.4985218655581403,5,10,0.629409232204171,4,8, , , ,11,0
11,15,2,1,0,12,4,4,2, , , , ,1,2,15,10,1,0,1,3,0.5801978346627391,1.4985218655581403,5,10,0.629409232204171,4,8, , , ,11,0
11,16,1,1,0,11,1, ,2, , , , ,1,1,13,10,1,0,2,6,0.5801978346627391,1.2639261668418995,5,9,0.2723381534884317,3,6, , , ,11,0
11,17,1,2,95,28,4,4,2, , , , ,1,1,15,10,1,0,2,2,0.5801978346627391,1.6762660421705822,5,10,0.8999483138060613,5,9, , , ,11,0
11,19,1,1,95,28,4,4,1,3,90, , ,1,1,15,10,1,0,2,4,0.5801978346627391,0.9648186328100703,4,8,-0.18292445538802082,2,4, , , ,11,0
11,21,1,1,1,15,4,96,2, , , , ,1,1,15,10,1,0,1,5,0.5801978346627391,0.8348066144538578,4,8,-0.380811850146335,2,3, , , ,11,0
11,24,1,1,24,13,1, ,2, , , , ,1,2,13,10,1,0,3,2,0.5801978346627391,1.241631056190896,5,9,0.23840343408051146,3,6, , , ,11,0
11,24,2,1,24,13,1, ,2, , , , ,1,2,13,10,1,0,3,2,0.5801978346627391,1.241631056190896,5,9,0.23840343408051146,3,6, , , ,11,0
11,25,1,1,95,28,4,96,2, , , , ,1,2,13,10,1,0,3,3,0.5801978346627391,1.1407196682442657,5,9,0.08480923629264189,3,5, , , ,11,0
11,25,2,1,95,28,4,96,2, , , , ,1,2,13,10,1,0,3,3,0.5801978346627391,1.1407196682442657,5,9,0.08480923629264189,3,5, , , ,11,0
12,1,1,1,24,28,4,4,2, , , , ,1,2,15,10,1,0,2,3,0.6501131648248394,1.1299077013132683,5,9,0.06835266562141308,3,5, , , ,12,0
12,1,2,1,95,28,4,4,1,2,3,4,90,1,2,15,10,1,0,2,3,0.6501131648248394,1.1299077013132683,5,9,0.06835266562141308,3,5, , , ,12,0
12,3,1,1,23,28,4,4,1,2,4,90, ,1,1,15,10,1,0,3,2,0.6501131648248394,1.266390934843626,5,9,0.2760897029583349,3,6, , , ,12,0
12,5,1,1,24,11,1, ,1,1,2,3,4,1,1,15,10,1,0,2,8,0.6501131648248394,1.078302127809324,5,9,-0.010194630427208346,3,5, , , ,12,0
12,8,1,1,1,13,1, ,2, , , , ,1,2,13,10,1,0,3,2,0.6501131648248394,0.8466770416139133,4,8,-0.3627442288981532,2,3, , , ,12,0
12,8,2,1,95,13,1, ,1,1,90, , ,1,2,13,10,1,0,3,2,0.6501131648248394,0.8466770416139133,4,8,-0.3627442288981532,2,3, , , ,12,0
12,9,1,1,95,28,4,4,1,3,4,90, ,1,2,15,10,1,0,2,4,0.6501131648248394,1.1149336376156622,5,9,0.04556109226128189,3,5, , , ,12,0
12,9,2,1,95,28,4,4,1,1,2,90, ,1,2,15,10,1,0,2,4,0.6501131648248394,1.1149336376156622,5,9,0.04556109226128189,3,5, , , ,12,0
12,13,1,2,95,28,4,4,2, , , , ,1,1,13,10,1,0,1,3,0.6501131648248394,0.6522260961896673,4,8,-0.6587121823597148,1,2, , , ,12,0
12,16,1,1,95,14,4,96,2, , , , ,1,2,12,10,1,0,3,2,0.6501131648248394,1.951952544378592,5,10,1.3195624724179482,5,10, , , ,12,0
12,16,2,1,95,14,4,96,2, , , , ,1,2,12,10,1,0,3,2,0.6501131648248394,1.951952544378592,5,10,1.3195624724179482,5,10, , , ,12,0
12,17,1,1,24,11,4,96,1,1,0,90, ,1,2,14,10,1,0,1,2,0.6501131648248394,1.818981121300384,5,10,1.1171706564693817,5,9, , , ,12,0
12,17,2,1,95,15,4,96,1,2,0,90, ,1,2,14,10,1,0,1,2,0.6501131648248394,1.818981121300384,5,10,1.1171706564693817,5,9, , , ,12,0
12,22,1,1,2,12,4,4,2, , , , ,1,1,12,10,1,0,2,3,0.6501131648248394,1.1145085357953344,5,9,0.04491405752714526,3,5, , , ,12,0
12,23,1,1,2,11,1, ,1,1,2,90, ,1,1,14,10,1,0,2,4,0.6501131648248394,1.1345831813064733,5,9,0.07546907352583461,3,5, , , ,12,0
12,24,1,1,95,14,4,4,1,9,10,7,90,1,2,12,10,1,0,2,6,0.6501131648248394,0.9597051574254541,4,8,-0.19070752294451412,2,4, , , ,12,0
12,24,2,1,95,28,4,96,1,1,2,90, ,1,2,12,10,1,0,2,6,0.6501131648248394,0.9597051574254541,4,8,-0.19070752294451412,2,4, , , ,12,0
12,26,1,1,8,15,1, ,2, , , , ,1,2,13,10,1,0,2,4,0.6501131648248394,2.0465559679967886,5,10,1.4635555068444273,5,10, , , ,12,0
12,26,2,2,5,28,4,96,2, , , , ,1,2,13,10,1,0,2,4,0.6501131648248394,2.0465559679967886,5,10,1.4635555068444273,5,10, , , ,12,0
13,13,1,1,95,26,4,4,2, , , , ,1,1,12,10,1,0,2,1,0.5479133764541605,1.8360954279846209,5,10,1.1432198295047504,5,9, , , ,13,0
13,19,1,1,95,11,1, ,2, , , , ,1,1,15,10,1,0,2,4,0.5479133764541605,1.1172875787809968,5,9,0.049143955526631374,3,5, , , ,13,0
13,20,1,1,95,28,4,96,2, , , , ,1,1,13,10,1,0,2,3,0.5479133764541605,1.07907541601908,5,9,-0.009017631630014893,3,5, , , ,13,0
13,22,1,1,3,11,1, ,2, , , , ,1,1,13,10,1,0,2,8,0.5479133764541605,0.8899230091981574,4,8,-0.29692083835896893,2,3, , , ,13,0
14,1,1,1,12,28,4,4,1,1,2,3,90,1,1,12,10,1,0,2,6,0.6073461290654073,0.9686693871642215,4,8,-0.17706333764958676,2,4, , , ,14,0
14,2,1,1,15,14,4,96,2, , , , ,1,1,14,10,1,0,2,3,0.6073461290654073,0.9519503727890566,4,8,-0.20251084811406903,2,4, , , ,14,0
14,6,1,1,95,28,4,4,1,1,2,4,90,1,2,14,10,1,0,3,2,0.6073461290654073,1.5321342154662942,5,10,0.6805695821404781,4,8, , , ,14,0
14,6,2,1,95,28,4,4,1,3,5,90, ,1,2,14,10,1,0,3,2,0.6073461290654073,1.5321342154662942,5,10,0.6805695821404781,4,8, , , ,14,0
14,8,1,1,12,36,4,4,1,1,90, , ,1,1,14,10,1,0,3,2,0.6073461290654073,1.903585165099868,5,10,1.2459439347029957,5,10, , , ,14,0
14,9,1,1,12,11,4,4,2, , , , ,1,1,12,10,1,0,3,4,0.6073461290654073,1.2074826084271228,5,9,0.18642710567294188,3,6, , , ,14,0
14,12,1,1,95,28,4,96,1,1,2,90, ,1,1,12,10,1,0,3,6,0.6073461290654073,0.8493806589598297,4,8,-0.35862913400330326,2,3, , , ,14,0
14,17,1,1,3,11,1, ,1,2,90, , ,1,2,13,10,1,0,3,2,0.6073461290654073,1.0505013751092123,4,8,-0.05250932251261458,2,4, , , ,14,0
14,17,2,1,3,11,1, ,1,1,3,90, ,1,2,13,10,1,0,3,2,0.6073461290654073,1.0505013751092123,4,8,-0.05250932251261458,2,4, , , ,14,0
14,18,1,1,16,28,4,4,2, , , , ,1,1,15,10,1,0,2,8,0.6073461290654073,0.8713900340197349,4,8,-0.3251293241708752,2,3, , , ,14,0
14,21,1,1,95,36,4,96,1,1,90, , ,1,1,13,10,1,0,2,8,0.6073461290654073,0.6086427497009805,4,8,-0.7250490872131194,1,2, , , ,14,0
14,23,1,1,3,36,1, ,2, , , , ,1,1,13,10,1,0,2,3,0.6073461290654073,0.9267226662428841,4,8,-0.24090918380078508,2,4, , , ,14,0
14,25,1,1,95,13,1, ,1,1,90, , ,1,2,13,10,1,0,2,8,0.6073461290654073,0.9663656549213673,4,8,-0.18056977941953223,2,4, , , ,14,0
14,25,2,1,95,13,1, ,2, , , , ,1,2,13,10,1,0,2,8,0.6073461290654073,0.9663656549213673,4,8,-0.18056977941953223,2,4, , , ,14,0
15,1,1,1,24,28,4,4,2, , , , ,1,1,15,10,1,0,3,8,0.63750927449069,1.0366315035342968,4,8,-0.07362023815175515,2,4, , , ,15,0
15,3,1,1,95,36,4,4,1,1,90, , ,1,1,13,10,1,0,1,2,0.63750927449069,0.8764936686400197,4,8,-0.3173612349466976,2,3, , , ,15,0
15,4,1,1,11,28,4,4,2, , , , ,1,1,15,10,1,0,3,2,0.63750927449069,0.9277431128333348,4,8,-0.23935599264332602,2,4, , , ,15,0
15,7,1,2,24,36,4,4,2, , , , ,1,1,13,10,1,0,2,1,0.63750927449069,1.0151991299514234,4,8,-0.1062418113372552,2,4, , , ,15,0
15,9,1,1,24,36,4,4,2, , , , ,1,1,13,10,1,0,2,3,0.63750927449069,0.8891633919266066,4,8,-0.2980770290310401,2,3, , , ,15,0
15,13,1,1,15,14,1, ,1,2,90, , ,1,1,13,10,1,0,2,4,0.63750927449069,1.4155747733162007,5,9,0.5031579502529694,4,7, , , ,15,0
15,14,1,1,24,14,1, ,2, , , , ,1,1,14,10,1,0,1,3,0.63750927449069,1.6297425234929548,5,10,0.8291362610242844,5,9, , , ,15,0
15,15,1,1,2,11,4,96,1,3,4,5,6,1,2,12,10,1,0,3,3,0.63750927449069,1.3601786632713928,5,9,0.41884119219390076,4,7, , , ,15,0
15,15,2,1,2,11,4,96,1,1,2,90, ,1,2,12,10,1,0,3,3,0.63750927449069,1.3601786632713928,5,9,0.41884119219390076,4,7, , , ,15,0
15,16,1,1,25,28,4,4,2, , , , ,1,1,14,10,1,0,1,2,0.63750927449069,0.9712120434154851,4,8,-0.17319323681052493,2,4, , , ,15,0
15,17,1,1,36,28,4,4,1,3,90, , ,1,1,12,10,1,0,2,8,0.63750927449069,1.4508285822321807,5,9,0.5568167157263024,4,7, , , ,15,0
15,21,1,1,24,11,4,96,1,2,90, , ,1,4,12,10,1,0,2,6,0.63750927449069,0.597547335066867,4,8,-0.7419370851341446,1,2, , , ,15,0
15,21,2,1,12,11,4,96,1,1,4,90, ,1,4,12,10,1,0,2,6,0.63750927449069,0.597547335066867,4,8,-0.7419370851341446,1,2, , , ,15,0
15,21,3,1,12,11,4,96,2, , , , ,1,4,12,10,1,0,2,6,0.63750927449069,0.597547335066867,4,8,-0.7419370851341446,1,2, , , ,15,0
15,21,4,1,12,11,4,96,2, , , , ,1,4,12,10,1,0,2,6,0.63750927449069,0.597547335066867,4,8,-0.7419370851341446,1,2, , , ,15,0
15,22,1,1,2,14,4,96,2, , , , ,1,1,14,10,1,0,1,4,0.63750927449069,0.7255876953083877,4,8,-0.547050692072469,2,3, , , ,15,0
15,23,1,1,24,13,4,96,1,2,5,90, ,1,2,12,10,1,0,1,5,0.63750927449069,0.8356625215273721,4,8,-0.3795090996539237,2,3, , , ,15,0
15,23,2,1,8,15,4,96,2, , , , ,1,2,12,10,1,0,1,5,0.63750927449069,0.8356625215273721,4,8,-0.3795090996539237,2,3, , , ,15,0
16,1,1,1,95,28,4,4,2, , , , ,1,1,12,10,1,0,2,3,0.33910856971817493,1.1693324518325456,5,9,0.1283598962443619,3,5, , , ,16,0
16,2,1,1,24,26,4,4,2, , , , ,1,1,14,10,1,0,1,9,0.33910856971817493,1.684251510842492,5,10,0.9121027562290592,5,9, , , ,16,0
16,3,1,1,95,28,4,96,1,2,4,3,90,1,2,12,10,1,0,2,8,0.33910856971817493,0.4791159196389235,4,8,-0.9221979914171635,1,2, , , ,16,0
16,3,2,1,95,28,4,96,1,6,5,90, ,1,2,12,10,1,0,2,8,0.33910856971817493,0.4791159196389235,4,8,-0.9221979914171635,1,2, , , ,16,0
16,5,1,1,2,15,4,96,1,1,2,4,90,1,2,12,10,1,0,2,8,0.33910856971817493,0.9369377234611411,4,8,-0.2253611515051124,2,4, , , ,16,0
16,5,2,1,2,15,4,96,1,3,5,90, ,1,2,12,10,1,0,2,8,0.33910856971817493,0.9369377234611411,4,8,-0.2253611515051124,2,4, , , ,16,0
16,6,1,1,24,28,1, ,1,1,2,90, ,1,1,14,10,1,0,2,8,0.33910856971817493,1.1287403170653578,5,9,0.06657582506142752,3,5, , , ,16,0
16,7,1,1,95,28,4,96,1,1,3,90, ,1,1,12,10,1,0,2,4,0.33910856971817493,1.4170115962415797,5,9,0.5053448953448701,4,7, , , ,16,0
16,8,1,1,95,14,4,96,1,1,2,3,90,1,2,14,10,1,0,2,1,0.33910856971817493,1.0400856475819777,4,8,-0.06836278906852714,2,4, , , ,16,0
16,8,2,1,95,14,4,96,2, , , , ,1,2,14,10,1,0,2,1,0.33910856971817493,1.0400856475819777,4,8,-0.06836278906852714,2,4, , , ,16,0
16,9,1,1,3,28,4,4,1,1,2,4,90,1,2,12,10,1,0,2,8,0.33910856971817493,1.2129683315567306,5,9,0.1947767603603204,3,6, , , ,16,0
16,9,2,1,3,28,4,4,1,3,90, , ,1,2,12,10,1,0,2,8,0.33910856971817493,1.2129683315567306,5,9,0.1947767603603204,3,6, , , ,16,0
16,11,1,1,24,28,4,4,1,6,8,90, ,1,4,12,10,1,0,2,1,0.33910856971817493,2.230470002678768,5,10,1.743485544412128,5,10, , , ,16,0
16,11,2,1,95,26,4,4,1,3,5,7,90,1,4,12,10,1,0,2,1,0.33910856971817493,2.230470002678768,5,10,1.743485544412128,5,10, , , ,16,0
16,11,3,1,95,26,4,4,1,4,90, , ,1,4,12,10,1,0,2,1,0.33910856971817493,2.230470002678768,5,10,1.743485544412128,5,10, , , ,16,0
16,11,4,1,95,28,4,4,1,1,2,0,90,1,4,12,10,1,0,2,1,0.33910856971817493,2.230470002678768,5,10,1.743485544412128,5,10, , , ,16,0
16,12,1,1,95,28,4,96,1,3,6,8,90,1,1,12,10,1,0,3,2,0.33910856971817493,0.8232330684243082,4,8,-0.3984275975276891,2,3, , , ,16,0
16,14,1,1,95,28,4,4,2, , , , ,1,1,15,10,1,0,2,8,0.33910856971817493,1.0591871906469867,4,8,-0.03928890312482996,3,5, , , ,16,0
16,16,1,1,95,28,4,4,2, , , , ,1,1,15,10,1,0,2,8,0.33910856971817493,1.2760039617269165,5,9,0.2907214029329019,3,6, , , ,16,0
16,17,1,1,24,36,4,4,1,1,2,3,90,1,1,13,10,1,0,2,2,0.33910856971817493,1.2198774151421286,5,9,0.2052928693183085,3,6, , , ,16,0
16,20,1,2,3,28,1, ,2, , , , ,1,2,15,10,1,0,3,3,0.33910856971817493,1.5572374712201418,5,10,0.7187784950078263,4,8, , , ,16,0
16,20,2,2,3,28,1, ,2, , , , ,1,2,15,10,1,0,3,3,0.33910856971817493,1.5572374712201418,5,10,0.7187784950078263,4,8, , , ,16,0
16,22,1,1,95,28,4,96,1,1,90, , ,1,3,15,10,1,0,1,4,0.33910856971817493,1.099418888220248,5,9,0.021946557412858624,3,5, , , ,16,0
16,22,2,1,95,28,4,96,1,5,90, , ,1,3,15,10,1,0,1,4,0.33910856971817493,1.099418888220248,5,9,0.021946557412858624,3,5, , , ,16,0
16,22,3,1,95,28,4,96,1,2,3,90, ,1,3,15,10,1,0,1,4,0.33910856971817493,1.099418888220248,5,9,0.021946557412858624,3,5, , , ,16,0
16,24,1,1,24,13,1, ,1,1,2,90, ,1,1,13,10,1,0,2,2,0.33910856971817493,1.032595953636015,4,8,-0.0797626276468568,2,4, , , ,16,0
16,26,1,1,12,11,1, ,1,2,4,90, ,1,2,13,10,1,0,2,3,0.33910856971817493,1.2756803113276578,5,9,0.29022878436477584,3,6, , , ,16,0
16,26,2,1,12,11,1, ,1,1,3,90, ,1,2,13,10,1,0,2,3,0.33910856971817493,1.2756803113276578,5,9,0.29022878436477584,3,6, , , ,16,0
17,3,1,1,95,26,1, ,1,3,4,5,90,1,2,13,10,1,0,2,2,0.44752306686101406,1.266801748413347,5,9,0.27671498997465277,3,6, , , ,17,0
17,3,2,1,95,26,1, ,1,1,2,90, ,1,2,13,10,1,0,2,2,0.44752306686101406,1.266801748413347,5,9,0.27671498997465277,3,6, , , ,17,0
17,4,1,1,24,11,4,96,1,1,90, , ,1,1,15,10,1,0,2,4,0.44752306686101406,0.9485842979989425,4,8,-0.20763424962109195,2,4, , , ,17,0
17,7,1,1,6,11,1, ,1,1,90, , ,1,1,13,10,1,0,2,4,0.44752306686101406,1.2027129639797745,5,9,0.17916737287636902,3,6, , , ,17,0
17,10,1,1,1,19,4,96,1,8,9,7,10,1,1,15,10,1,0,2,3,0.44752306686101406,0.6433670003593994,4,8,-0.6721963464849323,1,2, , , ,17,0
17,14,1,1,3,28,4,4,2, , , , ,1,1,14,10,1,0,3,4,0.44752306686101406,1.314984812309427,5,9,0.3500529867723394,3,6, , , ,17,0
17,15,1,1,95,28,3, ,1,1,2,90, ,1,2,12,10,1,0,1,8,0.44752306686101406,1.3244623539514846,5,9,0.364478468723721,3,6, , , ,17,0
17,15,2,1,95,28,4,4,1,3,4,90, ,1,2,12,10,1,0,1,8,0.44752306686101406,1.3244623539514846,5,9,0.364478468723721,3,6, , , ,17,0
17,16,1,1,95,28,4,96,2, , , , ,1,1,14,10,1,0,1,4,0.44752306686101406,0.6628820281133126,4,8,-0.6424931078945012,1,2, , , ,17,0
17,17,1,1,95,28,4,96,1,1,2,3,4,1,1,12,10,1,0,3,6,0.44752306686101406,0.9812348156460595,4,8,-0.1579378757289808,2,4, , , ,17,0
17,18,1,1,95,28,4,4,2, , , , ,1,1,14,10,1,0,1,2,0.44752306686101406,1.1229467494839975,5,9,0.057757609564684176,3,5, , , ,17,0
17,19,1,1,95,26,4,96,2, , , , ,1,2,12,10,1,0,2,2,0.44752306686101406,1.259974501837728,5,9,0.26632344267538516,3,6, , , ,17,0
17,19,2,1,95,26,4,96,2, , , , ,1,2,12,10,1,0,2,2,0.44752306686101406,1.259974501837728,5,9,0.26632344267538516,3,6, , , ,17,0
17,24,1,1,95,28,4,4,1,4,3,90, ,1,1,12,10,1,0,2,5,0.44752306686101406,1.157716323811978,5,9,0.110679336091291,3,5, , , ,17,0
18,1,1,1,95,28,4,4,2, , , , ,1,2,14,10,1,0,3,2,0.602281489269279,0.13163497878371988,4,7,-1.4510883123535465,1,2, , , ,18,0
18,1,2,1,95,28,4,4,2, , , , ,1,2,14,10,1,0,3,2,0.602281489269279,0.13163497878371988,4,7,-1.4510883123535465,1,2, , , ,18,0
18,2,1,1,95,28,2, ,1,1,2,90, ,1,2,12,10,1,0,1,1,0.602281489269279,1.3862404518494427,5,9,0.4585090591315717,4,7, , , ,18,0
18,2,2,2,95,28,2, ,2, , , , ,1,2,12,10,1,0,1,1,0.602281489269279,1.3862404518494427,5,9,0.4585090591315717,4,7, , , ,18,0
18,3,1,1,95,11,4,96,1,1,90, , ,1,1,14,10,1,0,2,4,0.602281489269279,1.1721936941115936,5,9,0.13271490732358238,3,5, , , ,18,0
18,6,1,1,3,13,4,4,1,1,2,3,90,1,1,12,10,1,0,1,4,0.602281489269279,0.7320880990358516,4,8,-0.5371566224720675,2,3, , , ,18,0
18,8,1,1,12,13,4,96,1,1,2,5,90,1,2,12,10,1,0,2,1,0.602281489269279,1.144090571699681,5,9,0.08993998736633321,3,5, , , ,18,0
18,8,2,1,12,19,4,96,1,4,3,8,7,1,2,12,10,1,0,2,1,0.602281489269279,1.144090571699681,5,9,0.08993998736633321,3,5, , , ,18,0
18,9,1,1,4,11,4,96,1,1,2,3,90,1,1,14,10,1,0,1,3,0.602281489269279,0.987365405498248,4,8,-0.1486066887393485,2,4, , , ,18,0
18,12,1,1,95,28,4,96,2, , , , ,1,1,12,10,1,0,2,3,0.602281489269279,1.0012619102163747,4,8,-0.12745523559151495,2,4, , , ,18,0
18,14,1,1,36,26,4,4,1,2,3,90, ,1,1,13,10,1,0,1,5,0.602281489269279,0.7548339190076898,4,8,-0.5025358919213245,2,3, , , ,18,0
18,15,1,1,5,28,4,4,1,1,2,3,90,1,1,15,10,1,0,3,4,0.602281489269279,0.7853021277543268,4,8,-0.4561611449705831,2,3, , , ,18,0
18,16,1,1,5,36,4,4,2, , , , ,1,2,13,10,1,0,2,7,0.602281489269279,0.8162097502647052,4,8,-0.40911757950577576,2,3, , , ,18,0
18,16,2,1,15,36,4,4,2, , , , ,1,2,13,10,1,0,2,7,0.602281489269279,0.8162097502647052,4,8,-0.40911757950577576,2,3, , , ,18,0
18,17,1,1,24,28,4,4,1,1,2,90, ,1,2,15,10,1,0,3,4,0.602281489269279,1.2899937346309802,5,9,0.3120148167899243,3,6, , , ,18,0
18,17,2,1,1,28,4,4,1,3,4,5,90,1,2,15,10,1,0,3,4,0.602281489269279,1.2899937346309802,5,9,0.3120148167899243,3,6, , , ,18,0
18,18,1,1,95,26,1, ,1,1,90, , ,1,3,13,10,1,0,3,4,0.602281489269279,1.3360373698111452,5,9,0.3820964532894143,4,7, , , ,18,0
18,18,2,1,95,26,4,4,2, , , , ,1,3,13,10,1,0,3,4,0.602281489269279,1.3360373698111452,5,9,0.3820964532894143,4,7, , , ,18,0
18,18,3,1,95,26,4,4,2, , , , ,1,3,13,10,1,0,3,4,0.602281489269279,1.3360373698111452,5,9,0.3820964532894143,4,7, , , ,18,0
18,21,1,1,95,28,4,96,1,1,2,3,90,1,1,15,10,1,0,2,5,0.602281489269279,1.2018229330183892,5,9,0.17781268343742665,3,6, , , ,18,0
18,23,1,1,13,15,1, ,2, , , , ,1,2,15,10,1,0,2,8,0.602281489269279,1.1531155728659248,5,9,0.10367667102880503,3,5, , , ,18,0
18,23,2,1,13,15,1, ,2, , , , ,1,2,15,10,1,0,2,8,0.602281489269279,1.1531155728659248,5,9,0.10367667102880503,3,5, , , ,18,0
18,24,1,1,95,11,1, ,1,1,90, , ,1,1,13,10,1,0,3,2,0.602281489269279,1.267775405337209,5,9,0.27819696398357546,3,6, , , ,18,0
18,25,1,1,95,11,8, ,1,1,90, , ,1,1,13,10,1,0,1,7,0.602281489269279,0.8935610112220314,4,8,-0.29138354456311805,2,3, , , ,18,0
19,1,1,1,6,13,1, ,1,1,2,90, ,1,2,15,10,1,0,2,3,0.638418378625436,1.3118667725375304,5,9,0.3453071119292701,3,6, , , ,19,0
19,1,2,1,6,13,1, ,2, , , , ,1,2,15,10,1,0,2,3,0.638418378625436,1.3118667725375304,5,9,0.3453071119292701,3,6, , , ,19,0
19,2,1,1,12,13,1, ,1,1,2,90, ,1,1,13,10,1,0,1,7,0.638418378625436,0.8305801008175479,4,8,-0.3872448998210839,2,3, , , ,19,0
19,4,1,1,12,13,1, ,1,1,90, , ,1,1,13,10,1,0,0,4,0.638418378625436,0.7961698706503251,4,8,-0.4396196793754563,2,3, , , ,19,0
19,5,1,1,24,13,4,96,1,1,90, , ,1,1,15,10,1,0,0,3,0.638418378625436,1.406419440349124,5,9,0.4892228924644202,4,7, , , ,19,0
19,8,1,1,13,11,1, ,2, , , , ,1,1,13,10,1,0,2,1,0.638418378625436,1.2302242001992314,5,9,0.22104140060765815,3,6, , , ,19,0
19,9,1,1,95,14,1, ,1,1,2,90, ,1,1,15,10,1,0,2,3,0.638418378625436,0.7995425900273458,4,8,-0.4344861643419392,2,3, , , ,19,0
19,10,1,1,1,15,1, ,1,2,1,4,90,1,1,13,10,1,0,1,5,0.638418378625436,0.48038859932333866,4,8,-0.9202608838305346,1,2, , , ,19,0
19,14,1,1,95,28,4,4,1,1,90, , ,1,1,12,10,1,0,2,8,0.638418378625436,1.2544518144841594,5,9,0.2579175258510799,3,6, , , ,19,0
19,17,1,1,95,14,1, ,1,1,2,90, ,1,2,14,10,1,0,2,3,0.638418378625436,1.5369559907611412,5,10,0.6879086617368968,4,8, , , ,19,0
19,17,2,1,95,14,1, ,1,3,4,90, ,1,2,14,10,1,0,2,3,0.638418378625436,1.5369559907611412,5,10,0.6879086617368968,4,8, , , ,19,0
19,20,1,1,0,11,4,96,1,1,2,3,90,1,1,12,10,1,0,2,8,0.638418378625436,0.8124940511839723,4,8,-0.41477313366214247,2,3, , , ,19,0
19,21,1,1,12,14,1, ,1,1,2,90, ,1,1,14,10,1,0,2,8,0.638418378625436,0.812425898095827,4,8,-0.4148768674340533,2,3, , , ,19,0
19,24,1,1,2,11,4,96,2, , , , ,1,2,12,10,1,0,2,3,0.638418378625436,0.9471406024501274,4,8,-0.2098316553270511,2,4, , , ,19,0
19,24,2,1,2,11,4,96,2, , , , ,1,2,12,10,1,0,2,3,0.638418378625436,0.9471406024501274,4,8,-0.2098316553270511,2,4, , , ,19,0
20,1,1,1,95,28,4,4,1,1,90, , ,1,1,15,10,1,0,0,2,0.7142177075188378,1.5383262490004381,5,10,0.6899942907160397,4,8, , , ,20,0
20,2,1,1,6,15,4,4,2, , , , ,1,1,13,10,1,0,2,5,0.7142177075188378,1.0680702507705582,4,8,-0.02576826366733901,3,5, , , ,20,0
20,3,1,1,7,13,4,96,2, , , , ,1,1,15,10,1,0,2,5,0.7142177075188378,1.1996710608764944,5,9,0.17453738337365984,3,6, , , ,20,0
20,4,1,1,12,26,4,4,1,3,90, , ,1,1,13,10,1,0,1,6,0.7142177075188378,1.3131967150027064,5,9,0.3473313774774831,3,6, , , ,20,0
20,5,1,1,95,28,4,96,1,0,90, , ,1,1,15,10,1,0,2,8,0.7142177075188378,1.1909927682555734,5,9,0.1613284143920448,3,5, , , ,20,0
20,6,1,1,95,26,1, ,1,1,2,90, ,1,3,13,10,1,0,1,4,0.7142177075188378,1.3823165108024158,5,9,0.45253654612239835,4,7, , , ,20,0
