lat,lon,Average Surface Temperature,Canopy Surface Water,Evapotranspiration,Near Surface Air Temperature,Precipitation,Soil Moisture (10 to 40 cm underground),Surface Relative Humidity (Daytime),Surface Relative Humidity (Nighttime)
61.5,171.5,264.72342,0.28792632,5.2068112e-06,267.392,1.4193986e-05,74.75065,69.890236,86.63223
61.5,172.5,266.8823,0.31884724,5.857711e-06,269.06747,1.7780449e-05,83.52441,71.56353,86.619835
61.5,173.5,,,,,,,74.954544,86.46178
61.5,174.5,,,,,,,77.277374,86.483475
61.5,175.5,,,,,,,78.00207,86.23605
61.5,176.5,,,,,,,77.881714,86.12448
61.5,177.5,,,,,,,77.703514,86.26292
61.5,178.5,,,,,,,78.014465,86.5842
61.5,179.5,,,,,,,77.99019,86.94783
62.5,-179.5,,,,,,,79.41942,86.82231
62.5,-178.5,,,,,,,79.15961,86.98502
62.5,-177.5,,,,,,,78.735535,86.95558
62.5,-176.5,,,,,,,78.85175,86.96849
62.5,-175.5,,,,,,,79.03203,87.03461
62.5,-174.5,,,,,,,79.10589,86.85124
62.5,-173.5,,,,,,,79.28047,87.08781
62.5,-172.5,,,,,,,79.31612,87.1343
62.5,-171.5,,,,,,,79.5594,87.02428
62.5,-170.5,,,,,,,79.72572,86.83264
62.5,-169.5,,,,,,,79.90444,87.04907
62.5,-168.5,,,,,,,80.53719,86.98657
62.5,-167.5,,,,,,,80.48141,86.81509
62.5,-166.5,,,,,,,80.03719,86.620865
62.5,-165.5,,,,,,,78.4468,86.76498
62.5,-164.5,272.03174,0.3041845,9.59383e-06,272.63605,1.8534409e-05,92.30393,75.76085,87.899796
62.5,-163.5,271.21918,0.29452386,9.506e-06,272.31015,1.688218e-05,88.95558,73.316376,88.025826
62.5,-162.5,270.50043,0.29166254,9.101812e-06,271.8547,1.6084203e-05,87.64485,71.005165,87.22624
62.5,-161.5,269.4248,0.27876896,9.596735e-06,270.95383,1.6055297e-05,84.38618,70.08626,86.93285
62.5,-160.5,269.36188,0.30369607,1.0931307e-05,271.5083,1.7620563e-05,86.06204,71.13895,87.57438
62.5,-159.5,270.0044,0.31248176,1.0548105e-05,271.85754,1.9093943e-05,88.31756,70.847626,87.92769
62.5,-158.5,269.65906,0.3174753,1.0649253e-05,271.5517,1.930528e-05,88.34437,69.46539,87.01343
62.5,-157.5,269.72525,0.32072812,1.0446943e-05,271.4255,1.9069745e-05,88.8149,68.7203,86.4375
62.5,-156.5,269.21414,0.29510435,1.1801202e-05,271.01712,1.9761423e-05,86.46756,68.86803,86.587296
62.5,-155.5,268.86343,0.31255248,1.23490445e-05,271.14798,2.154325e-05,88.492004,68.75,86.42717
62.5,-154.5,267.9104,0.3072562,1.1040362e-05,270.3479,2.3094795e-05,91.37957,68.18698,85.994835
62.5,-153.5,265.64664,0.29307613,8.460172e-06,268.86935,2.355244e-05,89.80171,68.70971,86.31509
62.5,-152.5,266.2382,0.31258366,6.8118547e-06,269.2001,2.3650777e-05,77.670456,70.318954,86.66891
62.5,-151.5,265.1394,0.30504373,5.6107488e-06,269.29257,2.5038067e-05,103.52181,71.402374,86.50826
62.5,-150.5,266.27405,0.36229715,7.388596e-06,271.0292,2.7976916e-05,88.75044,70.31224,86.11519
62.5,-149.5,266.57162,0.3873516,7.09732e-06,271.2112,2.9621046e-05,89.3867,70.01085,86.744835
62.5,-148.5,263.92703,0.35676455,5.450422e-06,268.1014,3.0032441e-05,86.85745,72.63766,87.90522
62.5,-147.5,262.90765,0.37932795,7.785146e-06,267.54227,3.0845993e-05,87.54065,71.88998,88.430786
62.5,-146.5,264.80478,0.36411494,1.0265264e-05,269.20618,3.3089244e-05,91.78716,69.42769,88.12655
62.5,-145.5,265.58646,0.35277492,1.1990773e-05,270.29977,3.322105e-05,92.99643,68.53177,87.43647
62.5,-144.5,263.22717,0.35108736,8.473676e-06,267.2453,3.0836953e-05,82.31556,70.704544,87.88223
62.5,-143.5,261.66147,0.32903874,7.213666e-06,265.7678,2.8266728e-05,77.96923,72.10563,88.30527
62.5,-142.5,263.83,0.3419161,8.750468e-06,267.98087,2.6743734e-05,84.45378,70.431046,88.19009
62.5,-141.5,263.5287,0.33017695,1.0295209e-05,267.6243,2.60051e-05,85.80479,68.4406,87.451965
62.5,-140.5,265.20715,0.31232092,1.2424038e-05,269.27008,2.42495e-05,87.43965,67.44344,87.245865
62.5,-139.5,264.98376,0.26867148,1.2588352e-05,268.69012,2.113724e-05,86.02359,67.05243,87.64359
62.5,-138.5,268.12283,0.278174,1.2541022e-05,271.14676,1.8113102e-05,82.837746,67.63843,87.97159
62.5,-137.5,267.64627,0.25730377,1.2066291e-05,270.66055,1.7141962e-05,76.00885,67.37784,88.036674
62.5,-136.5,267.9917,0.26185998,1.3190797e-05,271.26804,1.6822445e-05,73.966965,66.358475,87.82128
62.5,-135.5,267.68158,0.2607477,1.2808455e-05,271.1173,1.6381146e-05,74.5777,66.43517,88.588326
62.5,-134.5,269.14145,0.2919805,1.20112345e-05,272.01056,1.5989504e-05,73.5957,68.6015,89.09142
62.5,-133.5,267.1051,0.28053162,1.081141e-05,270.4834,1.5927737e-05,74.87463,70.14514,89.48502
62.5,-132.5,266.29462,0.2628039,1.092736e-05,269.76514,1.678484e-05,75.36192,70.23167,89.74019
62.5,-131.5,265.62286,0.2672864,1.0269786e-05,269.2863,1.7931321e-05,74.17548,70.20687,89.97056
62.5,-130.5,264.7031,0.26611117,8.91353e-06,268.54608,1.7443197e-05,68.26209,71.79055,90.13688
62.5,-129.5,263.09033,0.24575041,6.5693052e-06,267.16263,1.6337519e-05,61.572655,74.13326,90.15599
62.5,-128.5,262.289,0.22508864,5.5154474e-06,266.30533,1.492256e-05,62.00246,74.27402,90.22882
62.5,-127.5,261.52325,0.20640674,5.044501e-06,265.00067,1.3278979e-05,61.138203,74.04907,90.25362
62.5,-126.5,263.2896,0.19287857,5.2727264e-06,266.23602,1.2347512e-05,61.32316,72.19731,89.53203
62.5,-125.5,266.14597,0.16829658,7.89287e-06,268.35403,1.23018135e-05,72.4346,69.74251,88.420975
62.5,-124.5,266.4248,0.20124848,9.7410675e-06,269.20886,1.271797e-05,69.76126,67.46023,86.651344
62.5,-123.5,267.24298,0.19062266,1.2336849e-05,269.51736,1.32076e-05,63.0449,66.79055,85.75775
62.5,-122.5,268.4018,0.17572816,1.1737795e-05,270.41794,1.30249055e-05,79.64149,67.11389,85.84349
62.5,-121.5,267.92685,0.18850282,1.0567411e-05,270.16336,1.2350321e-05,72.13762,67.31017,85.744835
62.5,-120.5,267.7037,0.17557478,1.00534035e-05,269.70526,1.15344355e-05,71.69049,67.298294,86.13895
62.5,-119.5,267.39908,0.17146656,9.292723e-06,269.25647,1.0863831e-05,72.6347,68.07025,86.49535
62.5,-118.5,267.4162,0.17092158,9.012915e-06,269.10297,1.0347673e-05,71.76589,68.55139,86.30527
62.5,-117.5,268.35028,0.16391462,8.603437e-06,269.73038,9.701607e-06,71.041756,68.817924,86.41994
62.5,-116.5,268.6275,0.15819512,9.018238e-06,270.00623,9.401614e-06,61.304676,69.32748,86.64928
62.5,-115.5,268.6761,0.16967838,9.00442e-06,270.05035,9.641291e-06,65.30257,71.75155,86.868286
62.5,-114.5,,,,269.8453,1.0118902e-05,,73.11906,86.556816
62.5,-113.5,268.16904,0.18020293,9.272567e-06,269.5292,1.0158481e-05,61.709064,71.84556,87.004135
62.5,-112.5,267.85858,0.16018522,9.213088e-06,269.29614,1.0247178e-05,63.25206,71.12836,87.29442
62.5,-111.5,267.2936,0.1585891,8.5864485e-06,268.50583,1.07688265e-05,68.32315,73.28099,87.67717
62.5,-110.5,267.58298,0.12464657,9.809758e-06,268.5296,1.09865605e-05,66.3032,73.27273,87.98708
62.5,-109.5,266.98093,0.15836717,8.522168e-06,268.39285,1.0404017e-05,67.14708,71.400826,87.89773
62.5,-108.5,265.4007,0.15532891,7.664544e-06,267.21173,9.73942e-06,65.95219,69.629135,87.11042
62.5,-107.5,265.2125,0.17066723,7.166796e-06,266.89258,9.515299e-06,67.698975,69.99793,87.42355
62.5,-106.5,265.024,0.14469852,7.4081017e-06,266.51376,9.752477e-06,68.86958,71.46539,87.46436
62.5,-105.5,264.71298,0.14294726,7.2381276e-06,266.26865,9.856788e-06,69.00067,71.41632,87.41736
62.5,-104.5,264.35715,0.15598711,6.9561856e-06,266.01804,9.778522e-06,66.71898,71.5031,87.19783
62.5,-103.5,263.94482,0.17878895,6.3777734e-06,265.5835,1.02578015e-05,58.910618,72.68466,87.76963
62.5,-102.5,264.43097,0.17270315,6.7850747e-06,265.39642,1.0557791e-05,55.02827,73.74793,88.26085
62.5,-101.5,264.10736,0.18899746,6.668606e-06,265.12512,1.04415585e-05,62.262615,75.19705,88.19886
62.5,-100.5,264.00623,0.1504446,7.2261323e-06,264.86102,1.0306816e-05,56.989613,74.61751,87.754135
62.5,-99.5,263.9856,0.14696807,7.0434708e-06,264.71332,9.9658255e-06,55.22494,74.72805,87.81457
62.5,-98.5,263.86774,0.1243444,6.9810203e-06,264.71027,1.0132533e-05,49.900352,75.222885,87.497375
62.5,-97.5,263.60156,0.1277442,7.3145534e-06,264.47318,1.0411886e-05,56.302444,75.71668,87.768906
62.5,-96.5,263.5857,0.16330644,7.286535e-06,264.4357,1.0526035e-05,54.07859,75.275566,87.72396
62.5,-95.5,263.48306,0.18480478,7.345857e-06,264.32593,1.1104792e-05,58.117905,76.38636,88.83109
62.5,-94.5,263.60086,0.18952164,7.259122e-06,264.3099,1.1332921e-05,63.04308,76.33177,89.0286
62.5,-93.5,263.7668,0.18072192,7.157258e-06,264.3864,1.1456372e-05,63.673523,77.5124,89.32031
62.5,-92.5,,,,264.78137,1.2357145e-05,,79.85253,88.73708
62.5,-91.5,,,,,,,81.193184,88.389465
62.5,-90.5,,,,,,,82.35124,87.96953
62.5,-89.5,,,,,,,82.693695,87.838844
62.5,-88.5,,,,,,,82.43388,87.850204
62.5,-87.5,,,,,,,81.86979,88.01354
62.5,-86.5,,,,,,,82.3719,87.75729
62.5,-85.5,,,,,,,82.42614,87.81302
62.5,-84.5,,,,,,,82.07748,88.03977
62.5,-83.5,,,,265.59534,1.3191561e-05,,81.14773,88.5718
62.5,-82.5,,,,,,,80.912704,88.45052
62.5,-81.5,,,,,,,81.89359,88.36208
62.5,-80.5,,,,,,,82.03874,87.83264
62.5,-79.5,,,,,,,81.68853,87.99897
62.5,-78.5,,,,,,,81.63636,87.932335
62.5,-77.5,264.96292,0.21910201,6.1221053e-06,265.84238,1.2876826e-05,73.51787,79.14825,87.516525
62.5,-76.5,,,,,,,78.65341,87.32542
62.5,-75.5,,,,,,,79.68905,87.59401
62.5,-74.5,,,,,,,79.87241,87.54287
62.5,-73.5,,,,,,,79.97314,87.505165
62.5,-72.5,,,,,,,82.03874,87.74535
62.5,-71.5,,,,,,,82.11364,87.58058
62.5,-70.5,,,,,,,80.69576,87.86364
62.5,-69.5,,,,,,,78.20093,87.27273
62.5,-68.5,263.848,0.2247831,5.554467e-06,265.53412,1.3863697e-05,63.885994,75.74251,86.7407
62.5,-67.5,264.8137,0.27286002,4.9543696e-06,266.34473,1.4077022e-05,66.027245,75.422005,86.72934
62.5,-66.5,,,,265.89807,1.682495e-05,,78.3094,87.08264
62.5,-65.5,,,,,,,80.70713,87.48657
62.5,-64.5,,,,,,,81.38636,87.32283
62.5,-63.5,,,,,,,81.97004,87.088844
62.5,-62.5,,,,,,,82.04391,87.3156
62.5,-61.5,,,,,,,81.454025,87.31147
62.5,-60.5,,,,,,,79.98244,87.01756
62.5,-59.5,,,,,,,78.641525,86.681305
62.5,-58.5,,,,,,,77.85382,86.6343
62.5,-57.5,,,,,,,77.17795,86.49535
62.5,-56.5,,,,,,,76.69628,86.30269
62.5,-55.5,,,,,,,76.61467,86.16632
62.5,-54.5,,,,,,,76.23037,85.96075
62.5,-53.5,,,,,,,76.472626,85.920456
62.5,-52.5,,,,,,,77.01085,85.75465
62.5,-51.5,,,,,,,77.34194,85.46694
62.5,-50.5,,,,,,,75.95558,85.93647
62.5,-49.5,265.4708,0.19704723,3.0512408e-06,269.5331,3.140489e-05,184.24261,72.47805,84.70093
62.5,-48.5,261.4152,0.0,2.7769853e-10,264.5447,2.6897056e-05,300.0,75.98037,83.473656
62.5,-47.5,257.32742,0.0,2.7769853e-10,261.60855,2.345346e-05,300.0,79.30165,83.66477
62.5,-46.5,255.40097,0.0,2.7769853e-10,258.99994,1.9987207e-05,300.0,81.60692,83.517044
62.5,-45.5,253.65898,0.0,2.7769853e-10,257.36984,1.928813e-05,300.0,82.76085,83.712296
62.5,-44.5,253.5465,0.0,2.7769853e-10,257.65613,2.1497606e-05,300.0,81.56509,84.23037
62.5,-43.5,258.99957,0.0,2.7769853e-10,262.54678,2.7566668e-05,300.0,77.306305,84.48657
62.5,-42.5,,,,,,,74.245865,83.743805
62.5,-41.5,,,,,,,78.36157,84.339874
62.5,-40.5,,,,,,,79.19938,83.30217
62.5,-39.5,,,,,,,77.868286,83.52531
62.5,-38.5,,,,,,,77.545975,84.45145
62.5,-37.5,,,,,,,77.587296,85.024796
62.5,-36.5,,,,,,,77.82386,85.64411
62.5,-35.5,,,,,,,77.8843,85.99277
62.5,-34.5,,,,,,,78.16632,86.20764
62.5,-33.5,,,,,,,78.36312,86.546486
62.5,-32.5,,,,,,,78.56457,86.680786
62.5,-31.5,,,,,,,78.46436,86.86364
62.5,-30.5,,,,,,,78.441635,86.985535
62.5,-29.5,,,,,,,78.50981,87.10486
62.5,-28.5,,,,,,,78.77892,87.12552
62.5,-27.5,,,,,,,78.84401,87.11157
62.5,-26.5,,,,,,,78.73967,87.13998
62.5,-25.5,,,,,,,78.755165,87.12035
62.5,-24.5,,,,,,,78.880684,87.130684
62.5,-23.5,,,,,,,78.74019,86.87241
62.5,-22.5,,,,,,,78.71746,86.75155
62.5,-21.5,,,,,,,78.90961,86.69009
62.5,-20.5,,,,,,,78.97934,86.608986
62.5,-19.5,,,,,,,78.96746,86.75362
62.5,-18.5,,,,,,,78.87707,86.743286
62.5,-17.5,,,,,,,79.0718,86.99535
62.5,-16.5,,,,,,,79.0594,87.141014
62.5,-15.5,,,,,,,79.1033,87.40392
62.5,-14.5,,,,,,,79.0656,87.493286
62.5,-13.5,,,,,,,78.94886,87.66839
62.5,-12.5,,,,,,,79.20145,87.72572
62.5,-11.5,,,,,,,79.24741,87.766014
62.5,-10.5,,,,,,,79.05424,87.68595
62.5,-9.5,,,,,,,79.10072,87.68698
62.5,-8.5,,,,,,,79.35434,87.72934
62.5,-7.5,,,,,,,79.45145,88.12759
62.5,-6.5,,,,,,,79.357956,88.327995
62.5,-5.5,,,,,,,79.52118,87.75052
62.5,-4.5,,,,,,,79.546486,87.52376
62.5,-3.5,,,,,,,79.45042,87.32128
62.5,-2.5,,,,,,,79.36002,87.27531
62.5,-1.5,,,,,,,78.92872,87.243805
62.5,-0.5,,,,,,,78.84969,87.431816
62.5,0.5,,,,,,,78.62655,87.29287
62.5,1.5,,,,,,,78.79855,87.11725
62.5,2.5,,,,,,,78.84556,86.81405
62.5,3.5,,,,,,,78.85279,86.4592
62.5,4.5,,,,,,,78.65599,86.28151
62.5,5.5,,,,,,,77.44473,86.942665
62.5,6.5,275.56485,0.3546518,1.246537e-05,276.987,5.581386e-05,99.03924,74.255165,87.63843
62.5,7.5,272.75806,0.38238066,9.30415e-06,274.6139,3.935467e-05,102.931564,72.19034,87.79132
62.5,8.5,272.15866,0.37641415,8.858386e-06,274.09756,3.0726587e-05,99.357475,71.91942,87.21075
62.5,9.5,271.48535,0.3791895,8.007901e-06,273.4281,2.8706178e-05,97.18275,71.108215,86.649796
62.5,10.5,271.94846,0.3713318,9.39649e-06,273.84894,2.9178202e-05,97.62851,69.81224,86.34969
62.5,11.5,271.56448,0.3748926,8.727615e-06,273.17862,2.9177598e-05,97.779686,69.78332,86.53047
62.5,12.5,270.91495,0.37173846,8.762129e-06,272.65295,2.733364e-05,94.01315,69.245094,86.81973
62.5,13.5,272.13632,0.3463746,1.1136912e-05,274.04346,2.5524185e-05,95.35401,67.73063,86.826965
62.5,14.5,274.21982,0.315759,1.48998e-05,275.81863,2.4766314e-05,95.32644,67.53306,87.474174
62.5,15.5,274.0986,0.32869798,1.41721175e-05,276.10553,2.2920682e-05,92.05965,67.664,87.53099
62.5,16.5,275.35684,0.31022105,1.4636922e-05,276.85016,2.0706764e-05,88.802185,68.27686,87.6343
62.5,17.5,276.22946,0.28051713,1.5193772e-05,277.53247,2.2102966e-05,91.55003,72.74045,87.14876
62.5,18.5,,,,,,,77.941635,85.05165
62.5,19.5,,,,,,,78.88533,83.735535
62.5,20.5,,,,,,,78.16477,84.37707
62.5,21.5,277.95587,0.25679323,1.6481767e-05,278.3622,2.2141201e-05,89.50263,72.495865,87.01033
62.5,22.5,276.87616,0.2862807,1.4469015e-05,277.72803,1.9584411e-05,91.52399,67.69757,87.818695
62.5,23.5,276.30167,0.30176032,1.4897697e-05,277.44498,2.1856258e-05,94.69307,67.36596,88.07025
62.5,24.5,275.96548,0.31482723,1.4810488e-05,277.25388,2.3922546e-05,97.61286,67.52195,88.12397
62.5,25.5,276.05994,0.3159437,1.5188345e-05,277.33694,2.5404073e-05,98.05704,68.44705,88.20713
62.5,26.5,276.10318,0.31582716,1.5203223e-05,277.39175,2.6622598e-05,94.18039,69.35641,88.329025
62.5,27.5,276.0592,0.32010752,1.5468966e-05,277.41388,2.8131368e-05,94.23813,69.629135,88.285126
62.5,28.5,276.35138,0.31793287,1.6100543e-05,277.4436,2.9740671e-05,93.079506,70.25852,88.17458
62.5,29.5,275.79984,0.32531914,1.621146e-05,277.14618,2.9341587e-05,98.47226,70.224945,88.1374
62.5,30.5,274.88406,0.33717668,1.524482e-05,276.74167,2.7022379e-05,99.84811,68.4109,88.41787
62.5,31.5,274.6388,0.33363375,1.474329e-05,276.34116,2.5772013e-05,99.43072,67.537445,88.41219
62.5,32.5,274.34338,0.33769962,1.4515707e-05,276.2852,2.6247808e-05,99.53224,67.54029,88.18388
62.5,33.5,274.1411,0.34499395,1.4760465e-05,276.21426,2.8286235e-05,100.498375,68.6671,88.067665
62.5,34.5,275.11023,0.34124815,1.5678872e-05,276.61807,3.043231e-05,100.9017,71.36002,87.722626
62.5,35.5,274.91565,0.3346361,1.5816517e-05,276.2688,3.0026102e-05,99.36665,71.692924,87.47986
62.5,36.5,274.38367,0.34221032,1.37388e-05,276.0744,2.72189e-05,96.03397,68.8125,88.057335
62.5,37.5,274.0509,0.3350291,1.4359385e-05,275.80164,2.5589052e-05,93.51812,67.212036,88.18595
62.5,38.5,273.87134,0.3380915,1.4460741e-05,275.798,2.560177e-05,93.76173,67.28022,88.26808
62.5,39.5,273.2436,0.3452175,1.4985587e-05,275.63104,2.5903355e-05,105.9858,67.46875,88.12293
62.5,40.5,273.433,0.3431817,1.5192044e-05,275.75165,2.617576e-05,106.03422,67.264465,87.99741
62.5,41.5,273.05005,0.34020057,1.5232592e-05,275.39297,2.6759992e-05,105.21131,67.149536,87.805786
62.5,42.5,273.3315,0.34054896,1.5352793e-05,275.74146,2.7266753e-05,92.24684,67.8954,88.04132
62.5,43.5,272.9726,0.34207484,1.5198891e-05,275.43353,2.726611e-05,91.00277,67.8954,88.30785
62.5,44.5,272.96085,0.33797812,1.5020475e-05,275.22845,2.6444972e-05,89.218,67.28461,88.182335
62.5,45.5,272.74683,0.3427648,1.5239702e-05,274.92877,2.5699484e-05,101.00431,66.818184,88.04494
62.5,46.5,272.43875,0.33997893,1.4811816e-05,274.6802,2.4896279e-05,100.038445,66.28022,87.889465
62.5,47.5,272.4261,0.33622295,1.4919839e-05,274.51477,2.5391464e-05,99.72302,66.10356,87.62552
62.5,48.5,271.99847,0.3386573,1.48109675e-05,274.30518,2.596406e-05,99.24569,66.43802,87.75259
62.5,49.5,271.80734,0.34815457,1.5201696e-05,274.31,2.6377198e-05,99.68054,66.64282,87.68905
62.5,50.5,271.53702,0.3474568,1.5265074e-05,274.3704,2.6558382e-05,101.39277,66.89282,87.890495
62.5,51.5,271.56277,0.32642847,1.428013e-05,274.17712,2.6510346e-05,76.06453,66.66839,87.66839
62.5,52.5,271.34152,0.32729244,1.4172327e-05,273.94263,2.6195135e-05,76.11566,66.42614,87.817665
62.5,53.5,270.81403,0.3365659,1.4898573e-05,273.373,2.591895e-05,99.03052,66.0984,87.67252
62.5,54.5,270.70868,0.33478376,1.5119699e-05,273.3119,2.6162925e-05,92.38163,66.29365,87.97675
62.5,55.5,270.4983,0.32919046,1.5297865e-05,273.05222,2.7063395e-05,93.23149,66.57748,87.74277
62.5,56.5,270.11453,0.34350783,1.4920573e-05,272.98938,2.8105287e-05,94.24044,67.4579,88.01808
62.5,57.5,269.98404,0.33910623,1.4427667e-05,272.65204,2.7997423e-05,94.027435,67.78125,87.881714
62.5,58.5,268.86206,0.33637783,1.3838268e-05,271.63287,2.6980546e-05,100.81791,67.13275,87.46436
62.5,59.5,268.9583,0.32123974,1.4276643e-05,271.4968,2.6379965e-05,100.57109,66.70868,86.88585
62.5,60.5,269.23965,0.28076687,1.4587577e-05,272.39825,2.576536e-05,86.58984,67.193184,87.60227
62.5,61.5,270.22232,0.2792094,1.5263246e-05,272.7407,2.4076458e-05,84.76054,67.74096,88.12759
62.5,62.5,270.3757,0.2570414,1.4471607e-05,272.5626,2.3123219e-05,73.77767,67.870094,88.21953
62.5,63.5,270.34033,0.26212057,1.4869038e-05,272.58456,2.2485505e-05,83.68498,68.16684,88.20506
62.5,64.5,270.00745,0.26319426,1.3631445e-05,272.3232,2.2831397e-05,73.98029,68.90366,88.13275
62.5,65.5,269.58755,0.2837978,1.4365416e-05,271.9244,2.353387e-05,91.55624,69.235794,88.15599
62.5,66.5,269.63342,0.29791573,1.47094315e-05,271.9167,2.3811925e-05,91.08707,68.73502,88.0842
62.5,67.5,269.43723,0.30302885,1.5253704e-05,271.79205,2.4052884e-05,90.17938,68.12293,88.2717
62.5,68.5,269.0302,0.30664262,1.3894829e-05,271.6786,2.4262697e-05,91.68121,68.390755,88.54752
62.5,69.5,269.33936,0.30983436,1.2419219e-05,271.5337,2.5055395e-05,82.31791,69.44809,88.62397
62.5,70.5,269.22888,0.33903137,1.1627332e-05,271.44443,2.605703e-05,82.822,70.35279,88.55114
62.5,71.5,269.08,0.34974897,1.1866723e-05,271.2298,2.6740445e-05,89.24456,71.48683,88.46023
62.5,72.5,269.17764,0.3559856,1.1855452e-05,271.03616,2.7548074e-05,90.53191,72.11751,88.45248
62.5,73.5,269.05396,0.35264006,1.1874631e-05,271.074,2.7649283e-05,90.90714,71.89902,88.07335
62.5,74.5,269.06683,0.34351715,1.1385796e-05,271.03278,2.656312e-05,90.98067,71.19628,88.20208
62.5,75.5,269.0109,0.33519155,1.1704974e-05,270.92493,2.6447227e-05,90.925,71.089615,88.44009
62.5,76.5,268.9609,0.330326,1.1572405e-05,270.84634,2.6151116e-05,90.63648,70.6374,88.36725
62.5,77.5,268.88818,0.31050226,1.1566596e-05,270.79007,2.5724245e-05,90.682175,70.05914,88.35729
62.5,78.5,268.6521,0.2993449,1.2168308e-05,270.66553,2.5492656e-05,90.9169,69.73115,88.36622
62.5,79.5,268.36664,0.27529022,1.2428426e-05,270.57486,2.5811494e-05,84.77368,69.45894,88.42136
62.5,80.5,268.06677,0.284399,1.2468722e-05,270.2939,2.5829126e-05,91.83345,69.2141,88.15833
62.5,81.5,267.84265,0.27033892,1.2433005e-05,270.2819,2.6040147e-05,84.90359,68.7704,88.015625
62.5,82.5,268.19025,0.27318195,1.20446075e-05,270.3851,2.5927724e-05,84.01438,68.995094,87.85382
62.5,83.5,268.16187,0.252639,1.3011443e-05,270.33618,2.5993295e-05,83.83612,68.64721,87.79323
62.5,84.5,267.97095,0.2528266,1.3295181e-05,270.18735,2.5869937e-05,84.146255,68.21927,87.33698
62.5,85.5,268.07703,0.2622102,1.3959829e-05,270.4092,2.5595642e-05,83.89966,68.1999,87.50998
62.5,86.5,267.88385,0.28056836,1.4264535e-05,270.38522,2.5419049e-05,89.62043,68.34714,87.68803
62.5,87.5,268.18018,0.28347135,1.4255742e-05,270.45428,2.5265168e-05,89.53168,68.24609,87.51208
62.5,88.5,267.49496,0.2999264,1.4287437e-05,270.1132,2.5157262e-05,89.01518,68.33984,87.82136
62.5,89.5,267.29437,0.30514786,1.4597696e-05,269.79636,2.4913063e-05,96.85097,67.80495,87.66684
62.5,90.5,266.80194,0.3161687,1.3688203e-05,269.51376,2.4256748e-05,97.34685,66.6711,86.91771
62.5,91.5,265.75323,0.2983211,1.3471399e-05,268.55344,2.3751341e-05,96.66361,66.705986,86.651566
62.5,92.5,265.45148,0.3054711,1.2072423e-05,268.2095,2.3264824e-05,95.820404,66.61803,86.68437
62.5,93.5,265.5172,0.30869618,1.175829e-05,268.01028,2.2691187e-05,95.08413,66.52325,86.67031
62.5,94.5,265.373,0.29217413,1.1653131e-05,268.04736,2.124654e-05,95.05144,66.42252,85.88183
62.5,95.5,264.96765,0.26791605,1.1119269e-05,267.38052,1.9304087e-05,93.96554,66.579025,86.27031
62.5,96.5,264.9295,0.23985106,1.1083165e-05,267.23087,1.7365164e-05,91.21421,66.35692,86.318275
62.5,97.5,265.33932,0.22226629,1.1179711e-05,267.5499,1.6119464e-05,80.57475,66.04184,86.25158
62.5,98.5,265.17575,0.21588431,1.0920136e-05,267.45248,1.5124997e-05,79.538765,65.31999,86.27344
62.5,99.5,265.53534,0.20917737,1.0992992e-05,267.73697,1.4380108e-05,76.18422,65.454025,86.2
62.5,100.5,264.80093,0.18533882,1.1516316e-05,267.22174,1.37035195e-05,80.78391,65.08032,86.03073
62.5,101.5,264.3338,0.1914874,1.0686308e-05,266.67902,1.3100398e-05,80.39633,64.951965,86.092186
62.5,102.5,264.9565,0.1960755,1.0623542e-05,267.07233,1.2734693e-05,79.35291,65.01885,85.99895
62.5,103.5,264.91055,0.18855456,1.0530029e-05,266.93588,1.2311151e-05,77.604965,65.05424,85.28698
62.5,104.5,265.71423,0.1739676,1.0606109e-05,267.38004,1.2189206e-05,77.0357,64.725204,85.35052
62.5,105.5,265.83908,0.15170239,1.0639716e-05,267.55096,1.2070353e-05,68.92574,64.04922,85.69531
62.5,106.5,265.84955,0.15379031,1.0041668e-05,267.31104,1.201449e-05,70.49293,64.20651,85.60208
62.5,107.5,265.71594,0.1582371,1.0368515e-05,267.3881,1.2198245e-05,68.12088,64.48011,85.35858
62.5,108.5,265.25592,0.16495346,1.0561142e-05,267.09085,1.2418149e-05,69.32785,64.67484,85.94538
62.5,109.5,265.5678,0.17946915,9.913113e-06,267.14236,1.2635147e-05,70.85134,64.37061,86.026566
62.5,110.5,265.62186,0.18907943,1.0338836e-05,267.0846,1.3345034e-05,83.701645,64.88177,86.49626
62.5,111.5,265.68332,0.19785427,1.077305e-05,267.05963,1.37266425e-05,85.92336,65.922134,86.79307
62.5,112.5,265.15433,0.17222784,1.0704316e-05,266.7067,1.3156213e-05,82.626015,64.677086,86.21023
62.5,113.5,265.2635,0.16018915,1.0761865e-05,266.8283,1.2889787e-05,80.833084,64.34504,85.63393
62.5,114.5,265.29788,0.13285865,1.0669358e-05,266.72357,1.2685505e-05,80.27151,64.60615,85.42026
62.5,115.5,265.22644,0.12789348,1.0961858e-05,266.82355,1.251858e-05,78.88567,64.89479,85.63294
62.5,116.5,265.69446,0.14171626,1.1016681e-05,267.24066,1.2414073e-05,77.628334,65.14453,85.7958
62.5,117.5,265.37338,0.14304183,1.14178565e-05,267.10858,1.2142383e-05,64.17634,66.04453,86.525955
62.5,118.5,265.1412,0.12107461,1.1255135e-05,266.79562,1.1742022e-05,63.049274,65.60434,86.2626
